,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
33,12,13.62,,73.5,,6.06,CUSA (American),Charlotte,8.69,7.56,68.6,,18,4.93
34,11,13.62,,72.0,,9.11,SEC (West),Mississippi,6.86,4.50,64.3,,20,7.71
35,12,13.24,,79.6,,3.26,ACC,Virginia,7.93,9.98,74.3,,17,5.31
36,11,13.16,,81.1,,2.20,Big East (West),Georgetown,4.20,10.97,70.4,,19,10.70
37,12,13.14,,75.0,,4.65,Pac-10,UCLA,10.78,8.50,72.7,,21,2.36
38,9,13.08,,72.2,,8.79,Pac-10,California,7.45,4.30,66.6,,23,5.63
39,8,13.00,,74.8,,5.86,Big East (East),Miami (FL),5.53,7.14,67.4,,24,7.47
40,13,12.83,,75.2,,3.64,Big Ten,Minnesota,7.05,9.19,69.4,,18,5.77
41,11,12.74,,73.1,,7.20,A-10 (West),Dayton,3.39,5.54,63.8,,21,9.34
42,7,12.67,,80.2,,1.85,WAC,Tulsa,2.30,10.81,69.5,,27,10.68
43,16,12.39,,72.6,,5.15,Big Ten,Iowa,7.91,7.24,68.1,,19,4.49
44,15,12.27,,74.9,,2.87,SEC (West),Arkansas,10.14,9.41,72.7,,14,2.17
45,13,11.70,,76.0,,2.75,CUSA (American),Louisville,7.36,8.95,71.6,,19,4.34
46,13,11.44,,72.3,,6.41,Big East (West),Syracuse,5.92,5.03,66.8,,23,5.53
47,16,11.20,,71.7,,4.89,SEC (East),Tennessee,10.93,6.31,70.8,,15,0.90
48,6,11.15,,70.3,,11.04,Horizon,Butler,-0.38,0.11,57.8,,26,12.56
49,13,10.70,,70.8,,7.76,Big East (East),Villanova,6.17,2.94,66.3,,19,4.53
50,9,10.69,,67.3,,11.37,MWC,Utah,5.19,-0.69,61.3,,21,5.97
51,15,10.57,,70.1,,8.09,A-10 (East),Temple,7.60,2.49,67.1,,19,2.97
52,4,10.46,,77.8,,4.71,Sun Belt (East),Western Kentucky,-0.27,5.75,64.7,,28,13.19
53,15,10.24,,68.4,,9.84,SEC (West),Louisiana State,5.82,0.40,64.0,,19,4.35
54,13,10.10,,67.0,,8.94,Big Ten,Wisconsin,9.23,1.16,65.7,,19,1.34
55,6,9.82,,71.7,,8.61,WAC,Hawaii,1.15,1.21,63.1,,27,8.67
56,15,9.79,,76.9,,1.14,Pac-10,Arizona State,6.79,8.65,73.9,,14,3.00
57,8,9.77,,75.5,,3.41,MVC,Southern Illinois,1.66,6.37,67.4,,28,8.11
58,8,9.39,,77.7,,4.01,Mid-Cont,Valparaiso,-1.24,5.38,66.1,,25,11.64
59,12,9.35,,70.5,,7.43,MWC,Brigham Young,5.35,1.92,65.0,,18,5.47
60,12,8.96,,73.6,,2.04,Big East (East),Boston College,5.92,6.91,70.5,,20,3.03
61,12,8.88,,78.0,,0.97,MAC (West),Ball State,3.30,7.91,71.9,,23,6.11
62,9,8.62,,75.0,,2.24,MWC,Wyoming,2.72,6.38,68.7,,22,6.29
63,9,8.59,,81.3,,-2.52,WCC,Pepperdine,3.36,11.12,74.8,,22,6.45
64,16,8.47,,76.5,,-0.22,ACC,Georgia Tech,8.66,8.69,76.6,,15,-0.19
65,9,8.39,,75.7,,3.02,MVC,Creighton,1.39,5.37,68.7,,23,7.00
66,18,8.26,,71.1,,2.41,Big Ten,Purdue,8.58,5.85,71.5,,13,-0.32
67,7,7.96,,73.2,,4.65,Ivy,Pennsylvania,-1.51,3.31,63.7,,25,9.47
68,13,7.87,,77.1,,0.08,CUSA (National),South Florida,4.96,7.79,74.2,,19,2.91
69,12,7.81,,70.3,,6.21,Big East (East),St. John's (NY),6.31,1.60,68.8,,20,1.50
70,9,7.69,,74.7,,3.25,MAC (East),Bowling Green State,1.47,4.45,67.8,,24,6.85
71,11,7.69,,78.3,,-3.28,MWC,Nevada-Las Vegas,4.88,10.97,75.5,,21,2.81
72,12,7.69,,74.4,,2.29,MWC,San Diego State,6.02,5.41,70.9,,21,3.52
73,10,7.59,,73.1,,4.96,WAC,Louisiana Tech,2.52,2.63,67.3,,22,5.81
74,12,7.01,,76.2,,-0.40,A-10 (East),Saint Joseph's,3.33,7.40,72.5,,19,3.68
75,16,6.89,,65.5,,7.66,SEC (West),Auburn,7.97,-0.77,66.6,,12,-1.07
76,16,6.86,,63.1,,11.14,CUSA (American),Saint Louis,6.34,-4.29,62.5,,15,0.52
77,15,6.78,,73.0,,1.44,WAC,Fresno State,5.21,5.34,70.3,,19,2.68
78,15,6.66,,71.6,,2.10,SEC (East),Vanderbilt,7.56,4.56,72.4,,17,-0.88
79,14,6.30,,73.5,,1.42,MWC,New Mexico,3.87,4.89,71.1,,16,2.43
80,16,6.23,,76.5,,0.94,Big 12,Baylor,5.08,5.29,72.2,,14,4.33
81,16,6.19,,71.4,,2.76,Big East (East),Providence,4.55,3.44,69.7,,15,1.65
82,14,6.17,,79.7,,-4.23,Big 12,Colorado,4.99,10.40,77.9,,15,1.86
83,10,6.17,,67.9,,8.15,CAA,UNC Wilmington,-0.08,-1.99,61.6,,23,6.24
84,13,6.07,,80.5,,-6.98,A-10 (East),St. Bonaventure,3.61,13.06,78.1,,17,2.47
85,18,5.93,,70.5,,3.88,Big East (West),Seton Hall,6.66,2.06,70.8,,12,-0.30
86,8,5.63,,67.0,,9.07,Big West,Utah State,-1.70,-3.43,58.1,,23,8.90
87,13,5.58,,59.6,,13.77,Big Ten,Northwestern,5.10,-8.19,59.1,,16,0.48
88,17,5.56,,70.3,,5.39,CUSA (National),UAB,2.96,0.17,67.7,,13,2.60
89,11,5.55,,66.6,,7.36,Big West,UC Santa Barbara,-0.05,-1.81,60.9,,20,5.71
90,14,5.53,,62.8,,12.08,A-10 (West),Richmond,4.22,-6.55,61.5,,22,1.31
91,9,4.92,,69.4,,9.10,Southern (South),College of Charleston,-3.12,-4.18,60.8,,21,8.60
92,13,4.53,,67.6,,6.42,Big East (West),Rutgers,2.92,-1.89,66.0,,18,1.61
93,7,4.51,,78.7,,2.01,OVC,Tennessee Tech,-3.07,2.50,67.9,,27,10.82
94,13,4.45,,75.5,,-0.35,WCC,San Diego,1.56,4.80,70.6,,16,4.86
95,15,4.43,,71.8,,2.09,CUSA (National),Houston,5.46,2.33,72.8,,18,-0.91
96,15,4.42,,85.3,,-10.60,CUSA (National),TCU,4.22,15.02,82.5,,16,2.81
97,15,4.41,,69.8,,4.09,Big 12,Nebraska,6.08,0.32,70.7,,13,-0.93
98,18,4.39,,72.0,,0.09,Pac-10,Washington,10.10,4.30,77.1,,11,-5.10
99,13,4.32,,75.6,,-0.41,Horizon,Milwaukee,0.82,4.73,70.2,,16,5.41
100,17,4.31,,71.8,,2.52,ACC,Florida State,9.16,1.79,74.0,,12,-2.17
101,14,4.23,,72.4,,1.36,WAC,Southern Methodist,3.58,2.87,71.1,,15,1.31
102,17,4.04,,64.3,,10.24,Pac-10,Oregon State,7.92,-6.20,66.5,,12,-2.14
103,19,4.02,,69.7,,3.48,Big 12,Iowa State,4.89,0.54,69.7,,12,-0.03
104,20,3.86,,72.2,,-0.80,ACC,North Carolina,10.50,4.65,78.9,,8,-6.64
105,16,3.81,,68.4,,4.97,Big 12,Kansas State,6.77,-1.16,70.7,,13,-2.24
106,12,3.68,,77.9,,-1.64,Sun Belt (West),New Mexico State,-0.19,5.32,73.2,,20,4.66
107,17,3.56,,75.2,,-2.17,ACC,Clemson,5.16,5.73,76.8,,13,-1.60
108,18,3.54,,67.3,,3.64,Big Ten,Michigan,8.18,-0.11,70.8,,11,-3.48
109,11,3.44,,69.4,,3.64,Big West,UC Irvine,-0.19,-0.20,65.3,,21,4.09
110,15,3.41,,72.2,,-0.06,CUSA (National),Tulane,6.67,3.47,73.4,,14,-1.21
111,18,3.35,,69.4,,2.92,Big East (East),Virginia Tech,3.54,0.44,70.8,,10,-1.43
112,10,3.25,,81.5,,-3.37,Southern (North),East Tennessee State,-1.55,6.61,72.8,,18,8.64
113,18,3.09,,68.8,,2.84,MWC,Colorado State,4.28,0.25,68.2,,12,0.57
114,14,3.07,,76.1,,-0.46,Mid-Cont,Oral Roberts,-3.26,3.54,70.1,,17,6.00
115,11,3.02,,75.1,,0.24,MAC (East),Ohio,-0.19,2.79,71.9,,17,3.21
116,10,2.92,,70.1,,2.40,Big West,Pacific,-1.30,0.52,64.9,,20,5.13
117,16,2.88,,64.3,,7.46,A-10 (East),Massachusetts,4.43,-4.59,65.9,,13,-1.55
118,13,2.77,,73.7,,-1.61,WAC,Nevada,1.88,4.38,71.8,,17,1.90
119,11,2.67,,74.2,,-0.06,Sun Belt (East),Little Rock,-2.51,2.73,66.9,,18,7.31
120,9,2.65,,75.0,,0.84,MAAC,Manhattan,-5.39,1.81,67.0,,20,8.03
121,15,2.65,,70.8,,2.10,MVC,Missouri State,0.02,0.54,68.2,,17,2.63
122,13,2.40,,65.7,,7.00,Horizon,Detroit Mercy,1.05,-4.60,64.4,,18,1.35
123,11,2.16,,69.2,,3.14,Sun Belt (West),Louisiana,0.16,-0.98,66.3,,20,2.90
124,16,2.13,,72.9,,3.27,Sun Belt (East),Arkansas State,-1.98,-1.14,67.0,,15,5.90
125,9,1.63,,74.3,,0.03,MAAC,Marist,-5.19,1.60,67.4,,19,6.82
126,14,1.46,,73.6,,-0.69,Horizon,Illinois-Chicago,1.43,2.15,70.6,,20,3.03
127,11,1.40,,72.2,,2.09,Southern (North),UNC Greensboro,-2.34,-0.69,68.5,,20,3.74
128,14,1.21,,73.2,,0.29,Southern (South),Chattanooga,0.57,0.93,70.5,,16,2.67
129,11,1.21,,72.7,,-1.34,CAA,Virginia Commonwealth,-2.37,2.56,69.0,,21,3.69
130,18,1.20,,63.9,,7.35,MAC (East),Miami (OH),3.69,-6.15,66.4,,13,-2.48
131,11,1.01,,73.7,,-1.77,Horizon,Wright State,-1.58,2.78,70.8,,17,2.96
132,10,0.91,,69.4,,3.41,Big Sky,Montana State,-1.94,-2.50,66.0,,20,3.47
133,10,0.82,,69.8,,1.04,CAA,George Mason,-2.29,-0.23,66.7,,19,3.10
134,15,0.82,,72.9,,-1.75,MVC,Wichita State,0.15,2.57,72.2,,15,0.67
135,17,0.77,,66.5,,2.37,A-10 (West),La Salle,2.64,-1.61,68.4,,15,-1.88
136,12,0.76,,79.6,,-6.62,Southern (South),Georgia Southern,-0.79,7.37,74.6,,16,5.07
137,13,0.75,,73.5,,-1.01,MAC (West),Western Michigan,-0.38,1.76,72.4,,17,1.13
138,14,0.73,,67.1,,3.14,MVC,Illinois State,1.51,-2.41,67.9,,17,-0.77
139,13,0.67,,78.6,,-3.12,OVC,Murray State,-1.91,3.79,73.4,,19,5.16
140,10,0.61,,70.7,,5.45,Southern (North),Davidson,0.72,-4.84,66.0,,21,4.71
141,13,0.54,,75.5,,-4.60,Mid-Cont,Oakland,-0.57,5.14,74.0,,17,1.53
142,13,0.47,,72.3,,-0.92,Horizon,Loyola (IL),-0.53,1.39,70.4,,17,1.97
143,11,0.37,,74.9,,-1.71,Big Sky,Weber State,-1.94,2.07,69.9,,18,5.00
144,19,0.36,,70.8,,-0.93,CUSA (American),DePaul,5.55,1.29,76.4,,9,-5.61
145,12,0.29,,60.0,,11.07,Ivy,Princeton,-0.41,-10.78,57.4,,16,2.61
146,15,0.12,,71.1,,0.47,WCC,San Francisco,1.12,-0.35,70.9,,13,0.25
147,11,-0.08,,74.8,,-4.02,Ivy,Yale,-5.32,3.93,70.5,,21,4.34
148,7,-0.42,,79.5,,-5.13,MEAC,Hampton,-8.92,4.72,71.0,,26,8.45
149,12,-0.47,,72.9,,-1.25,Southern (South),The Citadel,-2.23,0.78,68.3,,17,4.66
150,9,-0.59,,70.1,,3.83,Southland,McNeese State,-5.79,-4.42,63.6,,21,6.43
151,18,-0.78,,64.4,,2.17,CUSA (American),East Carolina,6.66,-2.95,68.9,,12,-4.53
152,11,-0.79,,77.0,,-4.16,A-Sun,Georgia State,-4.42,3.37,73.2,,20,3.87
153,11,-0.83,,63.9,,8.22,Mid-Cont,Kansas City,-1.80,-9.05,61.9,,18,1.93
154,17,-0.84,,62.1,,7.32,CUSA (National),Southern Mississippi,3.55,-8.15,65.8,,10,-3.74
155,14,-0.86,,78.4,,-7.55,Sun Belt (West),North Texas,1.14,6.69,78.2,,15,0.17
156,14,-0.88,,66.9,,3.82,MAC (West),Toledo,0.95,-4.70,68.4,,16,-1.47
157,19,-0.95,,57.3,,11.38,MWC,Air Force,3.23,-12.33,61.5,,9,-4.18
158,5,-1.10,,71.3,,5.05,NEC,Central Connecticut State,-9.29,-6.16,63.1,,27,8.19
159,12,-1.20,,77.6,,-3.83,A-Sun,Central Florida,-6.38,2.63,71.4,,17,6.17
160,15,-1.24,,70.9,,-3.13,MVC,Northern Iowa,0.90,1.89,73.0,,14,-2.14
161,12,-1.28,,69.3,,-1.30,Big West,Cal Poly,-1.48,0.03,67.9,,15,1.37
162,10,-1.33,,79.6,,-0.96,Ind,Texas-Rio Grande Valley,-2.23,-0.37,73.2,,20,6.40
163,20,-1.36,,73.0,,-5.60,Big East (West),West Virginia,5.90,4.24,78.9,,8,-5.86
164,15,-1.42,,77.6,,-7.77,MAC (East),Marshall,1.23,6.36,77.4,,15,0.20
165,11,-1.51,,70.7,,0.76,MAAC,Rider,-5.94,-2.27,66.3,,17,4.43
166,16,-1.56,,66.7,,1.76,CAA,Delaware,-1.39,-3.32,66.9,,14,-0.17
167,16,-1.56,,67.1,,2.84,CAA,Old Dominion,-2.14,-4.39,66.6,,13,0.59
168,14,-1.61,,69.1,,3.43,Southern (South),Furman,-1.23,-5.04,66.0,,17,3.13
169,15,-1.61,,63.1,,8.67,Patriot,Holy Cross,-5.10,-10.29,59.6,,18,3.48
170,17,-1.63,,62.6,,4.99,WAC,Boise State,2.09,-6.62,65.8,,13,-3.20
171,21,-1.88,,63.5,,0.99,Big Ten,Penn State,7.12,-2.87,72.5,,7,-9.00
172,22,-1.91,,69.2,,-0.19,WAC,UTEP,3.12,-1.72,72.0,,10,-2.88
173,15,-2.08,,75.2,,-3.91,Mid-Cont,IUPUI,-0.30,1.83,74.3,,15,0.87
174,13,-2.11,,69.8,,0.63,Big Sky,Eastern Washington,-1.32,-2.74,68.9,,17,0.87
175,15,-2.16,,69.2,,-0.54,MVC,Drake,-0.54,-1.62,70.8,,14,-1.62
176,16,-2.24,,69.5,,-4.25,A-10 (West),George Washington,3.48,2.02,75.2,,12,-5.71
177,16,-2.28,,67.2,,1.85,Horizon,Cleveland State,-1.46,-4.13,68.0,,12,-0.82
178,17,-2.65,,71.2,,-3.71,Big West,Long Beach State,0.92,1.05,72.2,,13,-1.00
179,19,-2.74,,69.9,,0.17,MAAC,Siena,-3.71,-2.91,68.9,,17,0.97
180,18,-2.77,,67.3,,1.00,MAC (East),Buffalo,-0.47,-3.77,69.6,,12,-2.30
181,14,-2.83,,72.9,,-4.75,CAA,Drexel,-2.40,1.92,73.3,,14,-0.43
182,16,-2.88,,68.3,,-0.77,Big West,Cal State Northridge,0.41,-2.11,69.5,,12,-1.25
183,19,-3.00,,65.8,,0.83,WAC,Rice,1.31,-3.84,70.1,,10,-4.31
184,22,-3.02,,65.0,,1.41,Big 12,Texas A&M,6.91,-4.43,73.9,,9,-8.94
185,21,-3.06,,70.4,,-4.65,Pac-10,Washington State,6.95,1.60,80.4,,6,-10.00
186,10,-3.11,,75.3,,-4.14,A-Sun,Troy,-6.18,1.03,72.3,,18,3.07
187,15,-3.16,,70.0,,-1.49,CAA,James Madison,-3.34,-1.67,69.2,,14,0.79
188,11,-3.16,,77.1,,-4.07,OVC,Morehead State,-3.12,0.91,75.2,,18,1.86
189,16,-3.22,,77.6,,-8.35,MAC (West),Northern Illinois,-0.85,5.13,79.7,,12,-2.11
190,12,-3.25,,71.0,,1.53,A-Sun,Jacksonville,-5.25,-4.79,66.0,,18,4.97
191,10,-3.25,,76.9,,-5.83,Southland,UTSA,-7.83,2.59,72.3,,19,4.59
192,15,-3.49,,66.9,,3.39,Sun Belt (East),Middle Tennessee,-0.79,-6.88,67.2,,14,-0.24
193,10,-3.54,,77.4,,-9.45,Ivy,Brown,-5.89,5.91,74.0,,17,3.44
194,20,-3.55,,60.7,,6.57,MVC,Bradley,0.73,-10.12,64.9,,9,-4.28
195,19,-3.58,,70.0,,-2.66,MAC (West),Central Michigan,1.35,-0.92,74.0,,9,-3.96
196,14,-3.58,,74.0,,-5.31,MAAC,Niagara,-4.68,1.72,72.9,,18,1.09
197,16,-3.70,,71.1,,-1.44,Big South,Radford,-6.10,-2.25,67.5,,15,3.58
198,8,-3.74,,75.4,,-5.14,AEC,Vermont,-10.81,1.40,68.3,,21,7.07
199,14,-3.83,,60.5,,9.98,A-Sun,Samford,-4.07,-13.81,60.3,,15,0.24
200,12,-3.94,,74.3,,-3.51,A-Sun,Florida Atlantic,-5.32,-0.43,72.1,,19,2.19
201,14,-3.96,,66.2,,1.08,Sun Belt (West),New Orleans,-1.33,-5.04,67.7,,15,-1.45
202,18,-4.01,,70.5,,-0.21,OVC,Austin Peay,-1.01,-3.80,70.4,,14,0.06
203,15,-4.19,,71.5,,-2.81,Big Sky,Montana,-1.71,-1.39,73.0,,16,-1.45
204,20,-4.36,,70.7,,-7.59,A-10 (East),Fordham,3.46,3.23,78.5,,8,-7.82
205,21,-4.41,,65.7,,0.49,Horizon,Green Bay,-0.72,-4.90,68.1,,9,-2.47
206,22,-4.45,,61.8,,3.65,MVC,Indiana State,1.73,-8.11,68.0,,6,-6.18
207,10,-4.45,,81.4,,-9.19,NEC,Wagner,-9.24,4.74,76.7,,19,4.79
208,15,-4.47,,67.3,,-0.01,WCC,Santa Clara,0.39,-4.46,71.0,,13,-3.79
209,20,-4.56,,61.0,,6.99,WCC,Saint Mary's (CA),0.66,-11.54,64.1,,9,-3.10
210,10,-4.68,,67.1,,0.80,AEC,Boston University,-7.80,-5.48,64.0,,22,3.13
211,16,-4.68,,64.7,,2.80,Mid-Cont,Southern Utah,-1.44,-7.49,66.7,,11,-2.00
212,19,-4.71,,64.0,,0.02,A-10 (West),Duquesne,3.43,-4.73,72.1,,9,-8.14
213,21,-4.83,,69.5,,-2.74,MAC (East),Akron,0.37,-2.09,74.3,,10,-4.84
214,14,-4.96,,74.6,,-6.10,Southland,Sam Houston State,-6.38,1.14,73.2,,14,1.43
215,12,-4.99,,65.9,,2.69,Patriot,American,-6.19,-7.68,64.7,,18,1.20
216,20,-5.42,,63.6,,3.91,Sun Belt (East),Florida International,-0.49,-9.33,67.6,,10,-3.97
217,12,-5.45,,71.1,,-3.75,Southland,Louisiana-Monroe,-4.42,-1.70,70.9,,20,0.19
218,20,-5.49,,61.8,,2.44,A-10 (East),Rhode Island,3.68,-7.94,71.0,,8,-9.18
219,14,-5.52,,67.6,,0.61,Big Sky,Northern Arizona,-3.04,-6.13,67.7,,14,-0.07
220,17,-5.58,,71.1,,-4.27,MAAC,Iona,-4.25,-1.32,72.4,,13,-1.33
221,17,-5.63,,71.7,,-5.40,MAAC,Fairfield,-4.29,-0.23,73.0,,12,-1.34
222,22,-5.81,,62.1,,1.80,WAC,San Jose State,1.54,-7.61,68.6,,10,-6.50
223,11,-5.84,,72.8,,-3.40,Patriot,Colgate,-7.15,-2.44,69.1,,17,3.64
224,20,-5.88,,65.8,,-1.69,CAA,Hofstra,-1.38,-4.19,70.3,,12,-4.50
225,13,-5.98,,72.1,,-4.29,Ind,Centenary (LA),-1.48,-1.68,69.3,,14,2.78
226,19,-6.07,,63.0,,2.19,CAA,William & Mary,-1.15,-8.26,67.2,,10,-4.24
227,17,-6.14,,55.1,,10.85,Ivy,Columbia,-3.72,-16.98,57.0,,11,-1.89
228,14,-6.43,,72.6,,-7.22,Patriot,Lafayette,-6.15,0.78,71.4,,15,1.21
229,12,-6.53,,67.5,,1.72,Big South,Winthrop,-8.20,-8.25,65.1,,19,2.39
230,12,-6.63,,64.1,,1.21,Ivy,Harvard,-6.09,-7.85,64.6,,14,-0.54
231,12,-7.02,,68.4,,1.18,NEC,Monmouth,-7.32,-8.20,68.1,,18,0.30
232,18,-7.02,,66.9,,0.96,Southern (South),Wofford,1.14,-7.99,69.0,,11,-2.17
233,17,-7.10,,72.1,,-6.03,A-Sun,Belmont,-3.39,-1.07,75.9,,11,-3.71
234,18,-7.17,,64.5,,-1.91,Big West,UC Riverside,-0.61,-5.27,70.6,,8,-6.04
235,13,-7.43,,74.9,,-7.02,MEAC,Howard,-9.23,-0.41,73.1,,18,1.81
236,24,-7.43,,71.8,,-9.31,WCC,Portland,1.03,1.88,80.3,,6,-8.47
237,20,-7.45,,69.0,,-4.61,WCC,Loyola Marymount,-0.10,-2.85,75.2,,9,-6.21
238,21,-7.45,,64.5,,-1.51,Sun Belt (West),South Alabama,-0.25,-5.94,70.5,,7,-6.00
239,16,-7.45,,73.6,,-6.27,Mid-Cont,Western Illinois,-3.06,-1.18,74.5,,12,-0.89
240,18,-7.52,,76.4,,-9.13,Southern (North),Appalachian State,-0.64,1.62,79.0,,10,-2.54
241,14,-7.57,,78.0,,-8.61,OVC,Tennessee-Martin,-2.61,1.04,76.7,,15,1.28
242,16,-7.87,,77.9,,-9.98,Southern (North),Western Carolina,-3.00,2.11,77.8,,12,0.11
243,16,-7.99,,72.9,,-8.69,Big Sky,Portland State,-1.03,0.70,79.0,,12,-6.14
244,16,-8.06,,74.4,,-7.57,OVC,Eastern Illinois,-1.70,-0.49,77.3,,15,-2.97
245,9,-8.07,,73.8,,-5.06,NEC,Maryland-Baltimore County,-11.62,-3.01,70.2,,20,3.55
246,20,-8.16,,65.5,,-0.61,MAAC,Canisius,-4.82,-7.55,68.8,,10,-3.33
247,20,-8.16,,65.0,,-1.50,Sun Belt (West),Denver,-1.60,-6.66,69.9,,8,-4.93
248,17,-8.24,,77.6,,-10.23,OVC,Tennessee State,-2.72,1.98,81.1,,11,-3.50
249,11,-8.35,,80.2,,-11.36,NEC,St. Francis (NY),-10.83,3.01,77.8,,18,2.48
250,21,-8.36,,67.6,,-6.30,MVC,Evansville,0.68,-2.05,76.6,,7,-9.04
251,20,-8.92,,69.4,,-6.40,Patriot,Navy,-5.51,-2.51,72.1,,10,-2.70
252,16,-8.93,,74.6,,-6.77,Southland,Texas State,-6.54,-2.16,75.1,,12,-0.54
253,18,-9.10,,76.5,,-13.97,Southern (North),VMI,0.34,4.87,82.1,,10,-5.68
254,16,-9.35,,70.2,,-5.13,A-Sun,Jacksonville State,-6.43,-4.22,71.5,,13,-1.24
255,14,-9.36,,70.1,,-5.89,Southland,Lamar,-7.89,-3.47,71.4,,15,-1.34
256,13,-9.37,,64.8,,1.80,MEAC,Delaware State,-10.54,-11.17,63.7,,16,1.17
257,18,-9.42,,73.1,,-7.70,Southland,Northwestern State,-5.55,-1.71,76.2,,13,-3.06
258,16,-9.63,,79.0,,-12.93,NEC,Quinnipiac,-9.86,3.30,78.8,,14,0.23
259,19,-9.91,,55.1,,6.10,Big West,Idaho,-1.24,-16.01,63.0,,9,-7.86
260,17,-9.98,,70.1,,-6.26,Big Sky,Idaho State,-4.06,-3.71,74.1,,10,-4.07
261,16,-10.24,,61.8,,0.29,Patriot,Bucknell,-7.07,-10.53,64.9,,13,-3.17
262,15,-10.32,,63.4,,2.27,Southland,Stephen F. Austin,-8.32,-12.59,64.7,,13,-1.25
263,15,-10.35,,76.3,,-12.09,Southland,UT Arlington,-6.50,1.74,77.8,,12,-1.56
264,22,-10.67,,71.1,,-7.89,OVC,Southeast Missouri State,-3.07,-2.79,77.7,,6,-6.61
265,15,-10.74,,69.8,,-5.47,Big South,UNC Asheville,-6.67,-5.28,73.5,,13,-3.71
266,16,-11.22,,69.7,,-5.38,MEAC,South Carolina State,-7.01,-5.84,73.3,,15,-3.58
267,10,-11.27,,79.8,,-11.77,SWAC,Alcorn State,-14.17,0.49,76.6,,21,3.19
268,10,-11.32,,79.9,,-11.03,SWAC,Alabama A&M,-15.80,-0.29,73.2,,19,6.72
269,22,-11.41,,62.6,,-2.78,Big West,Cal State Fullerton,-1.06,-8.62,71.2,,5,-8.63
270,21,-12.41,,71.0,,-11.02,AEC,Northeastern,-8.34,-1.39,75.1,,7,-4.07
271,16,-12.45,,72.8,,-11.04,A-Sun,Stetson,-3.79,-1.42,79.2,,10,-6.35
272,19,-12.71,,73.4,,-12.47,Big Sky,Sacramento State,-5.33,-0.24,77.6,,9,-4.29
