,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
170,11,-0.17,101.68,71.3,-0.04,1.49,CAA,Towson,-4.85,-1.66,66.6,101.72,20,4.68
171,14,-0.18,98.72,69.5,-0.65,1.31,AAC,East Carolina,0.79,-1.49,70.5,99.37,15,-0.97
172,13,-0.20,102.04,68.7,-0.92,2.31,Big Sky,Montana,-1.06,-2.51,67.5,102.96,16,1.24
173,24,-0.26,101.28,70.2,-0.63,-2.86,Big East,Georgetown,7.58,2.60,78.1,101.91,7,-7.84
174,20,-0.26,98.08,62.5,-1.11,2.54,Big Ten,Minnesota,8.17,-2.80,70.9,99.19,8,-8.43
175,16,-0.37,99.81,72.5,-1.13,-2.51,A-10,Saint Joseph's,0.00,2.14,72.9,100.94,14,-0.37
176,15,-0.38,96.99,70.8,-1.16,-1.79,A-10,Massachusetts,0.62,1.41,71.8,98.15,14,-1.00
177,12,-0.51,99.45,70.9,-0.86,0.86,Summit,South Dakota State,-0.85,-1.36,69.6,100.31,18,1.30
178,11,-0.93,98.84,73.3,-1.48,2.18,Big South,Longwood,-6.13,-3.10,65.7,100.32,20,7.58
179,16,-1.00,95.94,70.3,-2.00,4.02,Sun Belt,Appalachian State,-0.49,-5.02,64.6,97.95,16,5.66
180,15,-1.02,101.48,73.7,-1.85,-2.99,WAC,New Mexico State,2.98,1.97,71.7,103.33,9,2.04
181,7,-1.11,93.81,75.3,-2.52,-1.45,Big South,UNC Asheville,-4.77,0.34,68.7,96.33,24,6.52
182,17,-1.17,93.42,68.3,-1.95,2.66,CUSA,UTEP,1.80,-3.82,68.5,95.36,13,-0.20
183,12,-1.27,97.83,68.2,-1.84,5.49,Horizon,Northern Kentucky,-3.43,-6.76,63.7,99.67,20,4.53
184,20,-1.41,106.20,77.1,-2.29,-7.40,WCC,San Diego,3.93,5.98,80.5,108.49,11,-3.35
185,14,-1.49,104.54,76.6,-2.16,-7.33,A-10,George Washington,-0.67,5.84,76.5,106.70,16,0.10
186,13,-1.59,102.56,77.2,-2.65,-7.02,CUSA,Rice,1.30,5.44,75.8,105.21,17,1.40
187,11,-1.61,98.35,72.9,-2.69,-2.99,MAAC,Quinnipiac,-4.71,1.38,69.3,101.04,19,3.60
188,13,-1.67,98.57,76.4,-2.85,-3.46,A-Sun,Lipscomb,-3.74,1.79,71.0,101.42,20,5.39
189,9,-1.78,96.15,68.8,-2.72,3.00,CAA,UNC Wilmington,-3.64,-4.77,64.0,98.87,22,4.84
190,15,-1.81,99.08,79.9,-3.10,-6.29,Horizon,Wright State,-5.36,4.48,73.7,102.17,18,6.21
191,16,-1.91,98.69,77.9,-2.24,-6.10,MAC,Buffalo,1.30,4.18,77.4,100.92,14,0.50
192,15,-1.94,100.77,76.2,-2.76,-4.09,WAC,Abilene Christian,1.01,2.14,71.1,103.53,13,5.04
193,20,-1.98,99.72,64.6,-3.77,0.97,SEC,South Carolina,6.86,-2.94,73.4,103.49,10,-8.83
194,12,-2.03,98.53,71.3,-3.30,0.61,Horizon,Cleveland State,-4.90,-2.64,67.8,101.83,20,3.50
195,14,-2.08,95.65,66.8,-2.85,4.09,CAA,Drexel,-4.98,-6.17,62.6,98.50,16,4.13
196,17,-2.12,98.74,70.3,-3.44,-0.83,MVC,Northern Iowa,-0.66,-1.29,69.9,102.18,14,0.39
197,13,-2.14,97.52,69.4,-3.46,2.65,Big South,Radford,-4.04,-4.78,64.5,100.98,18,4.87
198,13,-2.16,96.12,77.4,-3.13,-2.54,A-Sun,Eastern Kentucky,-1.79,0.39,72.1,99.25,20,5.24
199,18,-2.16,98.52,66.1,-3.75,2.64,Sun Belt,Texas State,-0.53,-4.80,66.7,102.27,15,-0.67
200,15,-2.30,98.40,71.3,-3.71,-0.48,A-Sun,Florida Gulf Coast,-2.75,-1.81,69.4,102.10,17,1.81
201,15,-2.34,95.64,69.0,-3.71,1.70,Sun Belt,Georgia Southern,-1.68,-4.04,66.7,99.35,17,2.31
202,13,-2.34,106.01,76.6,-3.57,-4.70,A-Sun,Stetson,-2.34,2.36,73.3,109.58,17,3.27
203,10,-2.34,98.73,80.6,-3.50,-4.77,Southland,Texas A&M-Corpus Christi,-7.30,2.43,72.9,102.23,21,7.68
204,13,-2.51,96.56,68.6,-3.74,0.23,MAAC,Siena,-4.21,-2.74,66.9,100.30,17,1.70
205,27,-2.54,93.94,58.3,-5.58,4.98,Pac-12,California,9.36,-7.52,70.2,99.52,3,-11.90
206,16,-2.54,101.92,76.5,-3.91,-3.99,Southern,Chattanooga,-2.76,1.45,71.6,105.83,15,4.94
207,13,-2.58,97.22,69.4,-3.92,1.93,Patriot,Navy,-5.91,-4.51,64.9,101.14,18,4.48
208,12,-2.59,94.12,69.3,-3.80,0.31,Ivy,Brown,-3.17,-2.90,68.8,97.92,14,0.58
209,13,-2.65,103.24,74.7,-3.89,-3.10,Summit,St. Thomas,-4.24,0.44,70.5,107.13,18,4.16
210,11,-2.71,95.12,75.5,-4.02,0.18,MEAC,North Carolina Central,-5.21,-2.89,65.9,99.13,17,9.57
211,14,-2.79,94.80,67.5,-4.72,2.56,Big Sky,Weber State,-0.92,-5.34,67.9,99.52,17,-0.45
212,19,-2.80,104.76,76.6,-4.53,-6.06,Horizon,Detroit Mercy,-3.21,3.26,75.3,109.29,14,1.24
213,20,-2.89,94.40,66.8,-4.22,0.56,A-10,Rhode Island,1.01,-3.45,70.7,98.62,9,-3.90
214,12,-2.97,100.06,70.2,-4.46,-0.84,MAAC,Rider,-4.86,-2.14,67.0,104.52,16,3.14
215,17,-2.99,96.47,72.4,-4.12,-3.95,CUSA,Florida International,0.33,0.96,74.7,100.59,13,-2.23
216,12,-3.10,99.39,80.0,-4.68,-7.30,AEC,Bryant,-4.32,4.20,73.3,104.06,17,6.72
217,17,-3.22,97.87,69.5,-5.12,-2.39,A-10,La Salle,0.48,-0.83,73.2,102.99,13,-3.70
218,16,-3.30,98.66,72.9,-4.76,-2.25,Summit,North Dakota State,-1.37,-1.04,72.5,103.42,14,0.40
219,15,-3.37,92.11,70.5,-5.03,2.48,Big South,Gardner-Webb,-4.23,-5.86,65.2,97.14,15,5.37
220,10,-3.42,102.75,76.4,-5.20,-3.01,MEAC,Norfolk State,-5.76,-0.41,69.3,107.95,20,7.13
221,8,-3.56,91.29,68.4,-5.01,3.30,SWAC,Grambling,-7.15,-6.85,62.2,96.30,21,6.24
222,10,-3.70,97.43,74.8,-5.54,-2.90,Southland,Northwestern State,-6.17,-0.80,72.0,102.97,21,2.74
223,14,-3.78,99.84,70.7,-6.39,-3.41,MVC,Murray State,-1.25,-0.37,72.0,106.23,17,-1.26
224,17,-3.93,97.81,66.1,-6.49,1.73,Big Sky,Sacramento State,-1.00,-5.66,67.7,104.30,14,-1.58
225,10,-3.96,96.86,78.3,-6.06,-6.41,Horizon,Milwaukee,-3.89,2.44,73.2,102.92,21,5.06
226,15,-3.97,101.02,77.7,-6.28,-6.60,A-Sun,Queens (NC),-4.07,2.64,74.6,107.30,18,3.06
227,19,-4.00,100.47,73.3,-6.07,-7.19,Big Sky,Northern Colorado,0.04,3.19,77.2,106.55,11,-3.93
228,19,-4.17,94.30,66.4,-6.94,1.79,WAC,UT Arlington,2.38,-5.97,67.6,101.24,11,-1.20
229,20,-4.42,96.81,67.1,-6.60,-1.33,A-10,Loyola (IL),0.96,-3.09,72.5,103.41,9,-5.38
230,22,-4.50,99.53,72.6,-6.60,-4.19,Big Sky,Northern Arizona,0.26,-0.32,74.3,106.12,9,-1.65
231,15,-4.55,102.84,75.4,-7.13,-5.08,Southern,Wofford,-3.12,0.53,72.6,109.97,16,2.74
232,18,-4.68,97.33,76.1,-6.71,-7.99,Big Sky,Portland State,-0.07,3.31,75.2,104.04,12,0.90
233,15,-4.73,97.14,69.7,-6.65,-2.04,CAA,Delaware,-3.53,-2.69,70.1,103.79,16,-0.39
234,26,-4.74,96.94,64.1,-7.69,-1.21,ACC,Louisville,6.79,-3.54,75.7,104.63,4,-11.53
235,15,-4.92,94.47,73.9,-8.00,-2.50,Horizon,Purdue-Fort Wayne,-4.42,-2.42,69.8,102.47,17,4.06
