,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
58,5,10.17,,83.9,,0.22,MW Coll,Xavier,-0.83,9.96,71.9,,23,11.93
59,7,10.10,,70.6,,12.89,MAC,Miami (OH),0.86,-2.78,60.9,,23,9.73
60,8,10.09,,78.7,,5.87,Big West,Utah State,1.54,4.23,68.9,,21,9.83
61,7,9.91,,76.3,,6.33,WCC,Santa Clara,1.99,3.58,68.6,,21,7.75
62,10,9.84,,77.2,,3.80,Metro,Tulane,4.23,6.04,71.5,,23,5.61
63,14,9.81,,70.6,,8.63,Big Ten,Michigan,8.94,1.18,69.7,,17,0.87
64,12,9.74,,71.0,,7.35,A-10,Saint Joseph's,7.22,2.39,68.5,,17,2.52
65,13,9.36,,72.8,,7.51,A-10,St. Bonaventure,4.76,1.85,67.2,,18,5.61
66,6,9.33,,82.2,,0.95,Ivy,Pennsylvania,-5.39,8.37,67.5,,22,14.71
67,9,9.28,,74.5,,5.54,Metro,Charlotte,3.56,3.74,68.8,,19,5.71
68,13,9.22,,76.9,,3.60,SEC (West),Auburn,7.03,5.62,73.2,,16,3.66
69,5,9.12,,75.3,,8.53,MAAC,Manhattan,-3.91,0.59,62.2,,26,13.03
70,10,8.96,,77.9,,3.05,WAC,UTEP,5.85,5.91,71.7,,20,6.13
71,13,8.94,,73.8,,5.05,Big East,Providence,7.84,3.89,71.9,,17,1.90
72,10,8.66,,71.1,,8.48,MVC,Bradley,3.13,0.19,65.5,,20,5.53
73,9,8.57,,76.5,,5.21,WCC,Gonzaga,-0.21,3.36,66.1,,21,10.40
74,14,8.44,,80.2,,0.52,Big East,Seton Hall,4.37,7.92,75.8,,16,4.40
75,13,8.40,,79.5,,-1.29,Big 8,Colorado,7.37,9.69,78.5,,15,1.04
76,9,8.35,,77.3,,3.95,Big Sky,Weber State,3.42,4.40,70.5,,21,6.80
77,14,8.30,,73.0,,4.93,Big Ten,Wisconsin,6.97,3.37,71.6,,13,1.33
78,14,8.29,,79.2,,-1.41,Big East,St. John's (NY),6.75,9.70,77.7,,14,1.54
79,13,8.23,,74.1,,5.23,Metro,Southern Mississippi,5.88,3.00,71.3,,17,2.77
80,9,8.02,,77.7,,2.23,MVC,Southern Illinois,3.34,5.79,71.4,,23,6.25
81,12,7.94,,72.4,,6.96,Metro,South Florida,3.07,0.97,67.6,,18,4.87
82,4,7.80,,80.4,,1.77,Sun Belt,Western Kentucky,-2.43,6.03,69.4,,27,11.00
83,13,7.76,,70.1,,8.27,WAC,Hawaii,6.91,-0.50,68.9,,16,1.21
84,9,7.41,,77.9,,2.44,Big Sky,Montana,2.95,4.97,71.2,,21,6.73
85,14,6.84,,75.2,,1.41,A-10,George Washington,6.87,5.43,75.3,,18,-0.03
86,15,6.69,,67.0,,11.28,WAC,Wyoming,6.77,-4.59,65.1,,13,1.89
87,18,6.45,,66.9,,10.36,Pac-10,Washington,10.30,-3.91,70.7,,9,-3.85
88,15,6.28,,73.0,,2.74,A-10,Rutgers,4.92,3.54,71.6,,13,1.36
89,15,6.24,,75.3,,2.68,WAC,New Mexico,5.07,3.56,72.1,,15,3.17
90,18,6.03,,75.6,,0.29,Pac-10,Oregon State,10.43,5.73,80.0,,9,-4.41
91,15,6.00,,79.7,,-2.41,SEC (West),Louisiana State,7.48,8.42,81.1,,12,-1.48
92,18,5.82,,72.0,,4.66,Big East,Pittsburgh,8.90,1.17,75.0,,10,-3.07
93,8,5.68,,75.4,,3.95,NAC,Drexel,-3.69,1.73,66.0,,22,9.37
94,11,5.65,,77.1,,0.93,Big West,Nevada,2.96,4.73,74.4,,18,2.69
95,16,5.49,,60.2,,14.68,SEC (East),Tennessee,8.67,-9.19,63.4,,11,-3.19
96,10,5.48,,74.6,,1.61,MAC,Eastern Michigan,1.94,3.87,70.8,,20,3.87
97,11,5.36,,77.8,,-0.45,MAC,Ball State,2.61,5.81,72.8,,19,5.03
98,10,5.29,,72.4,,6.42,Big West,Long Beach State,3.67,-1.13,69.9,,20,2.50
99,8,4.78,,65.0,,15.07,MW Coll,Green Bay,-1.35,-10.29,58.9,,22,6.13
100,11,4.58,,67.7,,9.92,MVC,Missouri State,0.14,-5.34,63.2,,16,4.44
101,13,4.58,,77.3,,-1.90,A-10,West Virginia,6.58,6.48,77.3,,13,0.00
102,10,4.42,,71.3,,7.65,WCC,Saint Mary's (CA),-0.09,-3.24,66.8,,18,4.50
103,10,4.31,,80.3,,-1.34,Big Sky,Idaho State,0.02,5.65,72.0,,18,8.32
104,12,4.16,,77.2,,1.13,CAA,Old Dominion,1.28,3.03,74.3,,21,2.88
105,10,4.14,,71.7,,5.20,Big Sky,Boise State,-0.64,-1.06,66.9,,17,4.78
106,15,4.13,,68.8,,5.48,Big 8,Kansas State,9.65,-1.36,72.0,,12,-3.26
107,13,4.04,,76.1,,-2.30,MVC,Illinois State,3.36,6.34,75.2,,20,0.94
108,21,3.99,,76.4,,-1.78,Pac-10,Southern California,8.49,5.77,80.9,,7,-4.50
109,14,3.68,,69.9,,5.36,Metro,Virginia Commonwealth,3.43,-1.69,69.2,,16,0.70
110,13,3.40,,73.0,,3.74,Big West,Pacific,2.44,-0.34,72.0,,14,0.96
111,16,3.35,,71.0,,5.90,GMWC,UAB,2.87,-2.55,70.7,,14,0.30
112,14,3.34,,74.9,,-0.65,WAC,Colorado State,3.80,3.99,74.4,,17,0.52
113,8,3.31,,76.2,,0.84,WCC,Portland,-1.44,2.47,69.8,,21,6.45
114,17,3.03,,66.9,,3.76,SEC (East),South Carolina,8.51,-0.73,72.4,,10,-5.48
115,6,3.00,,90.3,,-7.72,Southland,Nicholls State,-5.50,10.71,78.0,,24,12.30
116,6,2.99,,71.6,,8.43,TAAC,College of Charleston,-5.01,-5.44,62.7,,23,8.83
117,6,2.96,,75.9,,3.77,Big South,UNC Greensboro,-8.45,-0.81,64.4,,23,11.41
118,11,2.85,,72.0,,2.73,MAC,Toledo,0.37,0.12,68.6,,16,3.41
119,11,2.83,,71.3,,4.54,MAC,Bowling Green State,0.95,-1.71,67.7,,16,3.63
120,12,2.80,,70.3,,5.78,Ind,Notre Dame,2.17,-2.98,69.7,,15,0.56
121,14,2.64,,69.7,,4.93,MAAC,Canisius,1.07,-2.30,68.2,,21,1.57
122,13,2.41,,65.4,,8.43,Big East,Miami (FL),4.45,-6.02,67.4,,15,-2.04
123,15,2.29,,71.4,,1.54,WAC,Fresno State,3.55,0.75,71.7,,13,-0.25
124,19,2.17,,69.6,,2.69,SEC (West),Mississippi,5.66,-0.52,73.0,,8,-3.48
125,14,1.84,,72.0,,3.38,Big West,UC Santa Barbara,0.58,-1.54,70.7,,13,1.26
126,9,1.69,,83.3,,-7.69,MW Coll,Illinois-Chicago,-3.16,9.38,77.8,,18,5.44
127,20,1.50,,70.2,,0.46,A-10,Rhode Island,6.58,1.05,75.3,,7,-5.07
128,19,1.36,,72.0,,0.64,Big East,Boston College,5.72,0.72,76.4,,9,-4.36
129,13,1.20,,68.6,,4.59,MAC,Western Michigan,0.94,-3.39,68.4,,14,0.26
130,18,0.87,,68.1,,1.85,A-10,Duquesne,5.87,-0.98,73.2,,10,-5.04
131,11,0.81,,93.7,,-16.91,SWC,TCU,-1.23,17.72,90.2,,16,3.48
132,16,0.77,,76.7,,-3.51,Big West,Nevada-Las Vegas,2.63,4.28,78.5,,12,-1.86
133,13,0.73,,73.2,,4.62,SWC,Rice,1.46,-3.89,73.1,,15,0.07
134,11,0.68,,71.6,,3.44,Sun Belt,New Orleans,-2.62,-2.75,67.6,,20,3.97
135,7,0.64,,83.1,,-0.10,SWAC,Texas Southern,-8.10,0.74,73.4,,22,9.72
136,16,0.46,,76.7,,-4.06,Big West,UC Irvine,3.12,4.52,79.4,,13,-2.66
137,10,0.23,,75.2,,2.35,MW Coll,Northern Illinois,-5.13,-2.13,68.3,,19,6.93
138,11,0.22,,79.6,,-2.20,AWC,Southern Utah,-7.99,2.42,68.8,,17,10.75
139,13,0.18,,78.5,,-2.65,CAA,James Madison,-3.58,2.83,74.9,,16,3.55
140,14,-0.09,,64.4,,7.52,MVC,Wichita State,2.26,-7.61,65.9,,13,-1.41
141,14,-0.20,,73.9,,-0.74,MW Coll,La Salle,0.09,0.54,74.1,,13,-0.30
142,11,-0.37,,68.0,,7.81,CAA,UNC Wilmington,-3.03,-8.17,65.4,,16,2.67
143,9,-0.46,,76.4,,-3.22,Sun Belt,Jacksonville,-2.92,2.76,73.5,,18,2.89
144,15,-0.60,,69.4,,3.12,MW Coll,Detroit Mercy,1.02,-3.72,70.3,,13,-0.89
145,9,-0.65,,84.4,,-7.31,Southern (North),Marshall,-5.99,6.66,77.6,,18,6.81
146,11,-0.90,,72.6,,1.94,NAC,Northeastern,-2.80,-2.83,70.7,,18,1.90
147,12,-0.94,,73.5,,0.08,MW Coll,Butler,-2.25,-1.02,71.1,,15,2.33
148,15,-1.15,,72.9,,-3.20,MVC,Drake,3.07,2.05,77.1,,12,-4.22
149,15,-1.18,,73.4,,-1.81,WCC,Loyola Marymount,0.42,0.64,73.5,,13,-0.07
150,15,-1.33,,68.6,,3.65,Big Sky,Idaho,4.09,-4.98,71.9,,12,-3.33
151,11,-1.35,,75.2,,1.49,NEC,Rider,-7.74,-2.84,68.5,,18,6.76
152,11,-1.49,,76.5,,0.24,Southern (South),Chattanooga,-4.56,-1.73,72.3,,19,4.13
153,12,-1.60,,75.8,,0.01,Sun Belt,Little Rock,-5.31,-1.61,71.2,,17,4.62
154,8,-1.62,,77.1,,-0.01,Mid-Cont,Valparaiso,-8.81,-1.61,69.1,,20,8.00
155,10,-1.63,,63.3,,11.28,Ivy,Princeton,-6.15,-12.90,57.7,,16,5.62
156,22,-1.67,,69.5,,-0.08,Big Ten,Ohio State,6.51,-1.59,77.6,,6,-8.18
157,17,-1.72,,63.3,,7.01,WAC,San Diego State,3.92,-8.73,67.1,,11,-3.82
158,16,-1.81,,74.0,,-1.26,SWC,Texas A&M,1.57,-0.55,76.6,,14,-2.57
159,11,-1.96,,68.3,,5.01,MAAC,Saint Peter's,-3.12,-6.97,67.1,,19,1.17
160,11,-1.98,,73.5,,2.45,CAA,East Carolina,-4.90,-4.43,69.5,,18,4.03
161,10,-2.12,,73.5,,3.68,MEAC,Coppin State,-8.36,-5.80,66.4,,21,7.06
162,9,-2.17,,80.6,,-8.11,NAC,New Hampshire,-3.85,5.93,78.9,,19,1.68
163,14,-2.29,,64.7,,7.74,Sun Belt,Texas-Rio Grande Valley,-1.75,-10.03,63.2,,14,1.54
164,16,-2.35,,71.6,,-0.69,WCC,San Diego,-0.04,-1.66,73.4,,11,-1.81
165,9,-2.36,,86.9,,-6.47,OVC,Murray State,-9.02,4.11,77.2,,21,9.73
166,16,-3.09,,65.5,,6.31,NAC,Boston University,-2.56,-9.40,66.5,,15,-0.97
167,15,-3.52,,75.8,,-3.40,NAC,Delaware,-3.52,-0.13,73.9,,12,1.89
168,20,-3.61,,67.2,,0.46,WAC,Air Force,4.77,-4.07,72.5,,8,-5.25
169,9,-3.75,,75.8,,0.83,Patriot,Navy,-10.75,-4.58,67.8,,20,8.03
170,12,-3.95,,75.6,,-2.96,TAAC,Stetson,-6.29,-0.98,73.3,,15,2.37
171,17,-4.18,,72.2,,-2.41,MW Coll,Wright State,-1.35,-1.77,74.3,,13,-2.13
172,8,-4.34,,77.8,,-1.59,Mid-Cont,Western Illinois,-9.58,-2.75,72.0,,20,5.75
173,10,-4.46,,74.1,,-3.11,Big South,Charleston Southern,-6.49,-1.35,72.1,,19,2.03
174,19,-4.64,,66.3,,2.13,WCC,Pepperdine,1.75,-6.76,72.2,,8,-5.93
175,19,-4.74,,76.6,,-9.73,WCC,San Francisco,2.62,4.99,83.9,,10,-7.24
176,15,-4.85,,68.6,,1.74,MAAC,Fairfield,-3.43,-6.59,70.0,,13,-1.43
177,19,-4.85,,72.3,,-5.11,MVC,Indiana State,0.83,0.26,76.7,,7,-4.42
178,13,-5.04,,74.2,,-0.38,Southern (North),Davidson,-4.09,-4.67,71.7,,14,2.52
179,11,-5.09,,76.3,,-2.37,NEC,Marist,-8.95,-2.71,72.4,,17,3.86
180,13,-5.50,,76.5,,-5.82,Patriot,Colgate,-4.94,0.32,77.1,,17,-0.57
181,10,-5.56,,76.9,,-3.15,Mid-Cont,Buffalo,-9.17,-2.41,73.3,,18,3.61
182,13,-5.62,,64.3,,8.48,Sun Belt,Louisiana Tech,-5.42,-14.09,63.6,,14,0.63
183,18,-5.69,,75.2,,-4.10,Southland,Louisiana-Monroe,-3.53,-1.59,77.3,,14,-2.16
184,12,-5.70,,76.0,,-2.57,OVC,Morehead State,-5.30,-3.13,73.1,,15,2.93
185,16,-5.72,,70.1,,-0.80,NAC,Hartford,-2.72,-4.92,73.1,,11,-3.00
186,14,-5.74,,70.7,,2.05,NEC,Monmouth,-8.19,-7.79,68.3,,13,2.44
187,20,-5.81,,67.9,,-2.08,MVC,Northern Iowa,2.38,-3.73,75.5,,8,-7.54
188,19,-5.85,,76.6,,-6.15,SWC,Houston,2.45,0.30,83.6,,9,-6.93
189,14,-5.95,,79.2,,-7.14,Southern (North),East Tennessee State,-3.99,1.19,78.8,,14,0.43
190,20,-6.02,,70.9,,-3.80,Big West,Cal State Fullerton,2.83,-2.23,80.0,,7,-9.07
191,10,-6.09,,77.5,,-4.35,OVC,Tennessee State,-8.09,-1.74,74.7,,17,2.81
192,19,-6.13,,81.2,,-11.05,SWC,Baylor,-0.43,4.92,86.0,,9,-4.86
193,18,-6.13,,67.3,,0.20,Big Sky,Northern Arizona,3.10,-6.33,72.1,,8,-4.77
194,13,-6.33,,75.8,,-5.70,NAC,Vermont,-5.45,-0.64,75.7,,14,0.07
195,20,-6.60,,66.7,,-2.60,GMWC,Dayton,4.29,-4.00,77.5,,7,-10.85
196,19,-6.82,,61.1,,3.37,MVC,Creighton,3.06,-10.19,71.0,,7,-9.88
197,17,-6.85,,75.4,,-8.47,MAAC,Iona,-5.18,1.62,77.0,,10,-1.67
198,14,-6.85,,78.0,,-7.88,TAAC,Mercer,-5.70,1.02,78.2,,15,-0.24
199,13,-6.87,,77.4,,-5.54,NEC,Mount St. Mary's,-6.66,-1.34,77.1,,17,0.37
200,11,-6.92,,74.0,,-2.04,TAAC,Samford,-8.32,-4.87,70.9,,16,3.15
201,20,-6.98,,67.5,,0.46,CAA,Richmond,-1.01,-7.44,73.4,,8,-5.93
202,16,-7.14,,75.6,,-4.88,OVC,Austin Peay,-4.51,-2.26,76.2,,13,-0.59
203,19,-7.15,,65.1,,-0.98,MAC,Kent State,1.03,-6.18,73.3,,8,-8.19
204,18,-7.20,,60.2,,4.19,MAC,Akron,0.96,-11.39,67.8,,8,-7.65
205,14,-7.22,,69.9,,1.94,Patriot,Bucknell,-8.89,-9.16,68.2,,13,1.67
206,20,-7.30,,70.2,,-2.65,SWC,Southern Methodist,4.14,-4.65,81.6,,7,-11.44
207,16,-7.69,,66.9,,1.89,Big South,Liberty,-4.19,-9.58,68.8,,12,-1.89
208,19,-7.71,,70.2,,-1.70,CAA,William & Mary,-2.71,-6.01,75.2,,8,-5.00
209,14,-7.82,,87.9,,-14.56,Southland,Stephen F. Austin,-7.32,6.74,86.3,,14,1.61
210,20,-7.87,,67.8,,-0.80,Big Sky,Eastern Washington,0.57,-7.07,74.7,,6,-6.92
211,12,-8.05,,77.4,,-7.83,Patriot,Holy Cross,-9.79,-0.22,75.7,,15,1.74
212,23,-8.09,,64.2,,0.06,Big West,San Jose State,4.33,-8.15,76.0,,4,-11.81
213,13,-8.22,,79.1,,-8.21,Southland,UTSA,-6.80,-0.02,79.4,,15,-0.29
214,22,-8.25,,68.5,,-1.19,Sun Belt,Louisiana,-1.62,-7.06,72.6,,7,-4.10
215,10,-8.27,,69.7,,3.03,Mid-Cont,Youngstown State,-10.50,-11.30,65.8,,18,3.89
216,14,-8.48,,75.1,,-7.26,Southern (South),Western Carolina,-2.82,-1.22,77.3,,14,-2.14
217,17,-8.52,,67.4,,0.34,Southern (South),Furman,-4.98,-8.86,69.0,,10,-1.56
218,13,-8.57,,74.4,,-2.63,Southland,North Texas,-8.15,-5.94,71.8,,14,2.63
219,17,-8.60,,73.8,,-6.27,MW Coll,Cleveland State,-2.52,-2.33,78.3,,10,-4.52
220,13,-8.65,,73.9,,-3.09,Mid-Cont,Eastern Illinois,-9.58,-5.57,70.4,,16,3.41
221,15,-8.69,,74.4,,-8.13,Big South,Towson,-4.09,-0.56,79.0,,12,-4.59
222,18,-8.81,,70.6,,-3.84,NAC,Hofstra,-4.55,-4.96,74.0,,10,-3.43
223,16,-8.88,,68.4,,0.95,Big South,UNC Asheville,-4.79,-9.83,70.4,,11,-2.00
224,19,-8.92,,70.7,,-3.86,MAAC,Siena,-5.55,-5.07,74.0,,8,-3.37
225,16,-9.16,,68.9,,-2.81,NAC,Maine,-4.42,-6.35,73.6,,11,-4.74
226,19,-9.17,,77.1,,-5.82,SWAC,Jackson State,-5.85,-3.35,79.9,,12,-2.81
227,12,-9.20,,73.5,,-4.93,NEC,Fairleigh Dickinson,-8.34,-4.27,74.4,,16,-0.86
228,14,-9.22,,66.2,,1.57,Big South,Maryland-Baltimore County,-6.26,-10.78,68.1,,13,-1.89
229,19,-9.30,,74.6,,-8.31,CAA,American,-2.48,-0.99,81.4,,9,-6.82
230,16,-9.52,,75.4,,-8.03,TAAC,Central Florida,-6.60,-1.49,77.9,,11,-2.48
231,13,-9.57,,67.8,,-1.85,Ivy,Brown,-6.65,-7.72,70.8,,13,-2.92
232,18,-9.77,,68.6,,-4.55,MAAC,Loyola (MD),-2.25,-5.22,76.1,,9,-7.52
233,16,-10.20,,82.8,,-12.96,TAAC,Southeastern Louisiana,-6.66,2.76,83.0,,12,-0.29
234,19,-10.49,,67.3,,-0.70,TAAC,Florida International,-5.35,-9.79,72.4,,11,-5.13
235,16,-10.58,,77.6,,-9.16,Southland,McNeese State,-7.32,-1.42,80.9,,11,-3.26
236,14,-10.65,,76.9,,-8.61,OVC,Tennessee Tech,-6.15,-2.04,78.1,,13,-1.22
237,17,-10.66,,65.8,,1.85,Patriot,Fordham,-7.35,-12.51,68.0,,11,-2.25
238,16,-10.70,,71.6,,-3.98,NEC,Saint Francis (PA),-8.66,-6.72,73.7,,12,-2.04
239,20,-10.72,,73.3,,-6.90,Southern (North),Appalachian State,-2.94,-3.82,78.8,,9,-5.52
240,12,-10.77,,70.7,,-2.89,Big South,Radford,-6.73,-7.88,70.4,,16,0.29
241,19,-10.79,,71.8,,-4.03,OVC,Eastern Kentucky,-6.07,-6.76,76.5,,9,-4.71
242,18,-10.91,,84.6,,-22.12,Sun Belt,South Alabama,-3.84,11.21,91.7,,9,-7.07
243,13,-10.95,,69.0,,-1.48,Ivy,Dartmouth,-8.99,-9.48,69.2,,13,-0.19
244,14,-11.02,,73.0,,-5.40,OVC,Southeast Missouri State,-6.06,-5.62,76.7,,13,-3.67
245,11,-11.03,,80.4,,-8.55,SWAC,Mississippi Valley State,-11.62,-2.48,78.5,,17,1.93
246,19,-11.09,,70.1,,-3.31,Mid-Cont,Kansas City,-6.09,-7.79,75.0,,7,-4.85
247,16,-11.44,,65.7,,-1.42,Sun Belt,Lamar,-4.04,-10.02,71.1,,11,-5.41
248,16,-11.50,,91.4,,-22.89,Mid-Cont,Troy,-8.98,11.39,93.0,,11,-1.56
249,17,-11.63,,72.4,,-4.88,Ind,Oral Roberts,-3.13,-6.76,74.7,,10,-2.26
250,13,-11.87,,93.3,,-16.02,SWAC,Southern,-13.51,4.15,83.0,,13,10.27
251,17,-11.96,,80.5,,-13.96,TAAC,Centenary (LA),-6.00,2.00,85.1,,10,-4.63
252,22,-11.99,,66.8,,-4.08,MW Coll,Loyola (IL),-1.65,-7.91,76.0,,5,-9.26
253,20,-12.40,,71.5,,-8.51,AWC,Cal State Northridge,-1.28,-3.89,81.6,,8,-10.07
254,22,-12.43,,65.4,,-8.16,Big Ten,Northwestern,6.13,-4.26,84.0,,5,-18.56
255,20,-12.85,,92.6,,-28.77,CAA,George Mason,-1.70,15.92,101.8,,7,-9.22
256,16,-12.87,,75.2,,-10.65,Patriot,Lehigh,-8.87,-2.21,78.9,,11,-3.74
257,16,-12.89,,68.0,,-2.23,Southern (South),The Citadel,-5.39,-10.65,72.1,,11,-4.11
258,14,-12.92,,73.9,,-4.59,Southland,Northwestern State,-7.20,-8.33,77.4,,13,-3.44
259,17,-13.02,,72.8,,-9.00,TAAC,Georgia State,-7.28,-4.02,77.8,,11,-5.07
260,17,-13.39,,73.9,,-7.57,Southland,UT Arlington,-7.16,-5.82,79.9,,10,-5.96
261,25,-13.48,,68.1,,-7.90,MAAC,Niagara,-1.17,-5.58,79.8,,5,-11.73
262,15,-13.59,,71.6,,-5.16,OVC,Middle Tennessee,-6.68,-8.43,75.3,,12,-3.70
263,23,-13.68,,63.9,,-4.10,MAC,Central Michigan,1.74,-9.59,76.6,,3,-12.69
264,14,-13.99,,65.2,,1.56,Southland,Texas State,-6.79,-15.55,70.2,,12,-5.00
265,15,-14.09,,68.2,,-1.25,MEAC,North Carolina A&T,-9.20,-12.84,71.9,,15,-3.67
266,20,-14.29,,66.8,,-3.39,Ivy,Harvard,-9.13,-10.90,71.0,,6,-4.19
267,20,-14.38,,66.2,,-2.80,Sun Belt,Arkansas State,-4.92,-11.59,74.0,,8,-7.79
268,17,-14.71,,73.3,,-9.92,NEC,Wagner,-7.27,-4.79,80.8,,10,-7.44
269,20,-14.87,,71.4,,-11.38,Big South,Coastal Carolina,-4.58,-3.49,79.8,,6,-8.38
270,18,-14.99,,63.0,,-2.33,TAAC,Florida Atlantic,-2.63,-12.66,73.6,,9,-10.56
271,13,-15.21,,68.9,,-3.90,MEAC,South Carolina State,-12.00,-11.31,70.6,,15,-1.68
272,20,-15.27,,67.6,,-2.93,Southern (South),Georgia Southern,-3.93,-12.33,74.8,,8,-7.25
273,20,-15.29,,71.8,,-13.23,Big South,Winthrop,-4.71,-2.05,81.9,,7,-10.07
