,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
98,14,5.07,,66.9,,4.59,MVC,Missouri State,2.01,0.48,63.9,,19,3.06
99,16,4.92,,70.8,,0.86,MWC,San Diego State,5.81,4.06,70.6,,14,0.27
100,14,4.87,,69.6,,3.78,MWC,New Mexico,3.76,1.09,65.7,,14,3.89
101,15,4.64,,61.6,,8.40,Big Ten,Northwestern,5.91,-3.76,62.9,,14,-1.28
102,7,4.57,,84.6,,-5.82,A-Sun,Troy,-5.70,10.39,72.7,,24,11.97
103,15,4.55,,67.3,,3.29,Big East,Georgetown,3.30,1.26,66.0,,13,1.25
104,6,4.19,,79.3,,-2.14,Southern (North),East Tennessee State,-3.15,6.33,69.4,,27,9.91
105,15,4.18,,63.2,,6.80,SEC (West),Mississippi,6.36,-2.62,65.4,,13,-2.18
106,10,4.01,,71.6,,1.65,CAA,George Mason,0.37,2.36,68.0,,23,3.64
107,12,3.93,,73.7,,-0.72,CAA,Old Dominion,0.45,4.65,70.2,,17,3.48
108,18,3.73,,70.1,,-1.26,Big Ten,Minnesota,5.36,4.99,71.7,,12,-1.63
109,11,3.54,,72.9,,-0.35,CAA,Drexel,-1.22,3.89,68.1,,18,4.76
110,17,3.35,,66.5,,4.01,Pac-10,UCLA,6.82,-0.65,70.0,,11,-3.46
111,14,3.29,,66.6,,2.75,Big East,Virginia Tech,4.36,0.54,67.7,,15,-1.07
112,10,3.27,,81.6,,-7.81,MAAC,Niagara,-3.14,11.08,75.2,,22,6.41
113,15,3.12,,75.4,,-4.44,Pac-10,Southern California,6.51,7.56,78.8,,13,-3.39
114,16,2.97,,57.9,,13.25,Pac-10,Washington State,5.04,-10.28,59.7,,13,-1.79
115,17,2.82,,74.1,,-3.76,Pac-10,Arizona State,5.34,6.58,76.6,,10,-2.52
116,11,2.46,,62.9,,8.60,MAC (East),Miami (OH),1.60,-6.14,61.8,,18,1.10
117,12,2.40,,66.0,,5.67,Big West,UC Santa Barbara,-0.63,-3.27,62.0,,16,4.00
118,12,2.36,,75.0,,-2.80,MAC (East),Buffalo,-1.19,5.16,71.4,,17,3.55
119,15,2.27,,67.0,,2.93,WAC,Louisiana Tech,2.55,-0.67,66.5,,15,0.57
120,11,2.23,,76.7,,-5.24,MAC (West),Toledo,0.97,7.47,75.5,,20,1.26
121,16,1.98,,70.2,,-2.47,MWC,Colorado State,4.87,4.45,71.9,,13,-1.72
122,16,1.95,,78.9,,-9.12,WCC,Pepperdine,2.11,11.07,79.1,,15,-0.16
123,6,1.86,,70.4,,6.52,A-Sun,Central Florida,-5.87,-4.65,61.8,,25,8.55
124,14,1.80,,62.4,,7.58,Horizon,Butler,-0.03,-5.78,60.2,,16,2.23
125,9,1.70,,72.4,,1.70,A-Sun,Belmont,-4.68,0.00,64.9,,21,7.47
126,13,1.63,,76.3,,-4.30,Sun Belt (East),Western Kentucky,-0.10,5.93,71.0,,15,5.29
127,16,1.54,,65.0,,1.70,Big Ten,Ohio State,5.04,-0.17,68.5,,14,-3.50
128,8,1.54,,62.9,,9.69,Ivy,Princeton,-3.31,-8.15,56.8,,20,6.04
129,16,1.49,,72.1,,-2.14,Pac-10,Oregon State,4.60,3.63,74.0,,12,-1.89
130,15,1.44,,61.5,,10.58,CAA,UNC Wilmington,-0.46,-9.14,59.6,,15,1.90
131,11,1.43,,78.3,,-3.95,Mid-Cont,IUPUI,-2.41,5.38,72.3,,21,5.97
132,10,1.42,,65.6,,8.97,OVC,Austin Peay,-1.38,-7.55,60.5,,22,5.09
133,17,1.39,,66.9,,0.34,CUSA,TCU,4.97,1.05,70.5,,12,-3.59
134,20,1.28,,68.3,,-0.56,WAC,Tulsa,4.62,1.84,71.7,,9,-3.34
135,17,1.16,,70.3,,-2.08,A-10 (West),Duquesne,2.23,3.25,71.4,,12,-1.07
136,9,1.13,,73.6,,-1.14,Southern (South),College of Charleston,-3.98,2.27,67.8,,20,5.79
137,6,1.12,,66.6,,4.73,AEC,Boston University,-5.91,-3.60,59.5,,23,7.03
138,15,1.03,,70.6,,-0.99,MAC (West),Ball State,1.78,2.02,70.1,,14,0.48
139,11,1.02,,67.6,,5.02,MAAC,Fairfield,-2.38,-4.00,64.2,,19,3.40
140,13,0.83,,70.1,,0.78,Big Sky,Eastern Washington,-0.34,0.06,67.8,,17,2.23
141,16,0.82,,65.7,,4.95,WCC,Santa Clara,2.62,-4.13,66.6,,16,-0.88
142,18,0.69,,64.6,,2.67,WAC,Southern Methodist,4.79,-1.98,68.7,,12,-4.10
143,15,0.07,,70.7,,-1.98,CAA,Hofstra,0.52,2.05,71.1,,14,-0.45
144,14,0.07,,74.0,,-1.83,Mid-Cont,Kansas City,-3.45,1.89,70.4,,15,3.52
145,9,0.03,,74.8,,-0.33,A-Sun,Georgia State,-5.00,0.36,68.4,,20,6.38
146,16,-0.06,,66.4,,1.97,MVC,Bradley,1.94,-2.03,68.6,,15,-2.19
147,11,-0.06,,80.9,,-7.88,Mid-Cont,Oral Roberts,-1.79,7.83,76.2,,17,4.71
148,16,-0.07,,69.9,,-2.11,MVC,Drake,2.15,2.05,71.5,,12,-1.61
149,13,-0.09,,71.5,,-0.91,Mid-Cont,Valparaiso,0.01,0.82,71.0,,18,0.52
150,15,-0.38,,71.8,,-1.93,MAC (East),Akron,0.01,1.55,72.1,,13,-0.39
151,19,-0.60,,62.9,,4.19,MVC,Illinois State,3.12,-4.79,65.3,,10,-2.41
152,12,-0.66,,71.0,,-2.11,CAA,Delaware,-1.95,1.45,69.7,,16,1.29
153,12,-0.68,,70.1,,0.45,Sun Belt (East),Middle Tennessee,-1.71,-1.12,66.6,,17,3.59
154,16,-0.82,,63.5,,4.39,Big West,Idaho,0.43,-5.20,63.6,,14,-0.03
155,17,-0.96,,69.8,,-2.11,WCC,Portland,2.83,1.15,73.5,,11,-3.79
156,12,-1.01,,71.8,,0.92,Sun Belt (East),Little Rock,-3.97,-1.92,65.3,,17,6.41
157,17,-1.01,,74.5,,-4.30,Mid-Cont,Oakland,-0.30,3.29,74.0,,13,0.57
158,21,-1.07,,62.0,,1.53,Big East,St. John's (NY),7.85,-2.60,70.9,,6,-8.93
159,11,-1.15,,65.5,,3.22,Horizon,Green Bay,-0.96,-4.36,65.3,,17,0.21
160,8,-1.21,,80.6,,-5.92,Southern (South),Georgia Southern,-6.94,4.72,71.2,,21,9.34
161,17,-1.27,,70.8,,-2.28,MAC (West),Bowling Green State,0.49,1.01,71.2,,14,-0.39
162,11,-1.39,,82.1,,-7.31,Southern (North),Chattanooga,-2.98,5.92,75.3,,19,6.77
163,21,-1.51,,71.9,,-5.67,Big 12,Texas A&M,3.03,4.17,76.4,,7,-4.54
164,11,-1.57,,74.2,,-3.48,Sun Belt (East),Arkansas State,-4.42,1.91,69.9,,17,4.32
165,15,-1.70,,64.9,,1.05,CUSA,Southern Mississippi,3.00,-2.75,68.3,,13,-3.39
166,12,-1.76,,73.1,,-0.40,Southern (South),Davidson,-0.99,-1.36,70.8,,17,2.24
167,15,-1.76,,63.1,,5.65,Patriot,Holy Cross,-6.69,-7.41,58.6,,13,4.50
168,19,-1.76,,58.0,,8.12,MVC,Indiana State,2.02,-9.89,61.8,,9,-3.79
169,18,-1.86,,59.0,,7.01,CUSA,Houston,3.80,-8.87,64.6,,9,-5.67
170,14,-1.89,,68.3,,1.03,Big Sky,Weber State,-2.15,-2.92,66.4,,15,1.83
171,16,-1.91,,68.2,,-1.44,Big West,Cal State Northridge,-0.46,-0.47,68.8,,14,-0.60
172,20,-1.93,,65.1,,0.26,A-10 (West),La Salle,2.90,-2.19,69.9,,10,-4.83
173,14,-1.95,,65.0,,2.29,WCC,San Francisco,1.86,-4.24,67.8,,17,-2.77
174,9,-2.10,,71.3,,5.00,Southland,Stephen F. Austin,-9.33,-7.11,60.7,,21,10.57
175,14,-2.10,,66.3,,0.90,Horizon,Wright State,-0.95,-3.00,67.5,,14,-1.18
176,12,-2.12,,73.2,,-1.14,Southern (South),Furman,-5.81,-0.98,66.9,,17,6.31
177,14,-2.14,,67.7,,1.22,WCC,Loyola Marymount,0.04,-3.36,69.1,,15,-1.48
178,17,-2.21,,69.7,,-3.29,MAC (East),Marshall,2.21,1.08,74.1,,12,-4.41
179,20,-2.30,,61.3,,2.19,CUSA,South Florida,4.92,-4.49,68.5,,7,-7.22
180,19,-2.31,,68.1,,-3.20,A-10 (East),Massachusetts,2.59,0.90,73.0,,10,-4.90
181,14,-2.36,,69.7,,-2.61,Sun Belt (West),New Orleans,-0.53,0.25,70.8,,17,-1.13
182,13,-2.37,,69.5,,-2.06,Sun Belt (West),Denver,-1.67,-0.30,69.6,,14,-0.07
183,12,-2.43,,70.2,,0.88,Mid-Cont,Centenary (LA),-2.39,-3.31,68.0,,16,2.18
184,12,-2.43,,75.7,,-7.47,MAAC,Saint Peter's,-2.81,5.04,75.3,,17,0.38
185,21,-2.73,,63.7,,1.30,Big 12,Baylor,5.20,-4.02,70.4,,8,-6.69
186,9,-2.74,,66.0,,1.83,AEC,Vermont,-6.36,-4.57,62.4,,22,3.61
187,19,-2.97,,58.3,,3.74,Big Ten,Penn State,5.67,-6.71,66.9,,9,-8.64
188,15,-3.12,,69.2,,-0.30,Big South,Liberty,-4.22,-2.83,67.4,,18,1.82
189,17,-3.16,,65.4,,0.26,CUSA,Tulane,1.91,-3.42,69.5,,11,-4.18
190,20,-3.19,,66.7,,-1.01,MAC (East),Ohio,-0.19,-2.18,69.7,,10,-3.00
191,7,-3.27,,74.0,,-2.63,Big South,Birmingham-Southern,-9.79,-0.64,65.2,,20,8.81
192,17,-3.33,,63.6,,2.01,Big West,UC Irvine,-0.10,-5.34,66.1,,11,-2.50
193,14,-3.34,,66.1,,2.15,Sun Belt (West),New Mexico State,-1.58,-5.49,65.7,,13,0.37
194,16,-3.39,,70.4,,-5.46,Big West,Cal Poly,-0.20,2.07,73.2,,11,-2.81
195,17,-3.62,,69.0,,-2.34,Big West,UC Riverside,-0.21,-1.28,70.5,,11,-1.46
196,22,-3.66,,67.7,,-6.38,MVC,Evansville,3.27,2.72,74.6,,7,-6.93
197,15,-3.98,,70.9,,-3.26,MAC (West),Eastern Michigan,-1.14,-0.72,70.3,,13,0.64
198,17,-4.03,,70.8,,-5.02,Big West,Cal State Fullerton,-0.81,0.99,73.2,,11,-2.39
199,15,-4.05,,66.2,,1.40,Ivy,Yale,-2.51,-5.44,66.6,,12,-0.37
200,20,-4.14,,70.1,,-6.63,Horizon,Loyola (IL),1.17,2.49,75.4,,9,-5.31
201,15,-4.20,,71.0,,-4.23,Big Sky,Sacramento State,-2.39,0.04,70.8,,13,0.29
202,15,-4.21,,64.9,,2.32,Patriot,Bucknell,-6.65,-6.52,60.7,,14,4.28
203,20,-4.31,,67.7,,-0.80,MAC (West),Northern Illinois,0.09,-3.52,70.0,,10,-2.30
204,14,-4.34,,75.9,,-6.29,Big Sky,Northern Arizona,-3.12,1.95,74.1,,15,1.79
205,23,-4.34,,61.3,,2.99,WAC,San Jose State,3.59,-7.33,67.5,,6,-6.14
206,16,-4.37,,65.9,,-0.17,Sun Belt (West),South Alabama,-1.21,-4.20,67.4,,12,-1.46
207,7,-4.39,,68.2,,1.93,SWAC,Mississippi Valley State,-12.91,-6.32,60.3,,22,7.90
208,13,-4.43,,68.6,,-0.06,Big Sky,Montana State,-3.59,-4.37,67.6,,14,0.96
209,13,-4.59,,67.5,,-0.47,Patriot,American,-7.04,-4.12,65.0,,18,2.45
210,11,-4.62,,76.0,,-10.10,AEC,Northeastern,-6.19,5.48,72.2,,19,3.83
211,16,-4.65,,69.0,,-2.90,MAAC,Siena,-2.32,-1.75,71.4,,14,-2.33
212,12,-4.84,,68.3,,-0.31,NEC,Monmouth,-5.65,-4.52,67.5,,21,0.82
213,10,-5.07,,68.5,,-0.96,AEC,Maine,-8.39,-4.11,62.7,,20,5.83
214,9,-5.07,,73.5,,-3.31,Southland,Southeastern Louisiana,-7.95,-1.77,68.3,,20,5.17
215,18,-5.08,,71.7,,-6.38,MAAC,Iona,-1.87,1.30,74.9,,11,-3.21
216,10,-5.21,,75.6,,-9.83,Patriot,Lafayette,-6.37,4.62,72.7,,18,2.96
217,16,-5.24,,67.0,,0.79,Big Sky,Portland State,-3.12,-6.03,67.5,,11,-0.48
218,13,-5.40,,72.4,,-7.13,Ivy,Brown,-4.17,1.73,72.8,,14,-0.37
219,16,-5.49,,71.0,,-4.10,OVC,Southeast Missouri State,-3.25,-1.39,71.5,,11,-0.44
220,14,-5.61,,68.1,,-1.58,MAAC,Rider,-4.94,-4.03,68.8,,17,-0.71
221,13,-5.71,,75.2,,-7.69,OVC,Morehead State,-2.90,1.98,74.6,,16,0.66
222,11,-5.73,,73.1,,-4.85,Ind,Texas A&M-Corpus Christi,-4.64,-0.88,70.8,,15,2.35
223,21,-5.76,,71.7,,-8.28,CAA,William & Mary,-0.76,2.51,76.7,,7,-5.00
224,21,-5.83,,69.7,,-3.28,Southern (North),Appalachian State,-1.18,-2.56,72.3,,9,-2.63
225,15,-5.85,,73.3,,-6.43,OVC,Eastern Kentucky,-5.07,0.58,71.4,,14,1.86
226,20,-6.08,,65.8,,-1.97,Mid-Cont,Chicago State,0.14,-4.11,70.9,,12,-5.06
227,18,-6.10,,69.8,,-4.66,Big Sky,Montana,-0.91,-1.44,71.5,,10,-1.64
228,12,-6.13,,72.3,,-3.95,Southland,UT Arlington,-6.47,-2.18,70.2,,17,2.10
229,16,-6.19,,70.5,,-6.29,Ivy,Cornell,-5.69,0.10,69.8,,11,0.70
230,20,-6.20,,68.8,,-4.47,MAAC,Canisius,-2.75,-1.73,72.3,,10,-3.50
231,15,-6.23,,72.5,,-6.98,Sun Belt (West),North Texas,-2.92,0.76,73.0,,13,-0.57
232,15,-6.23,,76.8,,-9.19,OVC,Tennessee Tech,-2.75,2.96,75.9,,13,0.86
233,12,-6.29,,66.3,,0.09,Big South,Winthrop,-6.64,-6.38,63.6,,16,2.64
234,20,-6.67,,67.0,,-3.83,Horizon,Youngstown State,0.37,-2.84,72.5,,8,-5.46
235,14,-6.69,,70.7,,-3.60,NEC,Central Connecticut State,-7.97,-3.09,69.4,,14,1.29
236,11,-6.82,,69.1,,-2.71,MEAC,South Carolina State,-10.14,-4.11,65.1,,18,3.97
237,21,-7.09,,68.0,,-8.35,A-10 (East),St. Bonaventure,4.19,1.26,79.3,,7,-11.29
238,12,-7.11,,69.4,,-2.45,NEC,Fairleigh Dickinson,-7.64,-4.66,68.1,,17,1.28
239,15,-7.13,,71.1,,-3.96,Big South,Coastal Carolina,-6.80,-3.17,68.9,,14,2.21
240,15,-7.17,,74.7,,-4.85,Southern (North),Western Carolina,-3.84,-2.32,70.2,,13,4.50
241,19,-7.22,,77.0,,-10.49,A-Sun,Florida Atlantic,-5.68,3.27,76.9,,9,0.11
242,13,-7.22,,71.3,,-4.88,NEC,St. Francis (NY),-8.76,-2.34,69.8,,15,1.54
243,14,-7.22,,72.7,,-6.19,Southland,UTSA,-6.11,-1.03,71.7,,19,1.00
244,11,-7.30,,67.2,,-0.72,Patriot,Lehigh,-8.88,-6.58,63.7,,20,3.48
245,17,-7.37,,73.0,,-7.17,Southern (North),UNC Greensboro,-4.11,-0.20,75.1,,11,-2.14
246,16,-7.95,,74.1,,-8.96,Southland,McNeese State,-4.66,1.01,75.1,,11,-1.00
247,21,-7.99,,64.9,,-3.66,CAA,James Madison,-1.28,-4.34,71.6,,7,-6.71
248,14,-8.03,,61.5,,3.14,MEAC,Coppin State,-8.68,-11.17,60.9,,18,0.66
249,22,-8.23,,62.0,,-3.34,A-10 (East),Fordham,3.88,-4.89,74.1,,6,-12.11
250,14,-8.35,,74.7,,-8.43,OVC,Jacksonville State,-7.70,0.08,74.1,,14,0.57
251,18,-8.38,,64.4,,-1.97,Mid-Cont,Southern Utah,-0.61,-6.41,69.5,,10,-5.11
252,15,-8.44,,61.5,,1.97,MEAC,Delaware State,-7.97,-10.41,61.9,,13,-0.46
253,18,-8.52,,71.8,,-7.38,A-Sun,Mercer,-3.11,-1.14,76.4,,12,-4.67
254,18,-8.57,,72.8,,-8.71,OVC,Tennessee-Martin,-2.72,0.15,76.4,,10,-3.61
255,16,-8.67,,65.6,,1.74,OVC,Samford,-2.55,-10.41,65.3,,12,0.36
256,11,-8.74,,72.0,,-7.33,Big South,High Point,-8.71,-1.42,70.1,,19,1.87
257,14,-8.91,,71.6,,-5.74,Ind,Texas-Rio Grande Valley,-3.00,-3.18,71.3,,14,0.32
258,24,-9.05,,70.5,,-9.31,MAC (West),Central Michigan,1.13,0.26,80.4,,6,-9.83
259,16,-9.09,,60.1,,2.04,AEC,Binghamton,-6.33,-11.14,62.8,,14,-2.77
260,18,-9.10,,73.5,,-10.01,Big Sky,Idaho State,-1.66,0.90,78.5,,13,-5.00
261,15,-9.19,,69.0,,-3.19,Southland,Texas State,-7.01,-6.00,69.0,,13,0.00
262,18,-9.45,,68.9,,-5.72,Southern (North),Elon,-2.95,-3.73,73.3,,12,-4.43
263,17,-9.53,,67.6,,-5.51,Ivy,Columbia,-5.30,-4.02,70.4,,10,-2.89
264,17,-9.85,,72.2,,-10.91,MEAC,Florida A&M,-7.94,1.06,74.1,,15,-1.91
265,17,-9.87,,74.2,,-9.48,Southland,Northwestern State,-5.23,-0.39,76.8,,11,-2.57
266,21,-10.09,,61.1,,-1.98,CAA,Towson,-1.71,-8.11,69.5,,8,-8.38
267,15,-10.23,,68.0,,-4.41,A-Sun,Stetson,-3.87,-5.82,72.5,,12,-4.56
268,26,-10.28,,68.1,,-10.58,WCC,San Diego,2.52,0.30,79.9,,4,-11.87
269,21,-10.29,,60.1,,-0.41,AEC,Maryland-Baltimore County,-6.61,-9.88,63.8,,7,-3.68
270,25,-10.32,,64.5,,-6.22,Horizon,Cleveland State,0.46,-4.10,73.5,,4,-8.97
271,15,-10.38,,68.6,,-4.48,NEC,Robert Morris,-7.52,-5.90,70.3,,14,-1.72
272,17,-10.42,,68.6,,-7.21,MEAC,Hampton,-8.72,-3.22,70.3,,13,-1.70
273,16,-10.53,,66.6,,-3.91,NEC,Wagner,-7.13,-6.62,69.8,,13,-3.17
