,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
54,13,9.56,,72.0,,3.20,A-10 (East),Rhode Island,5.62,6.37,68.0,,20,4.00
55,15,9.41,,67.6,,8.51,Big East,Seton Hall,8.03,0.90,64.2,,15,3.40
56,13,9.21,,72.7,,2.08,CUSA (American),DePaul,8.02,7.13,71.5,,18,1.19
57,10,9.11,,76.0,,2.46,MAC (East),Ohio,2.45,6.66,67.8,,18,8.21
58,16,9.06,,74.5,,0.95,Pac-10,Arizona State,8.27,8.11,72.2,,14,2.30
59,12,8.95,,74.0,,1.61,CUSA (National),UAB,5.48,7.35,70.5,,20,3.47
60,16,8.90,,65.3,,9.65,CUSA (American),Saint Louis,7.32,-0.75,63.7,,15,1.58
61,13,8.78,,74.6,,5.07,WAC (Mountain),Nevada-Las Vegas,4.53,3.71,68.9,,16,5.72
62,13,8.76,,69.1,,7.70,SEC (West),Mississippi State,3.25,1.06,64.5,,20,4.55
63,11,8.68,,72.3,,5.51,WAC (Mountain),Colorado State,3.06,3.17,66.4,,19,5.90
64,17,8.52,,70.6,,1.26,ACC,Florida State,11.97,7.26,73.3,,13,-2.73
65,19,8.49,,65.6,,5.17,Big Ten,Michigan,11.69,3.32,68.8,,12,-3.19
66,9,8.38,,70.8,,7.82,MAC (West),Toledo,3.02,0.56,63.4,,19,7.46
67,14,8.28,,76.1,,-1.39,Big East,Providence,8.31,9.67,76.2,,16,-0.03
68,15,8.26,,71.6,,2.42,SEC (East),Georgia,7.26,5.85,70.6,,15,1.00
69,16,8.15,,68.9,,6.25,Big East,Georgetown,6.35,1.90,66.4,,15,2.58
70,6,8.10,,63.4,,13.38,MW Coll,Detroit Mercy,-0.17,-5.28,55.3,,25,8.16
71,14,8.08,,71.6,,5.05,CUSA (National),South Florida,4.15,3.03,67.7,,14,3.93
72,12,7.92,,69.1,,6.42,MVC,Indiana State,3.96,1.50,65.2,,15,3.96
73,9,7.84,,75.2,,2.76,WAC (Pacific),New Mexico,0.62,5.08,67.8,,25,7.38
74,13,7.61,,66.0,,7.49,Big 12,Nebraska,5.92,0.13,64.3,,20,1.70
75,12,7.48,,79.8,,-6.02,WAC (Pacific),Fresno State,3.54,13.50,75.9,,21,3.94
76,12,7.33,,64.7,,8.94,MVC,Southern Illinois,5.44,-1.61,62.8,,15,1.89
77,15,7.25,,73.1,,2.33,Big 12,Colorado,4.96,4.91,68.4,,18,4.67
78,7,7.22,,71.9,,6.24,MAC (East),Kent State,2.72,0.98,63.5,,23,8.37
79,10,7.05,,81.6,,-3.64,WAC (Mountain),Wyoming,1.98,10.69,76.6,,18,5.07
80,16,6.98,,72.8,,2.09,ACC,Virginia,9.12,4.89,73.7,,14,-0.90
81,10,6.83,,70.7,,4.67,MAC (East),Bowling Green State,2.36,2.16,65.1,,18,5.57
82,12,6.82,,62.9,,10.80,MVC,Bradley,5.13,-3.98,61.2,,17,1.69
83,10,6.81,,68.3,,10.39,WAC (Mountain),Rice,1.73,-3.59,62.0,,18,6.21
84,6,6.76,,78.5,,-0.28,OVC,Murray State,-5.24,7.03,67.1,,27,11.36
85,16,6.47,,64.3,,8.59,A-10 (East),Massachusetts,6.04,-2.12,63.9,,14,0.43
86,6,6.28,,71.1,,4.94,Ivy,Pennsylvania,-4.13,1.34,60.7,,21,10.41
87,3,5.98,,72.8,,6.50,Southern (South),College of Charleston,-6.63,-0.52,59.2,,28,13.68
88,10,5.90,,75.8,,-1.78,MVC,Evansville,3.74,7.68,71.8,,23,4.03
89,15,5.89,,72.1,,2.43,SEC (East),Vanderbilt,6.82,3.45,71.6,,14,0.55
90,15,5.85,,67.0,,4.80,SEC (West),Alabama,6.79,1.06,68.0,,17,-0.97
91,15,5.80,,69.1,,3.25,MVC,Illinois State,4.73,2.55,68.1,,16,1.00
92,14,5.80,,64.7,,8.30,Pac-10,Oregon State,7.16,-2.50,64.6,,13,0.11
93,15,5.49,,76.5,,-3.99,CUSA (National),Memphis,5.42,9.48,76.4,,13,0.07
94,15,5.46,,62.9,,11.07,Big 12,Iowa State,5.74,-5.61,60.8,,15,2.03
95,8,5.29,,79.1,,-3.75,Big Sky,Weber State,0.19,9.04,73.0,,25,6.12
96,17,5.26,,67.9,,3.31,A-10 (West),Dayton,5.47,1.95,68.1,,11,-0.21
97,15,5.19,,62.9,,8.49,CUSA (American),Marquette,4.98,-3.31,62.7,,14,0.21
98,8,5.19,,77.2,,2.60,Big Sky,Northern Arizona,-3.01,2.58,66.7,,21,10.45
99,16,5.18,,72.3,,0.03,Big East,Notre Dame,6.97,5.16,74.2,,14,-1.93
100,9,5.09,,75.2,,-2.30,MAC (East),Akron,1.06,7.39,70.6,,18,4.67
101,10,5.02,,63.5,,8.12,MW Coll,Butler,1.38,-3.10,60.0,,22,3.47
102,11,4.71,,76.9,,-2.41,MAC (East),Marshall,0.51,7.13,70.6,,16,6.26
103,11,4.57,,73.8,,-0.06,CAA,George Mason,-0.88,4.63,67.7,,19,6.10
104,9,4.54,,71.5,,2.88,CAA,Old Dominion,-1.62,1.67,64.7,,25,6.79
105,16,4.50,,67.3,,2.89,ACC,Georgia Tech,9.37,1.61,72.2,,15,-4.87
106,9,4.40,,72.7,,5.10,Mid-Cont,Valparaiso,-3.64,-0.70,63.9,,23,8.75
107,16,4.31,,62.4,,10.62,CUSA (National),Southern Mississippi,3.11,-6.31,61.2,,14,1.20
108,8,4.30,,61.9,,12.66,Ivy,Princeton,-4.24,-8.36,52.7,,22,9.23
109,12,4.27,,69.1,,5.27,WAC (Pacific),UTEP,1.23,-1.00,65.4,,16,3.68
110,16,4.06,,67.2,,3.21,Big East,Pittsburgh,7.23,0.85,70.4,,14,-3.17
111,11,3.97,,62.0,,10.78,MW Coll,Green Bay,-1.06,-6.81,56.0,,20,6.00
112,18,3.68,,70.5,,-1.36,MVC,Northern Iowa,5.83,5.04,72.6,,9,-2.15
113,9,3.45,,67.5,,7.34,WCC,San Diego,-0.87,-3.89,62.1,,18,5.41
114,12,3.32,,73.5,,0.24,Sun Belt,Arkansas State,-0.72,3.08,68.7,,18,4.83
115,13,3.16,,65.7,,7.63,WCC,Pepperdine,1.86,-4.47,63.2,,19,2.44
116,19,2.98,,66.7,,2.13,Big East,West Virginia,8.55,0.85,71.1,,10,-4.45
117,19,2.96,,73.0,,-2.55,Pac-10,Washington State,8.82,5.52,78.4,,10,-5.45
118,8,2.83,,68.5,,7.29,Big West (East),Boise State,-3.28,-4.46,61.7,,21,6.79
119,15,2.71,,66.4,,5.48,SEC (West),Louisiana State,6.06,-2.77,68.9,,12,-2.52
120,16,2.50,,71.8,,-0.15,WAC (Pacific),Brigham Young,4.14,2.65,73.4,,12,-1.64
121,10,2.36,,68.9,,4.49,Big West (East),New Mexico State,-0.68,-2.14,65.1,,23,3.82
122,18,2.19,,66.0,,3.41,A-10 (East),Saint Joseph's,5.05,-1.22,67.6,,12,-1.57
123,15,2.06,,74.5,,-1.52,WAC (Mountain),Southern Methodist,2.74,3.59,74.4,,15,0.13
124,6,2.04,,86.6,,-11.79,MAAC,Siena,-4.90,13.83,79.8,,25,6.81
125,15,1.91,,70.6,,-0.39,CUSA (National),Tulane,2.99,2.30,71.7,,12,-1.07
126,9,1.89,,76.2,,-3.39,Sun Belt,Louisiana Tech,-3.47,5.28,70.9,,19,5.32
127,6,1.60,,77.2,,-2.16,AEC,Delaware,-7.92,3.76,67.7,,25,9.52
128,17,1.46,,69.7,,0.32,MVC,Wichita State,3.32,1.14,70.6,,13,-0.83
129,11,1.32,,66.6,,3.76,MAC (West),Ball State,1.84,-2.44,65.2,,16,1.41
130,10,1.11,,66.6,,6.37,AEC,Hofstra,-4.06,-5.26,60.4,,22,6.22
131,11,0.99,,71.7,,0.10,CAA,James Madison,-4.56,0.90,66.1,,16,5.63
132,9,0.99,,70.5,,4.18,OVC,Southeast Missouri State,-4.49,-3.19,63.2,,20,7.24
133,15,0.96,,64.1,,6.00,A-10 (East),St. Bonaventure,1.99,-5.04,65.2,,14,-1.03
134,16,0.84,,69.3,,-1.10,Sun Belt,Florida International,0.91,1.94,69.4,,13,-0.07
135,15,0.77,,65.3,,4.62,A-10 (West),Virginia Tech,1.52,-3.85,66.1,,13,-0.75
136,12,0.73,,82.0,,-9.38,Big Sky,Cal State Northridge,-1.64,10.12,77.1,,17,4.93
137,21,0.66,,60.2,,5.61,SEC (East),South Carolina,8.21,-4.95,67.7,,8,-7.55
138,11,0.45,,77.4,,-4.37,Mid-Cont,Oral Roberts,-2.86,4.81,73.7,,17,3.68
139,6,0.26,,72.9,,1.58,TAAC,Samford,-9.07,-1.32,62.7,,24,10.23
140,13,0.15,,71.6,,2.41,Big West (East),Utah State,-2.29,-2.26,68.0,,15,3.68
141,11,0.10,,73.3,,-1.40,Big West (East),Idaho,-1.91,1.49,70.2,,16,3.11
142,13,0.07,,78.0,,-4.91,Big Sky,Montana State,-1.51,4.98,75.2,,16,2.83
143,16,-0.10,,65.3,,4.56,WAC (Pacific),San Jose State,0.61,-4.66,64.5,,12,0.79
144,17,-0.24,,70.3,,-2.35,Big 12,Texas Tech,3.16,2.10,73.7,,13,-3.40
145,7,-0.29,,71.6,,1.11,Patriot,Navy,-7.58,-1.39,62.9,,20,8.74
146,15,-0.41,,72.3,,-4.32,A-10 (West),La Salle,1.92,3.92,74.6,,13,-2.32
147,8,-0.50,,74.8,,-2.47,Southern (North),Appalachian State,-5.35,1.97,66.1,,21,8.69
148,15,-0.73,,69.3,,-2.00,Big 12,Texas A&M,3.05,1.27,73.1,,12,-3.78
149,11,-0.93,,79.1,,-5.05,Big Sky,Portland State,-2.85,4.12,74.1,,17,5.04
150,21,-1.24,,62.6,,1.07,Big East,Boston College,7.76,-2.31,71.6,,6,-9.00
151,15,-1.30,,70.1,,-5.52,MAC (West),Western Michigan,3.70,4.22,74.0,,11,-3.88
152,16,-1.37,,64.2,,3.97,Sun Belt,Western Kentucky,1.06,-5.34,66.4,,13,-2.24
153,16,-1.45,,67.3,,-0.54,Sun Belt,Louisiana,-0.52,-0.90,68.7,,13,-1.45
154,11,-1.47,,76.2,,-3.38,Southern (North),Davidson,-5.63,1.92,68.3,,16,7.93
155,15,-1.58,,66.1,,-0.35,A-10 (East),Fordham,1.94,-1.23,69.6,,12,-3.52
156,9,-1.64,,70.2,,1.14,AEC,Drexel,-6.78,-2.78,65.1,,20,5.14
157,15,-1.72,,65.0,,1.65,WCC,Santa Clara,1.60,-3.37,68.3,,14,-3.31
158,14,-1.74,,70.6,,-3.48,MW Coll,Cleveland State,0.26,1.74,71.3,,14,-0.64
159,9,-1.78,,80.6,,-8.58,AEC,Maine,-8.11,6.80,73.7,,19,6.93
160,17,-1.81,,60.2,,6.73,CAA,UNC Wilmington,0.04,-8.54,62.2,,11,-2.00
161,17,-1.89,,65.1,,0.52,MVC,Drake,5.23,-2.41,70.9,,10,-5.81
162,14,-1.96,,76.2,,-4.50,MAAC,Iona,-3.24,2.54,74.3,,16,1.90
163,16,-2.01,,71.6,,-4.06,CAA,Virginia Commonwealth,-2.24,2.05,71.4,,15,0.23
164,10,-2.12,,72.7,,-1.59,TAAC,Central Florida,-5.20,-0.53,69.3,,19,3.38
165,12,-2.29,,67.3,,1.35,CAA,Richmond,-3.43,-3.64,66.1,,15,1.15
166,17,-2.39,,70.9,,-7.05,CUSA (National),Houston,5.53,4.66,78.8,,10,-7.93
167,18,-2.50,,68.0,,-1.93,WCC,Saint Mary's (CA),0.20,-0.57,70.4,,13,-2.39
168,7,-2.76,,75.8,,-0.70,SWAC,Alcorn State,-10.43,-2.06,66.8,,23,9.03
169,8,-2.78,,72.2,,-3.38,Patriot,Lafayette,-7.32,0.60,66.2,,22,6.00
170,13,-2.78,,70.4,,-1.47,Big West (West),UC Santa Barbara,-3.20,-1.31,69.4,,15,1.04
171,9,-2.90,,71.1,,3.07,Southland,Texas State,-8.01,-5.97,63.1,,19,8.00
172,18,-2.94,,63.5,,2.42,WCC,San Francisco,2.37,-5.36,68.1,,12,-4.60
173,14,-2.95,,71.9,,0.05,Big Sky,Montana,-2.99,-3.00,69.1,,13,2.78
174,14,-2.95,,67.5,,1.74,Mid-Cont,Youngstown State,-4.61,-4.69,64.6,,14,2.86
175,16,-3.17,,70.2,,-4.24,MAC (West),Central Michigan,0.55,1.07,72.3,,10,-2.12
176,14,-3.47,,63.2,,3.85,CAA,East Carolina,-2.59,-7.33,63.7,,13,-0.48
177,13,-3.47,,68.5,,2.88,Big West (West),Pacific,-3.47,-6.35,65.3,,14,3.26
178,8,-3.68,,80.2,,-11.09,NEC,St. Francis (NY),-7.64,7.41,75.9,,20,4.32
179,12,-3.80,,72.3,,-4.23,Mid-Cont,Western Illinois,-3.72,0.43,72.1,,16,0.21
180,12,-3.89,,80.7,,-11.05,MAAC,Niagara,-4.51,7.16,80.1,,17,0.62
181,16,-3.93,,73.3,,-2.95,MAAC,Rider,-4.93,-0.97,72.3,,12,1.00
182,16,-4.00,,76.2,,-9.44,WAC (Mountain),Air Force,2.52,5.44,80.2,,10,-4.00
183,12,-4.04,,72.6,,-1.56,MAAC,Marist,-5.57,-2.47,71.1,,16,1.54
184,16,-4.23,,59.7,,6.54,Sun Belt,South Alabama,0.85,-10.77,64.0,,11,-4.33
185,12,-4.28,,67.8,,0.99,Southern (South),Chattanooga,-5.78,-5.28,65.0,,16,2.79
186,20,-4.28,,63.8,,-0.48,WAC (Pacific),Hawaii,3.77,-3.80,71.3,,6,-7.46
187,13,-4.37,,73.3,,-3.00,TAAC,Georgia State,-7.54,-1.36,69.6,,17,3.67
188,9,-4.41,,67.4,,2.33,NEC,Maryland-Baltimore County,-8.20,-6.74,63.6,,19,3.79
189,15,-4.63,,77.3,,-7.19,MAAC,Loyola (MD),-5.49,2.56,76.5,,13,0.86
190,16,-4.63,,60.8,,4.92,Sun Belt,New Orleans,-1.50,-9.55,63.9,,14,-3.13
191,15,-4.70,,78.2,,-10.10,MAAC,Fairfield,-1.77,5.40,81.1,,12,-2.93
192,15,-4.99,,66.6,,-1.16,Big West (West),Long Beach State,-0.88,-3.84,70.5,,13,-3.86
193,16,-5.24,,76.1,,-13.04,WCC,Loyola Marymount,1.80,7.80,81.4,,11,-5.30
194,17,-5.30,,73.7,,-5.61,Big Sky,Eastern Washington,-0.62,0.31,76.7,,10,-2.96
195,18,-5.37,,68.9,,-5.01,MW Coll,Wright State,-1.83,-0.36,71.3,,9,-2.41
196,13,-5.44,,66.9,,2.01,Patriot,Bucknell,-7.96,-7.45,61.3,,16,5.52
197,24,-5.53,,61.5,,1.27,Big 12,Baylor,3.58,-6.79,70.0,,6,-8.43
198,18,-5.61,,67.4,,-2.46,WCC,Portland,0.31,-3.15,69.6,,9,-2.15
199,20,-5.79,,59.6,,2.84,MAC (West),Eastern Michigan,4.17,-8.63,69.6,,5,-9.96
200,11,-5.85,,76.6,,-4.73,Southland,Lamar,-9.73,-1.12,70.7,,17,5.89
201,11,-6.27,,77.5,,-9.25,Southland,UTSA,-6.83,2.97,75.4,,18,2.03
202,8,-6.37,,78.4,,-5.55,Big South,Radford,-9.24,-0.83,71.9,,20,6.54
203,15,-6.38,,69.7,,-0.54,MAAC,Saint Peter's,-5.04,-5.84,71.0,,14,-1.34
204,18,-6.47,,60.9,,0.78,MW Coll,Loyola (IL),-0.09,-7.25,67.1,,9,-6.19
205,12,-6.63,,72.3,,-4.51,NEC,Robert Morris,-8.24,-2.11,69.3,,15,3.00
206,11,-6.66,,72.4,,-3.80,Southern (North),East Tennessee State,-6.42,-2.86,69.2,,17,3.21
207,8,-6.67,,68.8,,2.37,Big South,Winthrop,-8.71,-9.04,63.2,,21,5.62
208,14,-6.87,,68.7,,-1.02,MEAC,Coppin State,-6.97,-5.84,68.6,,15,0.10
209,21,-6.88,,58.3,,0.55,MW Coll,Illinois-Chicago,1.55,-7.43,66.8,,7,-8.43
210,16,-6.90,,71.5,,-6.43,OVC,Eastern Illinois,-3.83,-0.48,73.6,,13,-2.07
211,20,-6.91,,60.0,,2.00,MAC (West),Northern Illinois,-0.79,-8.91,66.1,,6,-6.12
212,19,-7.01,,63.5,,-3.75,MW Coll,Milwaukee,0.37,-3.25,69.4,,8,-5.96
213,12,-7.05,,71.0,,-4.25,MAAC,Canisius,-4.79,-2.80,73.3,,15,-2.26
214,16,-7.09,,84.9,,-18.07,Big West (West),Cal Poly,-3.93,10.98,85.1,,11,-0.19
215,7,-7.15,,84.7,,-12.80,SWAC,Southern,-13.86,5.65,78.3,,21,6.46
216,23,-7.30,,61.9,,-0.42,A-10 (West),Duquesne,4.58,-6.88,72.1,,5,-10.18
217,15,-7.35,,68.3,,-2.34,NEC,Mount St. Mary's,-6.35,-5.01,69.3,,15,-1.00
218,13,-7.44,,70.7,,-2.92,NEC,Central Connecticut State,-10.47,-4.52,68.2,,19,2.53
219,17,-7.62,,73.1,,-7.51,Mid-Cont,Southern Utah,-3.12,-0.11,75.5,,13,-2.37
220,15,-7.74,,66.3,,-1.44,Sun Belt,Little Rock,-2.94,-6.30,70.5,,12,-4.22
221,16,-7.84,,72.6,,-7.52,OVC,Austin Peay,-4.92,-0.33,75.4,,11,-2.89
222,15,-7.90,,67.5,,-1.17,Southland,Nicholls State,-6.10,-6.73,67.7,,14,-0.21
223,14,-8.02,,70.0,,-5.65,Big West (West),Cal State Fullerton,-2.75,-2.38,74.0,,13,-3.96
224,22,-8.07,,73.6,,-12.88,Ind,Texas-Rio Grande Valley,0.67,4.81,82.4,,5,-8.74
225,13,-8.14,,68.9,,-1.82,TAAC,Stetson,-9.59,-6.32,65.9,,14,3.04
226,14,-8.19,,65.2,,-0.09,Patriot,Colgate,-7.33,-8.10,64.3,,14,0.96
227,13,-8.20,,70.3,,-7.36,Ivy,Harvard,-8.40,-0.84,69.5,,13,0.77
228,15,-8.39,,74.8,,-8.67,Southland,McNeese State,-7.21,0.29,75.9,,13,-1.18
229,20,-8.45,,65.1,,-2.04,Big West (West),UC Irvine,-1.66,-6.41,70.0,,6,-4.96
230,22,-8.47,,71.0,,-7.13,Mid-Cont,Kansas City,-2.77,-1.35,75.5,,8,-4.50
231,16,-8.53,,65.8,,0.55,NEC,Fairleigh Dickinson,-6.75,-9.08,66.8,,12,-0.96
232,15,-8.74,,76.8,,-10.64,OVC,Morehead State,-5.01,1.90,78.5,,13,-1.75
233,19,-8.81,,69.1,,-3.63,OVC,Middle Tennessee,-4.77,-5.17,71.7,,12,-2.61
234,21,-8.90,,64.5,,-1.77,CAA,American,-1.55,-7.13,69.7,,7,-5.21
235,18,-9.37,,64.3,,-1.43,AEC,Boston University,-6.11,-7.94,67.5,,9,-3.19
236,16,-9.72,,67.9,,-2.25,Mid-Cont,IUPUI,-4.95,-7.47,69.9,,11,-2.00
237,18,-9.78,,68.3,,-6.43,Big West (East),Nevada,-1.46,-3.35,75.2,,8,-6.92
238,15,-9.95,,64.1,,-2.37,Ivy,Cornell,-7.83,-7.58,65.8,,11,-1.65
239,16,-9.95,,69.4,,-6.61,Southern (South),Wofford,-5.59,-3.34,70.8,,11,-1.37
240,16,-9.96,,67.1,,-3.96,Southern (South),Furman,-6.46,-6.00,69.4,,12,-2.29
241,12,-10.06,,64.3,,-1.88,Ivy,Dartmouth,-7.22,-8.18,66.4,,14,-2.08
242,17,-10.09,,73.6,,-10.38,Ind,Denver,-4.12,0.30,79.6,,10,-5.96
243,15,-10.09,,67.2,,-1.67,OVC,Tennessee Tech,-5.13,-8.42,69.4,,12,-2.22
244,14,-10.13,,72.4,,-8.23,Southland,Louisiana-Monroe,-5.02,-1.91,76.3,,13,-3.89
245,15,-10.32,,71.0,,-6.14,OVC,Tennessee State,-5.19,-4.18,73.6,,12,-2.52
246,19,-10.41,,64.5,,-3.20,CAA,William & Mary,-3.57,-7.20,68.6,,8,-4.07
247,14,-10.58,,63.0,,-0.36,TAAC,Centenary (LA),-6.99,-10.22,66.2,,14,-3.14
248,12,-10.60,,86.3,,-20.48,MEAC,Norfolk State,-12.08,9.88,84.7,,15,1.56
249,16,-10.68,,65.3,,-3.26,AEC,Vermont,-8.46,-7.42,67.6,,11,-2.22
250,16,-11.24,,71.2,,-7.03,Southland,UT Arlington,-7.49,-4.21,74.3,,10,-3.12
251,20,-11.37,,64.2,,-3.39,Big Sky,Idaho State,-1.01,-7.98,73.2,,6,-9.00
252,17,-11.58,,64.0,,-0.96,Southern (South),Georgia Southern,-6.71,-10.63,66.5,,11,-2.46
253,17,-11.62,,67.7,,-5.49,NEC,Long Island University,-6.69,-6.13,72.6,,10,-4.93
254,15,-11.67,,65.6,,-1.33,TAAC,Jacksonville,-8.17,-10.33,67.4,,12,-1.81
255,12,-11.73,,65.7,,-0.39,MEAC,South Carolina State,-9.32,-11.34,68.0,,17,-2.31
256,22,-11.91,,67.1,,-9.09,WAC (Pacific),San Diego State,2.01,-2.82,78.4,,4,-11.31
257,18,-12.15,,66.9,,-6.01,NEC,Wagner,-7.23,-6.15,71.4,,9,-4.56
258,12,-12.28,,68.8,,-3.56,SWAC,Jackson State,-9.28,-8.72,69.3,,16,-0.46
259,16,-12.36,,66.3,,-2.65,MEAC,Bethune-Cookman,-9.06,-9.70,69.6,,11,-3.26
260,15,-12.80,,68.1,,-3.62,Southland,Northwestern State,-7.76,-9.18,69.6,,11,-1.54
261,17,-12.80,,67.3,,-6.85,NEC,Saint Francis (PA),-8.30,-5.95,71.8,,9,-4.50
262,16,-12.87,,70.5,,-9.55,Southland,Sam Houston State,-5.95,-3.32,76.5,,10,-6.08
263,16,-13.22,,68.6,,-9.12,AEC,Hartford,-5.81,-4.09,76.0,,11,-7.41
264,18,-13.24,,73.9,,-13.06,Big South,UNC Asheville,-4.74,-0.18,79.8,,11,-5.86
265,18,-13.36,,68.8,,-9.50,AEC,Northeastern,-6.86,-3.86,75.3,,10,-6.50
266,22,-13.50,,62.5,,-0.86,MAAC,Manhattan,-6.24,-12.64,69.8,,5,-7.26
267,15,-13.53,,67.9,,-5.35,MEAC,North Carolina A&T,-9.72,-8.18,70.4,,13,-2.46
268,17,-13.55,,70.7,,-7.47,MEAC,Maryland-Eastern Shore,-11.00,-6.08,73.3,,10,-2.56
269,22,-13.58,,71.5,,-15.76,Big West (East),North Texas,1.31,2.18,86.4,,4,-14.88
270,13,-13.76,,72.9,,-9.89,SWAC,Mississippi Valley State,-12.01,-3.88,74.1,,14,-1.22
