,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
35,8,13.13,110.35,69.9,19.60,8.70,Big Ten,Wisconsin,9.16,4.44,66.0,90.75,25,3.97
36,6,13.08,111.44,71.5,19.26,7.46,Big East,Providence,7.75,5.62,66.2,92.18,27,5.33
37,13,12.93,109.65,72.7,18.93,8.02,SEC,Texas A&M,7.42,4.92,66.1,90.72,27,6.63
38,11,12.75,108.59,71.9,18.29,8.06,Big East,Seton Hall,8.52,4.69,66.4,90.30,21,5.53
39,14,12.71,108.38,70.8,18.85,8.21,Big Ten,Indiana,8.08,4.50,66.2,89.54,21,4.63
40,15,12.57,109.15,71.5,18.38,8.73,Pac-12,Washington State,5.97,3.84,64.9,90.76,22,6.59
41,8,12.50,110.83,72.4,18.01,7.11,Pac-12,Southern California,6.09,5.39,66.0,92.82,26,6.41
42,13,12.38,104.86,65.6,18.58,11.75,Big 12,Iowa State,9.33,0.63,62.5,86.28,22,3.06
43,15,11.95,111.48,79.6,16.84,-1.37,Big East,St. John's (NY),6.51,13.32,74.2,94.64,17,5.44
44,8,11.93,109.07,68.3,17.84,10.34,MWC,Boise State,5.22,1.59,60.9,91.23,27,7.40
45,14,11.93,110.93,70.6,17.24,7.31,SEC,Florida,7.84,4.62,66.5,93.69,20,4.09
46,11,11.87,113.26,72.6,17.94,6.04,ACC,Notre Dame,7.01,5.83,67.1,95.32,24,5.46
47,16,11.83,111.24,70.5,17.75,7.28,SEC,Mississippi State,7.60,4.55,66.2,93.49,18,4.24
48,6,11.51,114.92,73.4,17.35,5.25,MWC,Colorado State,4.77,6.26,66.0,97.57,25,7.35
49,13,11.36,109.55,74.0,16.74,2.23,Big East,Marquette,8.96,9.13,71.6,92.81,19,2.41
50,12,11.34,106.69,69.2,16.26,8.12,Big East,Creighton,8.54,3.22,66.4,90.43,23,2.80
51,11,11.22,114.20,73.9,16.45,3.04,ACC,Miami (FL),7.62,8.18,70.4,97.75,26,3.59
52,9,11.14,109.42,73.8,16.28,4.92,AAC,Southern Methodist,4.44,6.22,67.1,93.13,24,6.70
53,17,11.00,108.12,70.8,16.12,6.64,SEC,Vanderbilt,8.05,4.36,67.8,92.00,19,2.94
54,8,10.90,111.99,80.3,15.63,1.72,CUSA (West),UAB,-0.14,9.18,66.7,96.36,27,13.57
55,17,10.61,109.76,69.0,15.85,6.26,Big 12,Kansas State,9.06,4.35,67.5,93.90,14,1.55
56,7,10.43,116.55,75.5,16.06,4.27,A-10,Davidson,1.92,6.16,66.0,100.50,27,9.50
57,11,10.41,110.24,69.2,16.58,10.22,A-10,Dayton,2.41,0.19,61.2,93.66,24,8.00
58,16,10.41,110.60,73.4,15.53,4.52,MWC,Utah State,4.53,5.89,66.9,95.06,18,6.59
59,17,10.23,108.98,68.5,15.28,5.51,Big 12,West Virginia,10.74,4.72,69.0,93.71,16,-0.52
60,17,10.12,115.31,77.4,14.63,-1.06,ACC,Syracuse,7.82,11.19,75.1,100.68,16,2.30
61,11,10.05,110.03,74.3,15.40,3.87,WCC,Brigham Young,5.23,6.18,68.3,94.64,24,5.91
62,15,10.05,111.17,72.3,14.37,3.30,Pac-12,Oregon,8.05,6.75,69.7,96.80,20,2.63
63,3,9.87,110.35,79.1,15.22,5.57,OVC,Murray State,-3.07,4.29,63.2,95.14,31,15.88
64,12,9.83,109.61,76.2,14.67,3.59,A-10,Saint Louis,3.45,6.25,67.9,94.94,23,8.29
65,10,9.83,101.20,67.1,14.25,9.73,A-10,Virginia Commonwealth,5.17,0.10,62.4,86.96,22,4.66
66,12,9.82,107.47,71.1,14.03,5.89,Pac-12,Colorado,6.15,3.93,67.4,93.44,21,3.67
67,16,9.59,111.51,71.7,14.39,4.60,ACC,Clemson,6.31,4.99,68.5,97.12,17,3.27
68,9,9.36,109.67,72.5,14.43,5.27,MWC,Wyoming,3.60,4.09,65.5,95.24,25,7.03
69,17,9.34,110.33,70.9,13.81,4.26,Big Ten,Maryland,9.12,5.08,70.7,96.52,15,0.22
70,7,8.98,106.02,65.1,15.17,15.00,CUSA (West),North Texas,1.28,-6.02,55.7,90.85,25,9.38
71,12,8.98,111.48,77.3,12.95,-1.52,WCC,Santa Clara,3.61,10.50,71.9,98.54,21,5.36
72,16,8.91,107.41,73.0,13.15,3.81,Big Ten,Northwestern,7.11,5.10,69.9,94.26,15,3.03
73,14,8.88,108.11,62.4,13.88,13.38,ACC,Virginia,6.60,-4.50,60.1,94.23,21,2.29
74,14,8.78,107.31,68.5,13.28,7.29,Big Ten,Rutgers,6.81,1.48,66.5,94.04,18,1.97
75,17,8.72,107.40,64.6,13.05,10.72,Big Ten,Penn State,9.10,-2.01,65.0,94.35,14,-0.39
76,13,8.36,106.53,66.2,13.43,11.08,MWC,Fresno State,1.94,-2.72,59.4,93.10,23,6.81
77,11,8.29,112.58,77.3,12.69,1.70,MVC,Missouri State,1.05,6.59,68.9,99.89,23,8.41
78,10,8.27,109.59,70.0,12.73,5.28,A-10,St. Bonaventure,4.79,3.00,66.5,96.87,23,3.48
79,13,8.11,104.66,68.5,12.22,5.80,AAC,Wichita State,6.00,2.31,66.4,92.44,15,2.11
80,16,7.83,108.36,73.3,10.52,1.73,Big East,DePaul,6.73,6.10,72.2,97.84,15,1.10
81,6,7.81,111.14,74.8,12.70,5.09,AEC,Vermont,-5.70,2.72,60.7,98.44,28,14.09
82,17,7.64,101.43,65.4,11.11,7.16,Pac-12,Arizona State,9.48,0.49,67.2,90.32,14,-1.84
83,15,7.44,105.60,69.4,10.89,5.34,AAC,Cincinnati,4.28,2.10,65.9,94.71,18,3.48
84,11,7.34,109.77,73.9,11.49,3.06,MVC,Drake,1.04,4.27,66.4,98.28,25,7.47
85,14,7.20,107.91,69.9,11.21,4.81,MWC,Nevada-Las Vegas,4.58,2.38,65.6,96.70,18,4.28
86,13,7.14,102.07,71.0,10.57,4.04,SEC,South Carolina,8.37,3.10,70.3,91.50,18,0.71
87,7,7.11,106.84,72.5,10.71,5.62,WAC,New Mexico State,1.24,1.49,64.6,96.13,27,7.85
88,13,7.07,109.21,71.0,11.16,3.61,A-10,Richmond,4.48,3.46,68.4,98.05,24,2.59
89,15,6.74,109.78,73.1,10.50,0.64,AAC,Tulane,5.33,6.10,71.7,99.28,14,1.41
90,19,6.72,107.11,68.1,9.58,5.30,SEC,Mississippi,7.25,1.42,68.7,97.54,13,-0.53
91,5,6.60,113.89,85.9,9.67,-4.04,Summit,South Dakota State,-3.77,10.64,73.2,104.22,30,12.69
92,8,6.49,108.48,78.3,9.34,0.28,OVC,Belmont,-2.57,6.21,68.6,99.14,25,9.67
93,9,6.47,108.39,72.9,10.18,4.95,CAA,Towson,-2.15,1.52,64.3,98.20,25,8.62
94,14,6.39,105.88,71.0,9.48,3.10,ACC,Florida State,7.32,3.29,71.9,96.40,17,-0.94
95,16,6.27,106.10,66.4,8.97,5.33,Pac-12,Stanford,8.59,0.94,68.7,97.14,16,-2.31
96,8,6.26,109.47,79.9,9.11,-0.44,MAC,Toledo,-3.22,6.71,68.6,100.35,26,11.26
97,12,6.23,107.45,69.8,9.75,2.67,AAC,Central Florida,4.63,3.56,68.2,97.70,18,1.60
98,12,6.20,112.71,77.6,9.92,0.99,Southern,Furman,-1.44,5.21,68.7,102.79,22,8.94
99,8,6.12,107.50,74.2,10.33,5.70,Southern,Chattanooga,-0.94,0.43,64.4,97.18,27,9.80
100,17,5.93,107.41,67.0,8.54,4.44,Big Ten,Minnesota,8.13,1.49,69.2,98.87,13,-2.20
101,8,5.81,104.36,71.1,9.25,6.43,WAC,Grand Canyon,-2.57,-0.63,61.2,95.11,23,9.87
102,14,5.79,103.85,70.5,9.55,5.29,MVC,Bradley,1.19,0.50,65.2,94.30,17,5.29
103,12,5.79,110.17,74.5,9.06,-0.17,MVC,Northern Iowa,3.43,5.96,71.0,101.11,20,3.44
104,8,5.47,106.26,75.2,8.09,0.33,MAAC,Iona,-1.14,5.15,68.6,98.17,25,6.61
105,20,5.45,107.58,69.7,8.33,1.99,Pac-12,Utah,6.61,3.46,70.9,99.25,11,-1.16
106,10,5.23,106.23,75.2,8.04,1.83,CUSA (West),Louisiana Tech,0.11,3.40,68.0,98.19,24,7.24
107,15,5.03,103.92,70.6,7.62,1.12,Pac-12,Washington,6.72,3.91,72.3,96.31,17,-1.69
108,12,4.61,102.23,66.8,6.85,4.94,AAC,Temple,4.30,-0.33,66.4,95.38,17,0.31
109,11,4.50,105.53,74.9,7.72,1.47,CUSA (East),Middle Tennessee,-1.16,3.03,67.2,97.81,26,7.70
110,19,4.45,102.89,63.8,6.18,7.07,Big East,Butler,9.16,-2.61,66.9,96.72,14,-3.09
111,19,4.23,103.59,67.3,6.11,3.39,ACC,Louisville,7.01,0.84,70.1,97.48,13,-2.78
112,16,4.18,105.85,70.7,6.73,3.07,A-10,George Mason,1.98,1.11,68.5,99.12,14,2.20
113,20,4.03,105.14,66.9,6.61,4.06,ACC,Boston College,5.22,-0.03,68.1,98.53,13,-1.18
114,20,3.96,101.73,63.1,5.82,7.20,Pac-12,California,6.96,-3.24,66.1,95.92,12,-3.00
115,21,3.77,109.40,73.0,6.29,-1.94,ACC,NC State,6.37,5.72,75.6,103.11,11,-2.59
116,18,3.71,106.09,72.5,6.08,-1.46,MWC,Nevada,6.07,5.17,73.7,100.01,13,-1.13
117,13,3.30,105.90,75.4,5.63,-0.30,CUSA (East),Western Kentucky,0.23,3.60,69.2,100.27,19,6.25
118,22,3.00,106.06,73.3,5.45,-4.24,Big Ten,Nebraska,8.25,7.24,78.5,100.61,10,-5.25
119,12,2.96,98.63,67.0,5.27,7.12,MAAC,Saint Peter's,-0.47,-4.16,62.5,93.36,22,4.47
120,21,2.94,103.98,65.5,4.79,3.56,SEC,Missouri,9.10,-0.63,70.5,99.19,12,-5.00
121,16,2.92,99.61,67.1,4.78,5.59,A-10,Rhode Island,1.22,-2.67,65.0,94.83,15,2.13
122,15,2.83,102.18,64.0,4.84,8.91,MVC,Southern Illinois,0.73,-6.08,61.4,97.35,16,2.68
123,7,2.65,110.64,79.8,4.71,-3.01,Ivy,Princeton,-3.95,5.67,70.1,105.93,23,9.73
124,15,2.63,105.68,74.1,4.67,0.61,CUSA (East),Florida Atlantic,-1.82,2.02,68.1,101.01,19,6.00
125,10,2.43,101.26,74.5,3.65,1.21,WAC,Stephen F. Austin,-1.60,1.22,68.4,97.61,22,6.09
126,12,2.37,101.64,71.2,3.73,3.63,WAC,Utah Valley,-1.60,-1.26,65.1,97.91,20,6.09
127,11,2.25,102.89,76.7,3.05,-1.51,WAC,Abilene Christian,-2.09,3.76,67.6,99.84,25,9.14
128,20,2.24,100.96,68.6,3.53,1.85,ACC,Georgia Tech,6.08,0.39,70.8,97.42,12,-2.16
129,13,2.01,106.63,72.6,4.00,3.35,Southern,Wofford,-1.55,-1.34,66.3,102.64,19,6.31
130,9,1.96,99.44,74.8,3.02,0.88,WAC,Seattle,-4.10,1.08,66.6,96.42,23,8.22
131,11,1.90,105.80,79.9,2.78,-4.62,MAC,Buffalo,-3.21,6.52,72.3,103.02,19,7.67
132,11,1.86,105.21,73.4,4.06,2.41,A-Sun (East),Liberty,-4.01,-0.56,63.5,101.14,22,9.91
133,11,1.80,107.89,77.9,3.14,-3.76,CAA,Hofstra,-0.60,5.56,72.9,104.75,21,5.03
134,25,1.71,106.07,70.7,2.97,-3.21,Big East,Georgetown,8.03,4.92,77.0,103.10,6,-6.32
135,10,1.59,98.42,66.2,2.74,6.89,Big West,UC Irvine,-0.93,-5.30,60.3,95.68,15,5.96
136,20,1.56,103.94,67.4,2.66,1.36,AAC,Tulsa,4.07,0.20,69.9,101.28,11,-2.52
137,10,1.50,103.57,74.0,2.74,1.27,MAC,Ohio,-4.17,0.23,67.9,100.82,25,6.09
138,11,1.38,104.59,73.8,2.83,0.64,Big West,UC Santa Barbara,-4.39,0.74,65.8,101.76,17,8.04
139,19,1.25,105.84,74.3,2.25,-5.86,MWC,New Mexico,4.32,7.11,75.3,103.59,13,-1.09
140,19,1.00,100.28,67.6,2.00,1.18,A-10,Saint Joseph's,2.46,-0.18,69.1,98.27,11,-1.47
141,12,0.98,106.28,75.6,2.21,-1.10,Patriot,Colgate,-6.37,2.08,67.1,104.07,23,8.49
142,10,0.91,104.55,70.6,2.27,5.12,MAC,Akron,-3.93,-4.21,62.6,102.28,24,8.00
143,11,0.79,101.70,70.0,2.24,3.96,OVC,Morehead State,-3.43,-3.17,63.5,99.45,23,6.50
144,14,0.66,100.92,72.8,1.21,1.55,Sun Belt,Coastal Carolina,-2.41,-0.90,65.3,99.71,19,7.52
145,15,0.52,102.61,78.2,1.28,-6.80,CAA,College of Charleston,-1.23,7.32,76.4,101.33,17,1.75
146,15,0.49,102.01,68.8,1.16,-0.65,AAC,East Carolina,2.66,1.14,70.9,100.85,15,-2.17
147,21,0.45,100.40,61.5,0.26,5.52,ACC,Pittsburgh,6.98,-5.07,68.1,100.14,11,-6.53
148,13,0.32,106.06,73.4,1.23,-1.42,CAA,Delaware,-1.82,1.74,70.2,104.83,22,3.20
149,14,0.27,100.34,69.2,1.07,2.65,CUSA (West),UTEP,-0.48,-2.39,66.6,99.27,20,2.56
150,12,0.23,102.13,71.6,1.05,1.49,Sun Belt,South Alabama,-3.59,-1.26,64.0,101.08,21,7.61
151,8,0.14,105.25,70.4,1.05,2.76,Sun Belt,Texas State,-2.86,-2.62,63.2,104.21,21,7.21
152,14,0.07,99.81,68.8,1.29,4.51,WAC,Sam Houston State,-1.16,-4.44,63.1,98.51,19,5.76
153,11,-0.04,103.43,70.0,0.55,1.31,Big West,Cal State Fullerton,-2.28,-1.36,66.5,102.88,21,3.44
154,12,-0.10,99.19,71.8,0.63,0.48,Ivy,Yale,-1.34,-0.58,69.1,98.56,19,2.68
155,11,-0.13,100.39,71.3,0.27,3.13,MAC,Kent State,-3.07,-3.26,65.2,100.12,23,6.06
156,11,-0.19,104.31,73.5,0.97,1.30,A-Sun (West),Jacksonville State,-3.79,-1.49,67.2,103.34,21,6.31
157,8,-0.26,101.85,76.5,0.26,-0.72,Big Sky,Montana State,-5.54,0.46,69.3,101.59,27,7.26
158,14,-0.29,103.24,72.8,0.42,0.28,CAA,Drexel,-1.90,-0.57,70.3,102.83,15,2.55
159,7,-0.35,104.96,75.7,0.68,-0.49,Big South (North),Longwood,-6.11,0.13,65.8,104.28,26,9.97
160,13,-0.39,101.08,68.6,-0.22,1.31,MAAC,Monmouth,-1.68,-1.70,67.3,101.31,21,1.29
161,11,-0.52,101.40,68.9,-0.26,2.92,Big West,Hawaii,-3.06,-3.44,64.1,101.66,17,4.71
162,26,-0.63,107.41,69.8,-0.24,-5.14,SEC,Georgia,8.06,4.51,78.5,107.64,6,-8.69
163,13,-0.65,102.46,73.8,-0.46,-4.59,Big West,Long Beach State,0.35,3.93,73.0,102.92,20,0.85
164,9,-0.66,103.21,72.1,-0.26,-0.22,CAA,UNC Wilmington,-2.84,-0.44,69.0,103.47,27,3.14
165,17,-0.67,110.44,75.7,-0.57,-8.95,A-10,Massachusetts,1.70,8.28,78.1,111.01,15,-2.38
166,20,-0.78,104.75,74.2,-0.41,-5.07,MVC,Illinois State,0.74,4.29,74.7,105.15,13,-0.58
167,12,-0.84,107.04,83.3,-1.10,-8.08,Summit,Oral Roberts,-4.49,7.24,74.4,108.14,19,8.90
168,16,-0.89,93.91,66.1,-0.32,3.81,A-10,Fordham,-0.20,-4.70,66.8,94.23,16,-0.69
169,12,-0.92,98.83,66.6,-0.78,2.50,Big West,UC Riverside,-1.89,-3.43,63.7,99.61,16,2.89
170,11,-1.11,100.16,70.7,-0.57,0.12,Sun Belt,Georgia State,-1.34,-1.23,65.7,100.73,18,4.93
171,6,-1.12,100.37,74.4,-1.10,0.27,NEC,Wagner,-9.01,-1.39,64.7,101.47,21,9.74
172,19,-1.32,99.68,66.5,-1.44,3.54,CUSA (East),Old Dominion,-0.09,-4.86,67.0,101.12,13,-0.56
173,28,-1.44,105.60,68.3,-2.48,-4.01,Pac-12,Oregon State,8.40,2.56,78.1,108.08,3,-9.84
174,15,-1.45,99.15,67.1,-1.39,3.85,Sun Belt,Appalachian State,-1.45,-5.29,63.1,100.55,19,3.97
175,12,-1.51,103.82,77.7,-1.54,-4.71,Big Sky,Southern Utah,-4.57,3.20,72.5,105.36,23,5.20
176,12,-1.52,101.55,74.4,-2.06,-1.11,Horizon,Oakland,-4.06,-0.42,68.6,103.61,20,5.84
177,9,-1.56,104.78,75.2,-1.53,-4.12,Big South (South),Winthrop,-3.63,2.56,70.2,106.31,23,5.03
178,10,-1.60,100.68,74.8,-2.01,0.10,Summit,North Dakota State,-4.66,-1.70,68.7,102.69,23,6.12
179,18,-1.61,102.71,70.8,-1.90,-0.82,MVC,Valparaiso,0.83,-0.79,70.5,104.61,14,0.22
180,14,-1.62,105.05,70.0,-2.26,-1.03,CUSA (East),Charlotte,-0.42,-0.59,71.2,107.31,17,-1.19
181,15,-1.71,101.48,74.2,-1.85,-2.62,WCC,Portland,-1.11,0.92,72.2,103.33,19,2.06
182,12,-1.73,102.33,76.2,-2.08,-3.44,Big Sky,Weber State,-5.21,1.71,70.3,104.42,21,5.88
183,11,-1.78,102.51,75.4,-2.44,-3.88,Horizon,Cleveland State,-5.64,2.11,69.9,104.95,20,5.42
184,18,-1.93,105.43,69.3,-2.81,-2.31,WCC,Loyola Marymount,3.25,0.38,74.1,108.24,11,-4.76
185,14,-1.94,103.80,75.8,-2.39,-4.36,Horizon,Wright State,-5.11,2.42,71.8,106.19,22,4.00
186,10,-2.06,98.14,67.1,-1.89,7.26,A-Sun (East),Jacksonville,-5.21,-9.32,59.3,100.03,21,7.81
187,13,-2.35,95.94,69.5,-2.19,3.09,Big South (South),Gardner-Webb,-4.43,-5.45,64.2,98.13,18,5.32
188,15,-2.47,98.15,65.1,-3.02,5.08,Southern,UNC Greensboro,-1.99,-7.55,65.0,101.16,17,0.13
189,16,-2.47,107.82,79.0,-2.66,-8.12,Southern,VMI,-2.05,5.65,74.2,110.48,16,4.81
190,15,-2.71,98.71,71.1,-3.23,-2.39,Sun Belt,Louisiana,-2.91,-0.32,69.4,101.94,16,1.68
191,17,-2.74,103.97,74.1,-4.21,-5.61,CUSA (West),Rice,-1.19,2.88,73.4,108.19,16,0.76
192,17,-2.76,105.30,72.1,-3.24,-2.49,Southern,East Tennessee State,-0.36,-0.27,73.0,108.54,15,-0.94
193,11,-2.94,93.45,65.0,-3.22,5.33,Patriot,Navy,-6.36,-8.27,60.1,96.67,21,4.84
194,11,-3.01,102.56,74.7,-3.33,-4.59,Southern,Samford,-1.76,1.58,73.8,105.89,21,0.84
195,23,-3.05,91.42,57.5,-4.53,6.72,AAC,South Florida,4.40,-9.77,64.9,95.95,8,-7.45
196,12,-3.07,103.95,77.7,-4.02,-7.82,A-Sun (East),Florida Gulf Coast,-4.91,4.75,73.7,107.96,22,4.00
197,16,-3.09,99.36,67.4,-4.22,2.27,MAAC,Niagara,-2.98,-5.35,65.5,103.58,14,1.90
198,17,-3.18,98.78,64.6,-3.93,3.70,WAC,Tarleton State,-0.50,-6.87,65.3,102.71,14,-0.74
199,12,-3.19,99.91,69.9,-4.00,1.64,Horizon,Northern Kentucky,-6.19,-4.83,65.1,103.91,20,4.81
200,11,-3.27,98.56,70.9,-3.51,-0.90,Sun Belt,Arkansas State,-3.50,-2.37,68.1,102.07,18,2.79
201,13,-3.30,95.39,69.0,-4.10,0.73,SWAC,Texas Southern,-6.24,-4.03,66.1,99.48,19,2.94
202,16,-3.32,98.27,71.0,-4.29,-0.63,Ivy,Brown,-1.91,-2.69,69.5,102.56,13,1.48
203,16,-3.32,96.22,65.8,-4.73,2.18,WCC,San Diego,1.48,-5.50,67.3,100.95,15,-1.45
204,11,-3.41,102.11,79.2,-4.29,-7.50,Ivy,Cornell,-3.45,4.09,74.7,106.40,15,4.54
205,17,-3.41,103.56,70.5,-4.14,-1.14,Southern,Mercer,-1.15,-2.27,70.5,107.70,16,-0.09
206,20,-3.49,98.07,70.5,-4.12,-3.19,MVC,Indiana State,1.94,-0.31,71.9,102.18,11,-1.48
207,19,-3.50,98.21,67.5,-4.21,-1.16,A-10,La Salle,0.54,-2.34,71.5,102.43,11,-4.03
208,16,-3.53,98.41,70.6,-4.60,-0.81,WAC,California Baptist,-3.34,-2.72,67.2,103.01,18,3.47
209,12,-3.56,96.81,69.2,-4.15,0.49,Sun Belt,Troy,-3.52,-4.05,65.6,100.96,20,3.56
210,12,-3.62,99.13,78.5,-4.37,-4.30,Southland,Nicholls State,-5.90,0.68,71.3,103.49,21,7.21
211,11,-3.70,96.26,67.8,-4.70,0.38,Big West,UC Davis,-4.29,-4.08,66.4,100.95,13,1.46
212,13,-3.77,106.40,70.1,-4.56,-0.07,A-Sun (West),Bellarmine,-1.28,-3.70,67.2,110.96,20,2.94
213,18,-3.88,98.85,67.8,-4.80,1.35,MAAC,Fairfield,-4.09,-5.23,66.0,103.65,15,1.88
214,7,-3.91,99.11,74.3,-4.64,-0.57,MEAC,Norfolk State,-9.30,-3.35,64.4,103.75,24,9.84
215,16,-3.93,103.45,72.0,-4.91,-5.47,Ivy,Pennsylvania,-0.50,1.54,75.5,108.37,12,-3.43
216,18,-4.07,97.85,68.4,-5.12,-3.12,A-10,George Washington,0.40,-0.95,72.8,102.97,12,-4.47
217,16,-4.12,96.54,68.4,-5.64,2.18,Ivy,Dartmouth,-2.62,-6.30,68.2,102.18,9,0.16
218,14,-4.13,102.20,75.1,-5.35,-5.79,CAA,James Madison,-1.10,1.66,73.2,107.55,15,1.90
219,16,-4.26,98.85,68.8,-5.73,-1.02,MAAC,Marist,-4.86,-3.24,68.2,104.58,14,0.60
220,12,-4.43,102.59,75.1,-5.93,-2.97,Summit,South Dakota,-5.61,-1.47,70.9,108.52,19,4.23
221,18,-4.51,102.94,74.8,-5.63,-4.33,A-Sun (East),Kennesaw State,-2.62,-0.18,71.2,108.57,13,3.65
222,15,-4.52,99.70,75.3,-5.89,-3.43,Big South (South),UNC Asheville,-5.28,-1.09,68.8,105.59,17,6.53
223,16,-4.53,106.00,77.9,-6.08,-9.31,Big Sky,Northern Colorado,-3.67,4.78,76.9,112.08,22,1.00
224,21,-4.57,99.78,74.0,-5.78,-7.85,CUSA (East),Marshall,0.14,3.28,76.5,105.56,12,-2.45
225,13,-4.68,96.36,71.5,-6.11,-1.25,Ivy,Harvard,-4.20,-3.42,69.1,102.47,13,2.35
226,10,-4.80,100.04,78.0,-6.24,-8.95,NEC,Bryant,-7.41,4.16,73.4,106.29,22,4.66
227,13,-4.84,98.94,66.2,-6.00,2.78,Big South (North),Campbell,-5.76,-7.61,62.0,104.94,16,4.17
228,13,-5.07,103.36,70.6,-6.48,-3.20,Patriot,Boston University,-7.34,-1.87,67.7,109.85,22,2.89
229,14,-5.17,95.03,71.9,-6.56,-2.18,SWAC,Southern,-6.90,-2.99,67.9,101.59,17,4.00
230,16,-5.20,101.30,76.9,-6.94,-7.36,Big Sky,Eastern Washington,-5.14,2.16,74.6,108.24,18,2.26
231,12,-5.49,97.48,74.5,-7.25,-1.50,Summit,Kansas City,-5.23,-3.99,67.3,104.73,19,7.29
232,18,-5.49,94.93,67.2,-7.24,-0.68,Sun Belt,UT Arlington,-0.94,-4.81,68.7,102.17,11,-1.55
233,17,-5.56,100.86,71.8,-7.20,-5.90,MAAC,Quinnipiac,-4.20,0.34,71.5,108.06,14,0.32
234,12,-5.59,97.29,73.5,-7.71,-3.39,Horizon,Purdue-Fort Wayne,-6.69,-2.20,69.6,105.00,21,3.82
