,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
65,10,9.16,,76.0,,0.43,A-10,Rhode Island,3.33,8.74,70.2,,26,5.81
66,14,8.93,,59.6,,15.21,Pac-10,Southern California,6.47,-6.28,57.2,,16,2.47
67,16,8.80,,65.5,,8.66,ACC,Virginia,6.93,0.14,63.6,,15,1.87
68,5,8.76,,76.4,,1.55,Ivy,Cornell,-0.91,7.20,64.5,,29,11.88
69,13,8.72,,67.5,,6.83,Big East,South Florida,7.21,1.89,65.9,,20,1.52
70,5,8.69,,76.5,,6.06,OVC,Murray State,-3.89,2.63,60.4,,31,16.06
71,7,8.48,,75.1,,0.84,MAAC,Siena,-1.17,7.63,65.5,,27,9.65
72,16,8.47,,66.6,,7.14,ACC,NC State,7.30,1.34,64.5,,20,2.11
73,12,8.46,,71.4,,4.89,CUSA,Tulsa,2.84,3.57,65.3,,23,6.17
74,14,8.32,,69.1,,3.96,Big Ten,Northwestern,4.99,4.35,65.8,,20,3.32
75,16,8.26,,71.8,,2.15,SEC (East),South Carolina,7.29,6.10,70.9,,15,0.97
76,10,8.06,,69.3,,6.05,MVC,Wichita State,1.73,2.01,61.8,,25,7.57
77,15,7.97,,71.9,,0.51,Pac-10,Arizona,8.10,7.46,72.0,,16,-0.13
78,16,7.97,,76.7,,-2.74,Big 12,Texas Tech,8.47,10.71,76.1,,19,0.63
79,10,7.80,,79.9,,-1.38,CUSA,Marshall,1.57,9.18,69.0,,24,10.88
80,12,7.57,,71.4,,2.81,MVC,Missouri State,1.40,4.76,65.3,,24,6.17
81,17,7.33,,68.6,,4.10,SEC (East),Georgia,8.04,3.23,69.4,,14,-0.71
82,19,7.04,,82.4,,-9.93,Big East,Providence,8.24,16.97,82.2,,12,0.23
83,16,7.01,,74.6,,-1.66,Big 12,Colorado,7.70,8.66,74.2,,15,0.45
84,12,6.81,,67.6,,7.64,Horizon,Wright State,0.16,-0.82,60.9,,20,6.66
85,16,6.74,,78.6,,-5.73,CUSA,Houston,3.48,12.47,75.0,,19,3.63
86,18,6.60,,66.5,,6.26,Big 12,Nebraska,6.66,0.33,65.7,,15,0.76
87,20,6.58,,64.9,,5.88,Big Ten,Penn State,6.32,0.70,64.7,,11,0.26
88,13,6.50,,79.5,,-3.90,WAC,Nevada,2.56,10.40,75.0,,21,4.47
89,13,6.48,,64.4,,9.65,CAA,Northeastern,2.21,-3.17,60.1,,20,4.27
90,11,6.35,,72.1,,4.53,WCC,Portland,2.04,1.82,66.2,,21,5.91
91,18,6.24,,72.1,,0.73,Big 12,Oklahoma,7.79,5.51,73.6,,13,-1.55
92,18,5.87,,74.7,,-2.41,SEC (West),Arkansas,5.09,8.28,73.9,,14,0.78
93,11,5.73,,69.2,,4.12,MVC,Illinois State,1.16,1.61,64.1,,22,5.09
94,18,5.71,,69.1,,2.03,Pac-10,Stanford,6.50,3.68,69.9,,14,-0.78
95,18,5.70,,66.8,,3.99,Pac-10,UCLA,7.86,1.71,68.6,,14,-1.75
96,17,5.49,,75.7,,-2.84,SEC (West),Auburn,4.68,8.33,74.2,,15,1.53
97,13,5.46,,63.4,,9.69,A-10,Saint Louis,2.55,-4.23,60.2,,23,3.19
98,15,5.31,,71.9,,-0.55,Pac-10,Washington State,4.65,5.86,70.6,,16,1.26
99,10,5.28,,70.1,,2.31,MAC (East),Kent State,0.74,2.97,65.1,,24,4.97
100,15,4.56,,74.7,,-1.78,MAC (East),Ohio,-0.03,6.34,69.4,,22,5.24
101,9,4.43,,68.8,,6.74,Southern (South),Wofford,-2.57,-2.32,61.0,,26,7.83
102,17,4.29,,66.4,,4.32,MWC,Utah,4.16,-0.03,66.4,,14,0.03
103,14,4.21,,64.7,,9.70,CUSA,Southern Mississippi,2.25,-5.49,59.8,,20,4.88
104,16,4.00,,69.9,,0.32,Pac-10,Oregon,5.96,3.68,70.2,,16,-0.31
105,12,3.96,,73.4,,-0.96,A-10,Charlotte,3.00,4.92,71.1,,19,2.29
106,10,3.93,,69.6,,6.05,Big Sky,Montana,-2.35,-2.12,61.3,,22,8.38
107,18,3.76,,60.3,,9.79,Pac-10,Oregon State,5.79,-6.03,62.2,,14,-1.88
108,15,3.74,,67.5,,2.19,MVC,Bradley,4.11,1.55,67.4,,16,0.06
109,8,3.71,,79.3,,-4.59,Southland (West),Sam Houston State,-3.37,8.29,69.2,,25,10.06
110,11,3.71,,76.2,,-2.17,Big Sky,Weber State,-1.04,5.88,71.0,,20,5.13
111,16,3.59,,69.8,,0.69,MVC,Creighton,3.15,2.90,68.2,,18,1.59
112,11,3.51,,71.6,,3.67,OVC,Morehead State,-3.07,-0.16,63.3,,24,8.26
113,15,3.44,,70.1,,0.38,MVC,Southern Illinois,1.27,3.06,67.5,,15,2.60
114,15,3.12,,70.3,,1.65,A-10,George Washington,0.96,1.48,68.2,,16,2.16
115,12,2.90,,65.6,,7.88,Big West,Pacific,-1.19,-4.98,60.9,,23,4.69
116,11,2.89,,73.1,,-0.50,WAC,Louisiana Tech,-0.40,3.38,69.8,,24,3.29
117,11,2.82,,70.6,,1.24,MAC (East),Akron,-1.50,1.58,65.5,,24,5.11
118,11,2.82,,67.1,,3.66,CAA,William & Mary,1.63,-0.84,64.5,,22,2.55
119,17,2.39,,66.2,,5.45,CUSA,Southern Methodist,3.78,-3.06,64.5,,14,1.77
120,13,2.32,,71.2,,1.00,Sun Belt (East),Western Kentucky,-2.18,1.32,66.7,,21,4.50
121,10,2.31,,66.1,,5.93,MAAC,Iona,-1.85,-3.62,62.0,,21,4.16
122,22,2.12,,60.5,,5.60,Big Ten,Iowa,8.09,-3.48,66.0,,10,-5.47
123,12,2.06,,78.3,,-7.24,WAC,New Mexico State,1.66,9.30,77.6,,22,0.68
124,8,2.06,,73.5,,-0.44,Big Sky,Northern Colorado,-4.26,2.50,66.7,,25,6.79
125,13,1.80,,74.8,,-1.65,Southern (North),Appalachian State,-2.76,3.45,69.4,,24,5.38
126,15,1.65,,70.8,,-0.30,CAA,Hofstra,-0.02,1.95,68.2,,19,2.53
127,11,1.63,,74.5,,-0.74,Summit,IUPUI,-4.08,2.37,67.2,,25,7.25
128,23,1.61,,61.0,,5.95,Big East,DePaul,7.58,-4.34,66.9,,8,-5.87
129,8,1.59,,74.0,,-2.44,Ivy,Harvard,-3.91,4.03,66.5,,21,7.48
130,16,1.35,,66.3,,1.62,MWC,Colorado State,3.61,-0.28,66.7,,16,-0.44
131,14,1.35,,69.4,,1.15,Horizon,Detroit Mercy,-1.59,0.20,65.7,,20,3.71
132,12,1.30,,73.1,,-1.59,A-Sun,Belmont,-3.41,2.88,68.5,,19,4.58
133,17,1.29,,67.5,,-0.61,Big East,Rutgers,5.91,1.90,71.7,,15,-4.22
134,16,1.29,,70.1,,-0.61,A-10,St. Bonaventure,1.96,1.90,70.4,,15,-0.29
135,14,1.23,,69.7,,0.01,Horizon,Milwaukee,0.52,1.22,68.1,,20,1.65
136,15,1.11,,66.0,,1.46,MVC,Indiana State,2.40,-0.35,66.3,,17,-0.31
137,20,0.97,,61.5,,6.53,SEC (West),Louisiana State,5.93,-5.56,66.4,,11,-4.97
138,16,0.79,,70.3,,-3.17,A-10,Duquesne,1.95,3.96,71.4,,16,-1.03
139,21,0.76,,66.2,,-0.79,Big Ten,Indiana,9.37,1.56,71.5,,10,-5.23
140,14,0.57,,72.2,,-3.18,AEC,Boston University,-3.23,3.75,68.4,,21,3.80
141,17,0.57,,69.2,,1.02,Horizon,Cleveland State,2.12,-0.45,68.3,,16,0.88
142,18,0.56,,62.4,,6.34,MAC (East),Miami (OH),1.43,-5.78,63.3,,14,-0.88
143,19,0.54,,66.6,,0.58,MVC,Drake,3.34,-0.04,68.5,,14,-1.88
144,15,0.43,,69.3,,-0.67,MAC (West),Western Michigan,-1.17,1.10,66.5,,18,2.79
145,11,0.40,,71.0,,-0.69,MAAC,Fairfield,-3.33,1.09,67.3,,23,3.74
146,13,0.33,,68.5,,-0.17,Horizon,Green Bay,0.75,0.50,66.9,,22,1.60
147,15,0.32,,72.2,,-3.09,MAAC,Niagara,-2.50,3.41,69.4,,18,2.82
148,18,0.14,,66.3,,3.59,WAC,Fresno State,1.31,-3.45,66.9,,15,-0.58
149,9,-0.02,,60.4,,11.01,Ivy,Princeton,-5.56,-11.03,53.3,,22,7.06
150,17,-0.03,,66.7,,1.65,CUSA,Central Florida,2.19,-1.68,68.3,,15,-1.59
151,16,-0.03,,63.9,,5.03,CAA,Drexel,0.19,-5.06,64.1,,16,-0.22
152,10,-0.13,,67.6,,2.41,Big West,UC Santa Barbara,-1.09,-2.54,65.7,,20,1.87
153,16,-0.19,,71.2,,0.16,WAC,Idaho,0.48,-0.36,70.6,,15,0.58
154,19,-0.25,,67.8,,0.00,MWC,TCU,4.15,-0.25,70.9,,13,-3.13
155,18,-0.28,,70.4,,-2.94,A-10,La Salle,2.46,2.66,73.1,,12,-2.73
156,16,-0.42,,71.0,,-2.02,Big West,Long Beach State,1.55,1.60,71.1,,17,-0.09
157,15,-0.44,,67.0,,1.12,CAA,George Mason,0.06,-1.56,67.5,,17,-0.50
158,9,-0.64,,76.5,,-4.97,Summit,Oakland,-2.96,4.33,71.5,,26,4.91
159,7,-0.78,,73.8,,3.96,Big South,Coastal Carolina,-10.14,-4.74,60.1,,28,13.74
160,12,-0.81,,75.0,,-6.65,Southern (South),College of Charleston,-2.46,5.83,73.3,,22,1.65
161,15,-0.83,,69.3,,-0.27,A-Sun,East Tennessee State,-1.47,-0.57,67.5,,20,1.77
162,13,-0.88,,70.1,,1.16,Summit,Oral Roberts,-3.85,-2.03,66.1,,20,3.97
163,17,-1.11,,74.1,,-4.42,WAC,Boise State,0.68,3.31,72.8,,15,1.22
164,10,-1.18,,76.0,,-5.54,MEAC,Morgan State,-6.15,4.37,70.4,,27,5.59
165,12,-1.24,,74.3,,-3.78,Southern (North),Western Carolina,-2.91,2.55,69.2,,22,5.09
166,10,-1.26,,70.2,,-0.60,AEC,Vermont,-6.69,-0.66,64.8,,25,5.43
167,16,-1.47,,75.8,,-7.66,WCC,Loyola Marymount,1.32,6.19,75.9,,18,-0.09
168,13,-1.71,,69.8,,-1.43,A-Sun,Jacksonville,-2.30,-0.28,67.5,,20,2.30
169,20,-1.76,,70.7,,-3.98,A-10,Massachusetts,3.40,2.22,74.9,,12,-4.19
170,14,-1.99,,69.2,,2.79,Sun Belt (East),Middle Tennessee,-3.33,-4.78,64.7,,19,4.45
171,12,-2.03,,72.3,,-5.44,MAC (East),Buffalo,-2.27,3.41,71.2,,18,1.17
172,15,-2.05,,68.3,,1.94,Southland (West),Texas A&M-Corpus Christi,-2.83,-3.99,66.2,,17,2.03
173,17,-2.06,,73.8,,-5.46,WAC,San Jose State,0.83,3.40,75.5,,14,-1.71
174,13,-2.07,,71.2,,-0.36,OVC,Eastern Kentucky,-5.16,-1.71,66.9,,20,4.33
175,13,-2.07,,79.1,,-8.65,A-Sun,Lipscomb,-3.07,6.58,75.2,,17,3.93
176,20,-2.13,,69.1,,-4.29,A-10,Saint Joseph's,3.97,2.16,75.2,,11,-6.10
177,15,-2.26,,72.3,,-2.72,Southern (South),Davidson,-1.26,0.46,71.0,,16,1.29
178,9,-2.42,,66.4,,6.68,Southland (East),Stephen F. Austin,-6.90,-9.10,59.8,,23,6.63
179,9,-2.49,,73.8,,-3.56,Sun Belt (West),North Texas,-4.72,1.07,69.8,,24,4.06
180,21,-2.60,,62.4,,3.94,WCC,San Diego,1.98,-6.53,66.2,,11,-3.84
181,14,-2.73,,62.1,,6.30,MAAC,Saint Peter's,-4.57,-9.03,60.3,,16,1.83
182,13,-2.76,,65.0,,3.75,Sun Belt (West),Denver,-4.89,-6.50,62.9,,19,2.09
183,15,-2.87,,74.3,,-6.49,Big West,Cal State Fullerton,-1.55,3.62,73.0,,16,1.29
184,11,-2.90,,70.7,,0.41,Southland (West),UTSA,-5.44,-3.31,66.1,,19,4.60
185,17,-2.90,,73.3,,-7.88,Horizon,Valparaiso,0.34,4.98,74.3,,15,-1.06
186,13,-3.04,,74.8,,-3.36,Sun Belt (East),Troy,-2.31,0.32,72.1,,20,2.70
187,11,-3.13,,68.6,,1.97,A-Sun,Campbell,-4.96,-5.10,63.3,,19,5.23
188,14,-3.18,,68.7,,0.78,Big Sky,Montana State,-2.45,-3.96,67.7,,15,1.03
189,22,-3.20,,62.1,,2.03,CUSA,Tulane,1.50,-5.23,66.8,,8,-4.70
190,11,-3.33,,75.1,,-7.18,Patriot,Lehigh,-7.79,3.85,70.6,,22,4.45
191,16,-3.44,,60.9,,5.78,Southern (South),The Citadel,-2.94,-9.22,59.8,,16,1.13
192,15,-3.46,,66.4,,-0.37,MAC (West),Eastern Michigan,-3.59,-3.09,65.5,,17,0.88
193,18,-3.48,,70.5,,-2.26,WCC,San Francisco,2.82,-1.22,72.9,,12,-2.33
194,19,-3.49,,78.0,,-10.48,Big Sky,Portland State,-1.21,6.99,79.3,,13,-1.25
195,10,-3.50,,73.2,,-3.40,NEC,Quinnipiac,-9.37,-0.11,66.5,,23,6.70
196,15,-3.58,,64.6,,1.59,MAC (West),Central Michigan,-3.58,-5.17,64.1,,15,0.43
197,10,-3.64,,68.9,,-0.53,AEC,Stony Brook,-7.64,-3.11,64.0,,22,4.94
198,16,-3.71,,69.5,,-4.27,MAAC,Rider,-1.68,0.56,71.6,,17,-2.03
199,12,-3.71,,68.5,,-1.13,NEC,Robert Morris,-6.15,-2.58,65.9,,23,2.66
200,20,-3.74,,62.3,,3.17,CAA,Georgia State,-1.48,-6.92,63.7,,12,-1.44
201,15,-3.85,,72.5,,-4.78,OVC,Austin Peay,-1.68,0.93,72.4,,17,0.09
202,12,-3.97,,72.7,,-3.02,Southland (East),Southeastern Louisiana,-6.21,-0.95,66.9,,19,5.84
203,14,-4.01,,69.7,,-1.04,Sun Belt (West),Arkansas State,-4.39,-2.97,66.6,,17,3.06
204,22,-4.35,,66.2,,-2.44,CAA,UNC Wilmington,0.94,-1.91,71.5,,9,-5.29
205,15,-4.38,,66.0,,1.57,NEC,Mount St. Mary's,-6.28,-5.95,63.2,,16,2.77
206,16,-4.48,,73.4,,-6.38,Sun Belt (East),Florida Atlantic,-3.30,1.90,73.5,,14,-0.10
207,21,-4.58,,70.6,,-5.07,MWC,Wyoming,3.63,0.48,74.5,,10,-3.84
208,21,-4.61,,64.8,,-0.90,MVC,Evansville,1.82,-3.71,68.9,,9,-4.13
209,20,-4.68,,65.5,,-0.48,MAAC,Manhattan,-2.97,-4.20,67.2,,11,-1.71
210,16,-4.70,,63.0,,1.21,MAC (East),Bowling Green State,-0.94,-5.91,65.9,,14,-2.90
211,17,-4.74,,68.1,,-1.46,Sun Belt (West),Louisiana,-4.74,-3.28,67.5,,13,0.60
212,15,-4.85,,60.6,,3.33,MAC (West),Ball State,-1.48,-8.18,62.4,,15,-1.77
213,16,-4.85,,64.8,,-0.30,Horizon,Loyola (IL),0.56,-4.55,67.2,,14,-2.40
214,21,-4.90,,57.2,,7.45,MWC,Air Force,3.13,-12.35,63.1,,10,-5.94
215,20,-4.91,,68.1,,-2.21,WAC,Hawaii,0.33,-2.71,72.9,,10,-4.77
216,20,-4.96,,67.0,,-2.51,CAA,James Madison,-1.52,-2.45,69.9,,13,-2.94
217,12,-5.00,,68.1,,0.00,OVC,Eastern Illinois,-5.00,-5.00,65.3,,19,2.87
218,17,-5.05,,76.2,,-10.35,A-Sun,Mercer,-1.20,5.31,75.1,,16,1.09
219,17,-5.19,,66.4,,-2.50,MAAC,Canisius,-4.09,-2.68,67.5,,15,-1.09
220,17,-5.23,,65.0,,-0.83,MAAC,Loyola (MD),-4.09,-4.39,66.1,,13,-1.13
221,23,-5.72,,64.0,,-1.24,CUSA,Rice,1.15,-4.48,69.7,,8,-5.74
222,21,-5.81,,71.3,,-7.47,Big West,Cal State Northridge,-1.06,1.66,75.4,,11,-4.06
223,21,-5.84,,64.0,,-1.20,WCC,Santa Clara,1.66,-4.64,69.5,,11,-5.50
224,21,-5.91,,67.2,,-6.17,CUSA,East Carolina,4.42,0.26,74.9,,10,-7.77
225,16,-6.05,,74.2,,-7.64,Summit,South Dakota State,-5.05,1.59,73.2,,14,1.00
226,18,-6.23,,69.5,,-3.76,Big West,UC Davis,-3.01,-2.47,70.7,,14,-1.16
227,22,-6.41,,66.7,,-4.10,Horizon,Youngstown State,0.40,-2.31,69.7,,8,-3.00
228,12,-6.42,,71.5,,-2.85,Big South,Radford,-6.90,-3.58,68.6,,19,2.90
229,11,-6.53,,64.4,,2.01,AEC,Maine,-6.26,-8.54,62.1,,19,2.23
230,18,-6.75,,65.7,,-0.03,MEAC,Hampton,-8.36,-6.72,64.1,,14,1.63
231,17,-6.99,,63.2,,2.32,Big West,UC Riverside,-2.61,-9.31,64.1,,12,-0.90
232,17,-7.01,,68.4,,-4.15,Southern (South),Furman,-4.83,-2.87,68.6,,13,-0.23
233,20,-7.32,,57.7,,5.19,Southern (North),Samford,-2.54,-12.51,60.7,,11,-2.97
234,16,-7.38,,77.2,,-13.25,Southland (West),Texas State,-3.30,5.87,77.8,,15,-0.68
235,18,-7.49,,67.6,,-2.32,Big West,UC Irvine,-3.75,-5.17,69.6,,14,-2.06
236,14,-7.54,,70.2,,-4.88,Big Sky,Northern Arizona,-2.35,-2.66,71.5,,14,-1.36
237,22,-7.58,,62.5,,-2.86,Horizon,Illinois-Chicago,0.94,-4.72,70.3,,8,-7.80
238,20,-7.64,,67.2,,-7.38,MAC (West),Northern Illinois,-2.05,-0.25,71.9,,10,-4.70
239,15,-7.72,,66.4,,-2.79,Sun Belt (East),South Alabama,-3.82,-4.93,68.0,,17,-1.66
240,24,-7.86,,63.4,,-4.12,CAA,Delaware,1.37,-3.74,72.6,,7,-9.23
241,17,-7.94,,67.0,,-2.75,Patriot,Bucknell,-6.84,-5.19,68.0,,14,-0.97
242,13,-7.96,,72.5,,-8.05,Patriot,Lafayette,-8.99,0.09,71.5,,19,1.03
243,19,-7.99,,70.2,,-8.62,Big West,Cal Poly,-2.31,0.63,75.3,,12,-5.13
244,22,-8.03,,69.3,,-5.46,Patriot,Holy Cross,-5.57,-2.57,71.7,,9,-2.45
245,14,-8.06,,73.9,,-8.47,Southland (West),UT Arlington,-3.97,0.41,73.5,,16,0.37
246,19,-8.18,,69.6,,-5.55,OVC,Jacksonville State,-4.22,-2.63,71.5,,11,-1.87
247,23,-8.24,,63.4,,-3.38,Southern (North),UNC Greensboro,0.63,-4.86,71.8,,8,-8.39
248,16,-8.29,,63.7,,-0.43,SWAC,Arkansas-Pine Bluff,-7.68,-7.86,64.3,,18,-0.62
249,24,-8.44,,65.9,,-5.24,WCC,Pepperdine,0.94,-3.20,74.7,,7,-8.77
250,21,-8.46,,68.5,,-9.30,CAA,Towson,-0.75,0.85,76.2,,10,-7.71
251,18,-8.53,,70.6,,-5.46,Summit,North Dakota State,-5.76,-3.08,72.0,,11,-1.38
252,18,-8.56,,69.8,,-5.85,Southern (North),Chattanooga,-3.68,-2.70,72.1,,15,-2.24
253,14,-8.68,,61.9,,2.88,Big South,Winthrop,-7.31,-11.56,61.4,,19,0.52
254,12,-9.08,,58.5,,3.97,MEAC,Delaware State,-7.60,-13.05,58.3,,17,0.21
255,15,-9.11,,60.3,,4.76,Patriot,Army,-7.96,-13.86,61.0,,14,-0.66
256,14,-9.31,,69.5,,-6.74,MEAC,South Carolina State,-8.65,-2.57,69.5,,18,-0.03
257,15,-9.42,,68.7,,-3.92,Summit,Purdue-Fort Wayne,-4.73,-5.50,68.1,,16,0.55
258,18,-9.53,,59.0,,1.27,A-Sun,North Florida,-2.11,-10.80,65.1,,13,-6.10
259,17,-9.54,,60.8,,0.84,AEC,New Hampshire,-6.29,-10.38,62.4,,13,-1.60
260,23,-9.57,,67.3,,-6.62,OVC,Tennessee State,-2.69,-2.95,74.2,,9,-6.88
261,17,-9.58,,74.2,,-12.11,OVC,Tennessee Tech,-2.51,2.53,77.3,,15,-3.09
262,19,-9.94,,66.7,,-4.77,Ivy,Yale,-5.60,-5.18,69.6,,12,-2.90
263,22,-10.06,,67.6,,-6.61,Sun Belt (West),Little Rock,-2.23,-3.44,73.1,,8,-5.53
264,20,-10.08,,66.1,,-3.25,A-Sun,Kennesaw State,-3.69,-6.83,70.1,,13,-4.00
265,22,-10.29,,66.4,,-6.81,Big Sky,Idaho State,0.13,-3.48,75.0,,7,-8.59
266,23,-10.40,,66.9,,-5.46,Southern (North),Elon,-3.04,-4.94,73.0,,9,-6.06
267,18,-10.60,,61.6,,-1.67,AEC,Binghamton,-4.31,-8.93,67.2,,13,-5.58
268,20,-10.68,,66.9,,-7.85,Ivy,Brown,-3.82,-2.82,72.0,,11,-5.10
269,19,-10.75,,68.0,,-6.33,Sun Belt (West),Louisiana-Monroe,-5.30,-4.42,71.7,,12,-3.74
270,19,-10.99,,65.6,,-3.23,Southland (East),Nicholls State,-2.61,-7.75,70.5,,11,-4.90
271,18,-11.11,,68.8,,-6.55,Southland (West),Lamar,-4.22,-4.55,71.5,,14,-2.75
272,16,-11.12,,67.9,,-4.02,SWAC,Texas Southern,-11.38,-7.10,65.7,,17,2.24
273,19,-11.20,,63.7,,-2.95,NEC,Monmouth,-7.82,-8.25,66.6,,12,-2.87
274,19,-11.34,,67.4,,-6.96,Patriot,Colgate,-6.52,-4.38,71.3,,10,-3.93
