,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
91,12,5.51,,66.2,,7.24,CUSA (National),Southern Mississippi,4.20,-1.73,64.9,,17,1.31
92,16,5.45,,70.4,,1.71,A-10 (East),Saint Joseph's,5.72,3.74,70.7,,13,-0.28
93,14,5.27,,75.5,,-5.29,Big Ten,Michigan,9.27,10.55,79.5,,15,-4.00
94,16,5.25,,65.6,,6.52,MVC,Bradley,3.88,-1.27,64.2,,14,1.37
95,7,5.23,,74.4,,4.02,AEC,Hofstra,-6.03,1.21,63.2,,24,11.26
96,20,5.21,,71.6,,0.37,SEC (East),Georgia,8.71,4.85,75.1,,10,-3.50
97,12,5.09,,76.2,,-0.53,WAC,Hawaii,2.23,5.62,73.3,,17,2.86
98,9,5.05,,81.4,,-5.48,MAC (East),Marshall,-0.16,10.53,73.9,,21,7.53
99,15,4.73,,64.0,,9.77,MAC (East),Miami (OH),3.60,-5.04,62.9,,15,1.13
100,13,4.68,,70.9,,3.65,MAC (West),Toledo,2.56,1.04,68.7,,18,2.13
101,15,4.55,,80.6,,-9.26,A-10 (West),George Washington,5.41,13.81,81.4,,15,-0.87
102,17,4.42,,64.6,,5.48,ACC,Florida State,10.00,-1.06,70.2,,12,-5.59
103,7,4.41,,69.5,,9.32,OVC,Southeast Missouri State,-2.48,-4.90,61.6,,24,7.84
104,11,4.34,,73.5,,2.53,Big Sky,Northern Arizona,1.37,1.81,68.8,,20,4.71
105,19,4.21,,68.3,,3.58,Big East,Boston College,5.07,0.63,69.2,,11,-0.87
106,10,4.07,,77.6,,-1.47,Big Sky,Cal State Northridge,0.41,5.53,73.6,,20,4.03
107,8,4.00,,67.0,,6.35,Ivy,Pennsylvania,-2.89,-2.35,60.1,,21,6.90
108,15,3.98,,66.6,,4.63,Big East,Pittsburgh,4.41,-0.65,67.0,,13,-0.43
109,12,3.71,,66.1,,5.46,WCC,Santa Clara,3.51,-1.75,65.4,,19,0.74
110,14,3.65,,70.5,,-0.13,Big East,West Virginia,5.00,3.77,71.9,,14,-1.36
111,12,3.64,,69.7,,4.04,MW Coll,Detroit Mercy,0.14,-0.39,64.5,,20,5.16
112,11,3.44,,75.9,,-0.86,MAC (East),Akron,1.32,4.30,71.8,,17,4.18
113,9,3.42,,79.4,,-3.96,OVC,Murray State,-2.39,7.37,73.0,,23,6.47
114,14,3.40,,73.3,,-2.35,CUSA (National),UAB,4.94,5.75,74.9,,14,-1.54
115,8,3.34,,75.0,,-0.26,MAC (East),Bowling Green State,0.79,3.60,70.5,,22,4.53
116,16,3.32,,70.3,,1.91,Big 12,Texas Tech,5.69,1.41,72.1,,12,-1.82
117,11,3.20,,72.6,,5.31,TAAC,Samford,-5.80,-2.11,62.4,,21,10.16
118,14,3.19,,75.5,,-3.48,MW Coll,Cleveland State,-0.16,6.66,72.2,,16,3.33
119,11,3.00,,61.7,,13.24,Ivy,Princeton,-2.93,-10.24,54.6,,19,7.10
120,15,3.00,,64.4,,8.30,A-10 (West),Virginia Tech,2.45,-5.30,63.9,,16,0.55
121,12,2.68,,69.0,,0.69,MVC,Evansville,0.98,1.99,67.3,,18,1.70
122,9,2.49,,79.1,,-2.09,Southern (North),Appalachian State,-3.75,4.58,69.6,,23,9.44
123,20,2.46,,66.0,,2.09,Pac-10,Washington,9.98,0.37,72.8,,10,-6.73
124,12,2.42,,67.0,,5.92,CAA,Richmond,-1.55,-3.51,63.1,,18,3.97
125,13,2.41,,60.1,,11.81,CAA,UNC Wilmington,-0.24,-9.40,57.5,,18,2.65
126,11,2.40,,72.4,,0.66,Big Sky,Montana,0.47,1.74,69.4,,17,3.00
127,9,2.36,,71.8,,1.81,Sun Belt,Louisiana,-1.58,0.55,67.7,,25,4.12
128,6,2.31,,76.0,,-1.59,Patriot,Navy,-8.17,3.90,63.7,,23,12.24
129,12,2.26,,74.1,,0.00,Big Sky,Eastern Washington,1.48,2.25,71.6,,15,2.52
130,15,2.20,,66.7,,4.81,Big 12,Baylor,4.59,-2.61,67.8,,14,-1.14
131,14,2.17,,70.7,,-1.52,MW Coll,Milwaukee,1.67,3.69,69.0,,15,1.66
132,10,1.98,,77.3,,-3.72,Big Sky,Weber State,0.46,5.70,73.4,,18,3.89
133,22,1.94,,76.2,,-8.25,CUSA (National),Houston,6.44,10.18,79.9,,9,-3.65
134,20,1.83,,64.4,,4.83,ACC,Clemson,7.39,-3.01,70.0,,10,-5.57
135,8,1.81,,72.8,,1.23,Sun Belt,Louisiana Tech,-4.09,0.58,66.9,,21,5.90
136,12,1.79,,80.6,,-5.88,OVC,Eastern Illinois,-1.99,7.67,74.4,,17,6.17
137,15,1.71,,75.5,,-5.98,A-10 (East),Fordham,2.82,7.70,76.6,,14,-1.10
138,13,1.45,,71.9,,0.37,MAC (West),Eastern Michigan,1.87,1.08,70.6,,15,1.32
139,9,1.23,,86.7,,-10.94,MAAC,Siena,-4.62,12.17,80.9,,24,5.85
140,19,1.17,,68.3,,-0.64,Big 12,Nebraska,6.83,1.80,74.0,,11,-5.67
141,19,1.04,,64.2,,5.73,Big East,Providence,5.28,-4.68,66.3,,11,-2.10
142,14,1.04,,66.8,,4.38,Big West (West),UC Santa Barbara,0.15,-3.34,65.1,,14,1.64
143,6,1.00,,67.8,,6.41,Southern (South),College of Charleston,-7.04,-5.41,58.6,,24,9.20
144,11,1.00,,71.1,,-0.98,CAA,George Mason,-2.37,1.97,67.8,,19,3.37
145,19,1.00,,68.1,,-0.90,Big 12,Kansas State,8.32,1.90,75.4,,9,-7.32
146,15,1.00,,69.4,,1.57,MAC (West),Northern Illinois,1.56,-0.57,68.5,,13,0.86
147,15,0.98,,59.9,,13.54,WAC,San Jose State,3.79,-12.56,59.7,,15,0.17
148,10,0.94,,75.4,,1.27,OVC,Austin Peay,-3.29,-0.33,69.6,,18,5.75
149,15,0.93,,62.0,,6.50,MVC,Northern Iowa,2.52,-5.57,63.6,,14,-1.59
150,16,0.64,,56.6,,10.87,MW Coll,Green Bay,1.84,-10.23,57.8,,14,-1.20
151,17,0.57,,66.4,,1.92,MVC,Wichita State,1.92,-1.35,67.4,,12,-1.00
152,15,0.54,,62.2,,8.92,Big West (East),Boise State,0.50,-8.38,62.2,,12,0.04
153,6,0.42,,73.6,,1.31,NEC,Central Connecticut State,-9.55,-0.89,63.6,,25,9.97
154,7,0.41,,73.5,,-2.17,Patriot,Lafayette,-8.07,2.59,64.1,,24,9.48
155,10,0.41,,69.4,,2.74,Sun Belt,South Alabama,-3.15,-2.33,65.9,,20,3.57
156,17,0.28,,65.9,,2.44,A-10 (West),La Salle,3.10,-2.16,68.7,,11,-2.82
157,12,0.01,,81.4,,-4.30,OVC,Tennessee Tech,-3.64,4.32,73.9,,16,7.54
158,8,-0.12,,76.5,,-2.61,AEC,Delaware,-7.75,2.49,68.8,,24,7.63
159,14,-0.39,,74.4,,-3.56,Big Sky,Portland State,-0.09,3.17,72.4,,15,2.03
160,14,-0.45,,72.2,,-0.21,Sun Belt,Florida International,-2.07,-0.24,69.3,,16,2.93
161,18,-0.68,,62.2,,4.76,MVC,Drake,0.70,-5.44,63.6,,11,-1.38
162,7,-0.74,,73.4,,-0.68,Southland,Sam Houston State,-5.44,-0.06,67.9,,22,5.59
163,9,-1.04,,73.1,,2.38,Big South,Winthrop,-7.41,-3.41,64.7,,21,8.40
164,11,-1.22,,78.8,,-5.67,MAAC,Iona,-4.13,4.45,75.9,,20,2.90
165,22,-1.91,,63.5,,2.34,Pac-10,Washington State,7.66,-4.26,73.1,,6,-9.57
166,9,-1.92,,78.4,,-6.35,Southland,Louisiana-Monroe,-5.85,4.42,73.7,,19,4.68
167,20,-2.32,,67.7,,-2.74,MVC,Illinois State,2.72,0.43,71.7,,10,-3.97
168,13,-2.40,,76.5,,-5.99,OVC,Middle Tennessee,-2.40,3.59,75.8,,15,0.79
169,9,-2.55,,69.3,,-1.27,CAA,James Madison,-4.55,-1.28,67.3,,20,2.00
170,13,-2.73,,73.9,,-1.98,Southern (North),Davidson,-2.69,-0.75,70.5,,15,3.39
171,12,-2.76,,71.8,,-1.28,TAAC,Georgia State,-6.10,-1.48,68.4,,17,3.34
172,13,-2.89,,66.5,,5.68,Mid-Cont,Valparaiso,-3.71,-8.57,62.7,,19,3.81
173,17,-2.92,,68.9,,-1.17,Big West (East),Idaho,1.53,-1.75,71.2,,12,-2.28
174,7,-3.06,,76.2,,-4.08,AEC,Maine,-10.06,1.02,69.1,,24,7.13
175,13,-3.14,,72.8,,-4.59,Mid-Cont,Southern Utah,-3.99,1.45,71.3,,16,1.55
176,15,-3.20,,76.6,,-5.84,MAAC,Fairfield,-2.44,2.65,77.4,,14,-0.76
177,18,-3.35,,62.4,,6.14,Big West (West),Pacific,-0.60,-9.49,64.9,,11,-2.52
178,18,-3.38,,73.0,,-7.25,MAC (West),Western Michigan,1.87,3.87,78.3,,10,-5.25
179,14,-3.51,,67.0,,1.65,Big West (West),UC Irvine,-0.78,-5.15,67.6,,14,-0.57
180,19,-3.63,,64.7,,1.01,CAA,Old Dominion,-1.90,-4.64,66.5,,11,-1.73
181,20,-3.84,,66.1,,-1.04,MW Coll,Illinois-Chicago,0.53,-2.81,69.5,,11,-3.39
182,18,-3.84,,63.9,,1.43,WCC,Portland,1.92,-5.27,66.1,,10,-2.21
183,20,-3.85,,65.2,,-2.15,Big 12,Texas A&M,5.47,-1.70,74.5,,8,-9.32
184,15,-3.91,,77.0,,-5.77,MAAC,Manhattan,-6.94,1.86,74.0,,12,3.04
185,17,-3.92,,76.7,,-6.27,Big Sky,Montana State,0.73,2.35,77.3,,12,-0.66
186,18,-4.01,,68.8,,-1.84,Sun Belt,Western Kentucky,-1.46,-2.16,71.3,,11,-2.55
187,13,-4.22,,73.3,,-4.50,Mid-Cont,Kansas City,-5.08,0.27,69.1,,16,4.17
188,20,-4.29,,64.6,,-0.32,Big West (East),Nevada,1.50,-3.97,69.8,,9,-5.17
189,14,-4.33,,66.2,,-1.38,MW Coll,Loyola (IL),-0.72,-2.96,69.8,,14,-3.61
190,13,-4.38,,76.8,,-6.61,Southland,UTSA,-4.59,2.23,75.1,,15,1.68
191,20,-4.57,,69.3,,-4.79,A-10 (West),Duquesne,2.50,0.23,76.3,,9,-7.07
192,23,-4.64,,68.4,,-3.04,MAC (West),Central Michigan,2.79,-1.60,75.0,,6,-6.55
193,12,-4.70,,78.0,,-9.38,Southland,UT Arlington,-5.86,4.68,75.9,,15,2.11
194,18,-4.73,,71.6,,-6.78,Sun Belt,Arkansas State,-0.48,2.04,75.8,,10,-4.25
195,17,-4.74,,72.1,,-6.38,Mid-Cont,Oakland,-1.32,1.65,75.1,,13,-3.03
196,18,-4.82,,59.9,,6.81,Sun Belt,New Orleans,-3.06,-11.62,61.7,,11,-1.76
197,25,-4.86,,51.5,,9.66,Big Ten,Northwestern,8.14,-14.52,64.5,,5,-13.00
198,14,-4.88,,69.9,,-5.87,CAA,Virginia Commonwealth,-1.80,1.00,73.0,,14,-3.07
199,20,-5.07,,67.5,,-2.43,MWC,Air Force,2.58,-2.64,73.1,,8,-5.61
200,17,-5.22,,61.3,,2.31,MW Coll,Wright State,-0.15,-7.53,66.4,,11,-5.07
201,19,-5.42,,70.1,,-4.91,Big Sky,Idaho State,1.18,-0.50,75.0,,8,-4.93
202,11,-5.50,,63.9,,3.19,Patriot,Bucknell,-6.76,-8.68,61.4,,17,2.54
203,17,-5.55,,68.6,,-3.95,CAA,William & Mary,-0.92,-1.60,71.2,,11,-2.57
204,18,-5.59,,78.2,,-12.14,Big West (West),Cal Poly,-0.11,6.55,81.4,,10,-3.25
205,12,-5.80,,70.8,,-2.34,NEC,Robert Morris,-7.80,-3.45,67.0,,18,3.77
206,18,-5.82,,64.2,,0.85,CAA,East Carolina,-2.60,-6.67,66.1,,10,-1.89
207,11,-5.94,,74.3,,-6.69,TAAC,Troy,-8.61,0.75,70.7,,17,3.61
208,10,-5.99,,73.5,,-3.96,Big South,Radford,-7.92,-2.04,70.5,,18,2.93
209,17,-6.09,,72.3,,-5.42,Mid-Cont,Oral Roberts,-4.23,-0.67,73.1,,13,-0.80
210,12,-6.12,,77.5,,-10.44,NEC,St. Francis (NY),-7.98,4.32,75.0,,18,2.53
211,18,-6.13,,65.7,,0.32,CAA,American,-3.42,-6.45,67.7,,11,-2.00
212,16,-6.15,,62.9,,2.90,Southland,Lamar,-3.83,-9.05,65.2,,15,-2.32
213,14,-6.21,,70.1,,-1.20,MAAC,Marist,-6.54,-5.01,69.8,,14,0.32
214,18,-6.39,,70.4,,-1.28,Southern (South),Furman,-5.15,-5.12,68.4,,14,1.94
215,18,-6.47,,71.7,,-5.44,TAAC,Central Florida,-4.85,-1.03,72.5,,14,-0.84
216,12,-6.55,,77.3,,-9.58,MAAC,Niagara,-5.38,3.03,78.4,,17,-1.17
217,14,-6.60,,70.5,,-2.06,MAAC,Rider,-6.70,-4.54,70.4,,16,0.10
218,11,-7.01,,69.6,,-1.60,TAAC,Jacksonville State,-8.45,-5.41,67.9,,17,1.71
219,18,-7.38,,62.1,,1.96,Big Sky,Sacramento State,0.54,-9.34,68.7,,9,-6.59
220,20,-7.40,,60.8,,-0.32,WCC,Saint Mary's (CA),2.19,-7.08,69.4,,8,-8.61
221,17,-7.49,,68.6,,-2.98,Southland,Texas State,-5.52,-4.50,68.7,,12,-0.10
222,16,-7.64,,69.3,,-4.81,Southern (South),Wofford,-2.89,-2.83,72.8,,14,-3.53
223,13,-7.71,,71.7,,-4.31,Southern (North),UNC Greensboro,-6.15,-3.40,72.3,,15,-0.61
224,18,-7.74,,75.6,,-8.93,OVC,Morehead State,-3.16,1.19,77.6,,9,-1.96
225,11,-7.75,,64.5,,2.70,NEC,Fairleigh Dickinson,-7.97,-10.45,63.6,,17,0.93
226,13,-7.88,,66.3,,0.42,Southland,Northwestern State,-6.06,-8.29,66.8,,17,-0.43
227,12,-7.93,,77.1,,-11.32,Southern (South),Georgia Southern,-5.45,3.39,78.9,,16,-1.82
228,19,-8.02,,69.6,,-3.65,Southern (South),Chattanooga,-4.64,-4.37,72.5,,10,-2.90
229,16,-8.07,,67.0,,-2.20,Mid-Cont,Youngstown State,-3.66,-5.87,70.5,,12,-3.50
230,19,-8.10,,68.2,,-4.76,OVC,Tennessee-Martin,-0.03,-3.34,74.8,,10,-6.55
231,16,-8.28,,72.0,,-11.31,Ind,Texas-Rio Grande Valley,-0.19,3.03,77.4,,12,-5.43
232,18,-8.43,,64.8,,0.99,NEC,Maryland-Baltimore County,-7.36,-9.42,64.3,,11,0.52
233,12,-8.51,,74.7,,-6.46,MEAC,Hampton,-11.61,-2.06,71.6,,17,3.10
234,25,-8.54,,62.3,,-3.47,A-10 (East),Rhode Island,5.73,-5.07,76.6,,5,-14.27
235,15,-8.71,,69.1,,-3.08,Southern (North),East Tennessee State,-4.97,-5.63,70.9,,14,-1.86
236,15,-8.85,,75.4,,-7.97,MEAC,Bethune-Cookman,-9.63,-0.88,75.1,,14,0.28
237,20,-8.87,,73.0,,-7.04,MAAC,Canisius,-3.81,-1.83,78.0,,10,-5.07
238,16,-9.07,,77.7,,-11.08,NEC,Wagner,-9.72,2.02,75.6,,11,2.11
239,23,-9.09,,62.3,,-2.33,MWC,San Diego State,4.54,-6.76,74.9,,5,-12.57
240,19,-9.37,,71.9,,-10.27,Big West (West),Cal State Fullerton,-1.21,0.90,77.9,,8,-6.07
241,22,-9.42,,57.6,,3.22,WAC,Rice,3.26,-12.64,68.0,,5,-10.44
242,22,-9.75,,65.8,,-2.01,Mid-Cont,Western Illinois,-2.68,-7.74,70.8,,8,-4.93
243,12,-9.78,,71.6,,-8.23,AEC,Vermont,-8.25,-1.55,73.1,,16,-1.54
244,18,-9.88,,63.6,,2.09,Ind,Centenary (LA),-1.61,-11.96,68.7,,10,-5.14
245,10,-9.89,,74.5,,-6.15,SWAC,Alcorn State,-11.60,-3.75,70.2,,19,4.28
246,21,-9.99,,61.4,,0.71,Mid-Cont,IUPUI,-3.13,-10.70,68.0,,7,-6.64
247,17,-10.02,,63.0,,-0.04,AEC,Drexel,-7.12,-9.98,65.9,,13,-2.90
248,17,-10.04,,63.2,,0.08,Southland,Nicholls State,-4.50,-10.12,65.9,,11,-2.75
249,10,-10.09,,73.5,,-9.91,NEC,Quinnipiac,-9.20,-0.18,73.9,,18,-0.32
250,16,-10.29,,58.0,,4.74,NEC,Monmouth,-7.51,-15.03,60.8,,12,-2.79
251,17,-10.38,,67.9,,-3.32,AEC,Towson,-9.10,-7.06,69.2,,11,-1.29
252,14,-10.41,,70.2,,-5.45,MEAC,South Carolina State,-9.38,-4.96,71.2,,20,-1.06
253,14,-10.42,,76.9,,-13.91,Southern (North),Western Carolina,-4.94,3.49,80.3,,14,-3.39
254,18,-10.64,,65.4,,-4.95,Mid-Cont,Chicago State,-3.04,-5.69,72.5,,10,-7.04
255,15,-10.66,,67.2,,-2.81,MEAC,Coppin State,-9.36,-7.86,68.5,,15,-1.30
256,21,-10.84,,68.5,,-4.15,TAAC,Mercer,-5.77,-6.69,71.8,,12,-3.39
257,20,-10.85,,75.6,,-17.95,Big West (East),North Texas,2.07,7.09,88.5,,7,-12.93
258,19,-10.95,,70.9,,-7.85,TAAC,Jacksonville,-7.95,-3.10,72.8,,8,-1.89
259,21,-10.98,,68.7,,-7.76,Ind,Belmont,-1.39,-3.22,75.3,,7,-6.57
260,16,-11.22,,63.7,,-0.65,Patriot,Colgate,-7.85,-10.57,65.5,,13,-1.79
261,18,-11.35,,59.9,,1.80,Patriot,Holy Cross,-7.96,-13.15,63.3,,10,-3.39
262,19,-11.53,,69.1,,-8.30,Big South,UNC Asheville,-3.66,-3.23,76.0,,11,-6.90
263,18,-11.68,,64.5,,-2.08,NEC,Saint Francis (PA),-8.14,-9.60,68.0,,10,-3.54
264,18,-11.71,,68.7,,-9.20,Big South,Coastal Carolina,-6.64,-2.52,75.3,,10,-6.61
265,14,-11.79,,59.2,,2.81,Ivy,Columbia,-8.25,-14.60,61.3,,13,-2.07
266,15,-11.86,,75.4,,-9.98,MEAC,North Carolina A&T,-12.15,-1.89,75.4,,14,0.00
267,15,-11.94,,68.3,,-5.90,TAAC,Stetson,-8.23,-6.04,70.9,,13,-2.61
268,15,-11.97,,74.4,,-10.33,Big South,Elon,-6.37,-1.64,75.7,,13,-1.32
269,24,-12.17,,67.3,,-8.54,Sun Belt,Little Rock,-2.78,-3.63,76.7,,4,-9.39
270,22,-12.18,,66.1,,-8.19,Sun Belt,Denver,-1.14,-3.99,77.1,,6,-11.04
271,16,-12.19,,66.8,,-1.42,SWAC,Jackson State,-10.38,-10.77,68.2,,17,-1.39
272,14,-12.24,,68.4,,-5.49,Big South,Liberty,-8.41,-6.75,68.3,,14,0.14
