,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
85,11,5.44,,75.4,,6.05,MAAC,Manhattan,-3.23,-0.62,66.7,,19,8.67
86,14,5.43,,73.2,,9.81,WCC,Santa Clara,3.27,-4.39,68.4,,13,4.85
87,11,5.34,,75.4,,2.12,WAC,Fresno State,2.95,3.22,72.1,,21,3.25
88,8,5.34,,78.8,,0.82,Sun Belt,Louisiana,-1.04,4.53,71.9,,22,6.93
89,14,5.00,,72.8,,2.85,A-10,Saint Joseph's,4.25,2.14,72.0,,14,0.75
90,17,4.88,,71.7,,5.83,Ind,Notre Dame,7.28,-0.94,73.4,,12,-1.76
91,10,4.75,,84.6,,-4.42,Big Sky,Weber State,2.10,9.17,78.9,,20,5.67
92,10,4.67,,71.0,,8.75,Sun Belt,New Orleans,-0.02,-4.08,65.3,,20,5.73
93,4,4.61,,76.7,,6.12,TAAC,College of Charleston,-5.69,-1.50,65.5,,24,11.21
94,13,4.54,,76.9,,2.71,WAC,Colorado State,2.04,1.83,71.7,,15,5.21
95,12,4.50,,72.5,,4.76,Pac-10,Southern California,4.57,-0.26,72.6,,16,-0.07
96,19,4.18,,73.8,,0.86,SEC (East),South Carolina,8.46,3.31,78.1,,9,-4.29
97,11,4.14,,73.8,,3.26,MVC,Illinois State,0.69,0.88,70.4,,16,3.44
98,11,4.06,,77.0,,2.44,WCC,San Diego,1.77,1.62,73.5,,18,3.45
99,10,4.04,,72.6,,5.31,MAC,Bowling Green State,0.04,-1.26,67.3,,18,5.36
100,11,3.96,,83.4,,-4.95,SWC,Texas Tech,0.42,8.90,79.9,,17,3.54
101,9,3.90,,76.4,,3.84,Big Sky,Montana,-2.97,0.07,67.9,,19,8.46
102,6,3.83,,90.0,,-6.28,OVC,Murray State,-4.86,10.11,79.7,,23,10.38
103,16,3.71,,71.4,,2.47,A-10,Rhode Island,5.45,1.24,73.1,,11,-1.74
104,17,3.58,,76.1,,-0.96,Pac-10,Oregon,7.98,4.54,78.3,,10,-2.15
105,14,3.55,,75.0,,4.35,WAC,Utah,2.40,-0.80,71.1,,14,3.86
106,9,3.42,,85.0,,-6.69,Mid-Cont,Illinois-Chicago,-3.40,10.11,77.1,,20,7.90
107,5,3.27,,76.5,,5.61,NAC,Drexel,-6.21,-2.33,65.6,,25,10.90
108,8,3.21,,64.0,,16.84,Ivy,Princeton,-6.29,-13.63,52.3,,18,11.65
109,13,3.19,,71.9,,4.31,SEC (West),Mississippi,7.86,-1.11,73.8,,14,-1.93
110,11,3.15,,75.4,,4.11,SWC,Texas A&M,1.12,-0.95,73.3,,19,2.03
111,13,3.03,,75.0,,2.56,MVC,Northern Iowa,-0.04,0.47,71.9,,16,3.03
112,8,2.92,,75.8,,5.70,MEAC,Coppin State,-7.04,-2.78,64.1,,22,11.70
113,7,2.71,,79.5,,0.19,MAAC,Canisius,-3.67,2.53,73.1,,22,6.38
114,8,2.69,,69.0,,9.32,MVC,Bradley,-1.11,-6.63,64.8,,23,4.26
115,14,2.51,,75.0,,4.06,SWC,Rice,1.17,-1.55,73.6,,15,1.34
116,14,2.43,,70.1,,6.74,WAC,Wyoming,2.47,-4.30,68.6,,14,1.50
117,10,2.19,,83.3,,-5.04,CAA,James Madison,-1.41,7.23,79.7,,20,3.60
118,13,2.10,,72.5,,7.05,Big Sky,Boise State,0.21,-4.95,69.0,,17,3.43
119,7,2.02,,81.7,,-3.52,Southern,Chattanooga,-1.73,5.54,77.0,,23,4.73
120,12,2.00,,72.1,,3.77,WAC,UTEP,2.70,-1.77,70.8,,18,1.30
121,19,1.88,,69.1,,2.88,ACC,NC State,7.45,-1.01,74.6,,11,-5.57
122,14,1.88,,79.3,,-2.21,Big West,Pacific,-0.47,4.09,75.0,,17,4.32
123,15,1.58,,72.0,,1.44,WAC,Hawaii,4.10,0.15,74.5,,18,-2.52
124,14,1.58,,76.0,,2.37,CAA,Richmond,-0.78,-0.80,73.6,,14,2.36
125,12,1.57,,72.2,,4.50,Big West,San Jose State,0.76,-2.92,71.4,,15,0.81
126,13,1.53,,74.7,,1.01,MW Coll,Butler,-0.01,0.52,72.6,,16,2.17
127,8,1.48,,76.5,,2.45,Southern,Davidson,-2.88,-0.97,70.4,,22,6.03
128,10,1.43,,72.7,,5.02,Big Sky,Idaho,-1.30,-3.59,67.6,,18,5.07
129,12,1.29,,74.3,,0.25,MAC,Ball State,-0.52,1.04,72.2,,16,2.11
130,22,1.25,,70.7,,2.17,SEC (East),Tennessee,7.69,-0.92,77.1,,5,-6.44
131,9,1.15,,82.5,,-4.01,Big Sky,Idaho State,-1.31,5.16,76.7,,18,5.81
132,16,1.00,,67.8,,2.47,A-10,Rutgers,5.67,-1.47,72.5,,11,-4.67
133,14,1.00,,78.3,,-1.45,WCC,Saint Mary's (CA),1.72,2.44,76.3,,13,1.96
134,13,0.88,,77.9,,-2.12,Big West,Nevada-Las Vegas,0.36,3.00,76.3,,15,1.61
135,12,0.84,,73.5,,1.33,MAC,Toledo,-2.36,-0.49,71.2,,15,2.30
136,11,0.76,,85.5,,-7.30,SWC,Baylor,-1.02,8.05,83.7,,16,1.78
137,22,0.62,,61.9,,10.27,Pac-10,Washington,8.85,-9.65,70.1,,5,-8.22
138,10,0.44,,80.3,,-3.81,Big West,Long Beach State,-0.20,4.25,77.6,,17,2.70
139,17,0.42,,64.9,,5.88,Metro,South Florida,5.57,-5.45,70.0,,10,-5.15
140,8,0.26,,76.0,,0.56,Mid-Cont,Valparaiso,-5.26,-0.30,69.5,,20,6.46
141,11,0.23,,77.6,,-3.44,Sun Belt,Jacksonville,-2.52,3.67,74.9,,17,2.75
142,15,0.15,,62.6,,11.61,MVC,Missouri State,0.15,-11.46,62.6,,12,0.00
143,12,0.08,,73.8,,3.69,CAA,East Carolina,-3.70,-3.61,70.0,,15,3.78
144,17,0.06,,73.7,,-0.99,Big 8,Colorado,5.32,1.05,79.0,,10,-5.30
145,12,0.05,,80.3,,1.14,OVC,Tennessee State,-2.74,-1.09,74.2,,19,6.06
146,13,-0.05,,71.4,,0.81,MW Coll,Detroit Mercy,1.79,-0.86,72.7,,16,-1.34
147,7,-0.12,,72.8,,6.19,Southland,Texas State,-7.36,-6.31,64.7,,25,8.09
148,12,-0.26,,68.1,,7.75,Sun Belt,Arkansas State,-2.37,-8.01,66.0,,15,2.11
149,11,-0.47,,80.5,,-3.41,Big Sky,Montana State,-1.93,2.93,75.7,,16,4.78
150,14,-0.74,,83.7,,-8.22,Southern,East Tennessee State,-1.49,7.49,81.0,,16,2.73
151,17,-0.88,,79.5,,-4.47,WCC,Portland,3.38,3.59,81.6,,13,-2.13
152,16,-0.89,,72.0,,-0.85,MW Coll,La Salle,2.88,-0.04,75.6,,11,-3.56
153,9,-0.89,,76.0,,1.83,NEC,Rider,-6.29,-2.72,70.6,,21,5.40
154,17,-0.99,,70.3,,-1.51,A-10,St. Bonaventure,4.60,0.52,75.9,,10,-5.59
155,9,-1.44,,83.2,,-6.88,NAC,Maine,-6.82,5.45,77.9,,20,5.38
156,14,-1.56,,69.9,,2.17,MAC,Western Michigan,0.05,-3.73,71.5,,14,-1.61
157,12,-1.69,,76.5,,-2.92,MAC,Eastern Michigan,-0.61,1.24,74.9,,15,1.59
158,20,-1.83,,62.6,,6.37,Big East,Miami (FL),6.29,-8.19,70.7,,7,-8.11
159,9,-1.84,,89.0,,-10.15,Southland,Nicholls State,-7.11,8.31,80.4,,19,8.57
160,13,-1.86,,69.0,,6.25,Big West,Utah State,0.46,-8.11,69.2,,14,-0.26
161,14,-1.95,,73.7,,-0.46,Sun Belt,South Alabama,-1.39,-1.48,74.3,,13,-0.56
162,21,-2.05,,69.1,,0.64,Pac-10,Oregon State,8.18,-2.68,79.3,,6,-10.22
163,10,-2.06,,75.5,,2.29,CAA,UNC Wilmington,-4.38,-4.35,73.2,,18,2.32
164,12,-2.08,,75.3,,0.84,Sun Belt,Texas-Rio Grande Valley,-2.66,-2.93,72.3,,16,3.07
165,16,-2.17,,77.1,,-6.20,MVC,Drake,0.52,4.03,78.7,,11,-1.63
166,15,-2.26,,73.5,,0.48,Sun Belt,Little Rock,-3.00,-2.74,72.5,,13,0.96
167,11,-2.42,,76.7,,-3.06,Southern,Appalachian State,-2.69,0.64,76.1,,16,0.56
168,12,-2.57,,76.4,,-0.92,NAC,Hartford,-4.82,-1.65,74.1,,16,2.25
169,14,-2.74,,66.4,,4.06,MAC,Kent State,-1.19,-6.80,67.9,,13,-1.56
170,17,-2.84,,66.9,,5.90,Big West,UC Santa Barbara,0.68,-8.73,69.8,,13,-2.83
171,8,-2.94,,77.7,,1.20,Big South,Radford,-9.02,-4.14,68.2,,20,9.50
172,10,-3.05,,81.1,,-0.18,SWAC,Jackson State,-8.87,-2.87,73.4,,19,7.72
173,9,-3.13,,82.0,,-5.96,Southland,Louisiana-Monroe,-6.75,2.83,78.3,,19,3.68
174,13,-3.14,,78.6,,-5.41,MAAC,Loyola (MD),-3.07,2.27,78.7,,17,-0.07
175,21,-3.35,,72.1,,-3.16,GMWC,Dayton,4.46,-0.20,78.9,,6,-6.74
176,11,-3.43,,76.3,,1.60,Ind,Southern Utah,-5.29,-5.02,70.5,,16,5.81
177,12,-3.45,,75.4,,-0.90,NEC,Wagner,-5.63,-2.55,73.3,,16,2.18
178,13,-3.69,,80.1,,-7.56,Big Sky,Northern Arizona,-2.01,3.87,80.4,,13,-0.31
179,21,-3.69,,70.0,,1.12,SWC,Southern Methodist,5.09,-4.80,78.7,,6,-8.78
180,14,-3.79,,82.3,,-2.74,OVC,Eastern Kentucky,-3.75,-1.06,79.7,,13,2.59
181,16,-3.87,,73.7,,-3.33,WAC,San Diego State,1.98,-0.54,77.3,,12,-3.57
182,19,-4.18,,76.8,,-5.36,SWC,Houston,1.34,1.19,82.3,,8,-5.52
183,16,-4.48,,73.1,,-1.67,Southern,Western Carolina,-1.17,-2.81,75.2,,12,-2.04
184,17,-4.65,,72.8,,-0.68,Mid-Cont,Northern Illinois,-4.61,-3.97,72.3,,10,0.56
185,20,-4.70,,79.0,,-9.18,Big West,UC Irvine,0.41,4.49,83.0,,10,-4.00
186,17,-4.71,,74.0,,-3.78,Big West,Nevada,0.37,-0.92,78.7,,11,-4.71
187,14,-4.73,,75.4,,-2.18,Southern,Georgia Southern,-3.27,-2.55,75.0,,14,0.36
188,15,-4.82,,72.0,,-3.66,Mid-Cont,Cleveland State,-1.82,-1.16,74.7,,14,-2.66
189,9,-4.98,,72.4,,3.28,Big South,Campbell,-8.69,-8.27,66.5,,20,5.97
190,17,-5.03,,74.6,,-4.43,Sun Belt,Lamar,-0.43,-0.60,76.3,,10,-1.70
191,13,-5.12,,69.0,,3.59,MAAC,Saint Peter's,-4.56,-8.71,69.5,,14,-0.56
192,12,-5.43,,81.5,,-8.99,TAAC,Centenary (LA),-7.78,3.56,77.0,,16,4.57
193,19,-5.45,,72.0,,-1.99,Big West,Cal State Fullerton,0.15,-3.46,76.1,,8,-4.15
194,17,-5.51,,71.6,,-1.10,Ind,Kansas City,-1.23,-4.41,75.5,,12,-3.93
195,12,-5.53,,73.4,,-0.08,Big South,UNC Greensboro,-8.53,-5.44,70.4,,15,3.00
196,13,-5.64,,72.9,,1.13,NAC,Delaware,-6.20,-6.77,70.6,,14,2.26
197,15,-5.80,,75.5,,-2.81,NEC,Saint Francis (PA),-6.80,-3.00,74.5,,13,1.00
198,15,-5.83,,72.4,,0.91,Southland,North Texas,-6.21,-6.74,72.1,,14,0.38
199,11,-5.92,,83.2,,-4.28,SWAC,Texas Southern,-7.39,-1.64,78.1,,19,5.13
200,20,-5.95,,73.6,,-4.49,SWC,TCU,1.01,-1.47,80.6,,7,-6.96
201,14,-6.00,,70.4,,2.38,NEC,Robert Morris,-4.60,-8.38,71.8,,14,-1.39
202,9,-6.17,,80.6,,-8.32,TAAC,Central Florida,-7.74,2.15,77.3,,21,3.33
203,12,-6.31,,81.4,,-6.14,Patriot,Colgate,-9.66,-0.18,78.0,,17,3.34
204,16,-6.57,,69.3,,3.62,Southern,The Citadel,-3.77,-10.18,69.4,,11,-0.07
205,18,-6.61,,69.7,,-1.45,WAC,Air Force,2.39,-5.17,74.0,,8,-4.23
206,12,-6.66,,71.7,,1.01,Big South,Liberty,-6.95,-7.67,69.7,,18,2.03
207,11,-6.98,,76.1,,-5.27,NEC,Monmouth,-7.70,-1.70,75.3,,18,0.72
208,13,-7.14,,72.8,,-1.83,NAC,New Hampshire,-6.39,-5.30,73.5,,15,-0.75
209,14,-7.18,,73.7,,-2.56,TAAC,Georgia State,-7.72,-4.62,72.2,,13,1.52
210,11,-7.19,,101.0,,-18.97,SWAC,Southern,-11.93,11.77,87.7,,16,13.26
211,16,-7.32,,68.7,,0.95,TAAC,Florida International,-5.32,-8.27,70.7,,11,-2.00
212,13,-7.37,,78.2,,-6.47,NEC,Marist,-8.18,-0.90,77.4,,14,0.81
213,14,-7.38,,79.7,,-6.83,NEC,Mount St. Mary's,-8.41,-0.55,78.7,,14,1.04
214,13,-7.45,,71.8,,-1.81,NEC,Fairleigh Dickinson,-5.87,-5.64,73.1,,14,-1.30
215,13,-7.54,,74.9,,-0.79,Patriot,Navy,-8.88,-6.75,73.6,,17,1.37
216,9,-7.55,,73.5,,-3.56,Big South,Towson,-6.25,-3.99,74.8,,21,-1.30
217,19,-8.09,,68.4,,-1.45,MW Coll,Loyola (IL),0.41,-6.64,75.5,,8,-7.04
218,18,-8.13,,64.7,,0.20,MVC,Wichita State,0.72,-8.32,72.0,,9,-7.37
219,18,-8.15,,61.6,,5.29,MAC,Akron,-2.23,-13.44,66.4,,8,-4.85
220,11,-8.19,,84.3,,-8.68,ECC,Northeastern Illinois,-8.95,0.50,79.5,,17,4.71
221,10,-8.28,,84.3,,-6.35,SWAC,Alabama State,-12.04,-1.93,80.3,,19,3.97
222,19,-8.33,,71.4,,-3.39,MAAC,Fairfield,-2.29,-4.94,77.5,,8,-6.04
223,11,-8.51,,76.3,,-6.01,Big South,Coastal Carolina,-7.34,-2.50,75.7,,15,0.65
224,16,-8.62,,70.5,,1.02,Southland,McNeese State,-5.50,-9.64,71.2,,11,-0.70
225,18,-8.66,,71.9,,-4.22,Southern,Furman,-2.92,-4.45,77.6,,10,-5.71
226,16,-8.76,,79.9,,-8.49,OVC,Austin Peay,-4.41,-0.27,81.8,,11,-1.96
227,14,-9.01,,82.7,,-11.65,OVC,Morehead State,-3.59,2.64,86.8,,14,-4.11
228,18,-9.01,,65.8,,4.93,TAAC,Samford,-6.35,-13.93,65.7,,10,0.07
229,21,-9.09,,79.0,,-14.25,WCC,Loyola Marymount,1.91,5.16,90.0,,6,-11.00
230,15,-9.09,,77.9,,-6.17,Southland,UTSA,-6.45,-2.92,79.1,,12,-1.26
231,16,-9.23,,74.6,,-6.07,NAC,Boston University,-7.00,-3.15,76.9,,11,-2.33
232,18,-9.36,,72.0,,-4.45,Mid-Cont,Wright State,-4.15,-4.91,76.9,,12,-4.93
233,17,-9.47,,83.1,,-10.44,Patriot,Bucknell,-8.90,0.97,82.1,,10,0.93
234,19,-9.64,,75.9,,-8.02,CAA,American,-2.23,-1.62,83.3,,8,-7.41
235,15,-9.69,,68.6,,-0.82,Mid-Cont,Eastern Illinois,-4.23,-8.87,73.0,,12,-4.41
236,15,-9.74,,68.4,,-0.26,TAAC,Stetson,-6.21,-9.48,71.0,,14,-2.62
237,22,-9.79,,65.4,,-0.28,MVC,Creighton,-0.05,-9.51,74.2,,7,-8.72
238,17,-9.79,,68.8,,-2.49,Mid-Cont,Milwaukee,-4.41,-7.29,74.2,,10,-5.37
239,15,-9.88,,85.5,,-15.04,Southland,Northwestern State,-6.47,5.16,84.7,,11,0.85
240,17,-9.91,,88.3,,-20.03,CAA,George Mason,-4.21,10.12,94.0,,10,-5.70
241,14,-10.08,,75.5,,-7.75,MEAC,North Carolina A&T,-7.83,-2.33,77.3,,16,-1.83
242,17,-10.32,,81.7,,-11.19,OVC,Southeast Missouri State,-6.59,0.87,84.9,,10,-3.11
243,14,-10.46,,83.7,,-15.85,Patriot,Holy Cross,-6.39,5.39,87.8,,14,-4.07
244,15,-10.61,,71.2,,-0.13,Patriot,Fordham,-7.15,-10.48,73.7,,12,-2.52
245,13,-10.64,,73.4,,-2.45,MEAC,South Carolina State,-9.75,-8.19,73.0,,16,0.41
246,18,-10.71,,73.0,,-7.93,Ind,Cal State Northridge,-1.19,-2.78,81.7,,8,-8.73
247,19,-10.82,,71.4,,-0.94,OVC,Middle Tennessee,-4.78,-9.88,76.1,,8,-4.67
248,22,-11.00,,63.0,,-1.13,MVC,Indiana State,0.35,-9.87,74.4,,4,-11.35
249,21,-11.05,,81.7,,-13.95,OVC,Tennessee Tech,-1.62,2.90,89.3,,10,-7.65
250,18,-11.10,,69.0,,-0.45,Southland,Stephen F. Austin,-4.95,-10.65,74.8,,9,-5.81
251,18,-11.41,,83.3,,-16.46,Big South,Charleston Southern,-6.99,5.05,85.1,,9,-1.74
252,22,-12.05,,71.3,,-5.27,NAC,Northeastern,-3.70,-6.78,77.6,,5,-6.26
253,18,-12.12,,73.7,,-9.13,Southern,Marshall,-2.04,-2.99,82.2,,9,-8.48
254,20,-12.20,,75.0,,-11.89,MAAC,Iona,-4.50,-0.31,82.7,,7,-7.70
255,21,-12.36,,71.7,,-8.00,Ind,Oral Roberts,-1.81,-4.36,82.3,,6,-10.56
256,14,-12.44,,64.8,,-1.83,Ivy,Brown,-5.75,-10.62,71.5,,12,-6.69
257,17,-12.48,,68.0,,-3.34,Ivy,Harvard,-8.80,-9.15,71.4,,9,-3.38
258,12,-12.67,,73.2,,-4.05,MEAC,Maryland-Eastern Shore,-11.31,-8.62,72.1,,16,1.14
259,20,-12.70,,68.1,,-5.04,Mid-Cont,Western Illinois,-2.59,-7.66,77.6,,7,-9.52
260,15,-12.74,,79.1,,-12.67,NAC,Vermont,-6.10,-0.07,83.0,,12,-3.89
261,21,-12.82,,57.5,,3.90,MAC,Central Michigan,-0.46,-16.71,69.5,,5,-12.04
262,21,-12.91,,67.5,,-5.20,Mid-Cont,Youngstown State,-3.48,-7.71,76.9,,5,-9.42
263,23,-12.97,,72.7,,-9.09,CAA,William & Mary,-2.53,-3.88,83.2,,4,-10.44
264,16,-13.31,,66.5,,-2.45,Ivy,Dartmouth,-7.11,-10.86,71.3,,10,-4.73
265,21,-13.33,,72.9,,-9.20,Big South,Maryland-Baltimore County,-5.60,-4.14,79.7,,6,-6.74
266,17,-13.44,,71.3,,-5.70,MEAC,Howard,-9.32,-7.74,74.6,,10,-3.26
267,21,-13.53,,66.1,,-2.77,MAAC,Niagara,-3.01,-10.76,76.7,,6,-10.52
268,16,-13.60,,65.1,,-1.38,Ivy,Yale,-8.12,-12.22,69.2,,10,-4.08
269,18,-13.90,,70.4,,-3.44,ECC,Buffalo,-7.68,-10.46,76.1,,10,-5.68
270,19,-14.10,,76.0,,-9.30,Patriot,Lafayette,-8.02,-4.80,80.9,,9,-4.93
271,17,-14.68,,74.0,,-9.18,TAAC,Southeastern Louisiana,-5.56,-5.51,79.3,,10,-5.26
272,23,-14.73,,67.5,,-3.18,Southern,VMI,-2.96,-11.55,76.1,,5,-8.57
273,20,-15.07,,66.5,,-3.15,Southland,Sam Houston State,-5.99,-11.91,75.0,,7,-8.52
274,18,-15.18,,66.0,,-3.89,Ivy,Cornell,-4.77,-11.30,72.7,,8,-6.69
