,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
30,12,14.18,,64.1,,14.22,Big Ten,Illinois,7.09,-0.04,57.1,,23,7.09
31,9,14.18,,76.3,,4.32,A-10,Xavier,3.39,9.86,65.5,,25,10.79
32,13,14.14,,74.5,,4.97,ACC,Florida State,8.63,9.17,69.0,,22,5.51
33,10,14.14,,71.9,,6.11,Big East,Marquette,6.95,8.04,64.9,,24,6.94
34,11,14.04,,75.6,,3.40,Big East,Syracuse,6.47,10.64,68.0,,24,7.57
35,11,13.96,,73.9,,4.45,MVC,Missouri State,5.93,9.51,65.2,,22,8.76
36,12,13.78,,71.8,,6.56,Pac-10,Southern California,7.87,7.22,65.2,,25,6.57
37,14,13.77,,71.1,,8.26,SEC (West),Arkansas,8.75,5.51,66.0,,21,5.03
38,12,13.76,,74.3,,5.00,ACC,Boston College,9.21,8.76,69.8,,21,4.55
39,7,13.59,,62.9,,15.11,MVC,Southern Illinois,7.53,-1.52,56.2,,29,6.75
40,14,13.47,,75.1,,5.19,SEC (East),Georgia,8.38,8.28,69.1,,19,6.00
41,8,13.33,,66.9,,12.46,Pac-10,Washington State,6.00,0.87,59.5,,26,7.32
42,14,13.22,,70.4,,9.30,Big East,Connecticut,6.09,3.92,62.5,,17,7.84
43,15,13.02,,66.8,,12.79,Big 12,Oklahoma,7.23,0.24,59.6,,16,7.23
44,7,12.98,,74.9,,6.50,MWC,Nevada-Las Vegas,5.37,6.49,66.8,,30,8.16
45,11,12.89,,77.0,,2.50,ACC,Virginia,7.96,10.39,70.8,,21,6.13
46,12,12.76,,76.3,,2.85,SEC (East),Vanderbilt,7.79,9.91,70.2,,22,6.09
47,15,12.75,,68.0,,10.88,SEC (West),Louisiana State,7.44,1.87,62.7,,17,5.31
48,11,12.57,,67.3,,9.62,MVC,Creighton,6.24,2.95,60.9,,22,6.33
49,14,12.44,,67.6,,10.09,Big East,DePaul,8.53,2.35,63.3,,20,4.35
50,11,12.15,,78.5,,1.97,WCC,Gonzaga,3.77,10.18,70.1,,23,8.38
51,9,11.38,,78.1,,0.89,MWC,Brigham Young,3.95,10.48,69.0,,25,9.03
52,13,11.16,,69.5,,5.72,Pac-10,Stanford,9.06,5.44,67.1,,18,2.42
53,7,10.90,,75.3,,5.74,MAC (East),Akron,-1.90,5.16,61.0,,26,14.27
54,13,10.89,,74.7,,-0.42,MVC,Bradley,7.22,11.31,70.7,,22,4.03
55,12,10.81,,74.0,,3.04,SEC (West),Alabama,6.24,7.77,69.5,,20,4.56
56,12,10.77,,77.6,,-1.20,Big 12,Missouri,5.03,11.97,71.9,,18,5.73
57,13,10.59,,64.3,,9.78,Big Ten,Michigan,6.79,0.81,60.5,,22,3.80
58,5,10.58,,77.4,,1.01,WAC,Nevada,1.09,9.57,67.5,,29,9.88
59,12,10.35,,70.5,,7.48,Big 12,Kansas State,5.53,2.87,65.1,,23,5.40
60,14,10.05,,68.6,,7.40,MVC,Wichita State,6.36,2.65,64.1,,17,4.52
61,13,10.03,,76.5,,-1.18,Pac-10,Washington,6.50,11.22,73.0,,19,3.53
62,13,9.90,,73.1,,3.05,SEC (West),Mississippi,6.38,6.85,69.3,,21,3.82
63,13,9.85,,76.0,,0.73,Big East,Providence,6.69,9.13,71.7,,18,4.29
64,13,9.71,,71.7,,3.92,Big 12,Texas Tech,7.16,5.79,69.1,,21,2.59
65,13,9.63,,75.0,,3.28,Big 12,Oklahoma State,6.34,6.36,70.3,,22,4.69
66,7,9.50,,75.0,,1.73,CAA,Virginia Commonwealth,0.20,7.77,65.7,,28,9.37
67,9,9.49,,77.3,,0.53,A-10,Massachusetts,0.97,8.96,68.8,,24,8.52
68,5,9.17,,74.9,,8.46,Big South,Winthrop,-1.20,0.71,61.4,,29,13.44
69,14,9.12,,68.4,,3.67,Big Ten,Iowa,6.35,5.45,65.6,,17,2.77
70,17,8.64,,69.5,,3.01,Pac-10,California,8.67,5.63,69.1,,16,0.36
71,16,8.53,,71.7,,1.92,ACC,NC State,8.36,6.61,71.5,,20,0.17
72,5,8.31,,81.3,,-2.06,Southern (South),Davidson,-2.26,10.36,68.7,,29,12.62
73,13,8.05,,65.8,,9.41,MVC,Northern Iowa,6.05,-1.37,62.8,,18,3.00
74,9,7.83,,69.4,,5.58,CAA,Old Dominion,0.44,2.25,62.0,,24,7.39
75,11,7.16,,72.4,,3.45,MWC,San Diego State,3.90,3.70,68.2,,22,4.24
76,13,6.99,,72.4,,3.54,WAC,Hawaii,1.09,3.45,66.5,,18,5.90
77,14,6.94,,66.8,,7.16,Big 12,Nebraska,5.35,-0.23,64.2,,17,2.68
78,15,6.77,,73.1,,0.70,SEC (West),Auburn,7.47,6.07,72.1,,17,1.03
79,10,6.34,,68.7,,7.24,WCC,Santa Clara,1.58,-0.90,63.1,,21,5.65
80,16,6.08,,73.8,,-2.64,ACC,Wake Forest,9.31,8.71,76.4,,15,-2.61
81,16,5.94,,74.7,,-3.10,Big East,Seton Hall,5.37,9.05,72.8,,13,1.90
82,15,5.75,,73.2,,-0.60,CUSA,Houston,3.12,6.35,70.5,,18,2.64
83,16,5.73,,66.7,,5.29,MVC,Illinois State,4.63,0.44,65.0,,15,1.68
84,9,5.61,,70.2,,3.38,A-10,George Washington,0.64,2.23,64.6,,23,5.63
85,20,5.49,,71.2,,0.66,ACC,Miami (FL),7.15,4.83,72.9,,12,-1.66
86,9,5.43,,66.5,,7.71,CAA,Drexel,0.52,-2.29,60.6,,23,5.88
87,16,5.42,,75.3,,-1.31,Big 12,Baylor,3.88,6.73,73.0,,15,2.29
88,11,5.25,,68.6,,5.26,MAC (East),Kent State,1.28,-0.01,62.4,,21,6.16
89,17,5.13,,68.7,,2.07,MVC,Evansville,4.55,3.06,68.2,,14,0.58
90,14,5.11,,67.6,,5.91,A-10,Saint Joseph's,2.23,-0.81,64.4,,18,3.16
91,9,5.04,,78.0,,-2.02,WAC,New Mexico State,0.01,7.06,72.4,,25,5.59
92,18,4.92,,56.5,,11.24,Big Ten,Northwestern,7.82,-6.32,58.7,,13,-2.29
93,15,4.81,,59.5,,12.31,MAC (East),Miami (OH),2.78,-7.50,57.4,,18,2.03
94,9,4.74,,72.8,,2.17,CUSA,Central Florida,-1.48,2.58,65.2,,22,7.68
95,8,4.68,,76.0,,0.18,Southern (North),Appalachian State,-1.19,4.50,67.8,,25,8.15
96,11,4.54,,71.8,,2.71,Mid-Cont,Oral Roberts,-1.04,1.83,64.9,,23,6.88
97,15,4.51,,63.8,,6.51,Big East,St. John's (NY),6.85,-2.00,64.8,,16,-0.94
98,10,4.47,,71.3,,3.01,WAC,Fresno State,-0.14,1.46,66.2,,22,5.16
99,11,4.44,,68.4,,6.12,CUSA,Tulsa,-0.11,-1.68,62.3,,20,6.06
100,11,4.31,,69.9,,1.84,Horizon,Loyola (IL),0.78,2.48,64.8,,21,5.06
101,17,4.27,,75.6,,-2.25,CUSA,UTEP,0.24,6.52,71.6,,14,4.03
102,15,4.17,,70.2,,3.08,WCC,Saint Mary's (CA),1.03,1.09,65.3,,17,4.94
103,15,4.16,,63.3,,8.67,CAA,George Mason,-0.05,-4.51,59.1,,18,4.21
104,9,4.16,,74.1,,-0.93,Ivy,Pennsylvania,-1.64,5.09,67.7,,22,6.35
105,13,4.09,,72.6,,-0.35,MWC,Colorado State,3.71,4.44,71.0,,17,1.60
106,16,3.97,,66.2,,5.59,CUSA,UAB,3.83,-1.62,65.0,,15,1.13
107,19,3.80,,64.6,,4.32,Big East,Cincinnati,6.97,-0.52,67.7,,11,-3.17
108,12,3.80,,70.5,,2.19,WAC,Utah State,1.19,1.61,67.1,,23,3.37
109,16,3.79,,64.7,,4.39,SEC (East),South Carolina,7.86,-0.60,68.8,,14,-4.07
110,15,3.64,,74.9,,-4.65,MVC,Drake,4.58,8.29,74.2,,17,0.75
111,11,3.36,,69.3,,3.94,CUSA,Southern Mississippi,0.17,-0.58,62.4,,20,6.97
112,9,3.32,,63.9,,8.21,Patriot,Holy Cross,-3.06,-4.88,57.5,,25,6.38
113,22,3.31,,58.5,,11.59,Pac-10,Arizona State,7.95,-8.28,61.8,,8,-3.27
114,19,3.25,,65.4,,2.80,Big Ten,Penn State,5.79,0.46,67.9,,11,-2.53
115,17,3.19,,75.3,,-2.86,MWC,New Mexico,2.89,6.05,73.3,,15,2.03
116,13,3.13,,66.0,,6.60,A-10,Saint Louis,2.91,-3.47,65.1,,20,0.94
117,7,3.07,,79.2,,-3.72,Southland (West),Texas A&M-Corpus Christi,-4.80,6.79,69.8,,26,9.48
118,14,3.00,,76.1,,-3.07,WAC,Boise State,0.00,6.07,72.1,,17,4.06
119,18,2.88,,75.0,,-4.03,A-10,Temple,1.91,6.91,74.1,,12,0.97
120,9,2.84,,63.4,,6.69,Patriot,Bucknell,-3.03,-3.85,57.8,,22,5.61
121,12,2.75,,66.9,,3.89,A-10,Dayton,1.97,-1.14,66.2,,19,0.77
122,13,2.71,,69.0,,0.97,MAC (West),Toledo,1.83,1.74,68.1,,19,0.88
123,10,2.53,,73.1,,-3.23,CAA,Hofstra,-0.60,5.76,69.8,,22,3.34
124,18,2.34,,65.7,,2.90,Big East,South Florida,4.37,-0.57,67.0,,12,-1.30
125,13,2.29,,72.8,,-1.93,MAC (East),Ohio,0.22,4.22,70.3,,19,2.53
126,15,2.27,,73.9,,-4.20,MWC,Wyoming,3.52,6.47,74.8,,17,-0.88
127,8,2.24,,80.5,,-6.87,Big West,Long Beach State,-2.07,9.11,75.3,,24,5.22
128,18,2.18,,61.5,,4.91,MVC,Indiana State,6.84,-2.74,65.6,,13,-4.06
129,16,2.11,,71.5,,-2.40,MAC (West),Western Michigan,2.04,4.51,70.4,,16,1.03
130,19,2.06,,69.2,,-0.53,MWC,Utah,5.06,2.59,72.2,,11,-3.00
131,10,1.94,,64.4,,6.03,Horizon,Wright State,-0.31,-4.09,62.2,,23,2.24
132,16,1.85,,63.6,,6.13,Big 12,Iowa State,5.19,-4.28,65.4,,15,-1.77
133,9,1.65,,74.9,,-2.35,MAAC,Marist,-4.29,4.00,68.7,,25,6.21
134,14,1.54,,76.1,,-6.48,A-10,Rhode Island,2.32,8.03,76.0,,19,0.12
135,12,1.21,,65.5,,6.55,A-10,Fordham,-0.10,-5.34,64.2,,18,1.30
136,11,1.00,,78.2,,-5.61,Sun Belt (East),Western Kentucky,-3.71,6.61,72.3,,22,5.88
137,22,0.78,,60.6,,2.61,Big Ten,Minnesota,8.05,-1.83,66.2,,9,-5.58
138,11,0.70,,69.4,,1.95,Southern (South),College of Charleston,-3.06,-1.25,65.6,,22,3.76
139,13,0.49,,69.2,,-1.53,CUSA,Tulane,0.63,2.01,68.0,,17,1.17
140,14,0.25,,69.7,,-0.49,Mid-Cont,Oakland,-0.41,0.74,67.8,,19,1.82
141,8,0.06,,70.0,,-0.56,AEC,Vermont,-5.15,0.62,64.8,,25,5.21
142,16,-0.29,,70.0,,-1.09,A-10,Charlotte,1.38,0.80,71.7,,14,-1.67
143,10,-0.39,,72.4,,-0.49,A-Sun,Belmont,-4.71,0.10,64.5,,23,7.94
144,17,-0.45,,62.7,,5.82,CUSA,Southern Methodist,0.73,-6.27,62.6,,14,0.13
145,18,-0.46,,69.5,,-2.44,Horizon,Illinois-Chicago,1.09,1.97,70.5,,14,-1.03
146,15,-0.52,,67.6,,0.50,Horizon,Green Bay,-0.86,-1.02,65.8,,18,1.79
147,21,-0.74,,63.4,,1.58,Pac-10,Oregon State,6.23,-2.32,69.4,,11,-6.06
148,11,-0.81,,71.2,,0.92,Big West,UC Santa Barbara,-3.47,-1.73,67.4,,18,3.79
149,10,-1.13,,77.3,,-4.72,Southland (West),Sam Houston State,-5.35,3.59,68.6,,21,8.74
150,12,-1.16,,76.2,,-5.99,MAAC,Siena,-4.72,4.83,71.3,,20,4.84
151,17,-1.17,,68.0,,-0.66,CAA,Towson,-0.56,-0.52,67.9,,15,0.06
152,15,-1.24,,66.3,,3.35,Mid-Cont,Valparaiso,-1.30,-4.59,65.6,,16,0.68
153,18,-1.35,,74.2,,-5.31,WCC,San Francisco,0.95,3.96,76.0,,13,-1.77
154,10,-1.37,,75.2,,-0.85,Big South,High Point,-4.99,-0.53,68.8,,22,6.41
155,17,-1.59,,63.1,,3.13,MWC,TCU,2.11,-4.71,66.8,,13,-3.70
156,10,-1.60,,67.9,,0.34,AEC,Albany (NY),-4.75,-1.94,65.1,,23,2.85
157,14,-1.60,,75.1,,-6.07,WCC,San Diego,-1.15,4.47,74.0,,18,1.09
158,16,-1.67,,69.4,,-0.97,CUSA,Rice,1.43,-0.70,69.7,,16,-0.22
159,19,-1.89,,66.0,,-1.15,CUSA,Marshall,2.33,-0.74,70.2,,13,-4.22
160,10,-1.91,,82.1,,-11.51,Big West,Cal State Fullerton,-5.30,9.60,76.4,,20,5.70
161,19,-1.96,,63.8,,2.35,Horizon,Detroit Mercy,1.01,-4.31,66.7,,11,-2.97
162,12,-2.01,,71.3,,-0.40,Sun Belt (East),South Alabama,-4.18,-1.61,67.3,,20,3.91
163,19,-2.25,,59.8,,3.86,Big East,Rutgers,5.86,-6.11,66.2,,10,-6.41
164,11,-2.33,,75.5,,-3.74,Big West,Cal Poly,-3.83,1.40,72.0,,19,3.50
165,10,-2.37,,73.1,,-2.52,A-Sun,East Tennessee State,-5.44,0.16,67.3,,24,5.85
166,13,-2.62,,67.8,,3.52,A-Sun,Lipscomb,-4.62,-6.13,65.1,,18,2.71
167,13,-2.65,,75.1,,-5.86,OVC,Tennessee Tech,-4.85,3.21,71.7,,19,3.41
168,14,-2.68,,64.8,,1.62,Patriot,American,-4.38,-4.30,62.2,,16,2.67
169,14,-2.76,,69.4,,-2.02,Southern (North),UNC Greensboro,-3.69,-0.74,68.5,,16,0.93
170,17,-3.09,,66.0,,-0.86,Horizon,Youngstown State,1.19,-2.23,67.7,,14,-1.68
171,11,-3.11,,77.0,,-5.66,Sun Belt (West),North Texas,-6.59,2.55,71.2,,23,5.79
172,12,-3.28,,83.0,,-12.63,Big Sky,Northern Arizona,-3.28,9.35,80.8,,18,2.23
173,12,-3.41,,75.8,,-7.49,MAAC,Niagara,-4.70,4.08,74.5,,23,1.29
174,12,-3.45,,70.0,,-3.41,OVC,Austin Peay,-5.09,-0.04,67.0,,21,3.00
175,15,-3.60,,78.8,,-11.35,Southland (East),Northwestern State,-4.05,7.75,77.6,,17,1.22
176,12,-3.63,,68.9,,0.56,NEC,Central Connecticut State,-6.48,-4.19,66.1,,22,2.85
177,15,-3.71,,68.0,,-1.07,Mid-Cont,IUPUI,-3.39,-2.64,67.5,,15,0.43
178,13,-3.77,,71.4,,-4.69,MAAC,Loyola (MD),-5.44,0.92,69.3,,18,2.10
179,18,-3.77,,66.2,,2.02,Big West,UC Irvine,-1.43,-5.78,67.0,,15,-0.73
180,15,-3.80,,63.5,,0.92,CAA,William & Mary,-2.53,-4.72,64.2,,15,-0.67
181,13,-3.91,,68.1,,-1.56,Ivy,Yale,-3.67,-2.35,66.3,,14,1.81
182,19,-3.92,,68.0,,-3.69,MAC (East),Buffalo,-0.15,-0.24,71.8,,12,-3.77
183,19,-3.98,,62.2,,1.28,CAA,Northeastern,0.30,-5.25,66.5,,13,-4.28
184,12,-4.03,,70.8,,-0.74,Big Sky,Weber State,-3.33,-3.29,69.2,,20,1.63
185,20,-4.14,,69.1,,-6.78,Big 12,Colorado,7.33,2.64,80.1,,7,-10.96
186,14,-4.15,,84.2,,-14.36,Big Sky,Eastern Washington,-2.94,10.21,82.6,,15,1.69
187,12,-4.19,,65.2,,1.97,OVC,Eastern Kentucky,-5.28,-6.16,63.3,,21,1.88
188,17,-4.21,,67.1,,1.88,Big Sky,Idaho State,-1.17,-6.09,67.5,,13,-0.43
189,14,-4.29,,67.1,,-0.14,Mid-Cont,Southern Utah,-4.41,-4.15,65.8,,16,1.30
190,14,-4.41,,78.5,,-11.00,NEC,Sacred Heart,-6.04,6.59,76.9,,18,1.63
191,22,-4.47,,59.6,,4.39,MAC (West),Ball State,1.03,-8.86,63.7,,9,-4.06
192,19,-4.49,,62.4,,2.44,MAAC,Fairfield,-2.00,-6.92,64.7,,13,-2.31
193,18,-4.62,,60.1,,5.26,AEC,Boston University,-4.65,-9.88,60.0,,12,0.03
194,12,-4.63,,66.3,,-0.70,Ivy,Cornell,-5.40,-3.93,64.0,,16,2.29
195,20,-4.66,,64.1,,-0.38,WAC,Louisiana Tech,0.64,-4.28,69.4,,10,-5.30
196,16,-4.82,,67.8,,-1.57,Southern (South),Furman,-2.68,-3.26,68.6,,15,-0.81
197,19,-5.19,,68.6,,-1.95,Big West,Pacific,-0.87,-3.24,71.7,,12,-3.16
198,22,-5.26,,64.7,,-2.79,Horizon,Milwaukee,2.34,-2.48,71.5,,9,-6.81
199,18,-5.34,,65.6,,-2.51,MAC (West),Central Michigan,-0.60,-2.83,70.4,,13,-4.74
200,15,-5.34,,72.2,,-2.73,Big Sky,Montana,-3.53,-2.61,69.6,,17,2.63
201,18,-5.48,,66.5,,-3.26,MAC (East),Bowling Green State,-1.08,-2.22,68.9,,13,-2.42
202,14,-5.54,,66.8,,4.84,Southland (West),Stephen F. Austin,-6.38,-10.38,62.2,,15,4.52
203,11,-5.62,,75.2,,-6.67,NEC,Robert Morris,-8.07,1.05,71.2,,17,3.96
204,20,-5.66,,71.7,,-6.62,A-10,La Salle,-1.87,0.96,74.7,,10,-3.03
205,19,-5.67,,78.3,,-15.10,A-10,Duquesne,0.50,9.43,84.5,,10,-6.17
206,18,-5.68,,65.5,,-1.21,WCC,Loyola Marymount,1.80,-4.47,71.9,,13,-6.39
207,23,-5.90,,77.1,,-12.61,WCC,Pepperdine,0.23,6.70,83.2,,8,-6.13
208,17,-5.93,,62.3,,4.40,Sun Belt (East),Middle Tennessee,-3.96,-10.33,63.8,,15,-1.41
209,18,-5.94,,68.5,,-0.33,Southern (North),Chattanooga,-2.18,-5.61,68.4,,15,0.15
210,13,-5.95,,78.2,,-8.96,Big Sky,Portland State,-4.57,3.01,75.3,,19,2.97
211,17,-6.12,,75.5,,-6.26,Big West,Cal State Northridge,-1.88,0.13,75.9,,14,-0.42
212,17,-6.25,,76.4,,-5.83,Big South,Liberty,-3.25,-0.42,74.1,,14,2.29
213,20,-6.26,,71.6,,-7.19,Mid-Cont,Kansas City,-1.80,0.92,74.9,,12,-3.34
214,12,-6.36,,65.8,,0.40,Ivy,Columbia,-5.27,-6.75,63.9,,16,1.89
215,22,-6.41,,64.5,,-2.16,CAA,UNC Wilmington,0.01,-4.24,70.9,,7,-6.41
216,15,-6.47,,72.5,,-5.27,Sun Belt (West),Arkansas State,-5.63,-1.19,72.0,,18,0.52
217,20,-6.59,,72.8,,-9.04,Ind,Chicago State,1.30,2.44,77.7,,9,-4.90
218,21,-6.59,,63.7,,-1.10,Horizon,Cleveland State,1.31,-5.49,68.7,,10,-5.00
219,14,-6.59,,66.4,,-1.45,OVC,Murray State,-5.92,-5.14,65.8,,16,0.67
220,23,-6.67,,66.9,,-3.60,MAC (West),Northern Illinois,-0.85,-3.07,72.1,,7,-5.13
221,13,-6.70,,59.7,,6.42,MEAC,Delaware State,-6.58,-13.13,58.8,,21,0.97
222,16,-6.72,,59.3,,5.59,OVC,Samford,-4.78,-12.30,60.4,,16,-1.13
223,19,-6.83,,63.7,,-1.35,MAC (West),Eastern Michigan,-0.63,-5.48,69.0,,13,-5.25
224,16,-6.90,,69.2,,-3.03,Southern (South),Georgia Southern,-2.71,-3.88,68.3,,15,0.90
225,18,-7.03,,60.7,,1.16,Ivy,Brown,-4.21,-8.19,63.4,,11,-2.79
226,15,-7.20,,74.4,,-5.66,Big South,Coastal Carolina,-5.66,-1.54,71.4,,15,3.00
227,25,-7.26,,61.9,,0.06,WAC,San Jose State,2.21,-7.32,71.4,,5,-9.47
228,22,-7.56,,60.6,,2.85,A-10,Richmond,0.72,-10.40,68.2,,8,-7.63
229,16,-7.69,,61.8,,-1.29,Patriot,Navy,-3.77,-6.39,62.7,,14,-0.90
230,19,-7.79,,63.9,,-0.98,Patriot,Lehigh,-3.99,-6.81,64.0,,12,-0.10
231,17,-7.86,,73.2,,-7.68,Sun Belt (West),New Orleans,-5.62,-0.18,74.6,,14,-1.39
232,17,-7.89,,74.0,,-8.35,Southland (East),Lamar,-3.54,0.46,76.2,,15,-2.22
233,16,-8.06,,65.7,,-2.53,AEC,Binghamton,-6.96,-5.54,66.1,,13,-0.45
234,17,-8.12,,65.9,,-2.89,MAAC,Manhattan,-4.78,-5.23,69.2,,13,-3.27
235,20,-8.14,,64.3,,-3.56,CAA,Georgia State,-0.14,-4.58,71.8,,11,-7.52
236,19,-8.22,,69.5,,-6.05,MAAC,Canisius,-5.16,-2.17,72.5,,12,-3.06
237,15,-8.31,,70.0,,-7.93,MAAC,Rider,-4.88,-0.38,73.6,,16,-3.68
238,17,-8.39,,74.1,,-9.68,Sun Belt (East),Troy,-5.25,1.30,75.9,,13,-1.83
239,17,-8.52,,50.4,,13.80,Ivy,Princeton,-5.70,-22.32,53.3,,11,-2.96
240,23,-8.69,,61.2,,1.29,WCC,Portland,0.81,-9.98,69.7,,9,-8.47
241,19,-8.72,,100.9,,-33.48,Big South,VMI,-5.44,24.76,98.2,,14,2.76
242,18,-8.79,,62.1,,-1.85,AEC,Hartford,-5.44,-6.94,65.5,,13,-3.35
243,20,-8.81,,65.2,,-1.31,NEC,Mount St. Mary's,-5.65,-7.50,68.4,,11,-3.16
244,14,-8.87,,68.3,,-1.98,Southland (East),Southeastern Louisiana,-5.98,-6.88,68.9,,16,-0.60
245,14,-8.88,,73.3,,-9.52,A-Sun,Jacksonville,-4.01,0.64,75.5,,15,-2.21
246,19,-8.90,,69.3,,-3.82,Big South,UNC Asheville,-2.23,-5.07,73.5,,12,-4.16
247,18,-8.96,,64.6,,-0.63,NEC,Monmouth,-5.96,-8.33,67.6,,12,-3.00
248,16,-9.06,,61.2,,2.53,Patriot,Army,-4.52,-11.58,61.0,,15,0.13
249,21,-9.17,,68.5,,-6.10,Mid-Cont,Centenary (LA),-2.62,-3.07,75.1,,10,-6.55
250,15,-9.18,,68.4,,-3.05,Ind,Texas-Rio Grande Valley,-5.53,-6.13,66.8,,14,1.62
251,15,-9.22,,72.0,,-7.82,NEC,Quinnipiac,-7.62,-1.41,73.0,,14,-1.03
252,20,-9.42,,70.3,,-7.74,Southern (North),Western Carolina,-1.66,-1.69,73.6,,11,-3.26
253,19,-9.47,,60.5,,-0.10,AEC,Maryland-Baltimore County,-4.92,-9.37,65.0,,12,-4.55
254,20,-9.49,,71.0,,-8.93,Southern (South),Wofford,-2.49,-0.56,75.2,,10,-4.23
255,14,-9.56,,72.0,,-7.86,Sun Belt (West),Louisiana-Monroe,-6.01,-1.70,72.4,,18,-0.38
256,16,-9.67,,72.3,,-13.89,Ivy,Harvard,-4.56,4.22,77.4,,12,-5.11
257,16,-9.71,,73.1,,-9.52,NEC,Fairleigh Dickinson,-6.67,-0.19,75.1,,14,-2.03
258,14,-9.73,,70.5,,-7.07,MEAC,Florida A&M,-7.49,-2.66,70.5,,21,0.00
259,17,-9.87,,66.0,,-2.14,Sun Belt (West),Little Rock,-5.56,-7.72,69.2,,13,-3.20
260,16,-10.10,,68.2,,-5.40,MEAC,Hampton,-8.90,-4.70,68.6,,15,-0.48
261,18,-10.12,,64.5,,-1.48,OVC,Morehead State,-7.51,-8.63,65.4,,12,-0.87
262,23,-10.18,,64.0,,-4.88,CAA,James Madison,-1.11,-5.30,72.6,,7,-8.63
263,15,-10.24,,74.9,,-12.20,Sun Belt (East),Florida Atlantic,-4.34,1.97,78.0,,16,-3.16
264,19,-10.27,,57.0,,2.63,Patriot,Colgate,-4.30,-12.90,61.1,,10,-4.10
265,20,-10.30,,59.9,,-0.28,AEC,Stony Brook,-5.55,-10.02,64.3,,9,-4.45
266,24,-10.37,,59.3,,-0.16,CUSA,East Carolina,1.15,-10.21,67.5,,6,-8.20
267,18,-10.54,,65.4,,-4.85,AEC,Maine,-5.25,-5.69,67.5,,12,-2.13
268,17,-10.54,,68.3,,-7.31,Ind,Purdue-Fort Wayne,-0.71,-3.24,70.0,,12,-1.62
269,17,-10.88,,78.5,,-15.18,A-Sun,Campbell,-5.42,4.30,78.9,,14,-0.42
270,21,-10.88,,67.1,,-4.43,Sun Belt (West),Louisiana,-4.85,-6.45,72.7,,9,-5.57
271,23,-11.23,,62.5,,-1.64,Southern (North),Elon,-1.48,-9.59,70.4,,7,-7.93
272,17,-11.34,,63.4,,-1.24,Southland (East),McNeese State,-4.66,-10.10,67.3,,15,-3.94
273,26,-11.41,,60.5,,-2.76,CAA,Delaware,-2.06,-8.66,69.8,,5,-9.35
