,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
45,10,10.28,,78.6,,-0.56,Pac-10,Washington,8.28,10.84,76.6,,20,2.00
46,8,10.28,,78.8,,1.80,MAC (West),Western Michigan,1.90,8.48,70.4,,21,8.38
47,9,9.91,,73.2,,5.32,A-10 (West),George Washington,4.76,4.60,68.0,,24,5.15
48,6,9.86,,74.6,,6.57,MW Coll,Detroit Mercy,0.49,3.30,63.1,,25,11.52
49,6,9.64,,76.2,,3.02,MVC,Illinois State,3.41,6.62,69.1,,25,7.16
50,14,9.62,,65.8,,8.79,ACC,Wake Forest,10.36,0.83,66.5,,16,-0.73
51,15,9.47,,69.2,,7.22,Big East (Big East 7),Rutgers,6.74,2.25,66.5,,14,2.72
52,11,9.47,,67.3,,9.74,CUSA (American),Saint Louis,5.50,-0.27,63.3,,22,3.97
53,11,9.41,,74.6,,5.57,Big 12,Oklahoma,4.19,3.84,68.3,,22,6.33
54,12,9.39,,74.5,,3.90,Big 12,Kansas State,3.42,5.49,68.6,,17,5.97
55,13,9.32,,83.4,,-3.83,WAC (Pacific),Fresno State,5.63,13.15,77.3,,21,6.06
56,6,9.21,,74.6,,2.62,MW Coll,Illinois-Chicago,0.67,6.59,66.1,,22,8.54
57,15,8.97,,76.1,,1.31,SEC (East),Florida,6.42,7.67,73.6,,14,2.55
58,11,8.92,,69.2,,9.21,CUSA (National),Southern Mississippi,2.42,-0.29,62.3,,22,6.85
59,12,8.80,,76.1,,2.33,A-10 (West),Dayton,4.04,6.47,71.3,,21,4.76
60,15,8.75,,71.7,,6.12,Big East (Big East 7),Georgetown,5.99,2.62,66.2,,16,5.52
61,12,8.72,,71.6,,5.30,Big 12,Nebraska,5.65,3.41,68.5,,20,3.06
62,6,8.55,,80.4,,1.14,MAAC,Iona,-2.08,7.41,69.5,,27,10.82
63,10,8.51,,73.1,,7.63,Big West (West),Pacific,-0.55,0.88,63.2,,23,9.85
64,15,8.33,,70.3,,7.85,Pac-10,California,7.95,0.49,69.5,,12,0.85
65,12,8.04,,74.2,,1.12,CUSA (National),Memphis,5.56,6.92,71.7,,17,2.48
66,14,7.92,,84.5,,-7.42,Pac-10,Arizona State,7.98,15.34,84.0,,18,0.47
67,20,7.90,,70.8,,3.30,CUSA (American),Louisville,9.03,4.60,72.0,,12,-1.13
68,11,7.80,,73.2,,4.67,WCC,San Francisco,1.31,3.12,66.3,,19,6.93
69,15,7.75,,71.0,,5.13,SEC (West),Mississippi State,5.12,2.62,68.4,,15,2.60
70,16,7.74,,69.9,,7.06,SEC (West),Alabama,6.47,0.68,69.0,,15,0.94
71,7,7.57,,65.0,,15.35,Sun Belt,South Alabama,-2.93,-7.78,54.5,,21,10.50
72,8,7.46,,78.4,,0.80,MAC (West),Ball State,0.68,6.66,69.1,,21,9.28
73,16,7.46,,74.0,,2.30,MVC,Missouri State,3.64,5.16,70.2,,16,3.81
74,14,7.44,,68.9,,6.38,SEC (West),Auburn,5.94,1.06,67.3,,16,1.63
75,13,7.43,,69.5,,5.97,WAC (Mountain),Nevada-Las Vegas,5.34,1.47,66.6,,20,2.88
76,19,7.19,,60.5,,12.00,Big Ten,Wisconsin,9.22,-4.82,62.6,,12,-2.03
77,16,7.08,,65.4,,8.81,Big East (Big East 7),Providence,7.77,-1.73,66.1,,13,-0.69
78,12,6.88,,75.2,,0.31,CUSA (National),UAB,4.66,6.57,72.2,,21,3.06
79,4,6.82,,86.7,,-4.15,OVC,Murray State,-6.35,10.98,70.7,,29,16.00
80,15,6.81,,71.3,,3.70,Big 12,Missouri,7.41,3.12,71.8,,17,-0.59
81,17,6.75,,69.8,,3.30,Big East (Big East 6),Villanova,9.06,3.45,72.1,,12,-2.31
82,10,6.70,,79.8,,-3.67,MAC (West),Eastern Michigan,2.67,10.37,75.5,,20,4.27
83,8,6.54,,72.0,,7.62,Big West (East),Utah State,1.44,-1.08,64.8,,25,7.12
84,8,6.50,,80.2,,3.53,Big Sky,Northern Arizona,-5.14,2.97,67.4,,21,12.83
85,12,6.41,,68.2,,8.91,WAC (Pacific),Tulsa,3.18,-2.50,64.9,,19,3.26
86,8,6.34,,70.0,,5.30,CAA,Richmond,-1.70,1.04,61.9,,23,8.03
87,9,6.28,,68.9,,7.69,WAC (Mountain),Colorado State,1.68,-1.41,62.1,,20,6.79
88,10,6.28,,75.0,,0.11,MVC,Creighton,1.21,6.17,69.9,,18,5.07
89,15,6.24,,67.6,,5.20,Big East (Big East 7),Seton Hall,7.73,1.04,68.7,,15,-1.10
90,19,6.03,,65.7,,5.76,ACC,Virginia,10.33,0.27,70.0,,11,-4.30
91,14,5.96,,68.9,,7.36,Pac-10,Oregon,7.19,-1.40,70.1,,13,-1.26
92,10,5.82,,76.5,,0.98,WAC (Pacific),Southern Methodist,0.63,4.84,70.3,,18,6.21
93,10,5.57,,75.3,,2.87,MAC (East),Akron,-0.66,2.70,67.6,,17,7.74
94,10,5.55,,73.2,,2.74,WCC,Santa Clara,2.26,2.81,68.0,,18,5.25
95,14,5.54,,70.2,,2.11,Big East (Big East 6),Notre Dame,6.28,3.44,71.0,,13,-0.74
96,9,5.53,,63.8,,11.31,WAC (Mountain),Wyoming,1.57,-5.78,59.1,,19,4.64
97,16,5.14,,69.9,,2.31,Big East (Big East 6),Boston College,6.47,2.83,70.9,,15,-1.00
98,19,4.98,,71.8,,4.31,Pac-10,Washington State,7.79,0.68,72.0,,10,-0.17
99,11,4.87,,67.5,,7.25,MW Coll,Butler,2.77,-2.38,62.2,,22,5.33
100,10,4.74,,69.8,,5.94,WCC,Pepperdine,0.81,-1.20,65.9,,17,3.93
101,17,4.72,,70.7,,6.37,Pac-10,Oregon State,6.18,-1.65,69.8,,13,0.93
102,12,4.55,,70.6,,6.24,MAC (West),Toledo,0.20,-1.69,64.8,,15,5.78
103,17,4.53,,79.5,,-6.61,Big 12,Texas,6.47,11.15,81.4,,14,-1.94
104,6,4.44,,70.1,,11.13,TAAC (East),College of Charleston,-9.03,-6.69,55.4,,24,14.67
105,14,4.23,,64.6,,9.47,MVC,Bradley,2.12,-5.24,61.1,,15,3.45
106,15,4.11,,65.8,,7.86,A-10 (East),St. Bonaventure,3.42,-3.75,65.1,,17,0.69
107,14,4.07,,77.3,,-3.03,Big 12,Texas Tech,5.37,7.10,78.6,,13,-1.30
108,12,3.93,,64.4,,9.77,MW Coll,Green Bay,-0.57,-5.84,59.9,,17,4.52
109,12,3.76,,75.0,,1.49,Big West (East),New Mexico State,0.07,2.27,69.0,,18,6.03
110,12,3.62,,69.2,,6.14,MAC (East),Miami (OH),1.94,-2.52,66.6,,17,2.55
111,11,3.46,,69.4,,3.87,MVC,Indiana State,0.64,-0.41,66.6,,16,2.81
112,7,3.31,,69.9,,3.24,CAA,William & Mary,-4.00,0.06,61.8,,20,8.15
113,17,3.21,,66.2,,6.11,A-10 (West),Virginia Tech,4.66,-2.90,67.6,,10,-1.44
114,14,3.19,,70.4,,3.80,Big 12,Baylor,4.90,-0.62,72.1,,14,-1.71
115,7,2.90,,83.7,,-6.54,NEC,Fairleigh Dickinson,-5.38,9.43,75.1,,23,8.60
116,11,2.76,,79.9,,-1.33,Big Sky,Montana State,-3.96,4.09,69.9,,19,10.07
117,13,2.69,,65.8,,5.39,CUSA (National),South Florida,3.16,-2.69,66.3,,17,-0.47
118,16,2.66,,73.6,,-3.96,Big East (Big East 7),Pittsburgh,5.95,6.62,76.9,,11,-3.30
119,11,2.62,,96.9,,-17.92,NEC,Long Island University,-2.04,20.54,86.8,,21,10.19
120,8,2.54,,87.3,,-11.81,TAAC (East),Florida International,-5.67,14.35,79.1,,21,8.21
121,13,2.47,,72.4,,3.11,Big West (East),Boise State,-0.53,-0.65,69.1,,17,3.30
122,17,2.33,,60.6,,10.47,Big Ten,Northwestern,5.59,-8.14,63.9,,10,-3.26
123,14,2.15,,71.4,,-0.57,Big 12,Colorado,4.45,2.72,73.0,,13,-1.56
124,19,2.12,,75.0,,-3.93,Pac-10,Southern California,7.48,6.05,80.4,,9,-5.36
125,12,2.09,,70.7,,3.52,Big West (East),Idaho,0.73,-1.43,68.6,,15,2.15
126,22,1.83,,65.9,,2.82,Big Ten,Ohio State,8.73,-0.99,72.8,,8,-6.90
127,18,1.80,,70.8,,-5.06,MVC,Southern Illinois,2.32,6.86,70.6,,14,0.25
128,10,1.76,,73.9,,1.97,Mid-Cont,Valparaiso,-2.66,-0.21,68.4,,23,5.55
129,15,1.71,,70.0,,2.62,MVC,Evansville,-0.36,-0.92,66.8,,15,3.13
130,17,1.56,,66.9,,1.97,A-10 (East),Saint Joseph's,5.46,-0.41,70.8,,11,-3.89
131,10,1.26,,70.4,,3.42,MAAC,Rider,-3.31,-2.16,65.9,,18,4.57
132,9,1.22,,74.8,,-1.24,Sun Belt,Arkansas State,-3.09,2.46,70.5,,20,4.31
133,18,1.08,,62.2,,9.45,SEC (West),Louisiana State,6.20,-8.37,65.4,,9,-3.15
134,15,0.95,,63.5,,7.32,MVC,Wichita State,1.89,-6.36,64.5,,16,-0.94
135,12,0.77,,77.0,,-5.51,Big West (East),Nevada,0.69,6.28,75.7,,16,1.32
136,18,0.76,,63.7,,7.12,Big 12,Iowa State,6.01,-6.36,67.7,,12,-4.03
137,14,0.57,,64.2,,5.26,WAC (Mountain),UTEP,2.99,-4.69,65.8,,12,-1.54
138,13,0.51,,72.3,,0.23,MAAC,Niagara,-1.42,0.28,70.4,,14,1.93
139,11,0.40,,61.9,,6.97,CAA,UNC Wilmington,-0.08,-6.56,61.5,,20,0.48
140,12,0.35,,80.2,,-5.27,Mid-Cont,Oral Roberts,-4.93,5.62,72.1,,19,8.10
141,12,0.29,,83.3,,-11.24,MAAC,Siena,-2.95,11.53,80.1,,17,3.24
142,20,0.04,,75.0,,-4.21,Big 12,Texas A&M,2.37,4.25,77.4,,7,-2.33
143,11,-0.03,,70.0,,2.14,AEC,Boston University,-2.53,-2.17,67.5,,19,2.50
144,21,-0.11,,63.5,,1.25,WAC (Mountain),Brigham Young,6.12,-1.36,69.8,,9,-6.23
145,13,-0.19,,72.5,,-0.45,Big Sky,Weber State,-1.10,0.26,71.3,,14,1.19
146,13,-0.28,,75.4,,-4.58,Sun Belt,Louisiana,-1.44,4.30,73.5,,18,1.81
147,19,-0.57,,72.4,,-4.60,A-10 (West),Duquesne,4.66,4.02,77.7,,11,-5.23
148,12,-0.68,,71.7,,-2.63,Ivy,Pennsylvania,-2.89,1.95,69.3,,17,2.45
149,10,-0.71,,71.3,,1.34,Southern (North),Davidson,-3.74,-2.05,66.2,,20,5.03
150,12,-0.87,,69.3,,1.59,Sun Belt,New Orleans,-2.98,-2.45,67.1,,15,2.11
151,17,-0.98,,69.2,,0.21,MVC,Northern Iowa,0.17,-1.19,70.4,,10,-1.15
152,15,-1.04,,69.3,,-0.59,WAC (Pacific),San Diego State,3.44,-0.46,73.2,,13,-3.96
153,14,-1.29,,70.5,,1.24,WCC,San Diego,0.56,-2.53,70.7,,14,-0.21
154,16,-1.35,,84.1,,-11.00,Big Sky,Cal State Northridge,-3.27,9.65,80.1,,12,4.07
155,15,-1.41,,68.5,,2.36,Sun Belt,Louisiana Tech,-2.81,-3.76,67.1,,12,1.41
156,12,-1.79,,73.7,,-2.21,AEC,Hofstra,-4.48,0.42,70.3,,19,3.42
157,9,-1.80,,70.9,,1.30,OVC,Middle Tennessee,-6.59,-3.09,63.6,,19,7.25
158,10,-1.92,,73.0,,-1.59,AEC,Delaware,-3.42,-0.34,70.4,,20,2.67
159,9,-1.92,,72.3,,3.59,Mid-Cont,Youngstown State,-7.66,-5.51,64.6,,20,7.79
160,22,-1.99,,63.3,,4.47,WAC (Pacific),Rice,5.86,-6.46,70.1,,6,-6.79
161,8,-2.39,,77.6,,-3.75,MEAC,Coppin State,-10.28,1.36,69.7,,21,7.90
162,23,-2.43,,59.2,,3.64,CUSA (American),DePaul,7.50,-6.07,68.8,,7,-9.53
163,15,-2.62,,64.6,,-0.49,MW Coll,Cleveland State,3.27,-2.13,70.5,,12,-5.96
164,11,-2.67,,74.3,,-2.83,AEC,Vermont,-6.79,0.16,69.8,,16,4.48
165,15,-2.68,,75.2,,-6.10,WCC,Saint Mary's (CA),1.60,3.42,79.2,,11,-3.96
166,16,-2.71,,62.1,,4.77,CAA,Old Dominion,-0.67,-7.48,64.1,,12,-2.04
167,15,-2.86,,70.2,,-0.71,MAAC,Fairfield,-1.83,-2.15,71.3,,12,-1.04
168,16,-2.98,,69.7,,0.98,MAC (East),Marshall,0.62,-3.96,69.4,,11,0.26
169,18,-3.01,,71.4,,-5.12,A-10 (West),La Salle,3.77,2.11,78.2,,9,-6.78
170,8,-3.09,,72.0,,-0.31,Southern (North),Appalachian State,-5.82,-2.78,66.1,,21,5.93
171,14,-3.12,,68.3,,1.04,MAAC,Canisius,-0.49,-4.16,70.9,,13,-2.63
172,16,-3.20,,68.3,,-0.69,MAC (East),Bowling Green State,0.96,-2.51,71.4,,10,-3.08
173,16,-3.20,,76.5,,-8.75,MAAC,Loyola (MD),-0.56,5.55,79.2,,12,-2.64
174,17,-3.35,,67.4,,-1.22,CAA,East Carolina,-1.31,-2.13,68.0,,10,-0.52
175,21,-3.39,,65.3,,0.41,A-10 (East),Fordham,3.73,-3.79,72.4,,6,-7.11
176,22,-3.41,,66.6,,-1.13,CUSA (National),Tulane,2.38,-2.28,72.4,,7,-5.79
177,14,-3.47,,66.8,,2.61,Sun Belt,Lamar,-4.16,-6.07,66.1,,15,0.69
178,13,-3.51,,67.5,,3.13,WCC,Portland,0.05,-6.64,67.4,,14,0.04
179,16,-3.54,,73.4,,-5.13,Big West (West),Cal State Fullerton,-0.98,1.60,74.5,,12,-1.04
180,14,-3.65,,68.4,,3.03,Big Sky,Montana,-3.41,-6.68,66.4,,16,2.00
181,17,-3.76,,69.4,,-1.40,MAC (East),Kent State,0.68,-2.36,72.3,,13,-2.93
182,15,-3.77,,66.8,,1.53,AEC,Drexel,-2.92,-5.31,67.6,,13,-0.86
183,11,-3.79,,71.1,,1.25,Patriot,Navy,-7.49,-5.03,64.7,,19,6.37
184,16,-3.91,,67.8,,1.59,MAC (West),Northern Illinois,-1.87,-5.50,68.1,,10,-0.23
185,9,-4.27,,71.5,,-0.31,Big South,UNC Asheville,-5.95,-3.96,66.9,,19,4.64
186,18,-4.35,,67.2,,-1.80,MW Coll,Wright State,1.51,-2.55,71.8,,10,-4.57
187,9,-4.42,,74.9,,-3.69,Patriot,Lafayette,-8.19,-0.73,68.0,,19,6.86
188,12,-4.65,,79.2,,-10.44,AEC,Hartford,-4.73,5.79,78.4,,15,0.81
189,17,-4.72,,65.6,,2.06,MAAC,Manhattan,-0.89,-6.78,69.4,,12,-3.83
190,11,-4.73,,71.9,,0.64,OVC,Austin Peay,-7.23,-5.37,67.5,,17,4.43
191,10,-4.81,,69.3,,1.81,NEC,Saint Francis (PA),-7.46,-6.62,66.6,,17,2.70
192,11,-4.89,,74.4,,-5.30,OVC,Eastern Illinois,-5.89,0.41,71.6,,16,2.81
193,19,-4.91,,61.6,,3.41,CAA,American,-0.50,-8.32,65.5,,9,-3.89
194,15,-4.99,,66.6,,0.29,MW Coll,Loyola (IL),-1.34,-5.29,68.2,,15,-1.63
195,15,-4.99,,71.4,,-1.61,NEC,Mount St. Mary's,-5.60,-3.39,70.8,,13,0.61
196,16,-5.01,,64.0,,0.69,CAA,James Madison,-1.30,-5.69,67.7,,11,-3.70
197,19,-5.01,,63.8,,0.54,CAA,Virginia Commonwealth,-1.73,-5.56,67.1,,9,-3.29
198,11,-5.09,,76.1,,-6.09,TAAC (East),Central Florida,-7.94,0.99,71.4,,17,4.71
199,10,-5.25,,75.7,,-5.32,Big South,Radford,-9.38,0.07,72.1,,20,3.63
200,19,-5.28,,65.7,,0.65,Sun Belt,Western Kentucky,-1.31,-5.93,69.7,,10,-3.97
201,10,-5.33,,76.8,,-7.45,Southland,Nicholls State,-5.94,2.12,75.7,,19,1.17
202,13,-5.39,,67.4,,-0.66,Sun Belt,Little Rock,-2.80,-4.74,69.0,,15,-1.57
203,12,-5.40,,74.9,,-3.03,TAAC (West),Georgia State,-8.90,-2.37,70.0,,16,4.86
204,16,-5.45,,68.2,,-0.85,WAC (Mountain),Air Force,2.64,-4.61,69.7,,10,-1.54
205,12,-5.54,,71.4,,-2.31,NEC,St. Francis (NY),-6.89,-3.23,69.6,,15,1.85
206,8,-5.65,,74.3,,-3.11,MEAC,South Carolina State,-10.23,-2.54,70.0,,22,4.27
207,11,-5.66,,72.8,,-1.28,Southland,Texas State,-8.21,-4.37,69.7,,17,3.11
208,11,-5.93,,75.9,,-3.99,Southland,UTSA,-9.77,-1.94,72.3,,16,3.59
209,20,-5.98,,63.7,,3.58,AEC,Towson,-3.70,-9.56,66.0,,8,-2.29
210,19,-6.18,,69.0,,-2.34,MAAC,Saint Peter's,-2.85,-3.85,72.3,,8,-3.33
211,13,-6.20,,74.9,,-4.84,Mid-Cont,Buffalo,-6.39,-1.37,72.6,,15,2.32
212,11,-6.20,,76.0,,-8.30,Big Sky,Eastern Washington,-3.16,2.10,78.9,,16,-2.85
213,18,-6.24,,62.9,,-0.89,CAA,George Mason,-0.58,-5.35,68.5,,9,-5.67
214,14,-6.60,,67.5,,-0.76,AEC,Northeastern,-5.35,-5.84,68.8,,14,-1.25
215,13,-6.61,,73.2,,-5.61,OVC,Southeast Missouri State,-5.53,-1.00,71.8,,14,1.37
216,15,-6.82,,69.5,,-1.49,Patriot,Bucknell,-6.82,-5.33,68.6,,13,0.89
217,20,-6.97,,73.9,,-10.26,WCC,Loyola Marymount,1.45,3.29,81.8,,7,-7.96
218,17,-7.20,,69.3,,-3.01,MAAC,Marist,-3.52,-4.19,72.9,,11,-3.68
219,20,-7.26,,63.6,,-2.15,CUSA (National),Houston,3.06,-5.12,72.9,,9,-9.34
220,19,-7.47,,71.6,,-5.35,Big West (West),UC Santa Barbara,-0.31,-2.13,76.0,,7,-4.46
221,13,-7.83,,86.4,,-14.16,SWAC,Southern,-11.14,6.33,80.3,,14,6.07
222,19,-7.84,,65.8,,-2.33,Sun Belt,Jacksonville,-2.76,-5.51,70.9,,8,-5.07
223,14,-7.96,,84.5,,-18.16,Big West (West),Cal Poly,-3.48,10.20,85.6,,14,-1.11
224,18,-8.07,,62.3,,0.97,Big West (West),UC Irvine,0.49,-9.04,69.5,,9,-7.26
225,13,-8.08,,69.7,,-4.95,Ivy,Harvard,-8.28,-3.13,68.9,,13,0.81
226,16,-8.09,,78.0,,-10.73,Southland,Louisiana-Monroe,-4.34,2.64,83.9,,13,-5.86
227,11,-8.13,,71.0,,-2.25,Mid-Cont,Western Illinois,-6.69,-5.88,70.2,,16,0.81
228,19,-8.51,,63.8,,1.45,Big West (West),Long Beach State,-2.72,-9.96,69.6,,10,-5.79
229,13,-8.53,,64.9,,2.07,Southern (South),The Citadel,-9.03,-10.59,62.2,,15,2.68
230,13,-8.58,,69.8,,-0.68,SWAC,Jackson State,-6.84,-7.91,67.9,,14,1.89
231,15,-8.71,,63.3,,0.23,Southern (South),Chattanooga,-4.84,-8.94,64.6,,13,-1.36
232,16,-9.34,,71.2,,-3.69,OVC,Tennessee State,-5.71,-5.65,70.7,,13,0.48
233,13,-9.50,,68.9,,-1.02,TAAC (West),Samford,-10.33,-8.48,67.0,,14,1.93
234,14,-9.71,,65.1,,-2.29,Ivy,Yale,-6.79,-7.43,67.0,,12,-1.88
235,18,-9.74,,74.1,,-9.44,Patriot,Colgate,-6.77,-0.30,77.1,,10,-2.96
236,16,-9.81,,75.1,,-9.10,SWAC,Texas Southern,-7.33,-0.71,76.0,,15,-0.94
237,24,-9.89,,61.1,,-2.87,MW Coll,Milwaukee,1.97,-7.02,73.0,,3,-11.85
238,21,-9.89,,76.6,,-16.82,Big West (East),North Texas,4.03,6.93,90.5,,5,-13.92
239,14,-10.06,,73.8,,-5.81,Southland,Northwestern State,-7.78,-4.25,74.0,,13,-0.19
240,17,-10.28,,65.4,,-3.21,AEC,New Hampshire,-4.55,-7.07,70.0,,10,-4.52
241,15,-10.70,,72.1,,-8.00,Southern (North),Western Carolina,-6.36,-2.70,73.3,,12,-1.22
242,17,-10.97,,69.4,,-5.06,Southland,Sam Houston State,-6.39,-5.91,74.0,,9,-4.58
243,14,-11.01,,70.6,,-5.81,Big South,Maryland-Baltimore County,-9.37,-5.20,71.1,,14,-0.46
244,21,-11.07,,64.0,,-4.76,MAC (East),Ohio,2.43,-6.31,77.5,,5,-13.50
245,17,-11.11,,70.3,,-7.01,OVC,Eastern Kentucky,-4.95,-4.10,76.0,,10,-5.78
246,23,-11.12,,59.7,,-2.17,WAC (Pacific),San Jose State,4.73,-8.95,76.7,,3,-17.08
247,18,-11.16,,68.2,,-4.51,Mid-Cont,Kansas City,-5.32,-6.65,72.7,,9,-4.52
248,13,-11.27,,75.4,,-11.58,Southern (North),VMI,-5.66,0.30,74.9,,14,0.56
249,16,-11.35,,71.7,,-5.47,Southland,UT Arlington,-7.50,-5.88,74.1,,13,-2.48
250,16,-11.54,,73.4,,-8.93,NEC,Wagner,-7.33,-2.62,76.4,,13,-2.97
251,21,-11.57,,68.8,,-10.62,MAC (West),Central Michigan,2.47,-0.96,81.4,,5,-12.65
252,16,-11.59,,65.9,,-1.54,Southern (North),East Tennessee State,-8.39,-10.04,66.9,,11,-1.04
253,17,-11.65,,62.7,,-1.69,Ivy,Cornell,-8.21,-9.96,65.3,,9,-2.69
254,20,-12.14,,69.1,,-4.14,TAAC (West),Centenary (LA),-7.41,-8.01,73.8,,10,-4.73
255,19,-12.28,,63.0,,0.28,NEC,Robert Morris,-6.13,-12.56,68.5,,8,-5.48
256,15,-12.28,,69.8,,-5.91,TAAC (East),Stetson,-8.24,-6.37,73.0,,11,-3.19
257,15,-12.49,,73.9,,-8.90,SWAC,Alcorn State,-8.28,-3.60,75.6,,12,-1.63
258,19,-12.69,,63.7,,-2.86,Southern (North),UNC Greensboro,-4.45,-9.83,70.9,,9,-7.25
259,12,-13.35,,72.5,,-5.05,SWAC,Grambling,-9.79,-8.31,73.5,,16,-1.00
260,15,-13.46,,57.2,,2.80,Ivy,Columbia,-8.14,-16.26,62.2,,11,-4.96
261,20,-13.65,,71.1,,-10.23,AEC,Maine,-4.09,-3.43,76.6,,7,-5.48
262,20,-13.89,,68.9,,-7.64,Mid-Cont,Southern Utah,-5.41,-6.25,76.0,,7,-7.07
263,16,-13.99,,72.6,,-10.41,MEAC,Morgan State,-8.88,-3.57,77.8,,12,-5.11
264,24,-14.06,,61.0,,-4.28,MVC,Drake,1.60,-9.78,75.3,,3,-14.33
265,18,-14.22,,65.1,,-3.81,Southern (South),Georgia Southern,-6.93,-10.41,68.3,,10,-3.14
266,16,-14.37,,71.5,,-10.06,Southland,Stephen F. Austin,-6.29,-4.31,78.0,,10,-6.46
267,12,-14.61,,68.1,,-5.59,MEAC,Hampton,-11.46,-9.02,71.2,,14,-3.15
268,17,-14.72,,64.3,,-4.16,Big South,Liberty,-8.26,-10.55,68.9,,11,-4.64
