,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
57,3,9.63,,78.7,,-2.61,A-10,George Washington,-0.33,12.24,67.5,,27,11.13
58,14,9.60,,66.1,,8.49,A-10,Saint Joseph's,5.12,1.11,61.6,,19,4.48
59,14,9.52,,66.4,,6.43,Pac-10,Stanford,8.21,3.09,65.3,,16,1.07
60,14,9.44,,77.3,,-2.53,Big 12,Iowa State,7.30,11.97,74.6,,16,2.70
61,13,8.96,,68.3,,8.17,Big 12,Kansas State,6.35,0.79,63.9,,15,4.39
62,11,8.93,,60.4,,13.08,MVC,Southern Illinois,4.62,-4.15,56.5,,22,3.94
63,8,8.90,,68.2,,8.97,CAA,UNC Wilmington,0.57,-0.07,59.8,,25,8.33
64,17,8.25,,58.2,,15.25,Pac-10,Washington State,7.79,-7.00,57.7,,11,0.46
65,15,8.22,,62.6,,10.10,A-10,Temple,5.19,-1.88,59.6,,17,3.03
66,16,8.17,,68.7,,6.23,ACC,Virginia Tech,4.67,1.94,65.2,,14,3.50
67,17,8.16,,73.0,,0.31,ACC,Wake Forest,6.89,7.84,71.7,,17,1.26
68,14,8.00,,68.9,,4.19,Big East,Rutgers,5.16,3.81,65.0,,19,3.91
69,15,7.83,,74.8,,-2.13,Big East,Providence,7.68,9.96,74.7,,12,0.15
70,9,7.76,,72.1,,4.16,WAC,Utah State,1.79,3.60,64.7,,23,7.41
71,15,7.67,,66.0,,6.80,Big Ten,Minnesota,7.29,0.87,64.6,,16,1.39
72,9,7.65,,74.0,,1.94,Horizon,Milwaukee,1.47,5.71,66.5,,22,7.52
73,10,7.62,,70.0,,5.27,CAA,Old Dominion,1.45,2.35,63.8,,24,6.18
74,13,7.51,,69.5,,3.99,MWC,Nevada-Las Vegas,4.51,3.52,66.5,,17,3.00
75,13,7.44,,68.5,,4.21,Pac-10,Southern California,5.99,3.23,67.1,,17,1.43
76,10,7.33,,72.4,,4.62,CUSA,Houston,1.97,2.71,65.0,,21,7.42
77,5,7.29,,66.1,,9.81,Patriot,Bucknell,-2.29,-2.51,55.8,,27,10.28
78,9,7.19,,76.2,,-3.66,MWC,Brigham Young,3.19,10.85,71.7,,20,4.52
79,8,6.93,,74.3,,4.07,Big West,Pacific,-1.57,2.87,64.0,,24,10.31
80,8,6.86,,79.8,,-1.06,MAAC,Iona,-0.78,7.92,72.2,,23,7.65
81,12,6.78,,67.8,,3.91,Big East,Seton Hall,6.11,2.86,67.1,,18,0.67
82,15,6.71,,67.9,,5.61,ACC,Virginia,7.71,1.10,67.7,,15,0.20
83,7,6.66,,72.9,,0.19,CAA,Hofstra,0.93,6.47,67.2,,26,5.73
84,15,6.52,,64.9,,5.48,Big East,DePaul,8.74,1.04,67.1,,12,-2.22
85,14,6.31,,66.7,,5.78,Big 12,Nebraska,6.74,0.53,66.1,,19,0.64
86,17,6.31,,68.3,,2.63,Big 12,Texas Tech,6.56,3.68,68.6,,15,-0.25
87,8,6.28,,73.4,,6.14,Big South,Winthrop,-4.93,0.13,61.2,,23,12.23
88,9,6.27,,72.3,,2.04,MAC (East),Kent State,0.00,4.23,65.9,,25,6.44
89,13,6.22,,68.3,,6.02,Horizon,Butler,0.44,0.21,61.6,,20,6.73
90,9,6.01,,68.5,,5.83,Ivy,Pennsylvania,-2.31,0.18,60.1,,20,8.38
91,10,5.93,,66.9,,7.87,CUSA,UTEP,0.38,-1.94,59.5,,21,7.45
92,11,5.50,,67.6,,5.53,WAC,Hawaii,2.29,-0.03,64.4,,17,3.21
93,17,5.45,,71.9,,0.98,ACC,Georgia Tech,5.70,4.47,72.1,,11,-0.25
94,8,5.38,,77.7,,-3.33,Sun Belt (East),Western Kentucky,-0.35,8.71,71.6,,23,6.06
95,15,5.24,,60.0,,10.96,Big East,St. John's (NY),5.64,-5.73,60.4,,12,-0.41
96,13,5.18,,64.6,,7.66,MWC,New Mexico,2.98,-2.48,62.4,,17,2.20
97,15,5.16,,68.1,,2.86,SEC (West),Mississippi State,5.66,2.30,68.6,,15,-0.50
98,15,5.05,,70.3,,1.09,SEC (East),Georgia,5.65,3.96,70.9,,15,-0.60
99,10,5.00,,72.9,,1.10,MAC (East),Akron,0.13,3.91,66.1,,23,6.88
100,12,5.00,,70.7,,3.29,WCC,Saint Mary's (CA),2.28,1.70,66.2,,17,4.41
101,16,4.92,,65.6,,4.14,SEC (West),Auburn,7.06,0.77,67.7,,12,-2.14
102,7,4.88,,73.6,,0.92,Sun Belt (West),South Alabama,-2.18,3.96,65.6,,24,8.06
103,7,4.86,,79.0,,-1.75,Big Sky,Montana,-0.96,6.60,71.0,,24,7.97
104,13,4.72,,69.8,,1.84,A-10,Charlotte,1.97,2.88,67.1,,19,2.75
105,10,4.55,,67.7,,5.72,CAA,Virginia Commonwealth,-0.53,-1.18,62.4,,19,5.28
106,15,4.42,,67.4,,1.51,Big Ten,Penn State,4.98,2.91,67.9,,15,-0.57
107,17,4.36,,67.1,,1.83,Pac-10,Arizona State,7.18,2.54,69.9,,11,-2.86
108,13,4.32,,66.1,,6.85,WAC,Louisiana Tech,2.55,-2.53,63.1,,20,3.00
109,7,4.16,,71.1,,5.46,OVC,Murray State,-5.07,-1.30,61.3,,24,9.74
110,10,4.11,,69.3,,1.57,A-10,La Salle,0.25,2.54,65.5,,18,3.86
111,8,4.01,,75.7,,-0.62,Southland,Northwestern State,-1.38,4.63,69.6,,26,6.12
112,15,3.97,,74.0,,-3.16,MWC,Colorado State,4.27,7.12,71.6,,16,2.42
113,15,3.89,,58.5,,10.81,Big Ten,Northwestern,6.44,-6.92,58.5,,14,-0.03
114,11,3.88,,62.8,,8.53,MAC (East),Miami (OH),1.15,-4.66,60.1,,18,2.72
115,11,3.84,,69.2,,2.59,MAC (East),Ohio,-0.50,1.26,64.5,,19,4.73
116,15,3.74,,64.9,,5.25,A-10,Massachusetts,2.63,-1.52,63.8,,13,1.11
117,16,3.72,,62.3,,8.98,CAA,Drexel,1.17,-5.27,59.7,,15,2.55
118,12,3.66,,78.5,,-3.77,WCC,San Diego,-0.31,7.43,73.1,,18,5.40
119,15,3.28,,64.8,,5.42,MWC,Utah,3.39,-2.14,64.3,,14,0.48
120,12,3.23,,74.9,,-0.07,Mid-Cont,Oral Roberts,-2.35,3.30,68.1,,21,6.79
121,13,3.21,,60.3,,9.45,A-10,Saint Louis,3.00,-6.24,59.6,,16,0.69
122,11,3.19,,75.2,,-2.96,CAA,Northeastern,-0.30,6.15,70.2,,19,4.97
123,11,3.16,,69.4,,2.72,MAC (West),Toledo,-2.14,0.44,63.9,,20,5.52
124,17,3.07,,63.4,,5.84,A-10,Dayton,2.04,-2.77,61.8,,14,1.55
125,8,2.96,,82.4,,-4.17,Ind,Texas A&M-Corpus Christi,-5.70,7.13,67.4,,20,15.04
126,11,2.75,,71.6,,-0.99,MAC (West),Northern Illinois,-0.03,3.74,67.6,,17,4.00
127,19,2.45,,69.0,,-0.92,MVC,Drake,5.48,3.36,68.8,,12,0.16
128,13,2.45,,71.3,,2.77,Big West,UC Irvine,-1.87,-0.32,67.8,,16,3.48
129,13,2.30,,63.2,,1.64,Big 12,Baylor,11.65,0.66,72.5,,4,-9.35
130,14,2.24,,70.2,,-1.48,WAC,New Mexico State,2.97,3.72,69.8,,16,0.37
131,12,2.21,,66.4,,4.94,Patriot,Holy Cross,-3.70,-2.73,60.5,,20,5.91
132,10,2.20,,76.9,,-2.53,MAAC,Marist,-2.25,4.73,72.4,,19,4.45
133,18,2.15,,67.2,,1.08,MWC,Wyoming,3.82,1.07,67.2,,14,0.03
134,16,1.99,,66.3,,1.64,Big 12,Missouri,6.13,0.35,70.4,,12,-4.14
135,11,1.89,,77.5,,-3.13,Southern (South),Davidson,-3.04,5.01,68.9,,20,8.58
136,13,1.73,,73.8,,-4.61,WAC,Fresno State,1.59,6.34,73.7,,15,0.14
137,16,1.68,,65.0,,2.94,SEC (West),Mississippi,4.35,-1.26,67.7,,14,-2.67
138,16,1.58,,67.8,,0.93,A-10,Fordham,1.24,0.65,67.4,,16,0.34
139,18,1.47,,65.9,,0.61,Pac-10,Oregon State,6.31,0.86,70.0,,13,-4.10
140,18,1.16,,72.6,,-2.79,WCC,Loyola Marymount,3.68,3.95,74.6,,12,-2.00
141,13,0.90,,74.4,,-2.17,MAAC,Siena,-0.67,3.07,72.9,,15,1.57
142,11,0.87,,76.8,,-4.70,MAAC,Manhattan,0.00,5.56,75.4,,20,1.35
143,15,0.83,,72.2,,-2.45,WAC,Boise State,1.09,3.28,70.7,,14,1.59
144,19,0.40,,64.7,,0.94,Big Ten,Purdue,6.61,-0.54,70.9,,9,-6.21
145,14,0.27,,63.5,,2.76,A-10,Rhode Island,1.84,-2.49,65.1,,14,-1.57
146,17,0.22,,69.1,,0.31,WCC,San Francisco,2.61,-0.09,71.5,,11,-2.39
147,22,0.20,,59.9,,7.56,Big East,South Florida,4.65,-7.36,64.3,,7,-4.45
148,13,-0.10,,72.4,,-3.36,MAC (East),Buffalo,-1.22,3.26,70.2,,19,2.19
149,11,-0.12,,71.7,,-2.93,Horizon,Loyola (IL),-1.08,2.81,69.8,,19,1.90
150,19,-0.15,,55.5,,10.17,MVC,Illinois State,3.71,-10.32,59.1,,9,-3.57
151,16,-0.35,,68.4,,1.26,WCC,Santa Clara,2.58,-1.61,67.9,,13,0.55
152,11,-0.44,,68.6,,0.01,AEC,Albany (NY),-4.25,-0.45,64.5,,21,4.03
153,12,-0.77,,83.3,,-12.93,Big West,Long Beach State,-1.66,12.16,79.5,,18,3.80
154,15,-0.84,,74.1,,-3.04,Big Sky,Eastern Washington,-0.02,2.20,74.0,,15,0.07
155,16,-1.06,,64.3,,0.21,MVC,Indiana State,4.19,-1.27,68.5,,13,-4.24
156,16,-1.10,,66.2,,2.28,CUSA,Southern Methodist,-2.78,-3.37,64.1,,13,2.14
157,15,-1.19,,66.5,,5.17,Sun Belt (West),Denver,-1.42,-6.36,66.0,,16,0.48
158,16,-1.31,,66.8,,0.60,Sun Belt (West),Louisiana,0.59,-1.91,68.7,,13,-1.90
159,11,-1.43,,76.4,,-5.05,Big Sky,Northern Arizona,-1.35,3.62,70.7,,21,5.69
160,15,-1.48,,68.7,,-2.08,Horizon,Illinois-Chicago,-0.18,0.60,70.0,,16,-1.29
161,15,-1.58,,75.8,,-6.68,Big Sky,Sacramento State,-1.19,5.10,74.4,,15,1.37
162,15,-1.67,,74.5,,-4.29,MAAC,Saint Peter's,-0.98,2.62,75.2,,17,-0.69
163,12,-1.70,,70.6,,-0.91,Sun Belt (East),Middle Tennessee,-1.17,-0.80,69.3,,16,1.32
164,11,-1.92,,65.7,,5.97,OVC,Samford,-4.92,-7.89,60.1,,20,5.58
165,14,-2.07,,66.6,,2.96,Big West,UC Santa Barbara,-1.34,-5.04,66.0,,15,0.52
166,19,-2.08,,65.3,,-1.99,MVC,Evansville,3.54,-0.08,71.0,,10,-5.62
167,11,-2.14,,72.5,,-3.57,NEC,Central Connecticut State,-6.76,1.43,67.9,,18,4.62
168,13,-2.24,,79.1,,-7.88,Big West,Cal State Fullerton,-3.07,5.64,75.3,,16,3.79
169,15,-2.25,,63.3,,3.78,CUSA,Central Florida,-0.69,-6.03,63.4,,14,-0.10
170,15,-2.25,,74.7,,-3.60,Sun Belt (West),Troy,-3.09,1.36,70.3,,14,4.34
171,16,-2.37,,63.6,,2.78,Horizon,Detroit Mercy,0.07,-5.15,65.1,,16,-1.53
172,16,-2.40,,72.0,,-1.74,Big Sky,Portland State,-1.21,-0.66,71.9,,12,0.14
173,12,-2.47,,78.8,,-7.25,Mid-Cont,Valparaiso,-4.05,4.78,73.7,,17,5.03
174,12,-2.72,,68.4,,2.68,Southland,Southeastern Louisiana,-4.20,-5.40,65.8,,16,2.57
175,15,-2.99,,64.4,,2.77,NEC,Monmouth,-4.05,-5.77,63.4,,19,1.06
176,10,-3.02,,69.8,,0.71,Mid-Cont,IUPUI,-5.13,-3.72,66.7,,19,3.07
177,20,-3.09,,66.0,,-0.37,WCC,Pepperdine,4.02,-2.72,73.1,,7,-7.11
178,10,-3.12,,77.5,,-6.89,Southern (South),Georgia Southern,-5.80,3.77,72.7,,20,4.83
179,12,-3.15,,74.3,,-5.50,NEC,Fairleigh Dickinson,-5.28,2.35,70.8,,20,3.50
180,25,-3.19,,65.0,,-0.09,WAC,San Jose State,2.23,-3.11,70.4,,6,-5.42
181,9,-3.25,,74.5,,-4.32,Southland,Sam Houston State,-3.36,1.07,69.0,,22,5.45
182,14,-3.41,,80.2,,-10.78,Southland,Lamar,-4.88,7.37,76.7,,17,3.52
183,18,-3.49,,73.7,,-5.55,MAAC,Niagara,-0.87,2.06,76.3,,11,-2.62
184,18,-3.53,,63.5,,1.87,MAC (West),Ball State,-0.60,-5.40,65.0,,10,-1.50
185,11,-3.53,,80.6,,-9.76,A-Sun,Belmont,-6.72,6.22,76.0,,20,4.61
186,15,-3.59,,63.6,,3.37,Horizon,Wright State,-1.40,-6.95,64.2,,13,-0.64
187,12,-3.60,,72.6,,0.11,Southland,Stephen F. Austin,-7.22,-3.71,66.3,,17,6.24
188,16,-3.72,,66.7,,-1.10,Horizon,Green Bay,0.11,-2.62,68.6,,15,-1.87
189,16,-3.93,,72.8,,-3.88,Southland,UT Arlington,-2.46,-0.04,72.3,,14,0.50
190,18,-3.98,,69.4,,-3.99,WCC,Portland,1.17,0.01,74.5,,11,-5.07
191,12,-4.00,,62.1,,3.53,Patriot,Lehigh,-4.96,-7.53,60.3,,19,1.84
192,16,-4.00,,67.8,,-3.37,CUSA,Rice,0.50,-0.63,70.1,,12,-2.36
193,14,-4.08,,76.6,,-9.40,Sun Belt (West),North Texas,-1.88,5.33,74.2,,14,2.39
194,25,-4.11,,62.2,,0.56,MWC,TCU,3.50,-4.67,69.9,,6,-7.65
195,11,-4.12,,73.3,,-2.71,Southern (South),College of Charleston,-5.83,-1.42,66.5,,17,6.82
196,13,-4.14,,76.9,,-8.23,MAAC,Loyola (MD),-2.85,4.09,78.1,,15,-1.29
197,17,-4.34,,64.5,,-0.35,AEC,Vermont,-4.07,-3.98,64.8,,13,-0.27
198,16,-4.45,,58.9,,6.17,AEC,Boston University,-3.77,-10.61,59.6,,12,-0.68
199,14,-4.49,,78.7,,-10.60,Big Sky,Idaho State,-1.22,6.11,77.4,,13,1.26
200,15,-4.59,,73.2,,-5.33,Big Sky,Montana State,-2.17,0.75,73.7,,15,-0.53
201,17,-4.66,,61.2,,2.74,CUSA,Tulsa,-0.07,-7.40,65.5,,11,-4.25
202,15,-4.67,,64.2,,2.12,Sun Belt (East),Little Rock,-3.14,-6.79,65.5,,14,-1.31
203,13,-4.73,,62.5,,3.20,AEC,Binghamton,-5.52,-7.94,61.5,,16,1.00
204,11,-4.81,,72.8,,-0.34,A-Sun,Lipscomb,-8.78,-4.48,67.4,,21,5.38
205,16,-5.05,,65.9,,-1.76,CUSA,Marshall,-1.56,-3.29,69.1,,12,-3.25
206,17,-5.09,,52.1,,11.53,A-10,Richmond,1.36,-16.62,57.8,,13,-5.77
207,21,-5.31,,66.1,,-2.79,CAA,Delaware,-0.54,-2.52,70.9,,9,-4.77
208,17,-5.44,,63.2,,0.41,CUSA,Tulane,-0.67,-5.85,66.3,,12,-3.14
209,12,-5.46,,73.0,,-5.58,OVC,Tennessee Tech,-4.60,0.12,71.4,,19,1.65
210,18,-5.49,,73.0,,-7.94,Sun Belt (East),Arkansas State,-1.45,2.46,75.3,,12,-2.33
211,22,-5.62,,65.1,,-2.67,CAA,Georgia State,0.59,-2.95,71.3,,7,-6.21
212,17,-5.67,,63.5,,-0.86,MAC (West),Western Michigan,0.23,-4.81,68.6,,14,-5.06
213,20,-5.67,,64.8,,-2.14,CAA,William & Mary,-0.41,-3.53,69.4,,8,-4.61
214,14,-5.68,,71.9,,-5.33,OVC,Austin Peay,-6.29,-0.35,71.3,,17,0.61
215,19,-5.71,,68.1,,-6.14,A-10,St. Bonaventure,-0.37,0.44,73.4,,8,-5.33
216,17,-5.76,,73.4,,-7.24,Southland,UTSA,-3.38,1.47,74.9,,11,-1.50
217,10,-5.78,,71.5,,-2.06,Big South,Coastal Carolina,-7.09,-3.72,66.9,,20,4.60
218,9,-5.81,,68.6,,0.41,Big South,Birmingham-Southern,-8.12,-6.22,64.1,,19,4.57
219,13,-5.82,,76.6,,-11.27,OVC,Jacksonville State,-5.82,5.45,75.6,,16,0.93
220,15,-5.87,,69.5,,-4.21,OVC,Tennessee State,-5.36,-1.67,69.7,,13,-0.18
221,13,-5.97,,63.4,,0.56,SWAC,Southern,-6.69,-6.53,62.7,,20,0.70
222,19,-6.00,,65.8,,-0.41,Big West,Cal Poly,-0.56,-5.59,70.8,,10,-5.00
223,20,-6.04,,70.7,,-4.61,MAAC,Canisius,-1.80,-1.43,74.9,,9,-4.24
224,14,-6.13,,57.5,,7.83,MEAC,Delaware State,-6.22,-13.96,57.5,,21,0.09
225,17,-6.19,,66.3,,-0.03,Big Sky,Weber State,-1.10,-6.16,69.5,,10,-3.22
226,19,-6.23,,72.1,,-7.60,MAAC,Fairfield,-0.05,1.37,78.3,,9,-6.18
227,19,-6.42,,65.9,,-1.45,Sun Belt (West),New Orleans,0.21,-4.98,70.3,,10,-4.38
228,14,-6.64,,72.0,,-7.16,Southland,McNeese State,-3.64,0.52,72.5,,14,-0.50
229,15,-6.67,,62.9,,0.88,Ivy,Cornell,-5.19,-7.55,63.4,,13,-0.50
230,20,-6.71,,70.8,,-6.61,MAAC,Rider,-0.60,-0.09,76.9,,8,-6.11
231,15,-7.15,,67.5,,-4.26,AEC,Hartford,-6.61,-2.90,67.8,,13,-0.25
232,15,-7.15,,51.9,,9.45,Ivy,Princeton,-3.58,-16.60,55.6,,12,-3.63
233,19,-7.20,,68.7,,-5.06,Mid-Cont,Chicago State,-2.13,-2.14,73.7,,11,-5.07
234,13,-7.26,,81.6,,-10.97,A-Sun,East Tennessee State,-9.14,3.71,78.0,,15,3.54
235,14,-7.31,,66.9,,-4.71,Ivy,Yale,-5.71,-2.61,68.3,,15,-1.45
236,21,-7.32,,65.5,,-4.68,MAC (West),Eastern Michigan,-1.43,-2.64,72.0,,7,-6.46
237,14,-7.33,,66.9,,-6.17,Ivy,Harvard,-5.40,-1.15,68.3,,13,-1.37
238,14,-7.42,,67.1,,-2.38,NEC,Wagner,-6.35,-5.04,66.6,,13,0.52
239,17,-7.45,,64.6,,-0.13,NEC,Mount St. Mary's,-5.58,-7.32,66.5,,13,-1.87
240,14,-7.48,,67.1,,-1.62,Southern (North),Elon,-3.45,-5.87,68.2,,15,-1.07
241,13,-7.55,,72.5,,-5.27,Southern (North),Chattanooga,-5.22,-2.27,70.2,,19,2.34
242,13,-7.56,,72.2,,-2.92,Southern (South),Furman,-6.38,-4.64,68.6,,15,3.57
243,20,-7.57,,68.5,,-3.92,Mid-Cont,Southern Utah,-4.09,-3.65,70.9,,10,-2.40
244,21,-7.59,,68.1,,-5.06,Horizon,Youngstown State,-2.33,-2.52,71.7,,7,-3.57
245,16,-7.61,,70.0,,-4.06,Southern (North),Appalachian State,-4.79,-3.55,70.4,,14,-0.43
246,16,-7.63,,69.7,,-8.11,CAA,Towson,-2.38,0.48,75.0,,12,-5.25
247,13,-7.65,,73.6,,-8.20,Big South,Radford,-6.91,0.55,72.9,,16,0.72
248,20,-7.66,,62.4,,-0.98,CUSA,East Carolina,-1.27,-6.68,66.9,,8,-4.54
249,15,-7.67,,72.9,,-8.77,OVC,Tennessee-Martin,-5.06,1.10,73.8,,13,-0.93
250,17,-7.72,,66.2,,-2.58,NEC,Sacred Heart,-5.97,-5.14,67.9,,11,-1.75
251,21,-7.83,,65.9,,-4.46,MAC (East),Bowling Green State,0.38,-3.37,71.4,,9,-5.47
252,21,-7.88,,60.6,,0.53,CUSA,Southern Mississippi,1.91,-8.40,67.7,,10,-7.06
253,18,-7.90,,67.1,,-2.46,Southern (South),Wofford,-2.98,-5.45,65.8,,11,1.31
254,14,-8.04,,73.7,,-8.26,NEC,Robert Morris,-6.27,0.22,71.6,,15,2.10
255,16,-8.12,,73.5,,-9.83,NEC,Quinnipiac,-5.83,1.71,74.0,,12,-0.46
256,18,-8.20,,64.4,,-2.72,Horizon,Cleveland State,-0.08,-5.48,69.3,,10,-4.93
257,13,-8.24,,75.4,,-8.67,Big South,High Point,-6.40,0.43,72.7,,16,2.69
258,17,-8.32,,68.3,,-2.40,Southern (North),Western Carolina,-4.62,-5.92,67.1,,13,1.17
259,17,-8.43,,63.7,,-0.76,NEC,St. Francis (NY),-5.06,-7.68,67.1,,10,-3.37
260,19,-8.44,,66.9,,-5.04,AEC,Maryland-Baltimore County,-5.24,-3.41,70.1,,10,-3.21
261,17,-8.49,,63.8,,-2.65,Patriot,American,-4.32,-5.84,68.0,,12,-4.17
262,17,-8.67,,70.9,,-6.40,Big West,Cal State Northridge,-1.46,-2.27,74.0,,11,-3.07
263,16,-8.80,,70.2,,-6.53,OVC,Eastern Kentucky,-4.97,-2.27,72.5,,14,-2.30
264,18,-9.01,,73.9,,-10.07,Mid-Cont,Oakland,-3.71,1.06,77.3,,11,-3.41
265,13,-9.12,,73.7,,-9.69,SWAC,Alabama A&M,-10.43,0.57,72.0,,13,1.73
266,20,-9.49,,61.7,,-0.34,Sun Belt (East),Florida International,-0.07,-9.15,69.3,,8,-7.61
267,14,-9.52,,70.5,,-8.91,Mid-Cont,Kansas City,-4.87,-0.62,74.7,,14,-4.18
268,13,-9.68,,73.4,,-7.89,A-Sun,Florida Atlantic,-8.43,-1.79,72.8,,15,0.64
269,16,-10.17,,66.3,,-4.26,MEAC,Hampton,-12.56,-5.91,64.0,,16,2.28
270,17,-10.20,,59.3,,0.93,AEC,New Hampshire,-4.93,-11.14,64.6,,12,-5.28
271,24,-10.21,,66.1,,-9.10,A-10,Duquesne,1.09,-1.11,77.4,,3,-11.30
272,25,-10.34,,60.4,,-1.57,WAC,Idaho,3.28,-8.76,72.0,,4,-11.62
273,16,-10.44,,69.0,,-7.48,NEC,Long Island University,-6.75,-2.96,71.5,,12,-2.57
274,18,-10.47,,65.0,,-2.24,Southland,Louisiana-Monroe,-1.11,-8.23,70.8,,10,-5.79
