,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
45,12,11.63,113.27,83.7,16.59,-3.46,WCC,Brigham Young,5.72,15.10,77.3,96.69,23,6.43
46,7,11.63,104.20,69.8,17.27,9.50,A-10,Saint Louis,4.24,2.13,61.9,86.93,27,7.91
47,12,11.37,113.81,73.3,17.34,4.43,Big East,Providence,7.85,6.93,69.8,96.47,23,3.51
48,15,11.33,108.53,70.9,17.60,5.01,ACC,Maryland,8.08,6.32,67.7,90.92,17,3.25
49,15,11.32,107.24,72.3,15.94,5.33,Big Ten,Indiana,6.64,5.99,67.6,91.30,17,4.69
50,13,11.08,106.93,63.5,17.40,14.83,ACC,Clemson,5.97,-3.75,58.4,89.53,23,5.11
51,15,10.96,112.80,71.0,16.64,6.60,Big East,Georgetown,8.27,4.36,68.3,96.17,18,2.70
52,12,10.80,108.96,70.2,15.58,6.74,Pac-12,Colorado,8.80,4.06,68.2,93.38,23,2.00
53,5,10.79,109.54,73.2,17.41,6.79,Ivy,Harvard,-0.47,3.99,61.0,92.13,27,12.22
54,14,10.70,111.28,72.4,15.92,5.19,Pac-12,California,7.44,5.51,69.1,95.37,21,3.26
55,9,10.61,108.28,75.8,15.77,1.39,A-10,Massachusetts,6.00,9.22,71.2,92.51,24,4.61
56,9,10.60,110.22,73.2,15.85,5.82,A-10,George Washington,4.42,4.78,67.0,94.38,24,6.18
57,11,10.55,112.53,72.2,16.25,5.52,A-10,Dayton,5.34,5.03,67.0,96.29,26,5.22
58,15,10.33,106.81,64.2,16.12,11.84,Big Ten,Illinois,8.28,-1.50,62.2,90.69,20,2.06
59,13,10.13,108.66,66.8,15.64,7.40,Big Ten,Nebraska,8.50,2.73,65.2,93.02,19,1.63
60,15,10.08,109.33,72.2,14.92,4.43,Big East,Marquette,6.61,5.65,68.7,94.41,17,3.47
61,12,10.06,113.26,72.9,14.92,3.00,SEC,Missouri,6.86,7.06,69.7,98.35,23,3.20
62,14,10.05,109.36,74.7,15.01,1.79,SEC,Louisiana State,6.61,8.26,71.3,94.35,20,3.44
63,12,9.35,112.09,71.5,14.28,7.34,WCC,Saint Mary's (CA),4.29,2.01,65.5,97.81,23,6.00
64,10,9.05,110.99,71.6,14.12,4.85,A-10,Saint Joseph's,5.08,4.20,67.6,96.86,24,3.97
65,14,9.02,112.45,71.1,14.11,2.45,ACC,NC State,7.44,6.58,69.6,98.34,22,1.58
66,13,8.83,114.21,76.2,13.17,2.02,MWC,Boise State,3.86,6.80,69.0,101.04,21,7.18
67,18,8.61,111.35,68.4,12.42,8.03,Big 12,Texas Tech,8.61,0.58,68.4,98.93,14,0.00
68,13,8.55,106.33,71.4,12.92,5.61,MWC,Nevada-Las Vegas,2.76,2.94,65.6,93.41,20,5.79
69,19,8.34,107.24,67.8,12.54,8.25,SEC,Alabama,8.88,0.09,67.2,94.71,13,0.63
70,17,8.21,107.95,72.3,12.23,1.08,Big Ten,Purdue,7.62,7.14,71.7,95.72,15,0.59
71,17,8.19,113.60,72.0,12.17,2.60,ACC,Notre Dame,6.78,5.59,70.6,101.43,15,1.41
72,14,7.90,107.75,68.9,12.11,6.79,SEC,Georgia,5.78,1.11,66.8,95.65,20,2.12
73,14,7.84,109.71,75.2,12.01,-0.94,SEC,Mississippi,5.36,8.78,72.7,97.70,19,2.48
74,18,7.68,110.30,70.9,11.99,3.07,Big Ten,Penn State,7.06,4.61,70.2,98.30,16,0.62
75,16,7.60,107.71,61.5,12.19,12.19,ACC,Miami (FL),5.63,-4.59,59.5,95.52,17,1.97
76,17,7.53,108.85,71.8,11.20,4.10,Big East,Seton Hall,5.56,3.43,69.9,97.65,17,1.97
77,7,7.18,106.26,74.3,11.29,3.98,Horizon,Green Bay,0.11,3.20,64.5,94.97,24,9.84
78,17,7.04,106.02,68.5,10.17,6.87,Big East,Butler,6.98,0.17,66.6,95.85,14,1.97
79,7,6.84,108.27,72.1,10.80,6.45,CUSA,Southern Mississippi,-0.08,0.39,63.3,97.47,29,8.78
80,7,6.31,113.60,75.5,10.33,2.76,Summit,North Dakota State,-0.02,3.55,65.6,103.27,26,9.94
81,15,6.26,111.18,74.5,9.65,-1.34,Pac-12,Washington,6.45,7.60,74.7,101.53,17,-0.19
82,13,6.23,104.63,72.7,9.86,3.14,CUSA,Tulsa,1.17,3.09,67.6,94.77,21,5.06
83,10,6.16,109.78,77.0,10.11,0.90,WAC,New Mexico State,-2.58,5.27,67.1,99.67,26,9.89
84,9,6.04,113.37,77.7,9.96,0.10,Sun Belt,Georgia State,-2.56,5.94,68.5,103.41,25,9.15
85,8,6.04,104.06,77.0,8.67,0.84,MAAC,Manhattan,-0.90,5.20,70.0,95.39,25,6.94
86,16,6.03,111.26,75.8,8.71,-0.96,Pac-12,Oregon State,5.87,6.99,75.6,102.54,16,0.16
87,11,5.96,115.91,83.6,8.76,-6.52,MAAC,Iona,-0.10,12.48,77.6,107.15,22,6.06
88,12,5.92,110.72,74.8,9.75,1.32,WCC,San Francisco,4.28,4.60,71.4,100.97,21,3.39
89,15,5.92,107.69,73.4,9.41,2.10,A-10,St. Bonaventure,2.64,3.82,70.1,98.29,18,3.27
90,14,5.70,103.37,66.5,9.32,7.75,A-10,Richmond,4.30,-2.05,65.2,94.06,19,1.39
91,16,5.52,103.38,64.6,8.46,8.22,SEC,Vanderbilt,6.49,-2.70,65.5,94.92,15,-0.97
92,16,5.50,101.04,64.7,8.60,9.14,SEC,Texas A&M,3.62,-3.64,62.8,92.44,18,1.88
93,16,5.49,105.69,69.7,8.28,2.32,ACC,Wake Forest,6.73,3.17,70.9,97.41,17,-1.24
94,20,5.41,106.31,68.3,8.57,3.30,SEC,South Carolina,6.96,2.10,69.9,97.74,14,-1.56
95,9,5.33,108.49,78.8,9.02,1.28,A-Sun,Mercer,-3.42,4.06,66.9,99.48,27,11.83
96,15,5.29,111.61,72.8,8.85,0.77,MVC,Northern Iowa,2.85,4.51,69.3,102.76,16,3.45
97,17,5.12,103.93,66.7,7.84,4.81,ACC,Georgia Tech,5.24,0.31,66.8,96.09,16,-0.12
98,16,5.11,108.58,71.5,8.13,0.42,SEC,Auburn,5.47,4.68,71.8,100.44,14,-0.37
99,3,4.82,108.88,76.0,8.17,5.12,Southland,Stephen F. Austin,-6.76,-0.30,63.4,100.70,32,12.63
100,9,4.77,102.58,70.9,8.13,6.88,CUSA,Middle Tennessee,-0.78,-2.11,62.6,94.45,24,8.24
101,16,4.77,107.64,75.1,7.16,-0.35,WCC,Portland,1.73,5.12,72.0,100.48,15,3.03
102,14,4.77,110.12,69.2,7.48,3.68,MWC,Utah State,3.09,1.09,66.6,102.65,18,2.59
103,19,4.72,98.65,59.5,6.56,12.01,Big Ten,Northwestern,8.57,-7.29,63.4,92.10,14,-3.85
104,11,4.52,106.92,70.7,8.49,5.63,AEC,Vermont,-4.57,-1.11,60.6,98.43,22,10.12
105,15,4.40,103.72,64.5,7.07,8.98,MWC,Wyoming,2.34,-4.58,61.7,96.65,18,2.88
106,11,4.39,103.94,69.0,7.18,6.04,CUSA,UTEP,0.05,-1.65,63.3,96.76,23,5.74
107,12,4.38,107.40,73.0,7.47,3.66,Horizon,Cleveland State,-0.52,0.72,66.2,99.93,21,6.79
108,12,4.35,101.38,70.5,8.02,7.35,Big West,UC Irvine,-0.65,-3.00,63.7,93.36,23,6.77
109,9,4.23,108.68,71.2,6.38,3.11,Big West,UC Santa Barbara,-0.13,1.12,65.3,102.30,21,5.90
110,16,4.10,103.72,67.7,6.63,4.76,A-10,La Salle,4.75,-0.65,68.4,97.09,15,-0.65
111,6,3.97,105.17,73.9,6.67,4.96,MEAC,North Carolina Central,-8.03,-0.99,59.5,98.50,28,14.41
112,18,3.59,108.57,72.7,6.24,-1.27,MWC,Fresno State,3.75,4.87,70.5,102.33,21,2.26
113,10,3.58,106.71,73.5,6.08,0.00,MAC (East),Buffalo,-2.13,3.58,67.3,100.64,19,6.21
114,11,3.43,108.61,80.0,5.28,-3.43,Big West,Hawaii,-1.68,6.86,73.2,103.33,20,6.74
115,7,3.30,112.69,79.2,5.45,-5.41,MAC (West),Toledo,-1.46,8.71,73.2,107.24,27,6.00
116,10,3.29,111.43,79.9,5.49,-4.34,OVC (East),Belmont,-1.88,7.63,73.9,105.93,26,5.97
117,16,3.29,109.50,73.3,5.93,-0.22,MWC,Colorado State,2.16,3.51,69.7,103.57,16,3.66
118,11,3.29,105.15,71.1,5.63,2.45,MVC,Indiana State,1.19,0.84,68.5,99.52,23,2.59
119,24,3.01,113.27,68.7,4.75,-0.50,ACC,Boston College,8.62,3.51,73.6,108.52,8,-4.91
120,9,3.01,104.50,70.6,5.84,3.99,Ivy,Princeton,-2.40,-0.97,64.4,98.65,21,6.23
121,12,2.91,107.76,81.0,4.32,-5.19,Sun Belt,Louisiana,-0.28,8.10,75.2,103.43,23,5.77
122,18,2.87,102.25,67.8,4.88,4.14,A-10,Rhode Island,3.26,-1.27,68.1,97.37,14,-0.28
123,10,2.73,109.03,79.5,4.12,-6.94,CAA,Delaware,-1.10,9.67,75.7,104.91,25,3.83
124,12,2.70,104.22,71.5,4.76,2.29,MAC (East),Ohio,-1.17,0.40,67.0,99.46,25,4.51
125,22,2.69,109.52,73.9,4.39,-4.50,AAC,Temple,6.88,7.19,78.1,105.13,9,-4.19
126,16,2.68,109.06,71.1,4.83,-1.45,AAC,Houston,4.62,4.14,73.0,104.23,17,-1.94
127,21,2.60,102.99,70.6,4.49,-1.08,Pac-12,Southern California,8.02,3.67,75.3,98.50,11,-4.75
128,18,2.35,106.13,72.7,3.87,-2.13,AAC,Central Florida,5.14,4.48,73.6,102.26,13,-0.90
129,13,2.21,105.46,68.0,4.61,5.73,Ivy,Columbia,-1.92,-3.53,63.3,100.85,21,4.76
130,17,2.16,103.34,67.5,3.83,5.98,WCC,San Diego,1.97,-3.82,65.2,99.51,18,2.26
131,20,2.03,103.27,69.5,3.84,1.00,A-10,George Mason,4.58,1.03,72.0,99.43,11,-2.55
132,17,1.98,107.55,72.4,3.50,-1.67,MWC,Nevada,3.48,3.65,73.9,104.05,15,-1.50
133,22,1.90,99.94,62.9,2.53,5.72,ACC,Virginia Tech,5.99,-3.82,67.0,97.41,9,-4.10
134,15,1.79,95.64,65.5,3.46,8.33,MAC (West),Eastern Michigan,0.67,-6.54,61.4,92.18,22,4.14
135,11,1.77,103.29,71.2,3.16,0.75,Patriot,Boston University,-2.40,1.02,67.0,100.13,24,4.17
136,16,1.74,108.60,73.1,3.06,-2.28,WCC,Pacific,3.25,4.02,74.2,105.54,18,-1.15
137,10,1.73,103.47,71.9,2.96,0.60,MAC (West),Western Michigan,-1.45,1.13,67.7,100.52,23,4.18
138,21,1.50,105.05,69.4,2.12,-1.56,Big East,DePaul,7.47,3.06,75.4,102.93,12,-5.97
139,17,1.44,103.01,69.9,2.56,1.45,Big West,Long Beach State,2.71,-0.01,70.5,100.45,15,-0.59
140,21,1.34,100.50,62.4,0.94,7.12,Pac-12,Washington State,7.24,-5.79,67.1,99.56,10,-4.74
141,13,1.24,109.37,78.3,2.51,-4.53,MAAC,Canisius,-1.95,5.77,75.6,106.87,21,2.68
142,14,1.23,102.55,68.8,2.68,2.21,CAA,Drexel,-0.24,-0.98,67.3,99.86,16,1.47
143,13,1.16,102.38,68.6,2.25,2.39,MAC (East),Akron,-0.48,-1.23,66.9,100.12,21,1.65
144,16,1.08,99.64,68.3,2.61,1.39,MVC,Illinois State,1.77,-0.31,68.5,97.03,18,-0.18
145,11,0.98,105.94,77.9,1.81,-2.37,OVC (West),Murray State,-3.58,3.35,71.9,104.13,23,5.91
146,19,0.88,105.62,70.9,1.91,0.52,WCC,Santa Clara,3.01,0.36,70.5,103.71,14,0.45
147,15,0.84,108.62,65.9,1.81,5.40,Summit,Denver,-0.42,-4.56,64.5,106.81,16,1.45
148,13,0.81,109.89,78.5,2.50,-5.44,Southern,Davidson,-3.73,6.25,72.8,107.39,20,5.67
149,13,0.81,104.88,68.5,1.35,1.12,MVC,Missouri State,1.22,-0.31,68.2,103.53,20,0.33
150,16,0.80,105.67,71.2,1.99,-1.08,WCC,Pepperdine,2.60,1.88,72.5,103.68,15,-1.32
151,13,0.78,101.75,73.1,1.88,-1.13,CUSA,UAB,-0.77,1.91,70.3,99.87,18,2.77
152,13,0.69,100.83,63.1,2.11,8.62,Patriot,American,-3.25,-7.93,59.1,98.72,20,3.94
153,17,0.66,108.36,73.3,1.56,-4.19,A-10,Duquesne,1.03,4.85,73.7,106.79,13,-0.37
154,10,0.60,108.97,78.7,1.48,-2.13,OVC (East),Eastern Kentucky,-4.34,2.73,70.9,107.49,24,7.82
155,11,0.55,106.55,73.1,1.74,-0.20,CAA,Towson,-3.06,0.75,68.8,104.81,25,4.33
156,16,0.21,102.15,71.7,1.04,1.74,Horizon,Valparaiso,-0.24,-1.54,67.1,101.11,18,4.59
157,15,0.21,98.25,67.2,1.74,6.43,Horizon,Wright State,-2.80,-6.22,62.1,96.50,21,5.14
158,12,-0.13,106.91,78.8,0.47,-6.65,MAAC,Quinnipiac,-2.41,6.52,76.5,106.44,20,2.28
159,13,-0.17,104.05,72.3,0.61,-0.84,Summit,South Dakota State,-1.93,0.67,68.7,103.43,19,3.66
160,11,-0.20,106.96,77.1,0.33,-3.57,Summit,Purdue-Fort Wayne,-3.87,3.37,71.0,106.63,25,6.08
161,21,-0.29,104.10,71.1,0.43,-2.32,AAC,Rutgers,5.80,2.03,76.2,103.68,12,-5.09
162,13,-0.44,103.12,76.0,-0.35,-3.88,Sun Belt,Arkansas State,-3.18,3.44,71.8,103.47,19,4.16
163,19,-0.46,103.09,66.9,-0.37,3.02,MVC,Southern Illinois,0.23,-3.48,66.9,103.46,14,0.00
164,19,-0.49,103.71,73.3,-0.10,-4.24,WCC,Loyola Marymount,4.03,3.75,77.1,103.81,13,-3.84
165,20,-0.52,100.28,65.6,-0.41,1.61,AAC,South Florida,4.60,-2.13,70.8,100.69,12,-5.13
166,14,-0.69,101.28,71.5,-0.04,-2.06,CUSA,Charlotte,-0.50,1.37,71.6,101.31,17,-0.19
167,16,-0.77,103.64,68.3,-0.76,1.36,MVC,Drake,1.03,-2.12,68.2,104.40,15,0.03
168,19,-0.86,99.96,67.7,-0.64,-0.20,SEC,Mississippi State,2.75,-0.66,71.3,100.60,14,-3.61
169,18,-0.86,99.03,69.3,-0.11,1.75,MAAC,Siena,-0.15,-2.61,70.1,99.14,20,-0.71
170,12,-0.92,104.30,72.7,-0.86,0.43,Big Sky,Weber State,-4.23,-1.35,66.5,105.15,19,6.23
171,18,-1.12,97.77,64.2,-1.05,4.86,CUSA,Old Dominion,-0.81,-5.97,64.5,98.82,18,-0.31
172,15,-1.19,102.44,79.9,-1.59,-8.60,Summit,Omaha,-2.78,7.41,75.1,104.02,17,4.81
173,14,-1.30,100.36,65.9,-0.74,3.44,Patriot,Bucknell,-3.14,-4.74,64.1,101.10,16,1.83
174,22,-1.33,99.32,63.6,-2.09,2.74,Big 12,TCU,7.90,-4.07,72.5,101.41,9,-8.84
175,20,-1.34,100.55,63.0,-1.25,7.74,Big West,Cal Poly,1.69,-9.08,63.6,101.80,14,-0.65
176,14,-1.44,97.50,71.2,-1.43,-1.25,Ivy,Brown,-4.04,-0.19,67.3,98.93,15,3.93
177,12,-1.47,98.65,68.6,-1.54,2.45,Sun Belt,Western Kentucky,-1.34,-3.92,67.6,100.19,20,1.06
178,12,-1.48,109.71,73.1,-1.91,-3.49,CAA,William & Mary,-2.29,2.00,71.3,111.62,20,1.84
179,14,-1.53,101.07,70.4,-1.47,-1.42,Horizon,Milwaukee,-0.44,-0.11,70.5,102.55,21,-0.11
180,14,-1.58,100.77,67.0,-1.13,1.91,Patriot,Holy Cross,-3.28,-3.49,65.3,101.89,20,1.71
181,14,-1.66,99.77,66.9,-1.72,2.79,Ivy,Yale,-1.28,-4.44,66.1,101.49,19,0.82
182,11,-1.71,102.51,71.4,-1.39,-0.55,AEC,Stony Brook,-6.47,-1.16,66.3,103.90,23,5.09
183,16,-1.81,101.83,69.6,-1.93,-0.88,MAC (East),Kent State,-1.94,-0.93,68.4,103.76,16,1.25
184,14,-1.88,100.21,76.6,-2.78,-3.77,OVC (East),Morehead State,-3.10,1.89,73.0,102.99,20,3.53
185,13,-1.97,97.73,71.5,-2.46,1.13,A-Sun,Florida Gulf Coast,-5.76,-3.10,66.8,100.20,22,4.71
186,18,-2.02,95.63,63.0,-2.99,6.11,CAA,College of Charleston,-1.89,-8.13,62.7,98.62,14,0.31
187,15,-2.02,101.80,73.3,-2.08,-0.39,A-Sun,South Carolina Upstate,-4.61,-1.62,67.1,103.88,19,6.18
188,20,-2.23,107.64,74.4,-2.63,-7.20,Horizon,Oakland,2.78,4.98,77.4,110.27,13,-3.00
189,17,-2.30,105.22,76.9,-2.44,-5.90,Horizon,Youngstown State,-1.26,3.60,74.1,107.66,15,2.84
190,18,-2.51,106.18,69.6,-2.67,-1.73,Patriot,Colgate,-4.08,-0.79,67.2,108.84,13,2.42
191,20,-2.72,98.10,63.6,-4.03,3.58,MVC,Bradley,-0.31,-6.29,66.0,102.12,12,-2.41
192,16,-2.94,104.30,71.4,-3.23,-1.67,Southland,Oral Roberts,-4.43,-1.27,69.3,107.52,17,2.12
193,21,-3.11,98.92,65.9,-4.18,0.93,CAA,Northeastern,-0.30,-4.05,68.7,103.10,11,-2.81
194,19,-3.12,101.06,69.4,-4.04,-2.85,MVC,Evansville,1.20,-0.27,72.2,105.10,14,-2.82
195,21,-3.16,106.41,71.7,-3.28,-7.29,A-10,Fordham,3.14,4.13,78.0,109.68,10,-6.29
196,19,-3.25,98.42,71.1,-3.84,-2.33,Horizon,Detroit Mercy,-0.25,-0.92,70.8,102.26,13,0.25
197,15,-3.31,99.03,65.9,-3.72,2.93,AEC,Albany (NY),-5.22,-6.24,63.9,102.75,19,1.91
198,20,-3.45,91.16,62.7,-4.31,4.66,MAC (East),Bowling Green State,-0.20,-8.11,64.2,95.47,12,-1.50
199,14,-3.52,102.21,72.0,-4.04,-1.84,NEC,Robert Morris,-3.79,-1.68,71.8,106.25,22,0.28
200,17,-3.54,91.87,62.3,-4.56,6.37,MAC (West),Northern Illinois,-1.28,-9.91,62.9,96.43,15,-0.63
201,14,-3.59,105.28,86.6,-4.05,-15.73,Southland,Northwestern State,-4.66,12.15,83.8,109.33,17,2.81
202,12,-3.83,94.22,71.5,-4.76,-0.20,NEC,Wagner,-6.73,-3.63,68.5,98.98,19,3.06
203,14,-4.02,101.35,74.8,-5.01,-1.94,Southern,Elon,-4.50,-2.08,71.3,106.36,18,3.47
204,18,-4.08,99.11,66.0,-5.65,0.63,MWC,Air Force,1.71,-4.70,69.1,104.75,12,-3.13
205,17,-4.08,103.51,72.9,-6.23,-3.10,CUSA,East Carolina,-2.41,-0.98,70.9,109.74,17,1.94
206,13,-4.22,93.70,71.2,-5.11,1.41,SWAC,Southern,-7.95,-5.63,62.7,98.81,19,8.50
207,14,-4.25,102.11,73.5,-5.32,-4.92,NEC,Bryant,-4.89,0.68,72.0,107.43,18,1.47
208,13,-4.32,97.09,66.8,-5.66,5.35,Southern,Wofford,-5.95,-9.66,62.2,102.74,20,4.58
209,14,-4.33,106.79,73.9,-5.56,-3.97,Big Sky,Northern Colorado,-6.09,-0.36,70.3,112.35,18,3.63
210,17,-4.34,104.22,73.9,-5.94,-6.11,MAAC,Rider,-1.69,1.78,76.6,110.16,14,-2.65
211,18,-4.37,96.59,65.3,-5.71,0.09,MAC (East),Miami (OH),0.13,-4.46,69.7,102.30,13,-4.42
212,22,-4.42,98.01,72.3,-5.61,-3.58,CUSA,Marshall,-1.32,-0.84,72.0,103.61,11,0.30
213,12,-4.42,99.10,67.5,-5.78,2.88,WAC,Utah Valley,-3.65,-7.31,65.4,104.87,20,2.13
214,11,-4.45,101.95,75.6,-5.15,-3.57,Southland,Sam Houston State,-7.60,-0.88,69.5,107.10,24,6.17
215,13,-4.52,105.21,70.8,-5.65,-0.72,Big Sky,Montana,-5.23,-3.80,69.0,110.87,17,1.77
216,14,-4.64,94.50,69.0,-5.79,0.76,NEC,St. Francis (NY),-5.90,-5.40,66.8,100.29,18,2.13
217,16,-4.67,96.89,69.6,-5.61,-2.96,CUSA,North Texas,-1.53,-1.71,72.3,102.50,16,-2.66
218,22,-4.75,99.90,65.8,-6.62,-0.04,MVC,Loyola (IL),-1.14,-4.71,68.7,106.52,10,-2.94
219,16,-4.85,101.27,68.0,-5.96,-0.31,Ivy,Dartmouth,-3.24,-4.55,66.6,107.23,12,1.46
220,19,-4.86,98.32,69.2,-6.42,0.15,WAC,Cal State Bakersfield,-4.31,-5.01,68.4,104.73,13,0.81
221,18,-4.89,103.27,76.8,-6.63,-9.26,Big West,Cal State Northridge,-3.29,4.37,77.5,109.90,17,-0.66
222,17,-4.92,102.98,76.3,-6.27,-9.31,Sun Belt,UT Arlington,-0.92,4.40,77.8,109.25,15,-1.41
223,19,-4.94,97.27,68.4,-6.29,-1.02,MAAC,Marist,-1.27,-3.92,72.0,103.56,12,-3.68
224,20,-5.08,98.94,67.5,-6.82,-2.23,Big West,Cal State Fullerton,-1.12,-2.86,71.5,105.75,11,-3.97
225,20,-5.08,98.99,68.9,-7.57,-1.99,Sun Belt,South Alabama,-0.51,-3.09,70.4,106.56,11,-1.48
226,22,-5.12,98.08,66.3,-6.86,0.49,CUSA,Florida Atlantic,-0.42,-5.61,68.5,104.94,10,-2.25
227,13,-5.17,92.05,73.0,-7.25,-4.44,MEAC,Hampton,-7.91,-0.73,70.2,99.30,18,2.74
228,13,-5.21,94.68,72.3,-6.88,-0.21,Big South (South),Coastal Carolina,-6.31,-5.00,68.4,101.56,21,3.88
229,17,-5.21,94.73,64.4,-8.25,3.37,Sun Belt,Louisiana-Monroe,0.02,-8.58,68.6,102.98,10,-4.19
230,18,-5.27,103.04,81.4,-7.10,-7.11,Big South (South),Charleston Southern,-5.75,1.84,72.3,110.14,13,9.06
231,16,-5.32,102.62,76.2,-6.84,-9.25,Big Sky,Eastern Washington,-4.15,3.92,75.1,109.46,15,1.06
232,17,-5.39,97.34,71.5,-6.64,-4.95,Sun Belt,Little Rock,-1.09,-0.44,74.1,103.98,15,-2.59
233,16,-5.40,98.55,68.6,-6.79,-2.29,CUSA,Florida International,-1.58,-3.12,70.0,105.34,15,-1.35
234,14,-5.49,105.18,82.9,-7.19,-12.10,OVC (West),Southeast Missouri State,-6.59,6.60,78.6,112.37,18,4.38
