,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
29,11,15.39,112.14,74.9,23.14,8.84,Pac-12,California,7.87,6.56,67.3,89.00,23,7.53
30,11,15.19,112.05,73.3,22.55,11.04,AAC,Cincinnati,5.25,4.15,63.3,89.50,22,9.94
31,13,14.80,113.41,71.4,22.12,10.67,Big 12,Texas,11.71,4.13,68.3,91.29,20,3.09
32,15,14.69,110.33,74.4,21.63,8.62,SEC,Florida,9.19,6.07,68.9,88.70,21,5.50
33,9,14.66,110.16,74.2,21.89,8.39,Big East,Seton Hall,8.28,6.27,67.8,88.27,25,6.38
34,14,14.62,112.35,70.0,22.94,11.93,ACC,Syracuse,9.75,2.69,65.1,89.41,23,4.86
35,12,14.10,120.15,75.1,21.47,6.47,ACC,Notre Dame,9.57,7.63,70.6,98.68,24,4.53
36,11,13.83,111.68,77.3,21.08,6.64,A-10,Virginia Commonwealth,4.35,7.19,67.8,90.61,25,9.47
37,13,13.75,116.93,73.8,21.67,8.15,Big Ten,Michigan,7.92,5.59,67.4,95.27,23,6.39
38,15,13.69,115.02,79.6,20.02,3.59,Big East,Creighton,6.44,10.10,72.4,95.00,20,7.26
39,6,13.60,118.39,73.6,22.56,11.71,WCC,Saint Mary's (CA),1.24,1.89,60.9,95.84,29,12.69
40,13,13.52,114.09,80.5,19.71,2.10,Pac-12,Southern California,7.64,11.43,74.6,94.38,21,5.88
41,13,13.40,110.69,67.8,20.99,13.53,Big Ten,Wisconsin,9.40,-0.13,63.8,89.70,22,4.00
42,15,12.51,114.24,73.3,18.83,6.16,ACC,Georgia Tech,9.95,6.35,70.7,95.40,21,2.56
43,13,12.41,113.17,72.0,18.81,7.35,Big 12,Texas Tech,10.25,5.06,69.9,94.37,19,2.16
44,11,12.36,111.91,83.6,17.95,0.32,WCC,Brigham Young,2.36,12.03,72.8,93.95,26,10.84
45,16,12.31,108.87,70.7,18.62,9.46,Big 12,Kansas State,9.79,2.85,68.2,90.25,17,2.52
46,14,12.16,112.90,78.0,18.44,1.94,ACC,Florida State,8.16,10.23,74.0,94.47,20,4.00
47,8,12.10,112.75,77.2,18.38,3.78,A-10,Saint Joseph's,4.93,8.31,70.1,94.37,28,7.17
48,12,12.04,109.16,75.8,17.89,7.10,Pac-12,Colorado,7.64,4.93,70.8,91.27,22,4.97
49,14,12.03,112.51,69.6,19.51,10.69,ACC,Clemson,6.87,1.35,64.5,93.00,17,5.16
50,9,12.01,108.83,76.0,17.58,5.46,SEC,South Carolina,5.83,6.55,69.3,91.25,25,6.65
51,11,11.94,109.39,73.6,18.23,6.90,Big East,Providence,8.46,5.04,70.1,91.16,24,3.49
52,10,11.89,104.70,68.6,18.15,14.29,MWC,San Diego State,4.33,-2.41,60.6,86.56,28,7.95
53,10,11.43,113.59,75.7,17.39,5.79,A-10,George Washington,4.24,5.64,68.5,96.20,28,7.18
54,8,11.34,107.06,72.5,17.45,9.06,A-10,Dayton,4.76,2.28,65.9,89.62,25,6.58
55,15,11.21,110.24,83.9,16.15,-4.60,Pac-12,Washington,8.12,15.81,80.8,94.09,19,3.09
56,7,10.71,104.97,75.2,16.69,10.48,Horizon,Valparaiso,0.02,0.23,62.8,88.28,30,12.41
57,17,10.48,112.81,77.5,16.02,2.45,Pac-12,UCLA,9.69,8.03,76.7,96.79,15,0.78
58,13,10.39,110.36,71.9,15.70,6.93,Pac-12,Oregon State,9.26,3.46,70.1,94.67,19,1.78
59,18,10.31,111.05,73.6,15.77,5.14,Big East,Georgetown,8.49,5.17,71.8,95.28,15,1.82
60,10,10.30,116.02,77.4,15.83,2.22,AAC,Houston,2.17,8.08,69.3,100.18,22,8.13
61,16,10.23,110.80,78.2,15.24,1.54,SEC,Arkansas,6.76,8.69,74.7,95.57,16,3.47
62,12,10.16,112.15,72.0,16.75,8.48,Big Ten,Northwestern,4.12,1.68,66.0,95.40,20,6.03
63,15,9.93,109.62,75.0,15.53,3.24,ACC,Virginia Tech,7.53,6.69,72.6,94.09,20,2.40
64,15,9.84,106.65,76.6,14.77,2.19,AAC,Memphis,3.58,7.65,70.3,91.89,19,6.26
65,17,9.83,113.21,75.2,15.22,3.12,ACC,NC State,9.04,6.70,74.4,97.99,16,0.79
66,12,9.79,110.28,73.6,15.43,4.79,AAC,Tulsa,5.76,5.00,69.6,94.85,20,4.03
67,14,9.41,107.11,70.6,14.39,7.36,SEC,Georgia,8.47,2.05,69.7,92.72,20,0.94
68,14,9.39,107.10,70.3,14.68,6.93,Big Ten,Ohio State,7.08,2.46,68.0,92.42,21,2.31
69,6,9.23,110.10,80.2,15.10,6.32,Southland,Stephen F. Austin,-5.47,2.91,63.3,95.00,28,16.91
70,7,9.08,107.91,74.9,14.95,8.53,Ivy,Yale,-1.03,0.55,63.8,92.95,23,11.13
71,6,9.03,107.63,77.1,14.06,4.42,Big West,Hawaii,-1.04,4.61,66.7,93.57,28,10.38
72,18,8.84,110.67,72.2,13.92,4.99,Big Ten,Nebraska,5.57,3.85,69.0,96.76,16,3.26
73,14,8.79,112.28,78.8,13.74,-1.17,SEC,Louisiana State,7.00,9.96,77.1,98.54,19,1.79
74,13,8.78,110.18,68.8,14.32,9.84,MVC,Northern Iowa,4.44,-1.06,64.0,95.86,23,4.78
75,17,8.28,109.20,73.3,12.81,4.19,Pac-12,Arizona State,8.96,4.08,74.0,96.39,15,-0.69
76,17,8.18,110.08,74.9,13.22,2.63,SEC,Mississippi State,6.02,5.55,72.8,96.86,14,2.16
77,20,8.18,106.91,66.5,12.39,9.53,Big 12,Oklahoma State,8.81,-1.35,67.1,94.52,12,-0.63
78,9,8.10,107.39,74.3,12.67,4.87,MVC,Evansville,-0.39,3.23,65.3,94.73,25,8.97
79,15,8.06,108.57,69.6,12.68,6.91,Pac-12,Stanford,10.41,1.15,70.4,95.89,15,-0.77
80,15,7.92,107.47,69.4,13.12,8.21,A-10,Rhode Island,3.29,-0.29,64.8,94.36,17,4.63
81,12,7.91,110.11,75.2,12.31,2.42,SEC,Mississippi,4.81,5.49,72.1,97.80,20,3.09
82,19,7.80,109.98,75.1,12.00,2.00,SEC,Tennessee,7.86,5.80,75.2,97.98,15,-0.06
83,12,7.69,106.88,68.7,12.51,7.17,AAC,Temple,6.57,0.52,67.6,94.37,21,1.12
84,13,7.66,108.20,76.3,11.89,1.44,Big East,Marquette,5.57,6.21,74.2,96.30,20,2.09
85,16,7.28,113.76,76.6,11.59,0.23,A-10,Richmond,4.56,7.05,73.8,102.18,16,2.72
86,12,7.23,109.45,77.5,11.42,2.08,MWC,Boise State,3.13,5.15,70.2,98.02,20,7.31
87,7,7.17,110.49,79.1,11.34,1.91,Ivy,Princeton,-1.72,5.26,68.6,99.16,22,10.52
88,15,7.14,104.74,66.5,11.02,9.46,SEC,Alabama,8.62,-2.33,67.9,93.72,18,-1.48
89,5,7.12,107.20,71.1,12.85,10.37,Sun Belt,Little Rock,-1.76,-3.25,60.8,94.35,30,10.23
90,9,6.55,111.29,77.7,10.67,0.60,A-10,St. Bonaventure,1.87,5.95,73.0,100.62,22,4.68
91,12,6.30,113.94,86.4,9.53,-7.10,Horizon,Oakland,-1.61,13.40,78.5,104.42,23,7.91
92,8,6.25,108.31,79.4,9.51,-0.06,CAA,UNC Wilmington,0.35,6.31,72.1,98.80,25,7.30
93,11,6.17,106.31,75.2,10.08,4.66,CAA,James Madison,0.50,1.52,68.7,96.22,21,6.50
94,13,5.74,113.52,79.0,9.33,-3.25,A-10,Davidson,5.14,8.98,78.1,104.19,20,0.97
95,11,5.57,111.14,76.9,9.42,0.06,CAA,William & Mary,1.30,5.51,71.1,101.72,20,5.77
96,9,5.55,107.77,76.6,9.34,3.53,MAC (East),Akron,-1.24,2.02,68.0,98.42,26,8.60
97,20,5.53,107.23,74.0,9.57,-0.59,ACC,Wake Forest,10.53,6.13,79.0,97.65,11,-5.00
98,15,5.50,103.05,78.2,8.72,-0.50,MWC,Nevada-Las Vegas,3.17,5.99,73.5,94.33,18,4.67
99,8,5.44,108.99,76.2,9.37,1.71,Summit,South Dakota State,-1.22,3.72,68.1,99.62,26,8.09
100,10,5.33,103.99,71.2,8.88,5.86,Big West,UC Irvine,0.77,-0.54,66.1,95.11,28,5.11
101,8,5.29,104.68,79.5,8.25,-0.61,MAAC,Monmouth,-1.85,5.90,72.3,96.43,28,7.14
102,10,5.27,106.16,75.1,8.72,2.13,MWC,Fresno State,2.24,3.14,70.7,97.44,25,4.43
103,15,5.21,107.90,76.0,8.69,0.05,MWC,New Mexico,2.58,5.16,73.4,99.21,17,2.63
104,10,5.02,109.17,78.9,8.29,-1.71,CAA,Hofstra,0.77,6.72,73.8,100.88,24,5.06
105,11,5.02,104.85,78.9,8.04,-0.51,Sun Belt,UT Arlington,-3.42,5.53,69.1,96.82,24,9.86
106,13,4.66,104.56,68.5,8.89,11.23,CUSA,Old Dominion,-2.31,-6.57,61.6,95.67,25,6.97
107,19,4.39,107.17,72.1,7.39,0.77,Big Ten,Illinois,7.03,3.61,74.8,99.78,15,-2.65
108,15,4.09,107.09,74.7,7.00,-0.55,Big West,Long Beach State,4.57,4.64,73.4,100.09,20,1.29
109,21,4.07,101.48,66.9,7.12,4.86,Big 12,TCU,8.62,-0.78,71.5,94.36,12,-4.55
110,14,3.79,103.76,70.8,6.97,5.20,Big West,UC Santa Barbara,1.44,-1.42,67.2,96.80,19,3.52
111,7,3.75,104.59,76.2,7.58,4.81,AEC,Stony Brook,-5.28,-1.06,64.1,97.00,26,12.12
112,11,3.59,107.97,79.6,6.47,-3.15,MAAC,Iona,-1.78,6.73,74.3,101.50,22,5.36
113,11,3.59,102.20,71.3,6.66,6.83,WAC,New Mexico State,-3.54,-3.25,63.1,95.54,23,8.21
114,7,3.50,107.71,79.0,6.60,0.02,CUSA,UAB,-3.07,3.48,70.4,101.11,26,8.58
115,10,3.45,111.37,76.3,7.02,1.86,Ivy,Columbia,-2.55,1.60,68.5,104.35,25,7.74
116,14,3.40,102.57,67.2,6.79,5.43,MVC,Illinois State,2.59,-2.03,66.1,95.78,18,1.09
117,6,3.24,105.51,75.8,6.28,3.78,Southern,Chattanooga,-3.46,-0.54,67.5,99.23,29,8.23
118,16,3.17,102.23,65.8,5.90,5.93,Big Ten,Penn State,6.95,-2.76,69.6,96.33,16,-3.78
119,15,2.96,107.52,77.6,5.36,-0.16,MAC (West),Toledo,-2.36,3.12,71.4,102.16,17,6.13
120,13,2.89,110.23,79.3,5.89,-0.33,Horizon,Milwaukee,-2.02,3.22,72.5,104.34,20,6.88
121,14,2.85,100.96,75.7,5.73,0.48,MWC,Nevada,1.79,2.37,72.1,95.23,24,3.63
122,10,2.79,105.02,73.8,4.81,0.17,MVC,Southern Illinois,-1.30,2.62,69.7,100.20,22,4.09
123,15,2.68,109.46,73.4,5.09,0.76,MWC,Utah State,2.06,1.93,71.5,104.37,16,1.84
124,10,2.66,103.01,72.5,5.14,4.42,CUSA,Middle Tennessee,-0.70,-1.76,68.9,97.87,25,3.69
125,15,2.62,108.42,79.6,5.44,-3.02,Sun Belt,Louisiana,-1.94,5.64,72.8,102.98,19,6.76
126,9,2.58,101.53,72.9,5.57,4.67,WAC,Cal State Bakersfield,-5.15,-2.09,63.8,95.96,24,9.12
127,21,2.50,103.62,68.6,4.66,2.95,SEC,Missouri,6.88,-0.46,73.0,98.95,10,-4.39
128,14,2.37,95.83,65.4,4.60,11.02,CAA,College of Charleston,0.04,-8.65,62.0,91.22,17,3.45
129,14,2.33,104.69,73.4,4.50,1.66,WCC,Pepperdine,1.68,0.66,71.5,100.19,18,1.94
130,16,2.31,111.11,79.4,4.83,-4.87,MWC,Colorado State,1.53,7.18,77.2,106.28,18,2.18
131,12,1.90,108.70,78.5,3.80,-3.92,MAC (East),Ohio,-1.18,5.82,74.8,104.90,23,3.69
132,14,1.87,101.81,71.2,3.18,4.31,A-10,Fordham,-0.09,-2.44,68.6,98.64,17,2.52
133,13,1.73,105.00,78.2,3.63,-2.40,MAAC,Siena,-3.19,4.12,73.3,101.37,21,4.91
134,15,1.60,105.35,72.0,3.76,1.61,CAA,Northeastern,1.35,0.00,70.9,101.59,18,1.12
135,7,1.43,103.39,75.9,3.94,1.02,WAC,Grand Canyon,-5.60,0.42,68.1,99.45,27,7.79
136,17,1.41,106.57,79.5,2.96,-5.77,A-10,Duquesne,1.35,7.18,78.7,103.61,17,0.79
137,15,1.34,103.43,77.4,3.36,-3.16,MAC (East),Buffalo,0.90,4.50,75.3,100.06,20,2.14
138,12,1.19,111.79,82.4,3.09,-8.00,OVC (East),Belmont,-2.10,9.19,78.4,108.70,20,4.00
139,13,1.16,105.40,83.7,3.25,-9.55,Horizon,Green Bay,-0.67,10.71,80.0,102.16,23,3.69
140,12,1.10,99.46,75.1,2.48,0.66,Big South,UNC Asheville,-3.25,0.44,68.0,96.98,22,7.03
141,14,1.04,103.31,73.6,3.06,3.51,OVC (East),Morehead State,-1.65,-2.47,69.0,100.25,23,4.57
142,9,0.93,103.84,75.6,2.84,2.34,AEC,Albany (NY),-7.57,-1.41,66.1,101.00,24,9.55
143,23,0.86,101.43,68.0,2.41,1.63,Big Ten,Minnesota,6.86,-0.77,74.0,99.03,8,-6.00
144,22,0.83,104.20,67.5,1.87,1.61,Big East,DePaul,8.34,-0.79,75.0,102.33,9,-7.52
145,16,0.83,108.26,86.0,2.62,-12.55,CUSA,Marshall,-0.30,13.38,84.9,105.64,17,1.12
146,18,0.64,102.12,73.5,2.03,-2.05,A-10,Massachusetts,2.96,2.69,75.8,100.09,14,-2.31
147,22,0.50,102.86,70.5,1.59,-0.63,Pac-12,Washington State,7.97,1.13,77.2,101.27,9,-6.68
148,18,0.18,101.27,68.7,1.48,1.71,AAC,Central Florida,3.01,-1.53,71.6,99.79,12,-2.83
149,9,0.18,101.53,76.1,1.93,2.66,Big Sky,Weber State,-5.13,-2.48,67.0,99.59,26,9.09
150,13,0.18,99.22,68.5,1.87,6.87,Horizon,Wright State,-1.76,-6.69,65.8,97.36,22,2.74
151,20,0.15,101.58,70.7,0.94,-2.19,SEC,Auburn,7.54,2.34,78.1,100.64,11,-7.39
152,14,0.11,101.94,70.8,1.41,3.42,MAC (West),Ball State,-2.98,-3.31,66.8,100.53,21,4.03
153,18,0.09,106.59,68.5,1.89,1.58,MWC,Wyoming,2.19,-1.49,71.9,104.70,14,-3.41
154,17,0.04,97.42,67.8,1.23,1.64,MVC,Indiana State,2.20,-1.60,69.4,96.19,15,-1.63
155,10,0.00,107.29,79.4,1.35,-4.79,Summit,Purdue-Fort Wayne,-1.66,4.78,76.0,105.95,24,3.41
156,13,-0.06,102.58,71.5,0.75,2.76,CAA,Towson,-1.57,-2.81,67.5,101.83,20,3.97
157,10,-0.07,102.81,79.5,1.18,-4.17,CUSA,Louisiana Tech,-4.40,4.10,72.6,101.64,23,6.94
158,15,-0.14,104.44,77.4,1.63,-2.96,MAC (West),Eastern Michigan,1.24,2.82,74.5,102.81,18,2.82
159,14,-0.18,103.45,72.7,1.35,1.37,Sun Belt,Louisiana-Monroe,-1.46,-1.55,69.4,102.10,20,3.26
160,14,-0.24,106.34,85.3,0.96,-12.13,Summit,Omaha,-2.04,11.89,81.8,105.38,18,3.44
161,20,-0.38,103.39,68.3,0.60,0.33,AAC,East Carolina,3.22,-0.70,71.9,102.79,12,-3.59
162,13,-0.46,99.03,72.4,0.86,2.57,MAC (West),Northern Illinois,-1.20,-3.03,67.2,98.17,21,5.24
163,11,-0.52,108.33,77.3,0.97,-1.34,Big South,High Point,-4.24,0.82,70.6,107.36,21,6.72
164,16,-0.67,108.36,75.6,0.88,-2.19,MAC (West),Central Michigan,-1.30,1.52,72.8,107.48,17,2.85
165,16,-0.67,103.60,75.9,-0.08,-4.30,CAA,Elon,0.66,3.63,75.4,103.68,16,0.50
166,17,-0.70,98.11,64.3,-0.11,5.36,MVC,Loyola (IL),1.11,-6.06,65.1,98.22,15,-0.72
167,12,-0.72,103.59,72.5,1.21,2.61,Big Sky,Montana,-4.29,-3.34,67.4,102.38,21,5.09
168,14,-0.79,101.04,77.2,0.53,0.63,A-Sun,Florida Gulf Coast,-3.82,-1.41,70.7,100.51,21,6.57
169,22,-0.85,96.92,65.9,0.09,2.91,AAC,Tulane,3.79,-3.77,70.5,96.84,12,-4.65
170,13,-0.93,99.61,68.8,0.76,6.43,Summit,North Dakota State,-2.99,-7.36,64.5,98.84,20,4.30
171,16,-0.96,98.32,66.7,0.00,4.98,Ivy,Harvard,-0.25,-5.94,66.2,98.32,14,0.53
172,16,-1.29,106.66,77.1,-0.03,-2.99,CUSA,Western Kentucky,-0.89,1.70,76.1,106.69,18,1.00
173,12,-1.41,111.33,84.3,-0.57,-9.11,A-Sun,North Florida,-3.92,7.70,79.5,111.91,22,4.74
174,9,-1.42,105.05,82.2,-0.97,-7.19,Big South,Winthrop,-5.70,5.77,75.9,106.02,23,6.31
175,12,-1.49,104.50,78.1,-0.57,-3.68,Southern,East Tennessee State,-2.29,2.19,74.6,105.06,24,3.50
176,14,-1.51,104.77,75.0,-0.34,-1.39,AEC,Vermont,-4.73,-0.11,70.6,105.11,23,4.41
177,13,-1.53,104.00,73.8,-0.76,-1.17,MAC (East),Kent State,-1.47,-0.36,72.4,104.75,19,1.38
178,14,-1.58,104.31,71.4,-0.28,2.65,OVC (West),Murray State,-3.06,-4.23,67.5,104.59,17,3.84
179,25,-1.61,95.62,61.2,-1.71,5.30,ACC,Boston College,7.67,-6.91,70.5,97.34,7,-9.28
180,21,-1.79,99.33,66.9,-1.44,0.96,A-10,George Mason,3.62,-2.75,72.3,100.76,11,-5.41
181,11,-1.81,99.17,73.3,-0.94,1.03,OVC (East),Tennessee State,-5.30,-2.85,68.8,100.12,20,4.48
182,12,-1.85,99.38,73.0,-1.25,2.76,Big South,Coastal Carolina,-4.22,-4.61,66.5,100.62,21,6.48
183,24,-1.90,96.43,67.9,-0.73,-0.43,Big East,St. John's (NY),7.94,-1.47,77.3,97.16,8,-9.31
184,19,-2.07,101.41,73.2,-1.66,-2.18,MAC (West),Western Michigan,0.06,0.11,73.5,103.07,13,-0.31
185,14,-2.09,102.56,79.0,-2.00,-5.71,Patriot,Bucknell,-5.89,3.63,73.8,104.56,17,5.16
186,20,-2.21,104.77,77.6,-1.61,-7.29,WCC,Portland,0.56,5.08,79.8,106.38,12,-2.16
187,15,-2.44,108.14,83.7,-1.50,-11.31,Horizon,Detroit Mercy,-0.82,8.87,82.8,109.64,16,0.90
188,17,-2.69,104.97,76.0,-2.18,-4.23,Summit,Oral Roberts,0.59,1.54,76.9,107.15,14,-0.90
189,21,-2.73,96.16,65.8,-3.25,1.86,A-10,Saint Louis,3.49,-4.59,72.0,99.42,11,-6.22
190,14,-2.80,98.29,65.7,-2.01,4.40,Sun Belt,Georgia State,-2.19,-7.20,65.0,100.30,16,0.70
191,16,-2.83,102.02,71.1,-2.35,2.39,Southern,Furman,-4.20,-5.23,66.7,104.37,19,4.40
192,25,-2.85,97.31,63.2,-3.43,2.97,AAC,South Florida,5.24,-5.83,71.3,100.73,8,-8.09
193,15,-2.92,104.81,77.6,-2.40,-7.25,WCC,San Francisco,-0.68,4.33,78.7,107.21,15,-1.10
194,15,-3.11,102.50,71.9,-2.27,2.21,Southern,Mercer,-4.55,-5.32,68.8,104.77,19,3.15
195,19,-3.14,103.70,78.3,-2.87,-6.38,CUSA,Charlotte,-1.72,3.24,79.7,106.57,14,-1.42
196,8,-3.18,99.52,73.6,-2.65,-0.33,Southland,Texas A&M-Corpus Christi,-5.44,-2.85,69.9,102.17,25,3.64
197,12,-3.21,105.94,77.9,-3.27,-5.73,OVC (East),Tennessee Tech,-3.66,2.52,75.5,109.21,19,2.45
198,15,-3.34,101.39,65.2,-3.72,7.06,Summit,Denver,-3.24,-10.40,65.3,105.11,16,-0.10
199,20,-3.49,105.12,72.4,-3.96,-3.69,Big West,Cal Poly,0.90,0.20,75.2,109.08,10,-2.80
200,19,-3.52,99.10,67.3,-3.53,-1.46,MVC,Missouri State,2.58,-2.06,72.5,102.63,13,-5.25
201,16,-3.53,104.74,80.5,-4.28,-8.54,OVC (East),Eastern Kentucky,-3.86,5.01,79.1,109.02,15,1.42
202,20,-3.57,100.19,69.6,-3.88,0.01,WCC,Pacific,2.35,-3.58,71.8,104.08,8,-2.18
203,17,-3.63,102.19,71.2,-4.31,-2.84,WCC,Loyola Marymount,0.87,-0.79,74.8,106.50,14,-3.58
204,16,-3.68,97.38,75.0,-4.14,-3.21,Big Sky,North Dakota,-4.91,-0.47,71.7,101.53,17,3.27
205,17,-3.75,103.82,71.8,-3.99,-0.69,Southern,Wofford,-2.35,-3.06,71.7,107.81,15,0.03
206,14,-3.81,100.48,77.4,-4.17,-5.35,CUSA,UTEP,-4.93,1.54,74.9,104.64,19,2.52
207,14,-3.84,101.17,76.4,-4.37,-6.88,MAAC,Fairfield,-3.14,3.04,77.1,105.55,19,-0.70
208,15,-4.17,100.14,75.1,-4.36,-2.43,A-Sun,NJIT,-4.56,-1.74,73.9,104.50,20,1.20
209,15,-4.42,100.86,70.9,-5.09,-1.85,Patriot,Lehigh,-5.20,-2.57,69.1,105.95,17,1.81
210,16,-4.47,108.92,81.4,-4.68,-8.24,Big Sky,Eastern Washington,-6.03,3.78,77.0,113.60,18,4.47
211,15,-4.64,102.49,72.8,-4.98,-3.05,SWAC,Texas Southern,-6.94,-1.59,70.5,107.47,18,2.30
212,20,-4.67,99.93,67.2,-5.55,-0.49,WCC,Santa Clara,1.86,-4.18,73.3,105.48,11,-6.10
213,11,-4.79,96.36,70.3,-4.80,2.86,NEC,Wagner,-9.52,-7.65,65.0,101.17,23,5.29
214,18,-4.98,98.25,72.9,-5.04,-2.88,Southern,Western Carolina,-1.53,-2.10,73.2,103.29,16,-0.32
215,14,-4.99,95.54,67.6,-5.44,3.46,Patriot,Navy,-7.05,-8.45,64.7,100.98,19,2.88
216,20,-5.00,96.11,66.0,-6.09,3.02,MAAC,Rider,-3.60,-8.02,67.4,102.19,13,-1.39
217,16,-5.00,94.33,65.5,-6.26,5.24,MAAC,Saint Peter's,-4.30,-10.24,66.2,100.58,14,-0.70
218,24,-5.15,102.58,67.5,-6.79,-1.94,MVC,Drake,0.92,-3.21,71.9,109.36,7,-4.42
219,15,-5.17,100.86,73.1,-6.04,-2.96,Big South,Radford,-3.45,-2.21,72.5,106.90,16,0.58
220,13,-5.19,96.10,69.8,-5.81,3.19,Big Sky,Idaho,-5.88,-8.38,66.2,101.91,21,3.56
221,19,-5.25,100.80,71.2,-5.44,-0.54,CUSA,Florida International,-4.81,-4.71,70.1,106.24,13,1.09
222,16,-5.36,96.09,66.0,-6.24,4.75,Sun Belt,Texas State,-4.29,-10.11,64.3,102.32,15,1.71
223,25,-5.42,96.70,63.2,-7.08,2.93,CAA,Drexel,1.88,-8.35,70.4,103.77,6,-7.26
224,18,-5.51,97.00,68.4,-6.51,-0.34,MWC,Air Force,0.66,-5.17,72.8,103.51,14,-4.41
225,15,-5.57,101.15,73.0,-6.72,-2.49,OVC (West),Tennessee-Martin,-4.72,-3.08,71.3,107.87,20,1.71
226,18,-5.58,97.60,71.1,-6.32,-0.10,Ivy,Dartmouth,-3.29,-5.48,71.0,103.92,10,0.11
227,18,-5.58,103.15,76.3,-6.27,-8.67,Summit,South Dakota,-0.88,3.08,79.3,109.43,14,-2.94
228,19,-5.58,92.43,63.8,-6.81,3.38,Big West,UC Davis,-1.26,-8.96,66.0,99.24,11,-2.20
229,19,-5.62,105.14,76.5,-6.86,-8.08,MAAC,Canisius,-3.77,2.46,78.4,112.00,14,-1.85
230,17,-5.65,101.39,75.9,-6.15,-4.91,Sun Belt,Georgia Southern,-3.14,-0.74,74.4,107.54,14,1.48
231,19,-5.66,97.75,69.7,-6.46,0.42,Big West,UC Riverside,-3.08,-6.08,69.7,104.21,14,-0.03
232,22,-5.79,95.61,70.5,-6.41,-1.32,MWC,San Jose State,1.35,-4.48,73.9,102.02,9,-3.35
233,19,-5.86,95.92,68.2,-6.32,-0.85,Summit,IUPUI,0.11,-5.00,73.8,102.23,13,-5.66
234,18,-5.88,97.81,70.6,-6.65,-1.48,MAC (East),Bowling Green State,-1.85,-4.40,72.3,104.46,16,-1.68
