,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
94,12,5.47,,75.5,,0.19,WCC,San Diego,2.74,5.27,71.4,,18,4.07
95,14,5.38,,74.2,,-0.77,MWC,Colorado State,4.41,6.15,71.6,,19,2.64
96,8,5.29,,71.6,,3.18,WAC,Fresno State,0.44,2.11,66.8,,20,4.86
97,5,5.26,,70.3,,6.79,Patriot,Holy Cross,-5.38,-1.53,58.7,,26,11.58
98,14,5.11,,71.5,,1.20,MWC,San Diego State,4.14,3.91,69.6,,16,1.93
99,16,5.09,,67.6,,3.83,Big East (West),Rutgers,6.45,1.26,69.0,,12,-1.36
100,10,5.02,,76.8,,-0.84,MAC (East),Kent State,0.55,5.86,70.7,,21,6.06
101,9,4.69,,73.7,,1.64,Sun Belt (West),New Mexico State,-0.91,3.05,67.4,,20,6.21
102,19,4.67,,61.6,,7.76,SEC (West),Arkansas,9.57,-3.09,66.5,,9,-4.89
103,17,4.65,,72.4,,-0.35,Pac-10,Washington,7.28,5.00,75.0,,10,-2.63
104,6,4.56,,74.5,,0.07,Big Sky,Weber State,-2.01,4.49,67.6,,26,6.91
105,12,4.53,,70.3,,4.18,WAC,Hawaii,1.56,0.35,67.4,,19,2.97
106,14,4.20,,69.0,,4.09,CUSA (National),South Florida,4.52,0.12,68.0,,15,1.03
107,9,4.16,,66.6,,7.49,Big West,Utah State,-1.43,-3.34,60.0,,24,6.61
108,15,4.08,,66.8,,4.00,Big East (West),West Virginia,6.84,0.08,69.6,,14,-2.76
109,15,3.86,,68.0,,4.50,Pac-10,Oregon State,5.86,-0.64,68.4,,13,-0.39
110,11,3.83,,70.8,,4.05,Mid-Cont,Valparaiso,-1.14,-0.21,65.8,,20,4.97
111,12,3.51,,69.8,,1.91,A-10 (East),Rhode Island,3.35,1.60,69.6,,19,0.16
112,19,3.46,,63.3,,6.06,Big 12,Nebraska,9.21,-2.60,68.5,,11,-5.13
113,10,3.29,,74.4,,-1.35,WAC,Rice,0.89,4.65,69.6,,19,4.83
114,14,3.10,,64.6,,8.11,Big West,UC Santa Barbara,-1.12,-5.01,60.3,,18,4.22
115,6,2.86,,79.9,,-2.82,A-Sun (South),Troy,-4.80,5.67,70.7,,26,9.19
116,17,2.82,,71.4,,-1.66,A-10 (West),George Washington,3.34,4.48,71.9,,12,-0.52
117,10,2.78,,74.0,,-1.33,CAA,Virginia Commonwealth,-3.29,4.11,68.0,,18,6.07
118,11,2.69,,74.8,,-0.82,MAAC,Siena,-1.78,3.51,70.4,,21,4.47
119,13,2.53,,70.6,,1.88,Big Sky,Eastern Washington,-0.80,0.65,66.9,,18,3.74
120,12,2.49,,75.7,,0.86,OVC,Murray State,-2.80,1.63,69.0,,17,6.62
121,12,2.39,,71.9,,-1.40,MVC,Wichita State,0.99,3.79,70.5,,18,1.40
122,17,2.36,,62.6,,6.39,Big Ten,Northwestern,5.43,-4.02,65.7,,12,-3.07
123,18,2.30,,70.2,,-0.31,Big East (East),Virginia Tech,5.34,2.61,73.2,,11,-3.03
124,12,2.27,,64.1,,7.35,CAA,George Mason,-1.31,-5.08,60.5,,16,3.57
125,14,2.07,,69.6,,1.99,WCC,San Francisco,1.43,0.09,68.5,,15,1.10
126,9,2.07,,70.0,,1.78,Big West,UC Irvine,-1.65,0.29,64.0,,20,5.93
127,16,1.96,,70.1,,1.27,MAC (West),Toledo,1.96,0.69,70.4,,13,-0.31
128,15,1.94,,66.7,,5.73,WCC,Saint Mary's (CA),0.84,-3.79,64.1,,15,2.57
129,15,1.83,,58.6,,13.59,MAC (East),Miami (OH),2.87,-11.76,58.7,,13,-0.07
130,15,1.81,,65.2,,4.96,CUSA (American),East Carolina,4.73,-3.15,65.1,,12,0.11
131,13,1.77,,72.8,,-1.16,WAC,Southern Methodist,1.77,2.92,72.8,,17,0.00
132,16,1.71,,57.3,,14.87,MWC,Air Force,1.46,-13.17,57.0,,12,0.25
133,12,1.56,,68.6,,2.21,CAA,Drexel,-1.45,-0.66,65.2,,19,3.45
134,15,1.53,,70.9,,0.86,Sun Belt (West),Denver,-0.28,0.68,69.1,,17,1.81
135,8,1.21,,74.6,,1.16,Southern (South),College of Charleston,-3.18,0.05,67.7,,25,6.91
136,18,1.12,,73.5,,-1.78,MVC,Bradley,1.19,2.91,72.3,,12,1.17
137,11,1.10,,67.7,,4.32,AEC,Boston University,-3.42,-3.22,63.2,,20,4.52
138,14,1.00,,68.4,,1.92,Sun Belt (East),Middle Tennessee,0.93,-0.92,67.7,,16,0.77
139,14,0.92,,69.6,,1.45,MAC (West),Northern Illinois,1.11,-0.53,69.8,,17,-0.19
140,13,0.86,,78.4,,-9.14,WCC,Pepperdine,1.79,10.00,78.7,,15,-0.32
141,16,0.81,,74.5,,-4.61,Horizon,Loyola (IL),0.97,5.42,74.6,,15,-0.16
142,12,0.77,,75.7,,0.16,OVC,Tennessee Tech,-2.96,0.61,68.7,,20,7.00
143,16,0.61,,66.9,,1.67,CUSA (National),Southern Mississippi,3.85,-1.06,70.1,,13,-3.24
144,14,0.52,,73.0,,-0.39,Sun Belt (West),South Alabama,2.16,0.91,71.4,,14,1.61
145,19,0.44,,76.6,,-7.78,CUSA (National),TCU,4.22,8.22,80.4,,9,-3.79
146,9,0.40,,81.2,,-6.50,Southern (South),Chattanooga,-3.64,6.90,74.0,,21,7.13
147,11,0.29,,66.5,,3.82,Ivy,Princeton,-2.60,-3.53,62.1,,16,4.37
148,10,0.21,,80.7,,-3.25,Southern (North),Davidson,-2.25,3.45,71.1,,17,9.63
149,9,0.15,,81.2,,-5.31,OVC,Morehead State,-4.00,5.46,73.4,,20,7.79
150,10,0.12,,77.5,,-2.41,Mid-Cont,Oral Roberts,-5.73,2.53,70.2,,18,7.29
151,11,0.07,,71.6,,2.19,A-Sun (South),Central Florida,-5.84,-2.12,65.8,,21,5.88
152,17,0.06,,68.3,,-0.21,A-10 (West),La Salle,3.16,0.27,71.4,,12,-3.10
153,15,-0.05,,74.0,,-2.53,Sun Belt (East),Arkansas State,-1.36,2.48,68.5,,13,5.50
154,12,-0.09,,75.0,,-2.16,MAAC,Iona,-3.59,2.07,71.5,,17,3.48
155,15,-0.16,,66.6,,2.62,CAA,Old Dominion,-2.20,-2.78,64.6,,12,2.04
156,14,-0.22,,70.7,,0.46,Sun Belt (West),New Orleans,0.28,-0.68,69.3,,15,1.38
157,12,-0.25,,70.9,,0.27,MAAC,Fairfield,-1.06,-0.52,70.1,,19,0.81
158,18,-0.49,,70.9,,-3.18,MWC,New Mexico,4.06,2.69,73.3,,10,-2.32
159,17,-0.57,,73.3,,-5.86,MAC (West),Ball State,2.17,5.30,76.0,,13,-2.73
160,16,-0.71,,70.0,,-3.91,MVC,Evansville,2.97,3.19,73.7,,12,-3.68
161,15,-0.74,,73.3,,-1.90,MAC (East),Marshall,-0.63,1.16,72.2,,14,1.07
162,14,-0.80,,78.6,,-8.46,MAC (East),Akron,-1.43,7.66,77.0,,14,1.64
163,8,-0.84,,71.1,,3.41,OVC,Austin Peay,-1.98,-4.25,67.8,,23,3.32
164,11,-0.90,,82.0,,-7.43,Southern (North),East Tennessee State,-2.94,6.53,75.2,,20,6.81
165,12,-0.94,,70.8,,-0.84,Sun Belt (East),Little Rock,-0.91,-0.10,70.4,,18,0.47
166,16,-0.96,,71.3,,-3.45,MAC (East),Ohio,2.41,2.49,74.7,,14,-3.37
167,16,-0.97,,65.4,,3.01,WAC,Boise State,0.07,-3.98,66.3,,13,-0.93
168,16,-1.02,,65.9,,1.47,Big West,Pacific,-0.95,-2.48,66.0,,12,-0.07
169,13,-1.06,,69.3,,-0.50,Ivy,Yale,-2.45,-0.56,66.1,,14,3.22
170,14,-1.22,,68.6,,-0.97,CAA,Delaware,-1.54,-0.25,68.3,,15,0.31
171,8,-1.24,,72.4,,1.72,Southland,Stephen F. Austin,-7.98,-2.96,62.9,,21,9.52
172,12,-1.32,,68.9,,3.36,AEC,Vermont,-4.85,-4.67,64.0,,21,4.97
173,14,-1.38,,66.4,,2.86,Patriot,American,-5.85,-4.24,61.9,,16,4.47
174,15,-1.39,,68.7,,-1.16,WAC,Louisiana Tech,2.93,-0.23,70.9,,12,-2.19
175,20,-1.45,,70.6,,-3.45,Pac-10,Washington State,6.73,1.99,78.8,,7,-8.19
176,7,-1.65,,72.8,,-0.52,Southland,Sam Houston State,-6.86,-1.13,65.0,,23,7.80
177,10,-1.92,,83.9,,-12.40,Southern (North),Appalachian State,-3.46,10.47,79.6,,19,4.31
178,18,-1.98,,61.7,,3.88,A-10 (East),Massachusetts,3.52,-5.86,66.5,,11,-4.83
179,21,-2.08,,63.1,,-0.69,Big Ten,Penn State,7.71,-1.39,72.9,,7,-9.79
180,17,-2.09,,65.4,,0.80,MVC,Northern Iowa,1.47,-2.89,67.7,,11,-2.32
181,16,-2.20,,67.7,,1.46,MAC (West),Bowling Green State,1.95,-3.66,69.4,,13,-1.72
182,15,-2.27,,71.5,,-2.74,Big West,Cal State Northridge,-2.20,0.47,69.3,,14,2.21
183,12,-2.30,,72.7,,-1.89,A-Sun (North),Belmont,-4.05,-0.41,70.0,,17,2.72
184,12,-2.33,,73.9,,-6.77,Ivy,Brown,-3.60,4.44,72.7,,17,1.28
185,14,-2.37,,68.2,,-1.35,Big West,Cal Poly,-1.51,-1.02,68.6,,16,-0.37
186,11,-2.40,,78.8,,-7.11,Mid-Cont,Oakland,-5.05,4.72,74.4,,17,4.39
187,14,-2.43,,71.3,,-1.97,Mid-Cont,IUPUI,-1.80,-0.46,70.8,,20,0.50
188,12,-2.47,,74.6,,-6.33,MAAC,Niagara,-2.23,3.86,74.8,,17,-0.24
189,17,-2.64,,69.0,,-2.74,Big Sky,Montana,-0.71,0.10,70.9,,13,-1.90
190,20,-3.03,,58.3,,6.76,CUSA (National),Houston,4.94,-9.78,66.2,,8,-7.96
191,15,-3.17,,77.3,,-8.10,OVC,Eastern Illinois,-1.92,4.93,78.2,,14,-0.93
192,20,-3.22,,70.4,,-2.94,WCC,Loyola Marymount,0.04,-0.29,73.6,,11,-3.23
193,18,-3.23,,70.3,,-1.76,MAAC,Canisius,-2.34,-1.48,71.1,,10,-0.89
194,14,-3.25,,71.2,,-4.51,Big Sky,Idaho State,-2.66,1.26,70.6,,15,0.62
195,20,-3.31,,67.6,,-1.80,Horizon,Green Bay,0.69,-1.51,72.0,,10,-4.33
196,11,-3.32,,75.1,,-4.06,NEC,Wagner,-6.48,0.73,71.9,,21,3.16
197,21,-3.41,,64.6,,0.67,MVC,Illinois State,2.17,-4.08,70.2,,8,-5.59
198,13,-3.63,,72.8,,-3.24,Big Sky,Northern Arizona,-3.25,-0.39,71.8,,15,1.00
199,14,-3.84,,78.9,,-10.78,MAC (West),Eastern Michigan,-0.91,6.94,78.6,,14,0.29
200,6,-3.89,,78.3,,-7.32,A-Sun (South),Mercer,-9.03,3.44,72.6,,23,5.76
201,15,-4.16,,62.8,,3.34,Big West,Idaho,-2.49,-7.49,63.4,,13,-0.61
202,20,-4.29,,67.2,,0.35,MVC,Drake,1.46,-4.64,70.2,,10,-2.97
203,16,-4.37,,73.5,,-2.43,AEC,Maine,-5.03,-1.94,69.4,,14,4.10
204,21,-4.38,,66.7,,-2.98,A-10 (West),Duquesne,2.29,-1.40,73.4,,9,-6.67
205,12,-4.44,,72.6,,-4.21,Southland,Texas State,-7.59,-0.24,67.3,,17,5.24
206,17,-4.56,,67.7,,-2.60,WCC,Portland,1.07,-1.96,72.1,,11,-4.43
207,15,-4.59,,65.3,,1.46,WCC,Santa Clara,-0.11,-6.05,68.8,,13,-3.50
208,18,-4.70,,68.1,,-2.46,Horizon,Wright State,0.49,-2.24,72.4,,10,-4.25
209,16,-4.75,,64.9,,2.87,Big Sky,Montana State,-2.27,-7.61,65.5,,11,-0.56
210,13,-4.76,,66.6,,1.01,AEC,Binghamton,-5.13,-5.76,66.2,,14,0.37
211,17,-4.76,,67.2,,-0.87,CAA,James Madison,-2.45,-3.89,68.5,,13,-1.23
212,16,-4.96,,71.3,,-5.08,MAAC,Marist,-2.17,0.12,74.1,,13,-2.79
213,15,-4.99,,76.2,,-6.69,Southern (South),Wofford,-1.83,1.70,73.9,,14,2.31
214,15,-5.09,,73.9,,-5.56,AEC,Northeastern,-4.81,0.48,71.1,,16,2.77
215,16,-5.20,,67.0,,-0.18,MAAC,Rider,-3.60,-5.02,68.6,,12,-1.61
216,21,-5.26,,60.5,,4.65,Sun Belt (East),Florida International,-0.19,-9.91,64.4,,8,-3.93
217,13,-5.47,,65.8,,0.94,AEC,Hartford,-5.50,-6.41,64.0,,16,1.76
218,15,-5.67,,64.0,,4.37,A-Sun (North),Samford,-3.86,-10.04,65.5,,13,-1.43
219,10,-5.75,,75.6,,-6.00,A-Sun (North),Jacksonville State,-7.23,0.25,71.5,,20,4.13
220,15,-5.80,,71.4,,-7.43,Ivy,Harvard,-3.65,1.63,73.3,,12,-1.89
221,15,-6.10,,74.0,,-6.85,A-Sun (North),Georgia State,-5.85,0.75,73.7,,14,0.28
222,13,-6.13,,64.1,,3.23,Southland,UT Arlington,-6.17,-9.36,62.7,,16,1.38
223,12,-6.59,,65.3,,-0.71,Patriot,Lehigh,-6.62,-5.87,63.5,,16,1.79
224,15,-6.61,,58.2,,5.99,Patriot,Bucknell,-4.97,-12.61,58.8,,14,-0.66
225,19,-6.72,,62.9,,1.10,Big West,Cal State Fullerton,-2.99,-7.81,66.7,,10,-3.72
226,22,-6.95,,65.6,,-2.38,Horizon,Cleveland State,0.62,-4.56,73.2,,8,-7.57
227,24,-6.96,,56.4,,5.64,MVC,Indiana State,2.37,-12.60,65.7,,7,-9.32
228,14,-6.99,,70.2,,-4.52,Southland,McNeese State,-5.44,-2.47,69.3,,15,0.97
229,21,-7.25,,70.2,,-7.86,Sun Belt (West),North Texas,3.09,0.60,77.8,,7,-7.64
230,17,-7.33,,66.0,,1.44,Southern (South),Furman,-3.15,-8.77,66.2,,14,-0.19
231,19,-7.52,,73.5,,-9.53,MAAC,Saint Peter's,-2.97,2.02,78.1,,10,-4.55
232,10,-7.74,,70.1,,-2.28,Big South,Winthrop,-10.58,-5.45,64.7,,20,5.40
233,13,-7.77,,76.8,,-10.73,Southern (South),Georgia Southern,-5.61,2.97,76.1,,16,0.66
234,11,-7.85,,71.5,,-4.70,MEAC,Hampton,-10.51,-3.15,68.8,,19,2.67
235,12,-7.88,,73.8,,-7.85,NEC,Quinnipiac,-8.56,-0.03,72.3,,17,1.48
236,23,-7.96,,64.8,,-2.26,MAC (East),Buffalo,-0.56,-5.70,72.2,,5,-7.39
237,14,-8.03,,76.5,,-8.08,OVC,Tennessee-Martin,-2.77,0.05,76.3,,14,0.29
238,16,-8.14,,67.9,,-5.36,Patriot,Lafayette,-5.22,-2.78,68.1,,13,-0.24
239,13,-8.15,,67.5,,-0.01,NEC,Central Connecticut State,-8.58,-8.14,67.1,,15,0.43
240,14,-8.34,,67.8,,-2.54,Patriot,Colgate,-6.46,-5.81,66.8,,14,1.00
241,19,-8.36,,71.6,,-5.47,OVC,Southeast Missouri State,-3.18,-2.89,75.1,,11,-3.47
242,13,-8.55,,66.0,,0.31,NEC,Monmouth,-7.48,-8.86,67.1,,15,-1.07
243,21,-8.57,,64.1,,-3.04,CAA,Hofstra,-2.06,-5.53,70.6,,8,-6.52
244,22,-8.60,,70.4,,-5.76,Southern (North),UNC Greensboro,-2.78,-2.84,75.6,,7,-5.21
245,20,-8.76,,62.5,,0.61,Horizon,Youngstown State,-0.76,-9.37,68.7,,9,-6.21
246,21,-8.81,,65.8,,-3.49,WAC,San Jose State,0.23,-5.32,72.6,,7,-6.86
247,16,-8.82,,76.0,,-10.52,NEC,St. Francis (NY),-8.82,1.71,76.0,,14,0.00
248,14,-9.03,,76.9,,-9.22,SWAC,Mississippi Valley State,-10.47,0.19,74.8,,15,2.03
249,15,-9.08,,66.3,,-1.77,AEC,Stony Brook,-5.89,-7.31,66.0,,13,0.25
250,11,-9.20,,72.2,,-7.82,MEAC,South Carolina State,-10.14,-1.39,71.3,,20,0.94
251,14,-9.22,,65.6,,-0.87,Southland,Lamar,-8.11,-8.35,66.0,,13,-0.37
252,22,-9.32,,58.4,,4.01,Big Sky,Portland State,-0.28,-13.33,66.3,,5,-7.89
253,16,-9.32,,64.3,,-2.64,CAA,William & Mary,-5.07,-6.69,68.5,,12,-4.25
254,18,-9.34,,65.6,,-6.31,Big West,UC Riverside,-0.26,-3.04,73.8,,6,-8.13
255,17,-9.40,,67.8,,-4.06,Mid-Cont,Southern Utah,-3.60,-5.34,70.6,,11,-2.82
256,26,-9.47,,64.6,,-7.04,A-10 (East),Fordham,4.03,-2.43,78.1,,2,-13.50
257,12,-9.49,,70.4,,-5.33,SWAC,Prairie View,-8.42,-4.16,71.5,,17,-1.07
258,13,-9.56,,73.2,,-6.61,SWAC,Texas Southern,-11.21,-2.95,71.5,,18,1.65
259,14,-9.66,,76.6,,-9.62,Ind,Centenary (LA),-3.88,-0.04,75.6,,14,1.00
260,20,-9.72,,67.9,,-6.46,Mid-Cont,Kansas City,-2.35,-3.26,75.2,,9,-7.38
261,14,-9.87,,65.3,,-0.75,Big South,Charleston Southern,-8.91,-9.12,65.7,,14,-0.39
262,14,-9.90,,68.3,,-4.54,NEC,Saint Francis (PA),-8.37,-5.37,69.8,,14,-1.54
263,12,-9.94,,62.2,,2.72,MEAC,Delaware State,-9.57,-12.66,62.6,,15,-0.37
264,15,-9.94,,76.0,,-12.22,Ind,Texas A&M-Corpus Christi,-5.25,2.27,77.5,,14,-1.48
265,17,-10.02,,65.3,,-4.73,Big Sky,Sacramento State,-1.84,-5.30,72.0,,12,-6.69
266,15,-10.33,,64.1,,1.74,SWAC,Alabama State,-10.00,-12.07,63.7,,14,0.48
267,17,-10.35,,73.2,,-9.13,MEAC,Howard,-10.72,-1.23,72.8,,13,0.37
268,16,-10.41,,66.2,,-2.02,A-Sun (South),Jacksonville,-6.12,-8.39,69.3,,13,-3.10
269,12,-10.58,,71.5,,-8.69,MEAC,Florida A&M,-10.30,-1.88,71.9,,17,-0.38
270,19,-10.63,,60.2,,1.15,Ivy,Dartmouth,-5.44,-11.78,63.9,,8,-3.70
271,24,-10.72,,63.1,,-4.07,WAC,UTEP,0.04,-6.65,73.2,,6,-10.10
272,16,-10.77,,65.7,,-3.66,Southland,Southeastern Louisiana,-5.41,-7.11,68.1,,11,-2.37
