,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
23,13,14.24,,70.8,,11.88,Big East,Providence,8.18,2.36,64.8,,20,6.06
24,13,13.67,,74.3,,9.33,Big Ten,Michigan State,7.92,4.34,68.1,,15,6.11
25,9,13.58,,79.4,,3.87,Big East,Syracuse,8.83,9.70,73.8,,20,5.66
26,14,13.38,,74.3,,10.10,Big 8,Missouri,9.11,3.28,67.7,,19,6.61
27,7,13.34,,77.1,,7.37,WAC,Utah,2.28,5.98,65.8,,24,11.35
28,11,13.14,,75.4,,6.31,Big East,St. John's (NY),9.48,6.83,71.7,,19,3.63
29,13,13.03,,69.2,,14.98,Big East,Georgetown,8.63,-1.95,62.5,,20,6.76
30,11,12.95,,77.7,,5.32,ACC,Georgia Tech,10.39,7.64,75.2,,19,2.47
31,10,12.95,,70.9,,9.89,Big Ten,Purdue,9.63,3.06,67.8,,18,3.14
32,13,12.92,,69.2,,10.90,A-10,Temple,10.23,2.02,66.5,,20,2.70
33,9,12.79,,79.3,,3.26,Pac-10,California,7.26,9.54,73.8,,21,5.53
34,12,12.70,,75.1,,6.91,GMWC,Memphis,8.73,5.79,69.5,,20,5.53
35,9,12.50,,81.0,,2.28,WAC,Brigham Young,4.09,10.22,71.9,,25,9.09
36,4,12.00,,72.5,,12.13,Sun Belt,New Orleans,0.55,-0.13,61.2,,26,11.33
37,13,11.89,,71.1,,8.54,Big Ten,Ohio State,10.93,3.35,70.2,,15,0.93
38,13,11.88,,71.5,,9.71,Big East,Boston College,7.46,2.17,67.0,,18,4.42
39,13,11.83,,75.9,,4.68,Big Ten,Illinois,9.27,7.15,73.3,,19,2.56
40,12,11.81,,76.4,,5.89,A-10,West Virginia,6.19,5.92,70.8,,17,5.62
41,13,11.69,,75.5,,3.98,Big East,Connecticut,8.05,7.72,71.8,,15,3.64
42,12,11.63,,72.7,,10.45,Pac-10,Washington State,5.63,1.18,65.3,,15,7.41
43,9,11.56,,76.4,,6.43,A-10,George Washington,4.26,5.13,69.1,,21,7.30
44,14,11.52,,77.7,,4.99,SEC (East),Georgia,10.02,6.53,75.0,,15,2.76
45,11,11.35,,78.4,,1.66,Pac-10,UCLA,9.05,9.69,76.1,,22,2.30
46,8,11.19,,89.4,,-8.04,Big West,Nevada-Las Vegas,3.09,19.23,81.3,,21,8.10
47,6,10.89,,74.3,,8.24,MW Coll,Xavier,2.75,2.65,65.1,,24,9.20
48,14,10.83,,69.5,,12.00,GMWC,UAB,5.69,-1.17,64.4,,21,5.09
49,12,10.73,,73.5,,7.97,SEC (East),Florida,7.73,2.76,70.5,,16,2.96
50,11,10.57,,80.5,,0.29,Big 8,Nebraska,5.70,10.28,75.7,,20,4.87
51,11,10.24,,78.7,,4.17,SEC (West),Louisiana State,5.27,6.08,73.7,,22,4.97
52,13,10.05,,79.2,,1.72,ACC,Clemson,7.55,8.33,76.7,,17,2.50
53,11,9.85,,70.3,,10.44,Big 8,Kansas State,6.91,-0.59,67.0,,19,3.33
54,9,9.80,,79.2,,4.20,SWC,Houston,2.66,5.60,72.0,,21,7.17
55,11,9.72,,77.3,,0.48,Big East,Pittsburgh,9.04,9.25,76.6,,17,0.68
56,13,9.66,,75.6,,4.35,SEC (West),Alabama,7.83,5.30,73.7,,16,1.86
57,11,9.50,,77.2,,1.38,A-10,Rhode Island,6.40,8.11,74.1,,19,3.10
58,16,9.49,,79.8,,0.34,ACC,Maryland,9.17,9.16,79.5,,12,0.32
59,9,9.37,,80.4,,2.38,CAA,James Madison,0.27,6.99,71.3,,21,9.10
60,10,9.33,,77.1,,0.58,MVC,Southern Illinois,2.14,8.75,69.0,,23,8.15
61,10,9.26,,79.3,,3.19,Metro,Virginia Commonwealth,1.76,6.06,71.8,,20,7.50
62,10,9.24,,84.5,,-5.94,Pac-10,Arizona State,6.99,15.18,82.3,,18,2.21
63,7,8.97,,69.8,,10.67,WAC,New Mexico,3.30,-1.70,63.2,,24,6.58
64,12,8.92,,80.4,,1.05,SEC (West),Auburn,6.96,7.87,76.2,,15,4.22
65,7,8.84,,75.0,,8.02,MW Coll,Evansville,-0.88,0.83,65.3,,23,9.70
66,12,8.50,,71.5,,7.17,Pac-10,Southern California,7.79,1.34,69.2,,18,2.23
67,14,8.48,,69.2,,9.56,Pac-10,Oregon State,9.08,-1.08,67.3,,13,1.85
68,19,8.46,,70.6,,6.95,Big East,Villanova,7.16,1.52,69.3,,8,1.30
69,10,8.25,,78.5,,3.44,Big West,Long Beach State,2.39,4.81,71.1,,22,7.41
70,9,8.13,,75.9,,5.37,Metro,Tulane,2.39,2.75,69.5,,22,6.35
71,8,8.08,,76.9,,2.34,Big West,New Mexico State,4.11,5.74,72.4,,26,4.56
72,14,8.08,,77.0,,-0.07,Big Ten,Wisconsin,6.72,8.14,75.6,,14,1.36
73,17,7.81,,78.7,,-0.33,SEC (East),Tennessee,8.75,8.14,79.6,,13,-0.93
74,5,7.65,,87.2,,-0.24,Southland,Louisiana-Monroe,-5.08,7.89,74.2,,26,13.00
75,11,7.29,,68.8,,10.17,Big West,UC Santa Barbara,1.56,-2.88,63.1,,18,5.72
76,11,7.05,,63.1,,14.12,MVC,Missouri State,2.41,-7.07,58.5,,20,4.65
77,15,6.89,,81.4,,-3.14,A-10,Rutgers,6.38,10.04,79.2,,13,2.25
78,17,6.87,,69.6,,8.21,GMWC,Saint Louis,6.65,-1.33,67.4,,12,2.17
79,8,6.80,,81.1,,0.46,SWC,Southern Methodist,3.15,6.35,76.1,,20,5.04
80,7,6.63,,85.5,,-0.91,Southern,Chattanooga,-3.06,7.54,72.3,,26,13.18
81,12,6.56,,88.3,,-7.07,Sun Belt,Lamar,-1.82,13.64,79.5,,15,8.78
82,17,6.48,,74.2,,2.46,Big 8,Colorado,7.62,4.01,75.3,,10,-1.15
83,5,6.27,,72.2,,5.84,Ivy,Pennsylvania,-3.14,0.43,62.4,,22,9.78
84,11,6.19,,71.8,,4.45,A-10,Saint Joseph's,3.95,1.74,69.6,,18,2.21
85,10,6.17,,77.5,,1.38,SWC,Rice,2.38,4.79,73.7,,18,3.79
86,15,5.55,,73.9,,-0.24,GMWC,DePaul,6.81,5.79,75.0,,16,-1.13
87,13,5.37,,72.8,,6.06,Metro,Charlotte,2.83,-0.69,69.8,,15,2.96
88,13,5.09,,71.2,,5.05,WAC,UTEP,3.22,0.04,68.2,,21,2.97
89,8,4.98,,84.3,,-5.53,CAA,Old Dominion,2.05,10.51,79.9,,21,4.45
90,14,4.94,,71.1,,7.20,Pac-10,Washington,6.26,-2.26,68.9,,13,2.15
91,13,4.84,,81.5,,-4.27,Sun Belt,South Alabama,1.91,9.11,78.5,,15,2.93
92,9,4.80,,63.6,,13.16,MAC,Miami (OH),-0.27,-8.36,46.5,,22,17.06
93,11,4.78,,67.1,,11.06,Big West,Pacific,1.70,-6.28,63.7,,16,3.41
94,7,4.68,,79.6,,-2.00,MAAC,Niagara,-4.03,6.68,70.9,,23,8.70
95,17,4.63,,71.4,,1.18,Big East,Miami (FL),9.23,3.46,74.2,,10,-2.78
96,13,4.58,,79.7,,-2.38,Sun Belt,Louisiana,1.68,6.96,76.8,,17,2.90
97,12,4.06,,70.4,,7.79,Sun Belt,Arkansas State,0.02,-3.73,65.5,,16,4.89
98,8,3.82,,72.2,,7.03,WCC,Pepperdine,-1.32,-3.21,64.5,,23,7.71
99,10,3.76,,66.6,,8.22,MVC,Illinois State,0.97,-4.46,63.4,,19,3.14
100,18,3.43,,77.0,,-4.00,SEC (East),South Carolina,9.78,7.44,82.3,,9,-5.30
101,12,3.33,,74.9,,1.94,WAC,Colorado State,2.22,1.39,71.5,,17,3.38
102,7,3.15,,73.1,,2.53,MAAC,Manhattan,-3.05,0.62,66.9,,23,6.27
103,12,3.13,,71.7,,4.55,Big West,Cal State Fullerton,2.20,-1.43,70.1,,15,1.67
104,10,3.10,,89.1,,-7.85,Mid-Cont,Wright State,-5.97,10.95,78.4,,20,10.73
105,11,2.99,,87.1,,-8.14,SWC,Baylor,1.83,11.13,83.9,,16,3.26
106,17,2.93,,81.8,,-5.17,SWC,Texas,5.41,8.09,82.8,,11,-1.00
107,12,2.91,,80.2,,-2.23,SWC,Texas Tech,1.56,5.14,77.5,,18,2.67
108,7,2.59,,85.4,,-8.30,Patriot,Holy Cross,-5.04,10.89,77.8,,23,7.63
109,16,2.48,,70.0,,2.86,WAC,Hawaii,2.98,-0.38,70.2,,12,-0.14
110,14,2.40,,76.8,,-2.43,MVC,Tulsa,2.29,4.83,74.8,,15,2.07
111,19,2.34,,70.8,,2.01,Big Ten,Northwestern,9.19,0.33,75.5,,8,-4.70
112,18,2.06,,63.4,,7.08,Ind,Notre Dame,8.91,-5.02,70.3,,9,-6.85
113,12,2.02,,71.7,,4.22,CAA,Richmond,-0.24,-2.20,69.4,,15,2.26
114,17,2.02,,79.3,,-4.41,Metro,Southern Mississippi,4.80,6.43,82.0,,10,-2.78
115,10,2.00,,97.1,,-12.59,SWAC,Southern,-7.48,14.60,85.5,,21,11.65
116,20,1.82,,75.9,,-2.48,Pac-10,Oregon,8.63,4.30,78.9,,10,-3.00
117,12,1.73,,78.4,,-3.56,MW Coll,Detroit Mercy,0.81,5.29,76.1,,15,2.22
118,19,1.73,,68.0,,3.32,ACC,NC State,10.62,-1.60,76.7,,8,-8.78
119,9,1.61,,74.7,,3.57,WCC,Gonzaga,-4.93,-1.96,65.5,,19,9.25
120,15,1.54,,74.9,,-1.48,MW Coll,Duquesne,1.15,3.02,74.5,,13,0.39
121,4,1.48,,79.7,,-0.79,Ind,Milwaukee,-7.60,2.26,70.0,,23,9.74
122,12,1.41,,68.9,,5.85,WCC,Santa Clara,0.24,-4.44,66.4,,19,2.55
123,8,1.32,,71.2,,4.13,MAC,Ball State,-4.68,-2.81,64.3,,26,6.94
124,16,1.31,,70.1,,3.19,SEC (West),Mississippi State,6.72,-1.88,74.1,,13,-3.97
125,17,1.21,,77.5,,-4.33,Big West,Utah State,5.29,5.54,79.7,,10,-2.19
126,8,1.08,,74.5,,2.79,Big Sky,Idaho,-4.85,-1.71,66.3,,24,8.16
127,17,0.92,,68.7,,4.99,SWC,Texas A&M,3.73,-4.07,71.6,,10,-2.81
128,20,0.90,,62.2,,6.29,Big Ten,Penn State,9.23,-5.39,70.9,,7,-8.70
129,14,0.89,,73.8,,-3.60,MVC,Drake,2.33,4.49,74.5,,14,-0.75
130,9,0.73,,84.8,,-4.29,SWAC,Jackson State,-3.64,5.02,78.0,,25,6.85
131,13,0.73,,71.7,,2.22,MAAC,Siena,-2.31,-1.49,67.8,,16,3.86
132,11,0.73,,82.2,,-6.67,CAA,UNC Wilmington,-1.62,7.40,78.3,,17,3.89
133,8,0.36,,78.2,,-3.51,Big Sky,Weber State,-3.89,3.87,73.3,,20,4.96
134,8,0.35,,75.5,,-0.21,Big Sky,Boise State,-4.28,0.56,69.7,,21,5.86
135,23,0.06,,66.3,,4.94,Pac-10,Stanford,6.06,-4.87,70.5,,7,-4.20
136,13,-0.02,,67.9,,1.91,MW Coll,La Salle,2.56,-1.93,70.1,,14,-2.26
137,6,-0.08,,76.4,,-1.06,Mid-Cont,Cleveland State,-5.51,0.98,70.9,,22,5.43
138,6,-0.11,,81.0,,-3.96,Patriot,Bucknell,-8.57,3.85,71.8,,23,9.28
139,17,-0.17,,76.1,,-3.96,CAA,American,1.15,3.78,77.4,,11,-1.32
140,17,-0.23,,67.2,,1.75,MVC,Indiana State,2.29,-1.98,69.5,,11,-2.29
141,17,-0.27,,71.0,,-1.07,A-10,St. Bonaventure,3.46,0.80,74.9,,10,-3.85
142,10,-0.39,,83.2,,-5.38,Southern,East Tennessee State,-3.31,4.99,77.7,,19,5.48
143,8,-0.51,,75.9,,-0.18,NAC,Northeastern,-6.62,-0.34,69.8,,20,6.11
144,15,-0.60,,68.8,,2.68,WAC,Wyoming,1.29,-3.28,69.5,,13,-0.79
145,8,-0.63,,74.8,,1.09,NAC,Delaware,-5.63,-1.72,69.0,,22,5.80
146,16,-0.92,,60.1,,11.13,MVC,Bradley,1.12,-12.04,61.3,,11,-1.22
147,11,-1.01,,75.8,,-4.64,MAAC,Iona,-1.97,3.63,74.3,,16,1.52
148,10,-1.13,,78.7,,-2.40,OVC,Tennessee State,-4.56,1.27,76.1,,19,2.62
149,10,-1.24,,70.3,,0.58,Ivy,Cornell,-1.72,-1.83,68.5,,16,1.81
150,12,-1.28,,78.0,,-7.28,WCC,San Francisco,-1.21,6.01,76.3,,19,1.77
151,17,-1.39,,64.6,,2.88,MVC,Wichita State,4.30,-4.27,69.6,,10,-5.07
152,12,-1.41,,79.3,,-2.90,Ind,Kansas City,-2.19,1.49,74.7,,15,4.67
153,17,-1.51,,67.8,,1.97,MW Coll,Butler,3.20,-3.48,70.9,,11,-3.11
154,9,-1.55,,79.1,,-3.97,Southern,Georgia Southern,-4.87,2.42,75.4,,19,3.79
155,12,-1.60,,67.4,,3.31,MAC,Western Michigan,-2.32,-4.91,66.2,,17,1.21
156,19,-1.67,,71.9,,-1.95,Metro,South Florida,3.66,0.28,77.3,,8,-5.33
157,17,-2.02,,67.9,,5.69,CAA,East Carolina,0.94,-7.71,69.6,,13,-1.73
158,18,-2.08,,71.1,,0.38,SEC (West),Mississippi,8.04,-2.47,77.2,,10,-6.07
159,18,-2.09,,67.1,,3.58,Metro,Virginia Tech,2.13,-5.67,70.3,,10,-3.18
160,14,-2.14,,66.1,,9.65,Mid-Cont,Green Bay,-5.33,-11.79,63.1,,13,2.96
161,7,-2.39,,73.1,,1.15,NAC,Drexel,-8.49,-3.53,67.0,,22,6.10
162,11,-2.52,,57.6,,14.77,Ivy,Princeton,-4.72,-17.29,54.7,,15,2.96
163,13,-2.52,,75.0,,-2.33,CAA,William & Mary,-1.44,-0.19,74.3,,14,0.70
164,14,-2.64,,72.4,,0.60,WCC,San Diego,-1.48,-3.24,71.6,,13,0.85
165,15,-2.82,,79.0,,-5.74,Mid-Cont,Illinois-Chicago,-3.45,2.92,77.0,,17,1.97
166,10,-3.01,,72.7,,-0.75,Ivy,Columbia,-6.65,-2.26,66.8,,16,5.85
167,18,-3.03,,64.1,,2.67,MVC,Creighton,2.01,-5.70,69.2,,8,-5.04
168,15,-3.05,,66.7,,0.51,WAC,Fresno State,2.06,-3.55,71.8,,13,-5.11
169,15,-3.12,,61.3,,5.83,MVC,Northern Iowa,2.00,-8.95,65.9,,12,-4.56
170,12,-3.32,,68.9,,1.85,Sun Belt,Little Rock,-0.24,-5.17,71.7,,15,-2.81
171,19,-3.38,,64.5,,3.79,Big West,San Jose State,2.77,-7.17,70.6,,7,-6.08
172,12,-3.57,,76.1,,-0.55,OVC,Eastern Kentucky,-5.81,-3.02,72.6,,15,3.48
173,12,-3.68,,84.5,,-9.85,OVC,Murray State,-4.40,6.17,81.7,,18,2.87
174,8,-3.73,,73.8,,1.28,MEAC,Coppin State,-11.06,-5.00,66.5,,22,7.33
175,21,-3.76,,73.1,,-3.54,Big West,UC Irvine,2.93,-0.22,78.3,,6,-5.19
176,10,-3.91,,77.8,,-0.11,Big South,Coastal Carolina,-7.88,-3.81,70.9,,22,6.88
177,13,-3.92,,70.6,,-1.37,MAC,Ohio,-3.23,-2.56,70.6,,14,0.00
178,11,-3.98,,65.5,,7.73,Big Sky,Montana,-5.34,-11.71,61.5,,17,3.96
179,16,-4.00,,64.8,,3.15,MAC,Bowling Green State,-0.85,-7.16,66.7,,11,-1.89
180,8,-4.08,,68.4,,6.93,TAAC,College of Charleston,-8.30,-11.02,60.4,,19,8.04
181,13,-4.42,,72.7,,2.13,Southland,Texas State,-4.74,-6.55,71.0,,14,1.74
182,11,-4.44,,78.2,,-5.64,Southern,Marshall,-4.80,1.20,76.4,,16,1.85
183,14,-4.50,,74.2,,-1.39,Southern,Davidson,-2.78,-3.11,72.9,,14,1.36
184,17,-4.58,,74.8,,-7.24,Big West,Nevada,2.78,2.66,81.0,,9,-6.19
185,13,-4.60,,76.1,,-4.44,Ind,Southern Utah,-3.47,-0.16,74.0,,14,2.07
186,17,-5.09,,69.1,,0.05,MAC,Eastern Michigan,-2.99,-5.14,70.0,,13,-0.83
187,13,-5.21,,66.3,,2.40,MAAC,Fairfield,-3.84,-7.61,67.7,,14,-1.37
188,17,-5.26,,64.5,,2.18,MAC,Kent State,-2.26,-7.44,67.5,,10,-3.00
189,26,-5.32,,61.5,,2.27,MW Coll,Dayton,5.33,-7.58,71.7,,4,-10.20
190,11,-5.61,,73.4,,-2.55,NEC,Rider,-8.28,-3.06,70.7,,19,2.67
191,15,-5.64,,81.8,,-8.69,SWAC,Mississippi Valley State,-3.93,3.05,83.1,,13,-1.39
192,14,-5.71,,73.0,,-1.62,NAC,Hartford,-6.09,-4.10,72.3,,14,0.68
193,10,-5.84,,68.3,,6.03,TAAC,Florida International,-7.44,-11.88,65.3,,20,3.00
194,16,-5.95,,72.6,,-0.54,Southland,McNeese State,-4.91,-5.41,72.7,,12,-0.04
195,10,-5.96,,76.8,,-5.14,Patriot,Colgate,-9.60,-0.82,73.1,,18,3.64
196,16,-6.07,,79.2,,-8.92,Mid-Cont,Valparaiso,-4.89,2.85,79.8,,12,-0.57
197,15,-6.09,,81.3,,-10.48,Southern,Appalachian State,-4.27,4.39,82.0,,13,-0.68
198,17,-6.17,,74.8,,-4.53,Southern,Furman,-3.54,-1.64,76.5,,11,-1.75
199,22,-6.43,,70.9,,-4.49,Sun Belt,Jacksonville,0.54,-1.93,77.7,,5,-6.81
200,16,-6.50,,66.8,,-1.67,MAC,Toledo,-4.61,-4.83,69.0,,12,-2.21
201,18,-6.53,,63.4,,3.83,MAAC,Canisius,-2.10,-10.36,67.9,,10,-4.43
202,12,-6.68,,69.8,,0.91,NEC,Wagner,-8.94,-7.59,67.6,,18,2.20
203,12,-6.79,,84.1,,-10.74,Southland,UT Arlington,-3.51,3.95,84.4,,16,-0.36
204,18,-6.83,,71.2,,-3.98,Big Sky,Idaho State,-3.16,-2.85,73.6,,10,-2.36
205,11,-7.07,,80.7,,-9.05,OVC,Southeast Missouri State,-6.07,1.98,80.2,,16,0.48
206,14,-7.12,,80.7,,-8.87,Southland,UTSA,-3.31,1.75,82.7,,15,-2.00
207,13,-7.20,,90.7,,-15.43,Southland,Northwestern State,-5.66,8.23,86.5,,13,4.12
208,20,-7.23,,67.0,,-2.89,MW Coll,Loyola (IL),2.29,-4.34,73.8,,7,-6.78
209,21,-7.32,,66.0,,-0.13,WAC,San Diego State,4.72,-7.19,75.0,,8,-8.97
210,10,-7.33,,72.0,,1.26,TAAC,Samford,-9.93,-8.58,67.1,,17,4.93
211,12,-7.35,,77.7,,-5.72,Southland,Nicholls State,-4.48,-1.63,78.5,,14,-0.81
212,19,-7.45,,65.5,,1.91,WAC,Air Force,2.05,-9.35,70.9,,9,-5.39
213,15,-7.56,,68.0,,-1.62,Ivy,Dartmouth,-5.32,-5.94,69.5,,11,-1.54
214,13,-7.63,,87.1,,-16.44,OVC,Tennessee Tech,-5.44,8.81,87.4,,15,-0.29
215,9,-7.92,,77.1,,-5.35,Big South,Towson,-8.77,-2.58,75.8,,18,1.37
216,16,-7.93,,65.4,,3.11,Patriot,Fordham,-3.97,-11.05,68.7,,15,-3.32
217,14,-7.95,,73.1,,-2.94,TAAC,Mercer,-4.41,-5.01,73.9,,13,-0.85
218,15,-7.95,,77.5,,-5.38,SWAC,Texas Southern,-3.11,-2.57,80.1,,12,-2.56
219,14,-8.00,,72.8,,-0.96,Southland,Stephen F. Austin,-5.08,-7.04,74.6,,12,-1.81
220,16,-8.40,,61.5,,0.82,WCC,Saint Mary's (CA),-1.86,-9.22,67.7,,11,-6.15
221,13,-8.49,,88.1,,-10.75,SWAC,Alabama State,-9.70,2.26,84.7,,14,3.33
222,17,-8.55,,68.0,,-1.66,Ind,Cal State Northridge,-2.47,-6.89,72.1,,10,-4.11
223,16,-8.84,,54.3,,11.99,Ivy,Yale,-7.08,-20.84,55.5,,10,-1.19
224,14,-9.01,,77.2,,-2.50,Big South,Liberty,-10.29,-6.51,70.9,,16,6.27
225,20,-9.11,,68.7,,-2.91,WCC,Loyola Marymount,-2.39,-6.20,74.4,,7,-5.67
226,22,-9.18,,64.8,,0.44,SWC,TCU,0.93,-9.61,74.9,,6,-10.11
227,12,-9.40,,69.7,,-0.34,Mid-Cont,Northern Illinois,-5.56,-9.06,70.8,,15,-1.04
228,18,-9.45,,67.4,,0.96,Big Sky,Montana State,-4.97,-10.41,68.2,,9,-0.78
229,14,-9.62,,76.3,,-6.59,TAAC,Georgia State,-5.22,-3.02,77.0,,13,-0.74
230,14,-9.87,,78.3,,-9.14,TAAC,Stetson,-8.53,-0.73,78.7,,13,-0.44
231,16,-9.91,,78.1,,-9.60,Ind,Northeastern Illinois,-2.73,-0.30,80.7,,11,-2.56
232,17,-10.07,,64.5,,2.27,NEC,Monmouth,-8.25,-12.34,66.3,,11,-1.82
233,21,-10.13,,68.3,,-2.73,CAA,George Mason,-1.21,-7.40,75.1,,7,-6.82
234,18,-10.16,,65.1,,-0.01,MAAC,Saint Peter's,-5.16,-10.15,70.1,,9,-5.00
235,16,-10.47,,69.5,,-3.87,Big Sky,Northern Arizona,-5.73,-6.60,73.5,,10,-4.04
236,15,-10.53,,71.9,,-5.93,NEC,Mount St. Mary's,-8.45,-4.59,73.9,,13,-2.07
237,16,-10.56,,71.0,,-4.57,NEC,Marist,-8.25,-5.99,73.0,,14,-2.00
238,18,-10.69,,62.1,,1.48,MAC,Akron,-5.06,-12.17,65.7,,8,-3.65
239,16,-10.72,,69.4,,1.61,OVC,Middle Tennessee,-5.02,-12.33,73.5,,10,-4.04
240,21,-10.93,,61.1,,1.56,Sun Belt,Louisiana Tech,0.82,-12.49,72.5,,7,-11.39
241,17,-10.97,,68.2,,-2.47,NAC,Maine,-7.93,-8.50,71.2,,10,-3.04
242,20,-11.04,,79.0,,-9.98,SWAC,Alcorn State,-4.58,-1.07,85.7,,7,-6.70
243,17,-11.12,,66.7,,-0.43,Mid-Cont,Eastern Illinois,-3.62,-10.69,73.1,,10,-6.33
244,21,-11.56,,78.8,,-11.89,Southland,North Texas,-3.41,0.32,87.0,,5,-8.15
245,14,-11.58,,83.5,,-9.81,SWAC,Grambling,-8.50,-1.77,84.0,,13,-0.52
246,18,-11.59,,63.0,,1.64,Ind,Hofstra,-3.12,-13.22,70.4,,9,-7.44
247,18,-11.82,,73.8,,-12.30,MAC,Central Michigan,-2.36,0.48,81.3,,8,-7.54
248,16,-11.82,,81.8,,-14.88,Big South,Maryland-Baltimore County,-8.47,3.06,83.5,,12,-1.68
249,18,-11.90,,66.7,,-2.40,NEC,Robert Morris,-6.34,-9.50,72.2,,9,-5.56
250,17,-12.11,,67.7,,-3.86,NEC,Fairleigh Dickinson,-8.15,-8.25,70.1,,11,-2.39
251,17,-12.16,,64.5,,0.97,Southern,The Citadel,-5.09,-13.13,71.4,,10,-6.93
252,20,-12.17,,65.2,,-4.75,Big Sky,Eastern Washington,-3.17,-7.42,73.5,,6,-8.31
253,20,-12.30,,73.2,,-8.10,Mid-Cont,Western Illinois,-5.72,-4.20,79.6,,7,-6.37
254,18,-12.54,,69.2,,-6.62,WCC,Portland,-4.58,-5.91,75.6,,9,-6.37
255,15,-12.58,,76.7,,-6.66,TAAC,Southeastern Louisiana,-6.19,-5.92,79.6,,12,-2.89
256,16,-12.66,,81.3,,-14.52,Big South,Radford,-7.95,1.86,82.9,,15,-1.61
257,18,-12.89,,66.9,,-2.74,NEC,Saint Francis (PA),-8.56,-10.15,71.3,,9,-4.33
258,17,-12.98,,77.2,,-12.17,NEC,Long Island University,-9.35,-0.81,78.8,,11,-1.64
259,13,-13.00,,73.2,,-6.17,MEAC,South Carolina State,-12.52,-6.83,72.9,,16,0.24
260,16,-13.07,,83.6,,-15.70,Big South,Winthrop,-11.39,2.63,83.9,,14,-0.33
261,17,-13.49,,76.7,,-10.71,TAAC,Central Florida,-9.17,-2.78,79.7,,10,-2.96
262,13,-13.54,,70.0,,-8.25,MEAC,North Carolina A&T,-10.89,-5.29,72.1,,14,-2.11
263,15,-13.72,,71.2,,-3.86,Big South,Campbell,-10.14,-9.87,73.6,,12,-2.41
264,20,-13.85,,69.0,,-6.44,OVC,Austin Peay,-1.43,-7.42,80.5,,7,-11.44
265,19,-13.92,,63.6,,0.25,Patriot,Navy,-6.92,-14.18,69.6,,8,-6.00
266,21,-13.98,,62.1,,-1.61,NAC,New Hampshire,-4.39,-12.37,71.8,,6,-9.63
267,19,-14.23,,76.5,,-11.09,Southland,Sam Houston State,-3.71,-3.15,84.7,,6,-8.16
268,17,-14.26,,75.1,,-13.37,NAC,Vermont,-7.46,-0.89,81.6,,10,-6.48
269,20,-14.39,,66.8,,-6.13,Patriot,Lafayette,-6.24,-8.26,74.5,,7,-7.70
270,21,-14.58,,69.2,,-5.77,Southern,Western Carolina,-6.04,-8.81,75.3,,6,-6.15
271,18,-14.66,,84.1,,-18.86,TAAC,Centenary (LA),-7.35,4.20,87.4,,9,-3.30
272,17,-15.08,,68.9,,-6.36,Big South,UNC Greensboro,-10.01,-8.72,73.9,,10,-5.07
273,25,-15.26,,58.2,,0.32,MAAC,Loyola (MD),-3.04,-15.58,70.4,,2,-12.22
