,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
38,6,11.26,112.22,74.8,16.78,5.25,WCC,Saint Mary's (CA),0.78,6.01,62.7,95.44,27,12.09
39,9,11.25,105.25,77.9,15.38,0.80,WCC,Brigham Young,1.55,10.45,67.4,89.87,26,10.54
40,12,11.18,109.77,66.4,17.02,8.76,Big East,Notre Dame,6.47,2.42,61.7,92.75,22,4.71
41,12,10.91,106.71,69.0,15.78,7.03,Pac-12,Arizona,4.62,3.89,62.7,90.94,23,6.29
42,11,10.79,108.46,75.6,14.98,0.80,Pac-12,Washington,5.27,9.98,70.1,93.47,24,5.51
43,13,10.75,110.45,70.7,16.25,4.99,ACC,Miami (FL),6.17,5.76,66.1,94.20,20,4.58
44,15,10.70,107.83,67.6,16.18,5.90,Big Ten,Minnesota,7.89,4.80,64.8,91.65,23,2.82
45,14,10.53,108.53,68.6,15.67,6.38,Pac-12,UCLA,5.28,4.15,62.5,92.86,19,6.06
46,8,10.44,111.52,75.0,15.38,1.35,A-10,Temple,4.94,9.09,69.5,96.14,24,5.50
47,13,10.23,106.40,68.4,15.69,6.78,Big East,Seton Hall,5.70,3.45,63.8,90.71,21,4.53
48,10,10.19,111.95,74.3,14.69,0.41,Pac-12,Oregon,4.72,9.78,68.9,97.26,24,5.47
49,13,9.59,106.31,70.6,14.13,3.64,A-10,Xavier,6.22,5.95,67.3,92.18,23,3.36
50,9,9.52,108.66,73.8,14.50,3.08,Big West,Long Beach State,0.87,6.44,64.0,94.17,25,9.85
51,15,9.49,105.93,68.8,14.05,5.99,SEC,Tennessee,6.58,3.50,65.2,91.88,19,3.59
52,17,9.43,113.12,69.0,14.23,4.78,Big East,Pittsburgh,5.89,4.65,65.5,98.89,22,3.54
53,15,9.33,104.17,65.6,14.00,7.50,Big Ten,Illinois,7.99,1.83,64.2,90.16,17,1.34
54,14,9.20,103.15,59.3,14.21,14.28,Big East,South Florida,7.29,-5.08,56.6,88.93,22,2.69
55,12,9.13,110.82,72.0,13.09,1.78,SEC,Mississippi State,4.86,7.35,67.8,97.73,21,4.27
56,8,9.04,105.43,71.1,13.49,4.46,MWC,San Diego State,3.79,4.59,63.7,91.94,26,7.35
57,17,8.93,106.56,65.1,12.99,7.95,ACC,Virginia Tech,6.21,0.98,62.3,93.57,16,2.73
58,14,8.87,113.35,69.3,13.40,2.59,Big Ten,Northwestern,7.84,6.28,68.2,99.95,19,1.03
59,15,8.84,109.47,78.9,11.85,-4.54,Pac-12,Oregon State,3.38,13.37,72.7,97.62,21,6.22
60,7,8.79,104.77,68.0,13.46,6.05,CAA,Virginia Commonwealth,0.63,2.74,59.8,91.31,29,8.17
61,2,8.74,105.50,73.1,13.45,5.49,OVC,Murray State,-2.60,3.25,60.6,92.05,31,12.45
62,10,8.73,107.14,78.1,12.01,-0.39,WAC,New Mexico State,0.08,9.12,68.3,95.13,26,9.81
63,7,8.69,105.90,72.3,12.75,4.85,Sun Belt (East),Middle Tennessee,-0.13,3.84,62.6,93.14,27,9.74
64,13,8.56,106.00,72.9,12.87,2.64,A-10,La Salle,1.83,5.92,66.1,93.13,21,6.74
65,13,8.48,110.90,71.8,12.91,1.61,A-10,Dayton,4.30,6.87,67.6,98.00,20,4.18
66,8,8.36,112.63,82.9,11.68,-5.70,MAAC,Iona,-1.82,14.07,72.7,100.95,25,10.18
67,14,8.25,108.38,71.9,12.17,2.10,A-10,Saint Joseph's,4.25,6.15,67.9,96.20,20,4.00
68,12,8.25,108.30,70.4,12.45,4.57,A-10,St. Bonaventure,2.84,3.67,65.0,95.85,20,5.41
69,12,7.91,103.89,67.5,11.46,5.85,Pac-12,Colorado,5.73,2.06,63.0,92.44,24,4.44
70,19,7.89,107.13,70.8,11.49,-0.07,Big East,Villanova,7.64,7.96,70.6,95.64,13,0.25
71,5,7.84,105.99,65.6,13.15,9.42,Ivy,Harvard,-1.56,-1.58,55.6,92.84,26,9.97
72,9,7.79,109.29,71.4,11.92,2.12,CUSA,Southern Mississippi,3.61,5.67,65.1,97.37,25,6.29
73,12,7.49,103.75,76.9,10.34,-3.28,A-10,Massachusetts,2.97,10.76,72.4,93.41,25,4.51
74,7,7.37,106.19,65.3,12.79,9.08,CAA,Drexel,-1.80,-1.71,56.1,93.39,29,9.17
75,8,7.34,110.63,76.8,11.20,0.34,Summit,South Dakota State,-1.87,7.00,66.5,99.43,27,10.29
76,15,7.31,103.88,64.5,11.10,7.11,ACC,Clemson,3.41,0.20,60.6,92.78,16,3.90
77,16,7.28,105.03,69.1,10.03,2.97,Big 12,Oklahoma,6.67,4.31,68.5,95.00,15,0.61
78,8,7.26,108.51,77.9,10.65,-1.13,Southern (South),Davidson,-1.68,8.39,67.8,97.86,25,10.09
79,8,7.17,103.32,70.2,10.40,4.46,MAC (East),Ohio,0.17,2.70,62.5,92.92,29,7.73
80,17,7.04,110.53,73.0,10.35,-2.06,Big Ten,Iowa,6.53,9.11,72.5,100.18,18,0.51
81,18,7.02,105.68,66.9,10.67,2.82,Big 12,Oklahoma State,8.95,4.19,68.2,95.00,15,-1.21
82,14,7.00,106.74,70.6,10.31,1.98,CUSA,Marshall,4.94,5.02,68.1,96.44,21,2.54
83,14,6.99,104.93,65.2,10.78,8.15,MVC,Northern Iowa,4.74,-1.17,61.9,94.14,20,3.24
84,12,6.79,101.06,62.7,10.53,12.42,MWC,Wyoming,1.43,-5.64,56.2,90.54,21,6.45
85,15,6.66,100.29,65.4,9.74,5.86,SEC,Louisiana State,5.51,0.81,64.2,90.55,18,1.15
86,12,6.58,110.69,70.1,9.53,1.25,MWC,Colorado State,5.23,5.34,68.0,101.16,20,2.06
87,14,6.53,101.61,66.9,9.70,3.91,SEC,Mississippi,5.80,2.62,66.2,91.92,20,0.74
88,12,6.33,104.41,72.2,9.04,1.59,MAC (East),Akron,0.72,4.74,65.9,95.37,22,6.32
89,14,6.33,107.09,69.7,9.80,3.06,MVC,Illinois State,2.64,3.27,66.0,97.29,21,3.69
90,18,6.17,108.26,68.1,8.99,3.39,Pac-12,Washington State,4.06,2.79,65.4,99.27,19,2.70
91,16,6.15,103.68,65.9,9.60,6.00,MVC,Missouri State,3.92,0.14,63.0,94.08,16,2.97
92,9,6.14,109.29,68.1,10.50,6.06,Sun Belt (West),Denver,-1.47,0.08,60.5,98.79,22,7.61
93,17,5.92,103.08,60.9,8.26,7.33,SEC,Georgia,7.95,-1.42,63.0,94.82,15,-2.03
94,14,5.82,103.89,67.5,9.15,3.52,CUSA,Tulsa,2.85,2.30,64.5,94.74,17,2.97
95,14,5.76,105.06,71.8,7.46,-1.49,SEC,Arkansas,3.63,7.24,69.7,97.61,18,2.13
96,12,5.69,98.75,67.6,8.56,6.91,CAA,Georgia State,-2.99,-1.23,58.9,90.20,22,8.68
97,18,5.57,99.94,61.1,7.96,9.15,Big 12,Texas A&M,6.54,-3.58,61.5,91.98,14,-0.38
98,18,5.42,100.62,65.5,8.13,4.41,Big East,Rutgers,5.76,1.01,65.8,92.49,14,-0.34
99,11,5.27,102.00,66.0,8.15,5.78,Horizon,Cleveland State,0.12,-0.51,60.1,93.85,22,5.88
100,7,5.24,108.87,72.6,8.03,1.38,Summit,Oral Roberts,-1.50,3.85,65.8,100.84,27,6.74
101,16,4.71,107.46,69.0,7.25,2.46,A-10,Richmond,2.90,2.26,67.2,100.22,16,1.81
102,7,4.55,100.65,70.0,6.55,5.26,Big Sky,Montana,-3.39,-0.72,62.0,94.10,25,7.94
103,7,4.54,103.06,70.3,6.83,3.31,WAC,Nevada,-0.37,1.24,65.1,96.22,28,5.26
104,11,4.33,103.75,65.6,7.30,4.86,CUSA,Central Florida,2.98,-0.53,63.5,96.45,22,2.12
105,8,4.27,103.96,75.7,6.29,-1.37,Patriot,Lehigh,-5.14,5.63,65.4,97.67,27,10.29
106,17,4.16,106.85,68.8,5.88,-0.78,Big East,Providence,4.56,4.94,69.3,100.97,15,-0.41
107,11,4.15,103.27,73.0,5.89,-0.34,MAC (East),Buffalo,0.15,4.50,67.4,97.38,20,5.55
108,15,4.09,104.72,72.6,4.54,-1.58,A-10,Duquesne,3.96,5.67,72.0,100.18,16,0.65
109,14,4.08,98.68,65.8,6.45,4.69,CAA,Old Dominion,0.36,-0.61,62.1,92.24,22,3.72
110,11,4.00,107.80,73.0,6.14,-0.29,Big West,UC Santa Barbara,-1.38,4.29,66.4,101.66,20,6.55
111,15,3.95,105.31,68.7,5.89,-0.52,ACC,Maryland,5.98,4.47,70.7,99.42,17,-2.03
112,9,3.81,100.76,70.4,5.60,0.67,CAA,George Mason,-1.67,3.14,64.9,95.16,24,5.48
113,11,3.75,101.47,68.1,6.04,4.30,A-Sun,Mercer,-1.44,-0.55,62.8,95.43,27,5.29
114,20,3.72,101.03,61.8,5.79,5.42,Big Ten,Penn State,7.75,-1.70,65.8,95.24,12,-4.03
115,6,3.60,101.23,73.4,5.06,1.02,NEC,Wagner,-5.50,2.58,64.3,96.17,25,9.10
116,10,3.57,104.35,68.9,5.84,3.68,Patriot,Bucknell,-3.08,-0.11,61.3,98.51,25,7.51
117,17,3.52,104.51,68.3,4.28,1.42,MWC,Boise State,3.14,2.11,66.3,100.24,13,2.07
118,18,3.52,101.63,60.9,4.36,6.08,Big Ten,Nebraska,8.25,-2.57,65.6,97.27,12,-4.73
119,16,3.49,105.99,68.9,5.06,3.71,WAC,Utah State,-0.37,-0.22,64.9,100.92,21,4.08
120,16,3.46,108.31,73.5,5.83,-4.42,MVC,Evansville,3.56,7.88,72.7,102.48,16,0.75
121,9,3.35,101.89,76.9,4.27,-3.03,Southland (West),UT Arlington,-5.09,6.38,67.6,97.62,24,9.24
122,10,3.06,107.91,80.7,4.48,-4.90,Big South,UNC Asheville,-2.72,7.96,71.4,103.44,24,9.38
123,15,2.94,97.91,65.3,4.57,6.29,MAAC,Fairfield,-1.34,-3.36,61.1,93.34,22,4.27
124,17,2.92,101.31,63.2,4.22,5.28,CUSA,UTEP,2.85,-2.37,63.1,97.09,15,0.06
125,15,2.86,96.75,63.6,4.50,5.92,Horizon,Butler,1.14,-3.06,60.7,92.25,22,2.89
126,12,2.77,102.18,70.4,3.96,-0.26,MAC (East),Kent State,-0.95,3.03,66.0,98.23,21,4.36
127,21,2.65,102.82,61.4,3.80,4.97,SEC,South Carolina,6.27,-2.32,65.0,99.03,10,-3.61
128,19,2.63,102.45,66.5,3.86,-0.01,Big East,St. John's (NY),6.98,2.64,70.9,98.59,13,-4.34
129,16,2.61,98.29,60.5,3.66,7.93,CUSA,UAB,3.64,-5.33,61.5,94.64,15,-1.03
130,12,2.57,103.56,66.9,4.56,2.83,Ivy,Princeton,-1.00,-0.25,62.5,99.00,20,4.44
131,16,2.52,96.88,62.6,3.38,4.99,SEC,Auburn,3.84,-2.46,64.0,93.49,15,-1.32
132,16,2.44,99.47,67.0,3.43,2.03,MVC,Drake,2.96,0.41,66.8,96.04,18,0.24
133,16,2.42,102.37,68.9,4.02,1.61,CUSA,East Carolina,2.53,0.82,65.1,98.34,15,3.77
134,12,2.41,103.44,73.5,3.98,-0.63,Southland (East),Lamar,-3.77,3.04,65.6,99.46,23,7.91
135,14,2.40,104.81,72.1,3.76,-2.23,Horizon,Detroit Mercy,-0.01,4.63,67.6,101.05,22,4.58
136,13,2.20,100.09,70.6,3.23,0.67,WCC,Loyola Marymount,1.17,1.53,67.7,96.85,21,2.97
137,15,2.08,99.40,64.2,3.50,3.50,MVC,Indiana State,3.08,-1.42,64.9,95.91,18,-0.64
138,19,1.99,106.18,74.1,3.73,-8.50,Big East,DePaul,4.57,10.49,76.7,102.44,12,-2.58
139,14,1.90,106.77,75.4,2.65,-5.32,WCC,San Francisco,-0.17,7.22,71.0,104.12,20,4.41
140,20,1.74,97.21,60.2,2.05,6.02,ACC,Georgia Tech,4.13,-4.28,62.6,95.16,11,-2.39
141,15,1.72,104.74,72.2,2.54,-5.00,MWC,TCU,3.44,6.71,72.1,102.20,18,0.09
142,7,1.51,107.53,77.3,2.65,-3.68,Big Sky,Weber State,-3.65,5.19,69.1,104.89,25,8.22
143,13,1.46,99.26,71.2,2.30,-0.30,MAAC,Manhattan,-4.13,1.77,65.6,96.96,21,5.59
144,16,1.42,98.82,69.7,2.18,0.24,CUSA,Rice,1.10,1.18,66.3,96.64,19,3.31
145,16,1.23,100.43,66.4,2.19,2.55,MAC (East),Bowling Green State,0.07,-1.33,63.9,98.25,16,2.47
146,13,1.12,101.07,65.0,2.17,3.56,Ivy,Pennsylvania,-0.10,-2.44,63.8,98.90,20,1.21
147,17,0.99,97.46,67.0,1.40,0.69,A-10,Charlotte,2.86,0.30,68.9,96.06,13,-1.87
148,12,0.98,101.41,67.1,2.09,3.13,AEC,Vermont,-5.19,-2.16,60.9,99.31,24,6.17
149,14,0.77,104.71,69.6,0.99,1.06,WAC,Idaho,-0.43,-0.29,67.9,103.72,19,1.76
150,11,0.67,100.77,68.4,1.40,2.74,NEC,Robert Morris,-4.30,-2.07,63.5,99.37,26,4.97
151,12,0.61,102.52,68.3,1.06,-0.08,Horizon,Valparaiso,0.02,0.69,65.4,101.46,22,2.94
152,14,0.53,97.36,64.2,0.98,3.19,Horizon,Milwaukee,0.06,-2.66,62.5,96.37,20,1.68
153,9,0.37,100.00,67.3,1.33,2.54,MAAC,Loyola (MD),-2.72,-2.18,64.2,98.67,24,3.09
154,16,0.29,110.10,79.9,0.47,-11.91,Summit,Oakland,-0.54,12.20,78.6,109.63,20,1.22
155,15,0.04,103.55,71.7,-0.37,-3.84,CUSA,Houston,0.21,3.88,71.6,103.91,15,0.17
156,14,0.01,102.84,73.1,-0.62,-2.50,Summit,North Dakota State,-2.50,2.52,68.4,103.46,17,4.77
157,16,-0.12,96.63,64.6,-0.84,2.91,CUSA,Tulane,-1.61,-3.03,61.6,97.47,15,2.97
158,12,-0.16,99.04,70.7,-0.02,-1.58,Southern (South),College of Charleston,-2.54,1.43,68.3,99.06,19,2.39
159,13,-0.16,99.13,71.4,0.45,-0.84,A-Sun,South Carolina Upstate,-1.60,0.68,68.3,98.68,21,3.09
160,14,-0.39,98.23,70.3,-0.49,-2.01,Sun Belt (West),North Texas,-2.56,1.63,65.0,98.72,18,5.31
161,14,-0.41,97.73,67.7,-0.34,2.77,A-Sun,East Tennessee State,-1.78,-3.18,65.1,98.07,17,2.61
162,16,-0.45,98.57,61.6,-0.85,5.02,MWC,Air Force,2.14,-5.47,62.0,99.42,13,-0.41
163,10,-0.45,100.44,66.4,0.73,4.18,AEC,Stony Brook,-6.22,-4.63,59.1,99.71,22,7.28
164,26,-0.51,90.30,52.6,-1.44,10.72,Pac-12,Southern California,6.58,-11.23,59.7,91.74,6,-7.09
165,15,-0.58,101.56,64.7,-0.05,5.71,Big West,Cal Poly,-3.78,-6.29,60.5,101.61,18,4.18
166,21,-0.63,98.90,62.0,-0.98,3.06,A-10,George Washington,4.15,-3.69,66.7,99.89,10,-4.77
167,18,-0.75,100.35,65.5,-1.69,-1.80,ACC,Wake Forest,4.19,1.05,70.4,102.04,13,-4.94
168,20,-0.91,99.11,65.8,-1.30,1.74,WAC,Fresno State,0.77,-2.65,66.1,100.41,13,-0.33
169,21,-1.01,99.15,61.0,-2.85,2.54,Pac-12,Arizona State,4.31,-3.55,66.3,102.00,10,-5.32
170,10,-1.18,104.97,78.0,-1.36,-7.06,Big West,Cal State Fullerton,-5.32,5.88,71.1,106.32,21,6.84
171,19,-1.26,96.39,59.7,-2.44,6.91,CUSA,Southern Methodist,1.34,-8.17,60.1,98.83,13,-0.41
172,9,-1.34,104.34,81.4,-2.29,-12.71,NEC,Long Island University,-5.10,11.38,77.7,106.63,25,3.76
173,10,-1.37,97.03,68.7,-1.93,-0.18,Ivy,Yale,-2.63,-1.19,64.8,98.96,19,3.90
174,12,-1.46,93.98,61.6,-0.87,9.33,Southland (West),Stephen F. Austin,-5.67,-10.79,54.4,94.85,20,7.16
175,14,-1.61,99.53,68.9,-2.07,-3.84,CAA,Delaware,-2.18,2.23,68.4,101.60,18,0.56
176,15,-1.78,101.82,67.6,-2.21,-2.19,Horizon,Youngstown State,-1.65,0.41,66.0,104.03,16,1.55
177,20,-1.80,101.57,68.6,-2.13,-3.17,MAC (West),Western Michigan,0.17,1.38,69.9,103.70,14,-1.26
178,14,-1.83,100.66,73.1,-2.66,-4.61,Southland (West),UTSA,-4.40,2.78,67.8,103.32,18,5.34
179,16,-1.94,95.09,63.7,-2.29,2.43,Sun Belt (West),Little Rock,0.03,-4.37,64.2,97.39,15,-0.52
180,14,-2.01,98.55,71.0,-2.52,-1.76,NEC,Quinnipiac,-5.80,-0.25,67.2,101.07,18,3.78
181,21,-2.07,99.44,60.7,-3.76,4.28,MAC (East),Miami (OH),1.93,-6.35,64.2,103.20,9,-3.53
182,12,-2.19,100.85,76.9,-3.04,-6.60,Big South,Charleston Southern,-4.33,4.41,72.3,103.89,19,4.55
183,15,-2.32,96.61,64.5,-3.29,-1.17,Horizon,Green Bay,1.04,-1.15,66.1,99.90,15,-1.57
184,17,-2.41,101.09,72.1,-3.73,-4.57,A-Sun,Florida Gulf Coast,-1.96,2.16,72.1,104.82,15,0.00
185,19,-2.58,97.65,65.9,-3.39,-1.03,Sun Belt (East),Florida Atlantic,0.77,-1.55,68.2,101.04,11,-2.30
186,23,-2.61,93.71,59.5,-4.65,2.76,Big 12,Texas Tech,6.10,-5.36,68.2,98.36,8,-8.71
187,12,-2.64,99.44,72.5,-3.93,-0.64,Big South,Coastal Carolina,-4.56,-1.99,65.9,103.36,19,6.65
188,16,-2.65,97.86,69.4,-3.93,-3.08,WAC,Louisiana Tech,-1.19,0.42,69.3,101.79,18,0.09
189,19,-2.66,94.88,64.9,-3.54,-0.98,Sun Belt (East),Western Kentucky,0.51,-1.68,68.1,98.41,16,-3.17
190,16,-2.79,100.98,73.6,-3.72,-8.23,WAC,Hawaii,-0.52,5.45,74.6,104.70,16,-0.97
191,12,-2.81,97.38,66.7,-4.57,-1.09,Sun Belt (East),South Alabama,-1.98,-1.72,67.1,101.95,17,-0.41
192,15,-2.84,93.54,61.5,-4.03,8.56,Summit,Western Illinois,-1.39,-11.40,60.2,97.57,18,1.39
193,15,-2.90,97.70,65.2,-3.84,1.96,Ivy,Columbia,-3.18,-4.86,62.1,101.54,15,3.07
194,15,-2.93,97.44,63.4,-4.58,2.72,MAC (West),Ball State,-4.45,-5.65,60.7,102.03,15,2.63
195,22,-2.98,96.16,65.3,-4.90,-0.26,CAA,Hofstra,-1.10,-2.72,67.2,101.06,10,-1.88
196,13,-3.06,96.94,68.2,-4.20,-1.60,OVC,Tennessee State,-2.73,-1.45,66.6,101.14,20,1.55
197,12,-3.12,97.47,64.3,-3.93,2.57,Patriot,American,-5.24,-5.69,62.2,101.40,20,2.13
198,20,-3.18,98.06,64.6,-4.72,1.60,Sun Belt (West),Arkansas State,-0.52,-4.78,65.9,102.78,14,-1.21
199,16,-3.25,91.34,68.4,-4.56,-1.66,Sun Belt (West),Louisiana,-2.28,-1.59,67.3,95.91,16,1.06
200,17,-3.27,96.95,62.6,-4.20,0.47,CAA,Northeastern,-0.40,-3.75,65.5,101.15,14,-2.87
201,17,-3.35,100.32,69.4,-4.87,-3.52,MAC (West),Toledo,-3.64,0.17,66.3,105.18,19,3.19
202,16,-3.44,98.48,67.8,-4.83,-3.03,A-Sun,North Florida,-0.05,-0.40,70.8,103.31,16,-3.06
203,23,-3.51,96.14,62.7,-5.10,-0.65,MVC,Southern Illinois,3.12,-2.86,69.2,101.24,8,-6.45
204,12,-3.59,91.67,63.3,-4.99,4.61,MEAC,Savannah State,-5.92,-8.21,59.1,96.66,21,4.24
205,14,-3.62,97.80,63.9,-5.30,2.36,Southern (South),Wofford,-3.79,-5.98,63.2,103.09,19,0.70
206,10,-3.68,95.75,68.9,-5.17,-2.27,MEAC,Norfolk State,-5.39,-1.41,67.1,100.91,26,1.83
207,16,-3.74,95.96,63.9,-4.82,1.17,AEC,Boston University,-4.09,-4.91,63.6,100.78,16,0.34
208,18,-3.76,99.09,67.1,-4.96,-2.74,WCC,San Diego,0.87,-1.02,70.3,104.06,13,-3.23
209,24,-3.78,100.50,68.6,-5.55,-6.58,A-10,Rhode Island,3.10,2.80,75.5,106.05,7,-6.87
210,14,-3.81,99.21,71.7,-5.27,-5.41,OVC,Tennessee Tech,-3.06,1.61,71.4,104.47,19,0.24
211,18,-3.85,103.83,72.5,-5.53,-7.10,Summit,IUPUI,-1.75,3.25,72.8,109.36,14,-0.31
212,17,-3.87,97.47,72.7,-5.56,-4.22,Big Sky,Eastern Washington,-3.23,0.35,71.4,103.03,15,1.31
213,15,-3.92,104.85,72.1,-5.47,-6.57,AEC,Albany (NY),-6.92,2.65,69.1,110.32,19,3.00
214,15,-4.04,104.45,76.2,-5.77,-7.35,Big Sky,Portland State,-4.07,3.31,73.3,110.22,17,2.91
215,16,-4.05,93.88,65.5,-5.99,-3.05,Ivy,Cornell,-0.98,-1.00,67.8,99.87,12,-2.32
216,19,-4.07,91.50,58.0,-6.18,4.40,Horizon,Wright State,0.25,-8.47,61.5,97.68,13,-3.44
217,15,-4.18,95.36,76.5,-6.13,-10.15,Ind,Seattle,-2.76,5.97,75.0,101.50,12,1.48
218,22,-4.54,94.25,59.1,-6.57,0.65,ACC,Boston College,4.89,-5.19,68.5,100.82,9,-9.42
219,18,-4.70,96.92,72.3,-6.67,-6.96,A-Sun,Lipscomb,-1.23,2.26,74.3,103.58,13,-1.97
220,20,-4.86,98.07,69.3,-6.42,-6.24,OVC,Austin Peay,-0.66,1.38,72.6,104.49,12,-3.38
221,18,-4.86,93.26,64.9,-6.56,1.57,OVC,Jacksonville State,-5.23,-6.43,63.8,99.82,15,1.12
222,15,-4.99,96.74,62.7,-6.94,3.66,OVC,Morehead State,-3.83,-8.65,61.2,103.68,18,1.58
223,21,-5.07,95.87,63.3,-7.21,-0.85,Sun Belt (East),Florida International,-1.10,-4.22,67.3,103.08,8,-3.97
224,16,-5.36,95.82,70.0,-7.23,-4.64,NEC,Central Connecticut State,-5.05,-0.72,70.3,103.04,13,-0.31
225,19,-5.40,100.19,71.6,-7.83,-8.23,MAAC,Rider,-2.40,2.83,74.6,108.02,13,-3.00
226,21,-5.50,97.71,64.9,-7.84,-3.49,CAA,UNC Wilmington,0.18,-2.01,70.6,105.54,10,-5.68
227,17,-5.71,93.69,63.7,-8.04,-0.08,MAAC,Siena,-2.94,-5.63,66.5,101.73,14,-2.77
228,25,-5.79,92.48,61.1,-8.28,-2.38,MVC,Bradley,3.62,-3.41,70.5,100.76,7,-9.41
229,20,-5.86,97.63,66.1,-8.22,-4.46,CAA,James Madison,-2.11,-1.41,69.8,105.85,12,-3.75
230,18,-5.92,101.30,71.1,-8.37,-5.90,Big South,High Point,-4.13,-0.02,70.2,109.67,13,0.87
231,14,-6.02,94.20,65.0,-8.19,-2.01,Patriot,Holy Cross,-4.23,-4.01,66.8,102.39,15,-1.79
232,15,-6.02,92.70,69.5,-8.49,-3.55,NEC,St. Francis (NY),-6.75,-2.47,68.7,101.19,15,0.73
233,16,-6.04,94.17,64.7,-9.06,-0.40,Southern (South),Furman,-3.90,-5.64,65.2,103.22,15,-0.52
