,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
54,7,11.31,109.93,75.3,17.96,4.97,A-10,Richmond,2.76,6.34,66.8,91.97,24,8.55
55,12,11.21,111.13,74.3,17.27,4.38,ACC,Notre Dame,5.62,6.83,68.7,93.86,20,5.59
56,14,11.18,106.89,67.1,17.06,10.72,SEC,Tennessee,8.30,0.46,64.2,89.83,17,2.87
57,12,11.15,108.23,72.8,17.55,4.69,AAC,Connecticut,5.34,6.46,67.0,90.68,19,5.81
58,15,11.12,111.14,82.0,16.56,-3.95,SEC,Alabama,8.12,15.06,79.0,94.58,16,3.00
59,15,10.71,106.10,74.6,15.54,2.40,Big East,St. John's (NY),7.68,8.31,71.6,90.56,17,3.03
60,14,10.49,103.02,68.6,16.20,7.83,ACC,Georgia Tech,9.19,2.67,66.4,86.83,17,2.16
61,12,10.47,104.39,64.2,16.54,10.78,Big 12,Texas,9.60,-0.31,63.3,87.85,19,0.87
62,17,10.38,111.16,74.7,15.75,1.74,Big East,Georgetown,9.60,8.64,73.9,95.41,15,0.78
63,13,10.27,105.72,73.4,15.87,2.73,SEC,South Carolina,6.43,7.55,69.5,89.85,18,3.84
64,15,10.26,105.31,66.5,15.91,9.84,ACC,Clemson,7.88,0.43,64.1,89.40,16,2.39
65,16,9.86,106.85,65.4,14.89,8.78,Big 12,TCU,10.09,1.08,65.0,91.95,16,0.44
66,6,9.83,112.14,75.2,16.34,4.70,MVC,Northern Iowa,1.45,5.13,64.7,95.80,25,10.45
67,12,9.83,110.64,69.5,15.47,6.85,Pac-12,UCLA,8.23,2.98,67.1,95.17,19,2.39
68,13,9.70,111.51,71.2,15.04,5.45,Pac-12,Oregon State,6.15,4.24,67.6,96.47,18,3.55
69,13,9.66,105.79,70.7,15.20,6.29,A-10,Virginia Commonwealth,4.08,3.37,65.2,90.59,18,5.58
70,19,9.45,107.64,72.2,14.39,2.14,ACC,North Carolina,10.05,7.31,72.8,93.24,14,-0.61
71,8,9.41,105.86,71.7,14.94,6.55,A-10,Saint Louis,3.07,2.86,65.2,90.92,23,6.55
72,9,9.25,105.25,73.3,14.46,3.91,A-10,Rhode Island,4.78,5.34,68.9,90.79,21,4.47
73,20,9.10,110.46,72.0,13.70,1.07,Big 12,Iowa State,10.07,8.03,73.0,96.76,12,-0.97
74,12,8.91,109.78,77.1,13.63,0.17,MWC,Nevada,4.14,8.75,72.4,96.15,19,4.77
75,14,8.85,112.95,72.7,14.83,3.89,A-10,Davidson,3.62,4.96,67.5,98.12,16,5.23
76,21,8.70,103.55,64.2,13.68,8.56,Big 12,Kansas State,9.48,0.14,65.0,89.88,11,-0.78
77,12,8.59,108.27,75.9,13.30,2.26,MWC,Boise State,4.39,6.32,69.5,94.97,20,6.47
78,12,8.56,109.22,74.9,13.57,2.82,WCC,San Francisco,3.84,5.74,68.8,95.65,22,6.09
79,16,8.51,104.70,67.1,13.39,8.00,SEC,Missouri,6.54,0.51,65.2,91.31,15,1.97
80,15,8.47,107.62,70.9,11.66,3.91,Pac-12,Utah,7.86,4.56,70.3,95.96,16,0.61
81,16,8.28,109.23,75.9,12.79,-0.45,SEC,Georgia,8.06,8.73,75.6,96.44,16,0.31
82,16,8.22,106.64,68.6,12.86,6.64,ACC,Virginia Tech,6.16,1.58,66.5,93.78,16,2.06
83,11,7.97,113.07,72.9,12.98,3.07,AAC,Southern Methodist,3.50,4.91,68.5,100.09,19,4.47
84,10,7.92,103.51,67.8,13.29,8.78,AAC,Tulsa,3.59,-0.87,63.5,90.22,21,4.32
85,16,7.63,103.47,70.7,12.08,3.85,Big East,DePaul,8.95,3.78,71.1,91.39,16,-0.38
86,4,7.63,107.43,76.3,12.75,6.53,Southern,East Tennessee State,-1.82,1.10,63.1,94.69,30,13.15
87,17,7.37,104.16,69.0,11.80,5.44,SEC,Mississippi,6.90,1.93,68.5,92.36,15,0.47
88,11,7.32,110.06,71.1,12.27,6.79,CUSA,North Texas,1.66,0.53,63.3,97.79,20,7.77
89,7,7.15,107.03,75.7,11.89,2.39,MAC (East),Akron,-0.40,4.76,66.5,95.14,24,9.23
90,8,7.06,106.93,74.5,12.51,5.29,CUSA,Louisiana Tech,-1.48,1.76,63.7,94.41,22,10.83
91,17,6.80,104.24,65.2,10.85,7.64,ACC,Pittsburgh,7.32,-0.84,65.7,93.39,16,-0.52
92,7,6.79,106.38,76.8,11.05,3.22,Southern,Furman,-1.55,3.58,66.3,95.32,25,10.44
93,15,6.79,107.62,72.1,10.79,2.32,MWC,Nevada-Las Vegas,4.76,4.47,70.1,96.83,17,2.03
94,9,6.77,106.24,71.5,11.43,3.85,A-10,Duquesne,1.67,2.92,66.4,94.81,21,5.10
95,12,6.70,108.90,75.5,10.81,-0.38,MWC,Colorado State,3.96,7.08,72.1,98.09,20,3.44
96,18,6.69,108.44,73.4,10.79,-1.06,ACC,Wake Forest,8.14,7.76,74.9,97.65,13,-1.45
97,16,6.63,107.91,71.2,10.63,0.47,ACC,Miami (FL),8.66,6.15,73.2,97.29,15,-2.03
98,7,6.63,105.97,76.3,10.90,2.58,Ivy,Yale,-1.51,4.05,65.1,95.07,23,11.17
99,17,6.59,100.61,68.3,10.33,4.71,AAC,Temple,6.17,1.88,67.9,90.29,14,0.42
100,7,6.07,104.63,71.5,10.58,6.57,AEC,Vermont,-4.84,-0.50,59.5,94.04,26,12.06
101,9,5.92,102.15,74.1,10.04,5.56,Southern,UNC Greensboro,-1.48,0.36,63.1,92.11,23,11.00
102,9,5.72,108.65,74.3,10.57,4.21,Big Sky,Northern Colorado,-2.80,1.51,62.7,98.08,22,11.55
103,11,5.70,104.16,68.7,10.19,7.12,MVC,Loyola (IL),0.54,-1.42,62.7,93.97,21,5.97
104,11,5.42,105.29,73.1,9.48,5.58,Sun Belt,Texas State,-0.28,-0.16,64.3,95.81,21,8.78
105,23,5.35,105.55,64.9,8.70,4.15,Big Ten,Northwestern,10.51,1.19,70.1,96.85,8,-5.16
106,11,5.33,106.56,71.7,9.21,3.21,MVC,Bradley,0.33,2.11,65.9,97.36,23,5.82
107,4,5.15,105.12,68.6,10.97,10.67,A-Sun,Liberty,-7.26,-5.52,53.8,94.16,30,14.76
108,17,5.15,101.63,62.7,8.85,9.16,AAC,South Florida,5.18,-4.02,62.7,92.78,14,-0.03
109,14,5.13,103.39,68.9,8.60,4.11,AAC,Central Florida,4.13,1.02,67.9,94.79,16,1.00
110,16,5.13,102.22,69.8,8.50,1.99,Pac-12,Washington State,4.94,3.14,69.7,93.72,16,0.19
111,14,4.93,100.95,63.1,8.07,9.16,SEC,Texas A&M,6.96,-4.23,65.2,92.89,16,-2.03
112,7,4.30,104.93,79.6,7.08,-0.17,OVC,Belmont,-6.23,4.47,67.9,97.84,26,11.70
113,10,4.20,108.31,76.6,7.47,-1.56,CUSA,Western Kentucky,0.96,5.76,72.0,100.84,20,4.57
114,13,4.12,99.39,69.5,7.78,6.62,MAC (West),Ball State,-1.65,-2.50,62.5,91.61,18,7.00
115,6,4.11,106.12,71.4,8.92,6.72,WAC,New Mexico State,-4.24,-2.61,59.7,97.20,25,11.68
116,3,4.04,102.44,80.6,6.70,0.50,Southland,Stephen F. Austin,-6.89,3.54,67.0,95.75,28,13.61
117,10,3.81,103.84,69.7,7.11,5.32,WCC,Pacific,0.19,-1.51,64.5,96.73,23,5.21
118,11,3.73,103.12,74.0,6.88,3.34,Big West,UC Irvine,-2.18,0.39,65.2,96.25,21,8.75
119,12,3.68,105.81,76.3,6.46,-0.91,MAC (East),Kent State,-0.72,4.59,70.0,99.35,20,6.28
120,17,3.50,103.81,70.6,6.41,2.77,MVC,Missouri State,0.71,0.73,67.8,97.41,16,2.79
121,14,3.47,105.51,76.7,6.60,-2.64,MWC,New Mexico,2.63,6.11,75.2,98.91,19,1.45
122,12,3.22,105.60,68.4,6.44,2.92,MVC,Indiana State,1.81,0.30,66.8,99.16,18,1.60
123,18,3.20,101.74,63.2,5.39,5.63,Pac-12,California,9.05,-2.43,69.1,96.35,14,-5.84
124,21,3.16,105.80,71.7,5.68,-1.39,SEC,Vanderbilt,6.41,4.55,75.0,100.12,11,-3.25
125,12,3.12,105.07,69.1,6.45,3.02,A-10,St. Bonaventure,1.62,0.10,66.9,98.62,19,2.26
126,13,3.09,104.25,78.1,5.75,-3.86,Sun Belt,Georgia State,0.13,6.95,72.2,98.49,19,5.88
127,8,3.06,103.28,72.9,5.95,0.98,Ivy,Harvard,-1.55,2.08,66.5,97.33,21,6.41
128,8,3.06,107.08,76.4,5.95,-0.14,CAA,Hofstra,-3.85,3.19,68.4,101.13,26,7.94
129,16,2.82,107.15,76.3,5.33,-4.70,WCC,Pepperdine,3.60,7.52,77.1,101.82,16,-0.78
130,18,2.76,101.01,70.6,5.69,2.97,Sun Belt,UT Arlington,2.13,-0.21,68.4,95.32,14,2.19
131,7,2.46,102.68,80.6,4.37,-3.27,Horizon,Wright State,-6.21,5.73,70.8,98.32,25,9.88
132,25,2.41,102.74,69.8,5.50,-3.99,Big Ten,Nebraska,10.66,6.39,78.1,97.25,7,-8.25
133,10,2.29,107.22,77.9,5.13,-1.81,Summit,South Dakota State,-4.24,4.11,70.5,102.10,22,7.41
134,10,2.27,104.07,73.2,4.37,0.10,Sun Belt,Little Rock,-1.07,2.17,69.4,99.70,21,3.81
135,8,2.19,105.06,74.8,5.11,2.69,Summit,North Dakota State,-3.94,-0.50,66.2,99.94,25,8.61
136,14,2.16,107.49,80.2,4.45,-4.36,Summit,Oral Roberts,-1.58,6.52,73.1,103.04,17,7.10
137,19,2.08,105.20,69.2,4.48,3.28,MWC,Fresno State,3.39,-1.21,68.9,100.72,11,0.23
138,8,2.01,103.59,80.9,3.85,-4.87,Big Sky,Eastern Washington,-1.81,6.88,72.9,99.74,23,8.06
139,9,1.99,101.69,75.4,4.23,1.53,OVC,Murray State,-6.08,0.45,64.7,97.47,23,10.72
140,13,1.95,102.18,75.7,4.41,-1.42,WCC,Santa Clara,0.63,3.37,71.7,97.77,20,4.03
141,19,1.82,99.13,64.6,3.65,2.85,ACC,Boston College,7.86,-1.02,70.6,95.48,13,-6.03
142,12,1.80,103.07,78.6,3.75,-5.59,MAC (East),Buffalo,0.06,7.38,75.8,99.32,20,2.84
143,15,1.70,100.09,75.9,3.87,-3.66,CUSA,Marshall,-0.05,5.35,73.1,96.22,17,2.81
144,13,1.69,100.79,75.6,3.59,-0.78,Sun Belt,Georgia Southern,-0.83,2.46,70.7,97.20,20,4.91
145,9,1.47,104.91,76.1,3.57,-0.78,Patriot,Colgate,-5.63,2.25,68.1,101.34,25,8.03
146,16,1.45,105.02,71.1,3.60,1.95,CAA,Northeastern,-3.28,-0.51,66.4,101.43,17,4.73
147,16,1.44,103.52,72.3,3.60,-1.46,MVC,Valparaiso,1.17,2.89,71.3,99.92,19,1.03
148,15,1.20,105.13,74.6,2.90,-1.28,MAC (West),Toledo,-1.47,2.48,70.1,102.23,17,4.44
149,10,1.16,103.29,81.3,2.39,-4.40,Big South,Winthrop,-6.53,5.56,71.5,100.90,24,9.82
150,17,1.12,102.39,68.5,2.92,-0.08,A-10,Massachusetts,3.79,1.20,71.2,99.47,14,-2.68
151,11,1.07,101.92,73.7,2.80,-0.89,Ivy,Pennsylvania,-0.36,1.96,70.6,99.12,16,3.15
152,18,0.94,101.86,68.3,2.42,0.34,AAC,Tulane,3.54,0.59,70.9,99.44,12,-2.60
153,13,0.90,102.50,76.7,2.42,-3.71,CUSA,Florida International,-1.00,4.60,72.5,100.07,19,4.25
154,15,0.86,100.51,67.1,2.55,2.80,A-10,George Mason,1.48,-1.95,67.8,97.97,17,-0.63
155,15,0.74,102.64,71.4,2.29,0.83,MAC (East),Ohio,0.17,-0.09,68.5,100.34,17,2.94
156,13,0.59,100.47,70.8,2.54,0.93,Big Sky,Montana,-1.52,-0.34,68.5,97.93,18,2.35
157,14,0.53,103.80,70.2,1.93,1.75,CAA,College of Charleston,-0.84,-1.23,68.0,101.88,17,2.16
158,10,0.47,103.12,74.5,2.10,-2.76,MAC (East),Bowling Green State,0.20,3.23,72.9,101.01,21,1.65
159,13,0.46,98.69,66.3,2.42,5.49,CUSA,Charlotte,-1.09,-5.03,64.7,96.27,16,1.55
160,14,0.43,101.67,69.4,2.31,1.61,MVC,Drake,0.61,-1.18,67.7,99.37,20,1.68
161,13,0.39,104.03,73.0,1.86,0.04,Southern,Chattanooga,-1.90,0.35,68.5,102.18,20,4.52
162,9,0.28,100.45,72.4,2.16,3.58,Horizon,Northern Kentucky,-4.65,-3.29,65.3,98.29,23,7.13
163,16,0.17,104.43,72.1,1.45,1.09,Southern,Wofford,-1.50,-0.92,68.5,102.98,19,3.54
164,15,0.10,97.90,72.8,1.22,1.47,Big Sky,Southern Utah,-2.47,-1.37,66.3,96.68,17,6.47
165,13,0.09,103.51,70.6,1.67,1.50,CAA,Towson,-1.51,-1.40,66.4,101.84,19,4.16
166,11,0.08,104.82,71.3,1.74,1.53,Sun Belt,South Alabama,-1.03,-1.45,67.5,103.08,20,3.77
167,19,0.02,96.95,65.6,1.66,4.82,CUSA,Old Dominion,0.06,-4.79,65.6,95.30,13,-0.03
168,12,-0.10,105.59,78.8,1.16,-6.57,Southern,Western Carolina,-1.55,6.47,74.7,104.44,19,4.10
169,16,-0.18,97.69,62.6,1.51,7.22,MVC,Southern Illinois,0.37,-7.40,62.2,96.18,16,0.34
170,15,-0.23,97.72,68.0,1.37,0.91,A-10,La Salle,1.71,-1.14,69.9,96.36,15,-1.93
171,20,-0.37,108.06,73.1,0.80,-4.31,MWC,Air Force,3.02,3.94,74.6,107.26,12,-1.50
172,12,-0.57,109.75,78.3,0.86,-6.88,A-Sun,North Florida,-3.25,6.31,73.2,108.90,21,5.06
173,10,-0.57,104.65,70.8,1.24,1.75,Big West,UC Santa Barbara,-4.06,-2.32,66.3,103.41,21,4.55
174,13,-0.75,104.55,71.5,0.51,-0.78,Ivy,Princeton,-1.48,0.03,69.1,104.04,14,2.41
175,15,-0.81,98.75,68.4,0.42,2.67,Sun Belt,Appalachian State,-0.01,-3.48,67.3,98.34,18,1.03
176,17,-0.83,103.69,78.0,0.25,-6.60,Sun Belt,Coastal Carolina,-0.31,5.78,76.3,103.44,16,1.67
177,13,-0.94,99.65,67.3,0.14,3.57,CUSA,UAB,-1.64,-4.51,65.3,99.50,19,2.06
178,12,-0.98,105.24,76.3,0.31,-2.88,OVC,Austin Peay,-4.14,1.90,71.5,104.94,21,4.85
179,15,-1.00,96.32,67.4,0.68,3.93,CUSA,UTEP,-0.45,-4.93,66.1,95.64,17,1.28
180,21,-1.09,100.54,64.3,-0.82,5.58,WCC,Loyola Marymount,3.88,-6.67,67.8,101.36,11,-3.47
181,10,-1.13,104.37,72.2,0.19,-1.64,MAAC,Siena,-5.66,0.51,67.7,104.18,20,4.53
182,13,-1.27,98.75,68.6,-0.23,1.40,Big West,Hawaii,-2.10,-2.67,67.2,98.98,17,1.37
183,13,-1.33,97.49,66.8,-0.44,4.92,MAC (West),Northern Illinois,-2.16,-6.25,64.5,97.92,18,2.35
184,14,-1.50,105.59,78.7,-0.77,-8.15,Big Sky,Portland State,-2.43,6.66,75.4,106.36,18,3.31
185,11,-1.53,103.57,74.3,-0.64,-2.86,CAA,Delaware,-3.84,1.33,70.7,104.21,22,3.64
186,15,-1.66,98.90,71.1,-0.85,-0.26,CUSA,Florida Atlantic,-1.25,-1.40,69.4,99.75,17,1.66
187,12,-1.74,106.33,79.6,-0.52,-6.06,Summit,South Dakota,-3.84,4.32,74.2,106.85,20,5.41
188,13,-1.87,101.42,70.9,-1.13,0.57,Patriot,Boston University,-5.30,-2.44,66.7,102.56,21,4.15
189,10,-1.99,104.25,79.5,-1.25,-4.73,WAC,California Baptist,-6.66,2.74,70.0,105.49,21,9.52
190,10,-2.05,104.77,77.7,-1.70,-5.00,NEC,Saint Francis (PA),-6.50,2.95,71.8,106.46,22,5.84
191,14,-2.08,94.76,63.2,-1.38,7.58,Big Sky,Sacramento State,-2.76,-9.66,59.7,96.14,16,3.47
192,20,-2.27,99.14,68.1,-2.06,-2.65,AAC,East Carolina,1.82,0.37,72.2,101.20,11,-4.10
193,13,-2.41,95.70,69.2,-2.13,0.04,AEC,Stony Brook,-4.41,-2.44,65.8,97.83,20,3.36
194,11,-2.46,101.03,71.5,-2.41,-1.38,CAA,William & Mary,-3.10,-1.07,69.0,103.44,21,2.50
195,11,-2.67,102.94,71.9,-2.19,0.62,Big South,Radford,-5.71,-3.29,66.1,105.13,21,5.84
196,21,-2.70,97.95,66.1,-2.45,0.02,MVC,Illinois State,1.97,-2.71,70.0,100.40,10,-3.90
197,11,-2.87,96.70,75.9,-2.19,0.12,Southland,Abilene Christian,-6.87,-2.98,65.3,98.88,20,10.58
198,16,-2.92,103.55,70.7,-2.79,-2.46,Sun Belt,Arkansas State,-0.72,-0.46,71.9,106.34,16,-1.22
199,24,-3.05,93.62,62.7,-3.61,3.88,MWC,Wyoming,4.82,-6.93,69.9,97.22,9,-7.21
200,17,-3.09,103.11,73.8,-2.15,-5.60,CUSA,Rice,-0.76,2.50,74.2,105.26,15,-0.38
201,12,-3.09,97.87,71.7,-3.08,-2.90,MAAC,Rider,-5.49,-0.19,69.3,100.94,18,2.40
202,16,-3.12,92.59,64.9,-2.34,5.52,MAC (West),Eastern Michigan,0.95,-8.64,64.1,94.93,16,0.88
203,15,-3.13,98.88,71.7,-2.80,-0.58,Southern,Mercer,-2.70,-2.55,70.3,101.68,17,1.44
204,19,-3.18,102.75,76.9,-2.60,-9.56,CUSA,UTSA,0.41,6.39,77.0,105.35,13,-0.13
205,18,-3.40,101.27,78.3,-3.25,-8.43,MAC (West),Central Michigan,-0.26,5.04,76.7,104.52,14,1.63
206,23,-3.52,93.95,65.7,-3.62,0.00,WCC,San Diego,4.35,-3.52,72.5,97.58,9,-6.81
207,22,-3.58,89.21,58.6,-4.21,8.23,A-10,Fordham,-0.45,-11.81,61.7,93.42,9,-3.13
208,15,-3.63,94.60,64.3,-3.50,6.39,Big West,UC Riverside,-4.18,-10.02,60.6,98.09,17,3.75
209,12,-3.67,92.28,66.3,-3.80,3.19,MAAC,Saint Peter's,-5.90,-6.86,64.1,96.08,18,2.23
210,17,-3.74,94.48,68.9,-3.59,0.28,Horizon,Illinois-Chicago,-3.80,-4.03,68.8,98.07,18,0.14
211,10,-3.87,96.72,77.0,-2.95,-0.91,Southland,Nicholls State,-6.02,-2.96,69.2,99.67,21,7.87
212,15,-3.95,99.32,75.1,-4.18,-4.52,WAC,Seattle,-3.91,0.57,72.8,103.51,14,2.31
213,20,-3.99,97.89,65.2,-4.73,-0.44,A-10,George Washington,0.92,-3.55,70.1,102.62,12,-4.91
214,17,-4.17,94.26,65.3,-4.65,3.45,Ivy,Dartmouth,-3.20,-7.62,64.6,98.91,12,0.76
215,19,-4.17,100.65,70.9,-4.40,-1.67,MAC (East),Miami (OH),-0.57,-2.50,71.1,105.05,13,-0.19
216,14,-4.37,98.51,71.6,-4.59,-2.57,Patriot,American,-6.50,-1.79,69.5,103.10,16,2.13
217,12,-4.45,93.87,67.0,-5.44,-0.16,Ivy,Brown,-1.72,-4.29,68.7,99.31,15,-1.67
218,13,-4.51,96.19,71.3,-5.04,-5.07,MAAC,Monmouth,-5.19,0.56,70.6,101.22,18,0.68
219,19,-4.60,99.37,73.2,-5.05,-6.57,Sun Belt,Louisiana,-0.67,1.96,76.2,104.42,14,-2.97
220,14,-4.65,100.79,70.9,-5.42,-1.96,Big Sky,Northern Arizona,-2.40,-2.69,69.4,106.20,16,1.57
221,18,-4.70,102.29,72.8,-5.16,-4.95,Big West,UC Davis,-2.63,0.25,71.4,107.45,14,1.38
222,14,-4.73,98.28,69.8,-5.01,0.45,NEC,Robert Morris,-6.33,-5.18,67.1,103.28,20,2.74
223,13,-4.75,98.44,73.3,-5.39,-3.21,NEC,Sacred Heart,-7.40,-1.54,69.4,103.83,20,3.91
224,16,-4.80,103.77,81.6,-4.85,-12.60,Horizon,Green Bay,-2.80,7.80,80.1,108.63,17,1.55
225,15,-5.01,94.90,66.6,-5.30,1.21,Big Sky,Montana State,-2.29,-6.21,67.0,100.20,16,-0.32
226,15,-5.08,96.34,74.3,-5.91,-2.53,OVC,Eastern Illinois,-7.41,-2.55,69.2,102.25,17,5.09
227,16,-5.09,100.86,73.5,-5.19,-5.94,Summit,Omaha,-0.96,0.86,76.9,106.05,16,-3.41
228,13,-5.17,97.65,78.0,-5.34,-5.86,Southland,Sam Houston State,-6.50,0.69,72.4,102.98,18,5.55
229,19,-5.38,98.37,68.3,-6.69,-2.31,CAA,Drexel,-2.20,-3.08,70.4,105.06,14,-2.09
230,19,-5.42,98.40,69.4,-6.27,-2.74,MAC (West),Western Michigan,-0.25,-2.69,72.1,104.66,13,-2.69
231,26,-5.54,100.27,69.0,-6.07,-7.83,A-10,Saint Joseph's,4.93,2.29,79.5,106.34,6,-10.47
232,16,-5.56,98.31,72.4,-6.33,-3.11,Big South,Gardner-Webb,-5.83,-2.45,71.0,104.64,16,1.44
233,15,-5.56,99.58,72.8,-6.10,-3.10,Horizon,Youngstown State,-4.79,-2.46,71.2,105.68,18,1.52
234,12,-5.91,97.76,70.1,-7.09,-1.39,Patriot,Lafayette,-5.94,-4.52,68.8,104.86,19,1.32
235,19,-5.92,95.80,67.8,-6.77,-0.23,Horizon,Oakland,-3.10,-5.69,69.7,102.57,14,-1.88
