,losses,srs,off_rtg,pts_per_g,net_rtg,srs_def,conf_abbr,school_name,sos,srs_off,opp_pts_per_g,def_rtg,wins,mov
17,14,16.92,116.31,78.9,24.46,7.24,Big East,Butler,10.55,9.68,72.6,91.85,21,6.37
18,13,16.66,115.62,75.8,24.11,8.52,SEC,Florida,10.08,8.15,69.2,91.51,21,6.59
19,8,16.58,119.96,82.8,23.65,3.77,AAC,Wichita State,5.46,12.81,71.6,96.32,25,11.12
20,12,16.38,120.04,82.1,23.49,3.02,Big 12,TCU,9.68,13.36,75.4,96.55,21,6.70
21,12,16.35,117.37,83.5,23.11,3.53,Big East,Creighton,8.10,12.82,74.1,94.26,21,9.45
22,8,15.99,114.31,76.7,23.72,8.65,AAC,Houston,4.16,7.34,64.9,90.59,27,11.83
23,8,15.97,115.61,81.9,22.61,3.13,SEC,Auburn,7.29,12.84,73.2,93.00,26,8.68
24,13,15.85,114.07,74.7,23.90,9.67,Big Ten,Penn State,7.79,6.18,66.7,90.16,26,8.05
25,12,15.78,114.82,80.2,22.35,3.78,ACC,Florida State,8.50,12.00,72.9,92.47,23,7.29
26,8,15.67,119.31,80.5,23.04,5.42,Pac-12,Arizona,6.84,10.25,71.7,96.27,27,8.83
27,12,15.67,116.65,79.4,22.61,4.99,Big East,Seton Hall,10.11,10.68,73.9,94.04,22,5.56
28,13,15.30,111.39,75.2,21.87,8.95,SEC,Texas A&M,10.62,6.36,70.5,89.51,22,4.69
29,12,14.76,117.25,80.5,20.65,2.91,SEC,Arkansas,9.85,11.86,75.6,96.60,23,4.91
30,15,14.60,112.30,75.6,20.93,9.75,Big 12,Baylor,9.17,4.84,69.7,91.36,19,5.94
31,8,14.44,119.02,82.6,21.14,1.80,MWC,Nevada,4.93,12.64,73.1,97.88,29,9.51
32,12,14.37,117.43,82.7,20.06,0.56,Pac-12,Arizona State,6.55,13.80,74.8,97.37,20,7.81
33,12,14.35,116.67,79.8,20.75,3.89,ACC,Virginia Tech,6.71,10.46,72.2,95.92,21,7.64
34,14,14.30,113.05,75.6,21.15,6.37,ACC,Louisville,9.07,7.92,70.4,91.91,22,5.22
35,15,13.96,110.26,72.1,20.26,10.28,Big 12,Texas,10.67,3.68,68.8,90.00,19,3.29
36,13,13.81,112.73,72.7,20.23,9.71,SEC,Missouri,9.19,4.10,68.1,92.50,20,4.64
37,14,13.81,115.96,84.9,19.26,-3.34,Big 12,Oklahoma,10.56,17.15,81.7,96.70,18,3.25
38,13,13.78,114.10,73.1,20.48,8.41,Big Ten,Maryland,7.94,5.37,66.9,93.62,19,6.19
39,15,13.64,115.49,74.9,20.28,8.02,ACC,Notre Dame,7.92,5.61,68.6,95.21,21,6.31
40,12,12.91,115.98,81.3,18.45,0.24,ACC,NC State,6.70,12.67,75.1,97.53,21,6.21
41,14,12.89,107.08,66.6,19.50,15.26,ACC,Syracuse,10.02,-2.38,63.8,87.58,23,2.86
42,6,12.86,119.45,77.0,20.59,7.40,WCC,Saint Mary's (CA),0.33,5.46,64.5,98.87,30,12.53
43,12,12.85,110.73,71.1,19.12,11.38,Big 12,Kansas State,8.74,1.46,67.0,91.61,25,4.11
44,10,12.83,111.55,73.8,19.17,8.27,ACC,Miami (FL),6.96,4.56,67.9,92.38,22,5.88
45,12,12.81,114.82,77.7,18.85,5.20,Pac-12,Southern California,6.29,7.62,71.2,95.98,24,6.53
46,14,12.50,119.09,81.3,18.57,-0.01,Big East,Marquette,9.70,12.51,78.5,100.52,21,2.80
47,15,12.45,111.54,76.6,18.01,5.90,Big 12,Oklahoma State,9.12,6.55,73.3,93.53,21,3.33
48,16,12.34,109.43,72.3,17.80,8.19,SEC,Alabama,10.64,4.15,70.6,91.63,20,1.69
49,11,12.23,110.60,77.1,17.83,7.39,MWC,San Diego State,3.91,4.84,67.9,92.77,22,9.24
50,12,12.07,115.52,81.2,17.79,0.20,Pac-12,UCLA,6.86,11.87,76.0,97.74,21,5.21
51,8,11.81,111.11,76.0,17.66,6.84,A-10,Rhode Island,4.61,4.97,68.8,93.46,26,7.21
52,12,11.71,110.26,73.4,17.24,7.92,SEC,Mississippi State,6.82,3.79,67.8,93.02,25,5.65
53,12,11.39,111.44,73.5,16.90,8.62,Pac-12,Utah,6.39,2.78,68.5,94.54,23,5.00
54,9,11.21,108.94,78.2,16.15,6.00,MWC,Boise State,3.05,5.21,69.1,92.79,23,9.13
55,14,11.12,108.90,73.6,16.35,7.65,Big East,Providence,10.23,3.47,72.7,92.55,21,0.89
56,11,11.08,113.76,78.4,16.73,3.96,CUSA,Western Kentucky,3.64,7.12,70.4,97.02,27,8.03
57,12,11.02,118.15,76.3,18.00,5.61,A-10,Davidson,2.57,5.42,67.9,100.16,21,8.45
58,11,10.99,111.00,72.3,16.82,7.30,Big Ten,Nebraska,7.33,3.69,68.6,94.18,22,3.67
59,15,10.93,116.12,77.5,16.42,2.59,SEC,Louisiana State,8.02,8.35,74.6,99.70,18,2.91
60,13,10.70,111.67,78.3,15.36,5.00,Pac-12,Oregon,4.84,5.70,72.4,96.31,23,5.86
61,18,10.38,110.78,66.8,16.18,11.74,Big Ten,Wisconsin,9.50,-1.36,66.0,94.61,15,0.88
62,6,10.37,110.59,71.6,16.75,9.72,MVC,Loyola (IL),1.80,0.65,62.6,93.84,32,9.05
63,8,10.29,110.20,75.1,15.97,7.93,CUSA,Middle Tennessee,2.83,2.37,66.3,94.23,25,8.82
64,17,10.29,106.38,73.1,14.87,6.23,Big East,St. John's (NY),10.69,4.06,72.6,91.50,16,0.45
65,15,10.24,106.59,68.1,14.96,10.93,SEC,Georgia,8.87,-0.70,66.7,91.63,18,1.36
66,15,9.89,109.52,71.9,14.89,6.98,Big Ten,Indiana,8.25,2.91,70.3,94.63,16,1.65
67,17,9.63,109.91,68.8,14.38,9.18,Big Ten,Northwestern,8.37,0.45,66.5,95.53,15,2.38
68,16,9.45,105.42,70.1,13.72,7.71,SEC,South Carolina,9.23,1.74,69.0,91.70,17,1.09
69,7,9.27,107.14,73.3,14.55,10.25,CUSA,Old Dominion,-1.27,-0.99,62.8,92.60,25,10.53
70,16,9.08,110.82,69.5,14.27,9.11,AAC,Southern Methodist,3.66,-0.03,64.1,96.55,17,5.42
71,6,9.06,107.29,75.6,13.88,7.19,WAC,New Mexico State,-1.10,1.87,64.2,93.41,28,11.44
72,16,9.00,112.45,76.4,13.23,1.13,ACC,Boston College,7.20,7.87,74.6,99.22,19,1.80
73,8,8.87,109.69,77.1,13.70,2.97,A-10,St. Bonaventure,2.61,5.90,70.8,95.99,26,6.26
74,20,8.52,114.69,72.4,12.93,3.73,SEC,Vanderbilt,10.14,4.78,74.0,101.76,12,-1.63
75,18,8.50,110.36,75.8,12.39,1.29,Big Ten,Illinois,7.53,7.21,73.8,97.98,14,2.00
76,11,8.17,110.07,76.8,12.41,5.53,MWC,Fresno State,1.84,2.64,68.8,97.66,21,8.06
77,19,8.13,116.37,79.7,12.01,-2.58,Big Ten,Iowa,7.13,10.70,78.7,104.36,14,1.00
78,16,8.08,107.48,75.9,12.17,2.71,Pac-12,Stanford,7.14,5.37,74.9,95.32,19,0.94
79,11,8.05,107.77,74.3,12.71,5.83,WCC,Brigham Young,1.53,2.21,67.8,95.06,24,6.51
80,9,7.99,112.66,84.6,11.89,-3.66,MAC (East),Buffalo,0.25,11.64,76.2,100.78,27,8.47
81,20,7.76,111.29,73.3,12.30,2.05,ACC,Wake Forest,8.79,5.71,74.4,98.99,11,-1.03
82,13,7.62,106.89,74.6,11.73,3.58,Pac-12,Washington,6.06,4.03,73.0,95.16,21,1.59
83,7,7.58,110.61,83.2,11.28,0.27,Sun Belt,Louisiana,-2.55,7.31,70.8,99.33,27,12.38
84,16,7.31,107.87,73.1,10.91,6.25,Pac-12,Oregon State,4.56,1.06,70.3,96.95,16,2.75
85,16,7.25,108.28,69.9,11.31,4.97,AAC,Temple,7.79,2.27,70.5,96.98,17,-0.55
86,13,7.20,110.96,83.4,9.93,-3.92,MWC,Nevada-Las Vegas,1.87,11.13,78.1,101.03,20,5.33
87,15,7.16,109.65,78.3,10.97,-0.21,Big East,Georgetown,5.29,7.37,76.5,98.68,15,1.87
88,17,7.00,108.85,75.2,10.01,0.58,Big Ten,Minnesota,6.91,6.43,75.1,98.84,15,0.09
89,18,6.88,109.50,72.8,10.44,1.97,Big 12,Iowa State,9.49,4.91,75.5,99.05,13,-2.61
90,6,6.87,111.29,78.6,11.69,3.99,OVC,Murray State,-3.53,2.89,66.2,99.60,26,12.44
91,20,6.85,110.06,75.8,10.38,-1.11,SEC,Mississippi,9.16,7.96,78.1,99.68,12,-2.31
92,7,6.84,111.87,84.5,10.33,-1.84,Summit,South Dakota State,-0.38,8.68,74.3,101.55,28,10.26
93,20,6.55,104.36,71.9,10.20,4.88,Big East,DePaul,8.45,1.67,73.8,94.16,11,-1.90
94,8,6.29,106.22,77.2,9.58,3.97,Big Sky,Montana,-2.24,2.31,68.5,96.64,26,8.71
95,9,6.17,106.82,80.9,9.75,2.53,Summit,South Dakota,-2.60,3.65,68.7,97.07,26,12.23
96,15,6.06,104.27,72.1,8.94,5.32,Pac-12,Colorado,7.00,0.75,73.0,95.33,17,-0.94
97,15,5.81,111.78,82.2,8.88,-2.78,MWC,New Mexico,3.30,8.60,77.7,102.90,19,4.53
98,9,5.54,111.35,77.6,9.39,2.29,OVC,Belmont,-2.88,3.25,69.2,101.96,24,8.42
99,19,5.50,99.48,65.2,8.57,10.18,Big Ten,Rutgers,6.84,-4.68,64.8,90.92,15,0.35
100,19,5.25,104.15,65.7,8.46,8.15,ACC,Georgia Tech,7.46,-2.91,67.9,95.69,13,-2.22
101,11,5.08,108.95,78.1,8.53,1.80,WAC,Utah Valley,-1.76,3.28,67.9,100.42,23,10.21
102,12,4.96,106.84,73.5,8.19,2.77,AAC,Tulsa,2.38,2.19,70.9,98.65,19,2.58
103,13,4.90,108.05,76.8,7.94,2.08,CUSA,UAB,-0.65,2.82,69.8,100.11,20,7.06
104,8,4.90,111.66,73.9,9.09,4.97,AEC,Vermont,-3.16,-0.07,65.1,102.57,27,8.86
105,10,4.83,105.42,77.7,8.32,4.09,Horizon,Northern Kentucky,-4.07,0.73,66.0,97.10,22,11.69
106,13,4.76,98.92,62.7,8.44,12.24,AAC,Central Florida,3.76,-7.49,61.7,90.49,19,1.00
107,8,4.54,102.85,73.2,8.42,8.30,Southern,UNC Greensboro,-3.87,-3.77,62.5,94.43,27,10.66
108,10,4.49,107.31,81.1,6.92,-2.36,Patriot,Bucknell,-3.46,6.85,73.1,100.39,25,7.94
109,10,4.43,107.79,79.4,7.57,1.84,Southern,Furman,-3.64,2.59,68.5,100.22,23,10.88
110,13,4.26,104.07,79.8,6.77,-3.71,MWC,Wyoming,3.54,7.97,78.7,97.31,20,1.09
111,11,4.21,107.50,83.8,6.65,-6.08,CUSA,Marshall,0.44,10.29,79.1,100.84,25,4.67
112,16,4.00,102.56,64.3,6.60,11.03,MVC,Northern Iowa,3.87,-7.03,62.2,95.96,16,2.06
113,12,3.78,100.79,73.9,6.34,5.10,WAC,Grand Canyon,-4.80,-1.32,65.1,94.46,22,8.79
114,16,3.78,104.52,74.1,6.19,1.43,A-10,Saint Joseph's,1.90,2.35,72.2,98.33,16,1.88
115,9,3.72,103.01,75.2,7.10,5.47,Southern,East Tennessee State,-4.09,-1.75,65.9,95.91,25,9.26
116,12,3.67,105.02,81.1,5.66,-1.30,Big Sky,Northern Colorado,-2.27,4.97,73.1,99.36,26,8.00
117,10,3.64,105.98,74.9,6.50,4.10,CAA,Northeastern,-1.61,-0.46,68.8,99.48,23,6.12
118,15,3.55,106.84,76.0,6.08,-1.35,A-10,Virginia Commonwealth,2.43,4.89,74.8,100.77,18,1.12
119,11,3.22,106.00,74.7,6.07,3.18,Sun Belt,Georgia State,-2.78,0.04,67.3,99.93,24,7.37
120,15,3.06,106.08,70.1,5.38,4.10,MVC,Missouri State,0.43,-1.05,66.6,100.70,18,3.52
121,14,2.86,102.47,70.1,4.96,5.18,WCC,San Diego,0.50,-2.32,66.6,97.51,20,3.56
122,7,2.66,102.31,80.5,4.31,1.16,Southland,Stephen F. Austin,-6.47,1.51,68.2,98.01,28,12.37
123,11,2.65,111.79,79.0,4.96,-2.21,MAC (West),Toledo,-1.75,4.86,74.5,106.83,23,4.56
124,16,2.58,100.94,65.8,5.06,8.98,A-10,Saint Louis,2.92,-6.41,65.4,95.88,17,0.39
125,17,2.31,106.13,73.2,4.45,2.67,MWC,Utah State,2.65,-0.36,72.5,101.68,17,0.68
126,9,2.24,101.47,75.9,4.11,2.22,Ivy,Pennsylvania,-3.16,0.03,68.9,97.35,24,7.03
127,13,2.20,103.21,77.6,3.44,-2.04,Sun Belt,UT Arlington,-1.44,4.24,73.5,99.77,21,4.12
128,9,2.10,109.29,75.8,3.98,0.22,Big West,UC Santa Barbara,-3.37,1.88,69.1,105.31,23,6.69
129,13,2.07,102.25,67.4,4.66,6.34,MVC,Bradley,0.35,-4.27,64.7,97.59,20,2.64
130,12,1.94,105.19,81.3,4.03,-1.54,A-Sun,Florida Gulf Coast,-5.44,3.47,71.9,101.16,23,9.49
131,8,1.83,106.32,74.6,4.44,3.43,CAA,College of Charleston,-3.29,-1.60,68.6,101.88,26,6.03
132,13,1.81,106.53,70.8,3.43,1.09,AAC,Memphis,2.16,0.72,71.2,103.11,21,-0.35
133,19,1.70,104.30,72.9,3.71,-0.63,A-10,La Salle,2.54,2.32,73.8,100.59,13,-0.84
134,17,1.64,108.36,72.4,2.96,0.45,A-10,Dayton,2.71,1.19,73.5,105.40,14,-1.06
135,18,1.53,103.47,72.5,3.68,-0.80,MVC,Indiana State,2.43,2.34,72.7,99.79,13,-0.16
136,13,1.37,104.05,69.9,3.27,2.27,MVC,Southern Illinois,0.65,-0.90,69.1,100.78,20,0.85
137,16,1.33,104.99,74.8,2.94,1.24,CUSA,Louisiana Tech,-0.12,0.09,70.6,102.05,17,4.15
138,17,1.21,105.23,73.2,2.31,-1.32,AAC,Tulane,2.08,2.53,74.1,102.92,14,-0.87
139,18,1.16,103.81,74.4,2.56,1.41,CUSA,North Texas,-0.40,-0.26,71.1,101.25,20,3.29
140,17,1.13,100.51,68.8,2.63,4.80,WCC,San Francisco,1.63,-3.68,68.7,97.88,22,0.10
141,18,1.08,103.78,68.2,2.35,1.65,AAC,Connecticut,6.05,-0.57,73.1,101.44,14,-4.97
142,15,1.07,103.37,71.6,2.56,-0.79,MVC,Illinois State,3.67,1.86,73.3,100.82,18,-1.64
143,10,0.94,106.63,81.9,1.77,-6.91,MAAC,Rider,-2.65,7.85,78.3,104.86,22,3.59
144,11,0.87,102.08,72.4,2.40,2.50,Big West,UC Davis,-1.84,-1.63,67.9,99.68,22,4.45
145,9,0.82,106.28,75.2,2.61,2.31,Big Sky,Idaho,-3.94,-1.49,68.8,103.68,22,6.32
146,14,0.75,108.12,79.5,2.13,-4.95,MAAC,Iona,-2.19,5.70,76.5,106.00,20,2.94
147,15,0.68,97.26,65.4,2.31,7.92,MVC,Evansville,1.35,-7.23,63.9,94.95,17,1.53
148,19,0.67,107.47,73.2,1.75,-2.33,Pac-12,Washington State,5.21,3.00,77.8,105.72,12,-4.55
149,17,0.63,101.09,70.4,1.79,1.94,MVC,Valparaiso,0.93,-1.32,68.2,99.30,15,2.19
150,10,0.58,97.86,71.4,2.17,4.91,Horizon,Wright State,-3.64,-4.33,65.9,95.69,25,5.51
151,12,0.44,104.80,76.3,1.61,-0.35,MAAC,Canisius,-4.80,0.79,71.1,103.19,21,5.24
152,10,0.02,104.58,74.2,1.24,1.64,AEC,Albany (NY),-5.40,-1.62,68.2,103.34,22,6.03
153,11,0.02,105.35,78.5,0.76,-0.57,Big Sky,Weber State,-2.87,0.58,70.8,104.60,20,7.71
154,15,-0.03,105.01,74.8,1.31,1.28,Big Sky,Eastern Washington,-1.54,-1.31,72.0,103.70,20,2.83
155,14,-0.12,103.13,76.4,1.05,-0.26,CAA,Towson,-3.12,0.14,71.2,102.08,18,5.22
156,14,-0.14,105.69,85.2,0.28,-9.15,Big Sky,Portland State,-1.04,9.02,79.4,105.40,20,5.85
157,20,-0.17,106.71,71.8,0.96,-1.45,A-10,Richmond,3.61,1.28,75.6,105.74,12,-3.78
158,17,-0.22,97.98,69.7,0.99,5.26,Big West,UC Irvine,-0.34,-5.47,67.1,96.99,18,2.57
159,13,-0.23,99.83,71.7,0.95,5.77,MAC (West),Eastern Michigan,-2.81,-6.00,66.8,98.88,22,4.86
160,14,-0.28,98.16,68.2,0.77,5.75,Ivy,Harvard,-1.70,-6.03,66.5,97.39,18,1.66
161,13,-0.30,100.06,71.9,0.94,5.01,OVC,Jacksonville State,-4.87,-5.31,65.8,99.12,23,6.06
162,17,-0.51,104.03,73.7,0.56,-1.55,MVC,Drake,0.58,1.05,73.4,103.47,17,0.32
163,12,-0.53,108.11,79.5,0.58,-3.91,CAA,Hofstra,-1.60,3.37,77.3,107.53,19,2.16
164,12,-0.54,102.87,75.9,0.41,-0.54,Sun Belt,Georgia Southern,-3.28,0.00,70.2,102.46,21,5.73
165,18,-0.55,104.56,71.3,0.23,0.70,WCC,Pacific,1.80,-1.25,72.4,104.33,14,-1.13
166,18,-0.72,102.58,67.4,-0.55,3.38,A-10,George Washington,2.13,-4.10,70.3,103.14,15,-2.85
167,15,-0.87,110.45,75.3,1.28,-0.69,Southern,Mercer,-3.50,-0.19,69.8,109.17,19,5.53
168,12,-0.93,100.50,72.4,-0.27,-0.66,Big West,Cal State Fullerton,-1.03,-0.27,70.2,100.77,20,2.28
169,13,-0.97,107.29,75.8,0.16,-0.24,Southern,Wofford,-2.45,-0.73,70.7,107.12,21,5.09
170,16,-1.08,104.07,72.4,-0.27,-0.17,A-10,Duquesne,-3.33,-0.91,70.2,104.34,16,2.25
171,13,-1.22,101.10,75.3,-0.64,-1.68,MAC (West),Ball State,-2.00,0.46,73.8,101.74,19,1.50
172,15,-1.24,103.19,78.3,-0.55,-4.23,CUSA,UTSA,-0.93,2.99,75.1,103.74,20,3.20
173,12,-1.37,113.16,85.0,-1.29,-9.79,CAA,William & Mary,-1.34,8.41,81.6,114.45,19,3.39
174,15,-1.39,107.10,78.8,-0.69,-3.39,MAC (West),Central Michigan,-3.24,2.00,73.9,107.79,21,4.83
175,15,-1.48,104.40,82.3,-1.08,-6.17,Summit,Purdue-Fort Wayne,-3.24,4.68,76.8,105.48,18,5.48
176,17,-1.50,104.06,75.0,-1.26,-1.78,Sun Belt,Troy,-2.12,0.28,73.0,105.32,16,2.03
177,12,-1.63,102.80,79.5,-1.40,-4.08,Big South,Winthrop,-5.85,2.45,71.6,104.20,19,7.90
178,20,-1.65,105.59,71.9,-1.38,-1.60,A-10,Massachusetts,1.10,-0.05,74.7,106.96,13,-2.76
179,14,-1.82,104.61,78.2,-0.87,-5.21,Horizon,Oakland,-3.76,3.39,76.2,105.48,19,1.94
180,17,-1.86,102.68,74.4,-1.69,1.49,Summit,North Dakota State,-1.58,-3.34,70.8,104.37,15,3.69
181,24,-1.87,98.55,62.0,-2.80,4.35,ACC,Pittsburgh,8.48,-6.22,72.4,101.35,8,-10.34
182,11,-2.02,100.78,73.1,-1.50,0.28,AEC,Maryland-Baltimore County,-3.84,-2.30,68.5,102.28,25,4.56
183,10,-2.10,100.62,82.1,-1.63,-6.84,A-Sun,Lipscomb,-3.80,4.74,77.7,102.25,23,4.36
184,15,-2.22,103.74,75.1,-2.22,-1.49,MAC (West),Western Michigan,-1.99,-0.73,73.4,105.96,17,1.66
185,14,-2.32,102.10,76.1,-2.55,-1.30,WAC,Seattle,-3.09,-1.02,72.6,104.64,20,3.56
186,13,-2.33,98.15,70.1,-2.40,2.42,Big West,Hawaii,-2.51,-4.75,69.0,100.55,17,1.10
187,20,-2.41,100.92,75.4,-2.07,-3.67,MAAC,Monmouth,-1.25,1.26,76.5,103.00,11,-1.16
188,16,-2.44,103.38,72.6,-2.72,-0.23,Ivy,Princeton,-1.97,-2.21,71.8,106.10,13,0.79
189,17,-2.52,98.02,75.3,-2.42,-3.63,MAC (East),Ohio,-1.65,1.12,75.9,100.44,14,-0.61
190,13,-2.62,100.36,67.3,-2.26,4.78,Big South,Radford,-4.09,-7.39,64.9,102.62,23,2.39
191,15,-2.68,101.44,70.8,-2.27,3.78,Big South,Liberty,-6.24,-6.46,63.6,103.71,22,7.24
192,16,-2.91,97.56,75.2,-2.50,-2.73,Horizon,Illinois-Chicago,-4.21,-0.19,72.1,100.06,20,3.08
193,17,-2.97,100.50,71.8,-3.30,-2.45,A-10,George Mason,0.85,-0.52,75.7,103.80,16,-3.82
194,10,-3.19,99.21,74.2,-2.82,0.58,NEC,Wagner,-6.90,-3.77,68.4,102.03,23,5.82
195,15,-3.28,101.61,73.9,-3.53,-2.66,OVC,Austin Peay,-2.50,-0.62,71.9,105.15,19,1.94
196,24,-3.40,97.63,67.7,-3.83,0.60,Pac-12,California,6.05,-4.00,77.6,101.46,8,-9.91
197,11,-3.54,99.76,82.5,-3.41,-6.42,Southland,Nicholls State,-5.86,2.88,75.3,103.17,21,7.19
198,18,-3.56,97.76,72.0,-4.02,1.36,MAC (East),Miami (OH),-1.15,-4.92,70.7,101.78,16,1.32
199,17,-3.73,100.15,73.0,-4.68,-1.76,MAC (East),Kent State,-1.76,-1.96,73.6,104.82,17,-0.59
200,18,-3.76,103.15,75.3,-4.03,-7.18,Big West,Long Beach State,0.89,3.42,78.4,107.18,15,-3.06
201,21,-3.86,101.60,72.3,-4.19,-4.13,MWC,Colorado State,3.79,0.27,79.3,105.79,11,-6.97
202,13,-3.92,102.90,75.2,-3.83,-4.83,Big South,UNC Asheville,-3.58,0.91,73.5,106.73,21,1.71
203,18,-3.94,99.07,71.8,-4.75,-0.78,Sun Belt,Coastal Carolina,-2.42,-3.16,70.0,103.82,14,1.78
204,17,-4.15,98.29,68.5,-4.15,2.86,Horizon,Milwaukee,-4.25,-7.01,68.5,102.44,16,-0.03
205,15,-4.19,100.98,74.6,-5.13,-2.59,Ivy,Yale,-2.83,-1.60,73.8,106.11,16,0.77
206,18,-4.26,103.94,70.6,-4.96,-0.29,CUSA,Southern Mississippi,1.31,-3.97,72.0,108.91,16,-1.41
207,18,-4.30,96.98,70.7,-4.85,-1.07,CUSA,Florida International,-1.99,-3.24,71.2,101.84,14,-0.50
208,19,-4.31,99.34,68.5,-6.02,1.63,MWC,Air Force,1.72,-5.94,72.4,105.37,12,-3.87
209,20,-4.34,104.99,71.8,-5.50,-3.85,WCC,Loyola Marymount,1.09,-0.50,76.4,110.50,11,-4.61
210,18,-4.83,100.12,76.4,-5.41,-5.31,Sun Belt,Appalachian State,-2.67,0.48,74.2,105.54,15,2.18
211,14,-4.84,106.38,83.3,-5.50,-12.66,MAAC,Niagara,-4.21,7.82,83.9,111.87,19,-0.64
212,14,-4.85,102.41,72.5,-5.94,-1.21,Patriot,Colgate,-5.72,-3.64,70.2,108.35,19,2.39
213,16,-4.98,99.60,75.9,-5.58,-5.05,MAAC,Fairfield,-3.68,0.07,77.2,105.17,17,-1.30
214,17,-5.04,96.58,69.3,-6.15,1.96,MAAC,Manhattan,-4.13,-7.00,70.2,102.73,14,-0.90
215,19,-5.08,94.22,68.9,-6.24,0.77,AEC,Stony Brook,-2.28,-5.85,70.3,100.45,13,-1.38
216,15,-5.14,98.67,71.4,-6.10,-0.02,Southland,Sam Houston State,-4.80,-5.13,68.8,104.77,21,2.61
217,14,-5.19,98.32,75.8,-6.03,-1.51,Southland,Lamar,-7.23,-3.68,69.6,104.35,19,6.18
218,15,-5.21,100.14,73.1,-6.05,-1.11,Summit,Denver,-2.53,-4.10,73.0,106.19,15,0.10
219,18,-5.24,93.42,65.2,-6.35,7.24,MAAC,Saint Peter's,-4.37,-12.49,66.0,99.77,14,-0.88
220,20,-5.31,96.22,67.5,-6.37,1.53,CUSA,UTEP,-0.21,-6.84,70.9,102.59,11,-3.32
221,15,-5.34,94.66,66.6,-6.00,3.13,OVC,Tennessee State,-2.98,-8.46,67.0,100.65,15,-0.43
222,19,-5.35,93.69,69.5,-6.78,0.95,CUSA,Florida Atlantic,-0.14,-6.30,70.1,100.46,12,-0.55
223,18,-5.44,93.98,69.6,-6.34,-0.36,Sun Belt,South Alabama,-2.87,-5.08,69.3,100.32,14,0.31
224,22,-5.47,99.11,73.2,-6.57,-2.83,CAA,James Madison,-2.15,-2.64,75.4,105.68,10,-2.28
225,14,-5.54,99.98,70.5,-6.35,-1.06,AEC,Hartford,-5.26,-4.48,70.2,106.34,19,0.24
226,19,-5.63,104.34,76.4,-6.86,-7.46,Ivy,Columbia,-3.02,1.83,77.2,111.20,8,-0.85
227,16,-5.68,103.26,75.9,-6.34,-4.32,Big South,Campbell,-6.68,-1.36,70.9,109.59,18,4.97
228,16,-5.76,100.53,73.7,-7.05,-2.40,Big Sky,Idaho State,-3.69,-3.36,74.4,107.58,14,-0.70
229,17,-5.83,101.91,80.5,-7.35,-10.74,Southland,Central Arkansas,-5.97,4.92,79.0,109.26,18,1.51
230,14,-5.83,95.58,73.1,-7.17,-2.66,OVC,Tennessee Tech,-3.54,-3.17,72.4,102.75,19,0.76
231,18,-5.84,97.00,66.4,-7.29,4.55,Sun Belt,Texas State,-3.45,-10.39,65.8,104.30,15,0.55
232,13,-6.12,103.45,79.0,-7.58,-6.77,NEC,Saint Francis (PA),-6.71,0.65,76.0,111.02,18,3.06
233,16,-6.28,98.37,69.8,-8.10,0.02,Sun Belt,Louisiana-Monroe,-3.31,-6.29,68.3,106.47,16,1.50
234,16,-6.38,98.85,75.9,-7.92,-5.74,MAC (East),Bowling Green State,-2.88,-0.64,77.8,106.77,16,-1.91
