,wins_home,losses,srs,ft,stl,win_loss_pct,pf,wins_visitor,mp,fga,fta,fg3_pct,fg,trb,losses_conf,sos,school_name,fg3,pts,orb,fg_pct,ast,wins_conf,losses_visitor,wins,ft_pct,fg3a,blk,opp_pts,tov,g,losses_home
49,3,22,-22.39,344,147,.154,470,0,,1378,533,.344,561,923,13,-8.07,Columbia,125,1591,,.407,320,1,13,4,.645,363,87,1922,559,26,8
50,14,5,19.23,556,284,.848,580,8,,2176,746,.386,1027,1369,2,7.65,Connecticut,227,2837,,.472,632,16,1,28,.745,588,116,2455,515,33,1
51,9,10,-2.12,476,248,.677,562,9,,1850,633,.353,779,1161,1,-8.36,Coppin State,244,2278,,.421,388,15,8,21,.752,691,123,2059,405,31,0
52,7,17,-20.09,344,190,.346,639,1,,1612,542,.351,657,1003,10,-8.73,Cornell,165,1823,,.408,334,4,11,9,.635,470,85,2091,443,26,5
53,4,19,-6.82,279,136,.269,559,3,,1496,499,.342,567,1010,14,3.06,Creighton,175,1588,,.379,343,4,10,7,.559,512,73,1845,465,26,9
54,7,13,-10.95,346,179,.500,468,6,,1465,500,.384,648,968,4,-8.99,Dartmouth,151,1793,,.442,417,10,8,13,.692,393,148,1798,419,26,4
55,9,13,-5.04,459,222,.519,555,3,,1559,635,.320,710,990,7,-4.09,Davidson,125,2004,,.455,412,7,8,14,.723,391,76,1936,447,27,4
56,7,20,-6.60,370,132,.259,587,0,,1591,612,.320,645,990,12,4.29,Dayton,140,1800,,.405,338,0,10,7,.605,437,51,2093,501,27,9
57,8,15,-3.52,475,157,.444,518,3,,1516,644,.355,704,1035,9,-3.52,Delaware,164,2047,,.464,410,7,11,12,.738,462,53,1996,445,27,4
58,3,21,-20.25,385,197,.250,567,3,,1709,624,.280,726,1104,13,-12.33,Delaware State,101,1938,,.425,355,3,12,7,.617,361,67,2136,481,28,8
59,12,11,13.82,466,215,.607,535,5,,1628,652,.383,781,1024,6,6.18,DePaul,190,2218,,.480,485,6,7,17,.715,496,51,2004,391,28,2
60,7,15,-0.60,392,134,.464,583,5,,1543,577,.361,677,1047,5,1.02,Detroit Mercy,198,1944,,.439,365,9,9,13,.679,548,69,1969,476,28,5
61,8,15,-1.15,396,284,.444,580,3,,1678,581,.320,689,926,9,3.07,Drake,193,1967,,.411,338,9,8,12,.682,603,107,2081,371,27,6
62,14,8,5.68,520,169,.733,603,7,,1737,744,.361,772,1198,4,-3.69,Drexel,198,2262,,.444,464,12,5,22,.699,549,84,1981,448,30,0
63,8,18,16.35,413,177,.419,555,1,1260,1864,616,.381,886,1143,14,11.82,Duke,225,2410,,.475,476,2,9,13,.670,590,136,2284,446,31,6
64,4,18,0.87,388,229,.357,605,5,,1673,603,.318,680,977,11,5.87,Duquesne,160,1908,,.406,322,5,8,10,.643,503,73,2049,459,28,8
65,9,11,-1.98,412,190,.621,552,6,,1663,612,.364,778,1108,7,-4.90,East Carolina,164,2132,,.468,457,7,7,18,.673,451,72,2015,462,29,3
66,8,14,-5.95,387,253,.500,593,5,,1771,610,.382,810,1040,5,-3.99,East Tennessee State,210,2217,,.457,413,9,7,14,.634,550,100,2205,494,28,6
67,9,13,-8.65,451,212,.552,550,5,,1649,690,.375,748,1073,8,-9.58,Eastern Illinois,195,2142,,.454,426,10,8,16,.654,520,94,2043,449,29,3
68,5,19,-10.79,393,169,.321,565,3,,1678,588,.358,727,987,10,-6.07,Eastern Kentucky,162,2009,,.433,305,6,9,9,.668,452,41,2141,384,28,7
69,13,10,5.48,511,200,.667,557,5,,1786,764,.331,780,1239,6,1.94,Eastern Michigan,168,2239,,.437,367,12,7,20,.669,508,112,2123,411,30,2
70,4,20,-7.87,410,197,.231,540,2,,1470,574,.336,636,919,12,0.57,Eastern Washington,81,1763,,.433,336,2,10,6,.714,241,54,1943,480,26,9
71,12,9,13.08,451,145,.667,479,6,,1457,641,.427,723,981,7,-0.22,Evansville,181,2078,,.496,475,11,5,18,.704,424,72,1719,374,27,2
72,7,15,-4.85,365,158,.464,583,4,,1465,540,.368,693,893,8,-3.43,Fairfield,170,1921,,.473,418,6,8,13,.676,462,81,1961,414,28,4
73,10,12,-9.20,536,181,.571,595,6,,1611,800,.322,694,1124,7,-8.34,Fairleigh Dickinson,134,2058,,.431,303,11,9,16,.670,416,79,2082,493,28,3
74,7,13,15.40,523,206,.567,568,5,,1682,731,.359,761,1167,8,11.37,Florida,133,2178,,.452,415,8,5,17,.715,370,95,2057,471,30,6
75,4,22,-24.53,417,156,.185,543,1,,1724,638,.286,699,1045,13,-8.27,Florida A&M,128,1943,,.405,311,2,12,5,.654,448,106,2313,473,27,8
76,7,18,-14.99,338,182,.333,569,2,,1544,532,.347,628,993,,-2.63,Florida Atlantic,108,1702,,.407,293,,12,9,.635,311,104,1987,471,27,6
77,6,19,-10.49,423,239,.367,574,2,,1715,652,.334,734,1025,12,-5.35,Florida International,127,2018,,.428,399,4,11,11,.649,380,60,2172,494,30,7
78,10,15,13.05,326,186,.444,515,2,,1679,486,.359,745,1036,11,12.54,Florida State,211,2027,,.444,386,5,8,12,.671,588,167,2013,440,27,5
79,5,17,-10.66,448,204,.393,511,4,,1492,666,.344,655,974,8,-7.35,Fordham,84,1842,,.439,364,6,7,11,.673,244,74,1905,413,28,9
80,10,15,2.29,364,224,.464,452,3,,1554,537,.376,711,917,11,3.55,Fresno State,214,2000,,.458,426,7,8,13,.678,569,96,2007,412,28,6
81,8,17,-8.52,297,174,.370,450,2,,1560,450,.328,675,980,8,-4.98,Furman,173,1820,,.433,368,6,11,10,.660,528,79,1862,399,27,5
82,6,20,-12.85,412,266,.259,508,1,,2190,618,.306,957,1216,12,-1.70,George Mason,173,2499,,.437,442,2,12,7,.667,566,83,2748,499,27,7
83,11,14,6.84,553,196,.563,679,5,,1881,824,.313,849,1229,6,6.87,George Washington,156,2407,,.451,481,10,8,18,.671,499,152,2408,474,32,3
84,9,10,12.76,542,327,.677,607,6,,1899,834,.287,828,1238,7,6.53,Georgetown,142,2340,,.436,375,11,5,21,.650,495,168,2147,556,31,2
85,10,10,14.29,434,236,.643,497,7,,1719,672,.336,796,1144,7,6.04,Georgia,149,2175,,.463,455,9,5,18,.646,443,161,1944,425,28,3
86,5,20,-15.27,300,220,.286,485,1,,1691,448,.343,711,980,11,-3.93,Georgia Southern,170,1892,,.420,361,3,8,8,.670,496,49,2095,480,28,6
87,6,17,-13.02,448,208,.393,593,3,,1754,682,.287,753,1100,10,-7.28,Georgia State,83,2037,,.429,346,6,10,11,.657,289,86,2179,467,28,6
88,14,12,15.01,439,252,.600,467,2,,1879,610,.377,883,1062,8,9.15,Georgia Tech,195,2400,,.470,531,8,6,18,.720,517,115,2224,399,30,3
89,12,9,8.57,538,153,.700,559,5,,1575,765,.405,763,1079,7,-0.21,Gonzaga,232,2296,,.484,394,7,6,21,.703,573,95,1984,391,30,2
90,7,17,-19.69,414,221,.393,599,2,,1874,684,.341,827,1167,9,-10.85,Grambling,182,2250,,.441,465,5,11,11,.605,534,71,2391,493,28,4
91,10,8,4.78,405,197,.733,508,9,,1420,551,.417,679,879,4,-1.35,Green Bay,188,1951,,.478,500,11,5,22,.735,451,58,1767,359,30,2
92,7,16,-5.72,382,257,.407,539,4,,1676,580,.326,706,1024,9,-2.72,Hartford,99,1893,,.421,393,7,9,11,.659,304,89,1974,435,27,7
93,4,20,-14.29,296,261,.231,584,2,,1582,459,.310,654,908,10,-9.13,Harvard,134,1738,,.413,341,4,11,6,.645,432,38,1847,460,26,8
94,13,13,7.76,405,196,.552,569,1,,1634,612,.364,734,995,10,6.91,Hawaii,160,2033,,.449,434,8,8,16,.662,439,106,1998,418,29,4
95,5,18,-8.81,448,206,.357,658,4,,1606,661,.327,680,925,11,-4.55,Hofstra,168,1976,,.423,369,5,11,10,.678,514,52,2072,453,28,7
96,9,12,-8.05,455,270,.556,615,6,,1668,686,.342,723,978,5,-9.79,Holy Cross,190,2091,,.433,375,9,8,15,.663,555,144,2044,422,27,3
97,6,19,-5.85,468,215,.321,557,2,,1754,692,.317,757,1110,9,2.45,Houston,164,2146,,.432,404,5,11,9,.676,518,121,2340,500,28,7
98,5,18,-18.66,398,176,.333,593,4,,1723,593,.307,687,1009,8,-10.95,Howard,135,1907,,.399,305,8,10,9,.671,440,83,2115,412,27,5
99,10,15,-1.33,362,161,.444,495,2,,1485,559,.344,669,912,8,4.09,Idaho,151,1851,,.451,359,6,10,12,.648,439,37,1941,397,27,3
100,13,10,4.31,587,240,.643,530,2,,1636,838,.343,764,1024,7,0.02,Idaho State,133,2248,,.467,435,7,8,18,.700,388,85,2015,434,28,2
101,11,12,11.97,452,174,.613,588,6,,1842,694,.365,823,1173,8,7.71,Illinois,167,2265,,.447,397,10,6,19,.651,458,53,2125,425,31,3
102,12,13,4.04,573,182,.606,664,6,,1868,797,.364,874,1175,5,3.36,Illinois State,190,2511,,.468,574,13,8,20,.719,522,71,2480,489,33,3
103,11,9,1.69,423,252,.667,527,7,,1847,584,.358,798,1050,4,-3.16,Illinois-Chicago,229,2248,,.432,458,11,6,18,.724,640,96,2101,361,27,2
104,11,12,14.83,498,184,.613,571,4,,1796,748,.360,870,1172,7,9.03,Indiana,107,2345,,.484,487,11,6,19,.666,297,146,2158,477,31,2
105,5,19,-4.85,429,196,.269,546,1,,1513,639,.310,660,961,15,0.83,Indiana State,131,1880,,.436,393,3,10,7,.671,423,82,1995,453,26,9
106,7,17,-6.85,396,180,.370,497,3,,1635,585,.346,754,1028,8,-5.18,Iona,131,2035,,.461,425,6,9,10,.677,379,97,2080,,27,5
107,13,12,15.91,613,365,.636,587,6,,2034,865,.369,935,1213,9,6.54,Iowa,274,2757,,.460,555,9,6,21,.709,743,95,2460,492,33,5
108,13,11,16.57,610,217,.676,597,5,,1900,806,.386,911,1205,8,9.70,Iowa State,175,2607,,.479,613,6,5,23,.757,453,110,2298,470,34,3
109,7,19,-9.17,396,277,.387,659,4,,2045,663,.319,918,1338,7,-5.85,Jackson State,158,2390,,.449,492,7,11,12,.597,496,133,2477,593,31,4
110,11,9,-0.46,421,237,.667,504,7,,1669,678,.358,749,1115,6,-2.92,Jacksonville,143,2062,,.449,380,12,7,18,.621,400,108,1984,448,27,2
111,10,13,0.18,475,132,.552,541,4,,1669,661,.386,804,1075,5,-3.58,James Madison,193,2276,,.482,351,9,7,16,.719,500,157,2173,429,29,5
112,14,6,22.15,537,185,.806,572,6,,1925,809,.350,915,1350,3,10.02,Kansas,206,2573,,.475,529,11,4,25,.664,589,181,2171,483,31,0
113,4,19,-11.09,481,217,.269,466,3,,1436,675,.303,611,889,11,-6.09,Kansas City,120,1823,,.425,278,7,11,7,.713,396,60,1949,412,26,8
114,9,15,4.13,363,228,.444,536,1,,1691,573,.308,678,1045,11,9.65,Kansas State,138,1857,,.401,322,3,9,12,.634,448,65,1945,409,27,5
115,6,19,-7.15,375,170,.296,596,1,,1556,533,.346,625,901,13,1.03,Kent State,132,1757,,.402,365,5,13,8,.704,381,72,1978,455,27,6
116,12,5,28.07,576,347,.848,734,7,,2211,801,.375,1016,1338,2,9.71,Kentucky,276,2884,,.460,647,14,2,28,.719,736,176,2278,489,33,1
117,5,14,-0.20,360,217,.481,525,6,,1694,539,.314,699,925,7,0.09,La Salle,236,1994,,.413,330,7,9,13,.668,752,41,2002,316,27,3
118,1,25,-27.84,369,188,.074,603,1,,1728,562,.287,669,1007,14,-7.03,Lafayette,126,1833,,.387,273,0,12,2,.657,439,50,2349,510,27,10
119,8,16,-11.44,394,199,.407,508,3,,1597,637,.282,637,1052,12,-4.04,Lamar,107,1775,,.399,316,6,9,11,.619,379,38,1921,443,27,6
120,6,16,-12.87,509,175,.407,544,5,,1621,763,.334,709,1024,9,-8.87,Lehigh,103,2030,,.437,344,5,8,11,.667,308,84,2131,414,27,6
121,9,16,-7.69,383,201,.429,513,3,,1564,567,.329,662,1055,9,-4.19,Liberty,165,1872,,.423,416,7,9,12,.675,501,148,1925,511,28,6
122,11,12,-1.60,483,213,.586,622,5,,1852,772,.344,785,1219,9,-5.31,Little Rock,145,2198,,.424,370,9,7,17,.626,421,103,2064,409,29,4
123,11,10,5.29,429,246,.667,618,5,,1689,684,.303,799,1051,5,3.67,Long Beach State,146,2173,,.473,506,13,7,20,.627,482,91,2098,524,30,2
124,8,17,-17.45,459,294,.393,629,3,,1993,726,.315,818,1090,10,-8.57,Long Island University,153,2248,,.410,327,8,14,11,.632,485,97,2462,421,28,3
125,5,22,-8.25,374,286,.241,548,1,,1827,610,.283,735,1140,14,-1.62,Louisiana,143,1987,,.402,408,4,12,7,.613,506,140,2106,509,29,9
126,9,15,6.00,384,241,.444,637,3,,1770,572,.342,791,1103,10,7.48,Louisiana State,185,2151,,.447,479,6,6,12,.671,541,120,2191,521,27,7
127,9,13,-5.62,431,234,.519,600,4,,1353,667,.304,608,884,9,-5.42,Louisiana Tech,88,1735,,.449,290,9,9,14,.646,289,31,1718,456,27,3
128,9,18,-5.69,405,269,.438,681,4,,2019,586,.343,891,1156,7,-3.53,Louisiana-Monroe,219,2406,,.441,396,11,11,14,.691,639,96,2475,526,32,3
129,14,14,11.60,436,335,.576,620,4,,1976,651,.365,928,1125,5,7.81,Louisville,229,2521,,.470,517,7,7,19,.670,627,189,2396,514,33,3
130,2,22,-11.99,402,216,.185,572,3,,1541,597,.314,641,909,13,-1.65,Loyola (IL),119,1803,,.416,369,2,10,5,.673,379,93,2053,439,27,11
131,6,18,-9.77,458,210,.333,611,3,,1560,657,.327,629,970,9,-2.25,Loyola (MD),136,1852,,.403,336,5,11,9,.697,416,56,2055,442,27,6
132,9,15,-1.18,454,195,.464,548,4,,1609,705,.306,739,1098,10,0.42,Loyola Marymount,124,2056,,.459,402,4,8,13,.644,405,106,2058,509,28,6
133,3,16,-9.16,408,218,.407,537,6,,1642,667,.294,667,1072,10,-4.42,Maine,118,1860,,.406,317,6,9,11,.612,402,90,1988,430,27,7
134,12,5,9.12,501,264,.839,593,10,,1737,756,.369,840,1190,2,-3.91,Manhattan,152,2333,,.484,488,12,1,26,.663,412,122,1929,437,31,1
135,11,11,-5.09,459,169,.607,471,5,,1563,637,.366,749,1009,6,-8.95,Marist,178,2135,,.479,415,12,9,17,.721,486,135,2027,418,28,2
136,13,12,11.98,501,219,.636,637,7,,1943,791,.350,796,1330,5,5.79,Marquette,246,2339,,.410,498,7,4,21,.633,703,169,2135,449,33,6
137,9,9,-0.65,482,303,.667,589,7,,1728,650,.365,772,970,4,-5.99,Marshall,253,2279,,.447,420,10,4,18,.742,693,110,2095,482,27,3
138,16,8,22.69,697,302,.765,632,4,,2080,987,.352,1035,1367,4,10.44,Maryland,179,2946,,.498,641,12,4,26,.706,508,168,2514,528,34,0
139,8,14,-9.22,364,207,.481,524,5,,1538,559,.322,633,1004,6,-6.26,Maryland-Baltimore County,158,1788,,.412,396,10,9,13,.651,490,150,1839,437,27,5
140,9,14,-15.97,373,189,.481,498,4,,1578,543,.358,703,949,7,-12.23,Maryland-Eastern Shore,116,1895,,.446,311,8,9,13,.687,324,95,1898,359,27,4
141,12,5,23.19,569,265,.853,663,9,,2164,863,.342,1000,1507,3,8.07,Massachusetts,180,2749,,.462,580,13,2,29,.659,527,273,2235,499,34,1
142,6,16,-10.58,422,289,.407,554,4,,1637,659,.359,739,926,11,-7.32,McNeese State,195,2095,,.451,494,7,11,11,.640,543,57,2183,429,27,5
143,17,10,14.40,504,301,.706,629,5,,2159,788,.357,1003,1424,3,5.81,Memphis,191,2701,,.465,616,9,5,24,.640,535,218,2409,569,34,0
144,5,14,-6.85,479,192,.517,591,8,,1799,730,.326,812,1175,8,-5.70,Mercer,159,2262,,.451,316,8,6,15,.656,488,160,2269,453,29,7
145,11,13,2.41,370,218,.536,542,4,,1627,568,.319,653,1089,9,4.45,Miami (FL),155,1831,,.401,377,9,8,15,.651,486,123,1888,485,28,4
146,12,7,10.10,445,251,.767,539,9,,1652,660,.349,749,1053,2,0.86,Miami (OH),176,2119,,.453,395,16,5,23,.674,504,88,1827,384,30,0
147,10,14,9.81,418,235,.548,690,4,,1865,647,.275,828,1175,7,8.94,Michigan,114,2188,,.444,382,11,8,17,.646,414,130,2161,522,31,4
148,14,6,17.49,378,180,.786,496,8,,1664,562,.408,829,1074,4,7.92,Michigan State,158,2194,,.498,462,14,4,22,.673,387,46,1926,393,28,1
149,9,15,-13.59,403,236,.444,572,3,,1684,612,.333,719,1030,11,-6.68,Middle Tennessee,93,1934,,.427,374,5,7,12,.658,279,70,2034,572,27,7
150,2,24,-17.01,444,212,.111,619,1,,1620,624,.313,613,930,13,-3.71,Milwaukee,154,1824,,.378,269,2,13,3,.712,492,38,2171,407,27,10
151,12,12,13.96,476,242,.613,688,4,,1946,691,.336,841,1268,8,6.31,Minnesota,202,2360,,.432,516,10,7,19,.689,601,84,2123,481,31,4
152,8,19,2.17,395,183,.296,632,0,,1629,628,.281,683,1028,13,5.66,Mississippi,117,1878,,.419,412,3,10,8,.629,417,76,1972,437,27,6
153,11,8,17.28,429,202,.733,544,6,,1721,618,.373,766,1184,4,8.48,Mississippi State,240,2201,,.445,469,12,4,22,.694,643,141,1937,492,30,1
154,10,11,-11.03,419,222,.607,548,5,,1993,674,.309,842,1316,4,-11.62,Mississippi Valley State,148,2251,,.422,360,10,9,17,.622,479,106,2197,488,28,1
155,11,9,11.94,541,141,.690,578,6,,1679,778,.388,756,1163,6,8.32,Missouri,180,2233,,.450,368,8,4,20,.695,464,106,2128,449,29,3
156,11,11,4.58,393,190,.593,479,5,,1511,583,.345,641,957,9,0.14,Missouri State,152,1827,,.424,381,9,6,16,.674,441,76,1707,314,27,4
157,8,14,-5.74,433,236,.481,463,4,,1461,593,.393,667,878,7,-8.19,Monmouth,143,1910,,.457,387,11,9,13,.730,364,81,1844,384,27,4
158,13,9,7.41,632,286,.700,576,7,,1666,868,.378,763,1128,3,2.95,Montana,179,2337,,.458,462,11,5,21,.728,474,92,2135,521,30,4
159,12,8,10.70,410,277,.724,498,7,,1832,619,.379,930,1049,6,0.90,Montana State,173,2443,,.508,606,8,4,21,.662,457,109,2054,445,29,2
160,9,12,-5.70,427,177,.556,514,4,,1604,572,.351,697,971,6,-5.30,Morehead State,232,2053,,.435,412,10,9,15,.747,661,92,1974,376,27,2
161,5,22,-23.36,320,236,.185,628,0,,1573,517,.330,687,875,11,-8.51,Morgan State,147,1841,,.437,353,5,17,5,.619,446,56,2248,509,27,5
162,11,13,-6.87,471,246,.567,608,6,,1887,678,.327,840,1132,6,-6.66,Mount St. Mary's,172,2323,,.445,441,12,9,17,.695,526,99,2312,449,30,3
163,11,9,-2.36,553,351,.700,671,5,,1959,719,.363,925,1103,5,-9.02,Murray State,205,2608,,.472,409,11,6,21,.769,565,130,2316,449,30,1
164,12,9,-3.75,510,213,.690,623,7,,1675,745,.347,760,1177,4,-10.75,Navy,169,2199,,.454,454,10,7,20,.685,487,77,1966,424,29,2
165,11,15,12.95,339,220,.444,466,1,,1789,464,.343,754,1018,12,8.58,NC State,210,2057,,.421,453,4,8,12,.731,613,80,1939,351,27,6
166,11,14,11.26,523,299,.563,614,5,,1947,766,.343,907,1209,10,6.79,Nebraska,173,2510,,.466,572,4,6,18,.683,504,151,2367,481,32,6
167,11,11,5.65,459,268,.621,535,5,,1729,682,.362,809,1053,6,2.96,Nevada,158,2235,,.468,450,12,8,18,.673,436,88,2157,469,29,2
168,6,16,0.77,451,180,.429,591,6,,1619,652,.364,747,986,11,2.63,Nevada-Las Vegas,202,2147,,.461,393,7,11,12,.692,555,73,2199,490,28,5
