,wins_home,losses,srs,ft,stl,win_loss_pct,pf,wins_visitor,mp,fga,fta,fg3_pct,fg,trb,losses_conf,sos,school_name,fg3,pts,orb,fg_pct,ast,wins_conf,losses_visitor,wins,ft_pct,fg3a,blk,opp_pts,tov,g,losses_home
10,7,22,3.31,293,181,.267,538,1,1205,1535,447,.318,633,975,16,7.95,Arizona State,196,1755,355,.412,392,2,10,8,.655,616,60,1853,434,30,11
11,13,14,13.77,513,240,.600,612,2,1405,1910,730,.346,881,1233,9,8.75,Arkansas,212,2487,392,.461,521,7,8,21,.703,613,221,2311,532,35,3
12,11,15,-6.47,489,196,.545,653,5,,1820,718,.396,831,1176,7,-5.63,Arkansas State,241,2392,353,.457,457,11,10,18,.681,608,123,2375,508,33,2
13,7,19,-17.21,367,198,.387,578,4,,1750,587,.271,690,1161,9,-10.86,Arkansas-Pine Bluff,115,1862,366,.394,300,9,15,12,.625,425,131,2022,486,31,3
14,10,16,-9.06,381,221,.484,593,3,1250,1535,547,.395,664,971,10,-4.52,Army,187,1896,280,.433,412,4,12,15,.697,473,88,1892,501,31,4
15,15,15,6.77,403,270,.531,613,2,,1876,639,.335,851,1164,9,7.47,Auburn,235,2340,392,.454,532,7,7,17,.631,701,130,2307,526,32,5
16,13,12,-3.45,509,255,.636,580,7,1335,1795,746,.349,797,1097,4,-5.09,Austin Peay,207,2310,390,.444,439,16,9,21,.682,593,96,2211,435,33,2
17,7,22,-4.47,433,242,.290,644,2,,1676,623,.272,645,1012,11,1.03,Ball State,125,1848,391,.385,320,5,11,9,.695,459,74,1974,419,31,7
18,13,16,5.42,431,184,.484,625,0,1250,1793,641,.363,825,1123,12,3.88,Baylor,252,2333,396,.460,434,4,9,15,.672,694,116,2262,451,31,5
19,9,10,-0.39,406,201,.697,605,10,1330,1836,587,.355,848,1228,4,-4.71,Belmont,288,2390,373,.462,513,14,6,23,.692,811,105,2128,528,33,2
20,6,21,-20.71,339,198,.300,574,3,,1485,553,.304,578,950,12,-9.53,Bethune-Cookman,136,1631,321,.389,321,6,13,9,.613,447,92,1925,485,30,7
21,7,16,-8.06,345,216,.448,586,5,,1592,505,.350,673,966,10,-6.96,Binghamton,214,1905,309,.423,302,6,9,13,.683,611,59,1918,416,29,6
22,13,14,3.00,466,208,.548,538,3,1250,1828,705,.339,837,1190,8,0.00,Boise State,220,2360,359,.458,457,8,11,17,.661,649,108,2234,475,31,2
23,14,12,13.76,573,188,.636,505,5,1330,1763,791,.349,842,1142,6,9.21,Boston College,196,2453,394,.478,483,10,6,21,.724,562,191,2303,455,33,4
24,7,18,-4.62,350,162,.400,573,5,1225,1480,517,.360,622,959,8,-4.65,Boston University,208,1802,320,.420,343,8,10,12,.677,577,103,1801,425,30,7
25,8,18,-5.48,393,230,.419,717,3,1245,1661,581,.350,730,999,13,-1.08,Bowling Green State,209,2062,270,.439,453,3,10,13,.676,597,114,2137,440,31,7
26,14,13,10.89,419,291,.629,647,5,,2011,618,.420,924,1046,8,7.22,Bradley,349,2616,312,.459,544,10,8,22,.678,831,82,2475,399,35,3
27,17,9,11.38,454,205,.735,662,6,,1981,688,.415,972,1273,3,3.95,Brigham Young,256,2654,414,.491,542,13,7,25,.660,617,118,2347,456,34,0
28,6,18,-7.03,477,209,.379,534,4,,1250,643,.370,539,759,8,-4.21,Brown,204,1759,180,.431,357,6,12,11,.742,552,75,1840,447,29,4
29,10,9,2.84,453,196,.710,532,11,1250,1415,627,.370,662,953,1,-3.03,Bucknell,188,1965,264,.468,427,13,6,22,.722,508,47,1791,456,31,2
30,8,19,-3.92,520,237,.387,661,2,,1734,752,.315,712,1186,12,-0.15,Buffalo,165,2109,456,.411,427,4,11,12,.691,523,79,2226,592,31,7
31,14,7,14.34,553,195,.806,688,8,1465,1792,728,.369,780,1068,3,3.94,Butler,321,2434,326,.435,437,13,4,29,.760,871,64,2056,341,36,2
32,12,11,-2.33,373,201,.633,517,5,1200,1733,583,.393,806,1056,5,-3.83,Cal Poly,280,2265,318,.465,430,9,7,19,.640,713,99,2160,388,30,2
33,,14,,396,203,.517,544,1,,1608,592,.314,711,1026,,,Cal State Bakersfield,159,1977,95,.442,346,,6,15,.669,507,90,1875,111,29,
34,12,10,-1.91,405,204,.667,584,7,,1973,629,.367,905,1180,5,-5.30,Cal State Fullerton,247,2462,427,.459,519,9,7,20,.644,673,65,2291,463,30,2
35,10,17,-6.12,510,278,.452,771,2,1250,1852,716,.330,831,1204,9,-1.88,Cal State Northridge,168,2340,445,.449,453,5,11,14,.712,509,77,2353,592,31,5
36,8,17,8.64,400,151,.485,559,3,,1850,520,.359,822,1018,12,8.67,California,249,2293,308,.444,447,6,8,16,.769,693,63,2281,385,33,7
37,12,17,-10.88,577,300,.452,601,1,,1806,799,.341,810,1109,11,-5.42,Campbell,236,2433,344,.449,509,7,13,14,.722,692,93,2446,553,31,3
38,4,19,-8.22,388,217,.387,634,7,1265,1839,596,.335,776,1149,12,-5.16,Canisius,214,2154,456,.422,408,6,9,12,.651,638,76,2249,511,31,9
39,8,21,-9.17,442,247,.323,668,1,,1715,617,.347,754,933,11,-2.62,Centenary (LA),175,2125,,.440,414,3,13,10,.716,504,62,2328,476,31,5
40,3,20,,411,154,.333,599,2,,1672,564,.306,691,1105,12,,Central Arkansas,165,1958,371,.413,340,4,12,10,.729,539,166,2018,439,30,5
41,13,12,-3.63,502,204,.647,544,9,1365,1822,688,.381,790,1180,2,-6.48,Central Connecticut State,262,2344,401,.434,424,16,5,22,.730,688,115,2247,481,34,4
42,15,9,4.74,495,237,.710,607,5,,1621,684,.394,762,1078,5,-1.48,Central Florida,239,2258,348,.470,467,11,6,22,.724,606,108,2020,483,31,1
43,6,18,-5.34,520,233,.419,741,5,,1559,717,.365,653,978,9,-0.60,Central Michigan,209,2035,341,.419,305,7,9,13,.725,572,79,2182,543,31,7
44,8,22,-15.08,325,209,.267,514,0,1210,1722,509,.339,756,1069,12,-3.04,Charleston Southern,206,2043,354,.439,423,2,15,8,.639,607,56,2198,470,30,5
45,10,16,-0.29,440,164,.467,588,2,,1736,628,.332,700,1074,9,1.38,Charlotte,261,2101,396,.403,368,7,10,14,.701,786,63,2151,382,30,4
46,9,18,-5.94,464,179,.455,580,4,,1804,733,.340,775,1216,12,-2.18,Chattanooga,247,2261,401,.430,438,6,8,15,.633,726,59,2256,531,33,7
47,3,20,-6.59,391,243,.310,578,4,1165,1724,549,.362,764,940,,1.30,Chicago State,191,2110,364,.443,384,,16,9,.712,528,102,2252,410,29,3
48,10,19,3.80,341,230,.367,565,0,,1739,516,.308,705,1005,14,6.97,Cincinnati,186,1937,389,.405,376,2,9,11,.661,604,58,2032,379,30,8
49,16,11,15.35,354,342,.694,606,6,,2170,612,.342,1017,1264,9,7.82,Clemson,248,2636,489,.469,562,7,6,25,.578,725,191,2365,512,36,4
50,6,21,-6.59,398,231,.323,606,3,,1752,558,.306,689,1026,13,1.31,Cleveland State,198,1974,390,.393,360,3,12,10,.713,648,125,2129,420,31,8
51,12,15,-7.20,354,277,.500,566,3,,1821,528,.337,830,1048,7,-5.66,Coastal Carolina,217,2231,396,.456,497,7,10,15,.670,643,76,2141,451,30,5
52,5,19,-10.27,365,178,.345,501,5,,1433,531,.317,570,917,9,-4.30,Colgate,147,1652,306,.398,274,5,9,10,.687,463,75,1771,440,29,9
53,11,11,0.70,378,210,.667,516,8,,1846,557,.346,832,1187,5,-3.06,College of Charleston,248,2290,352,.451,462,13,6,22,.679,716,127,2166,494,33,2
54,6,20,-4.14,389,185,.259,572,1,,1576,598,.308,662,998,13,7.33,Colorado,154,1867,355,.420,359,3,10,7,.651,500,117,2163,472,27,9
55,10,13,4.09,479,215,.567,615,5,,1573,673,.372,768,1056,10,3.71,Colorado State,163,2178,332,.488,413,6,7,17,.712,438,137,2130,526,30,4
56,10,12,-6.36,352,153,.571,552,5,1120,1406,478,.402,645,914,7,-5.27,Columbia,200,1842,281,.459,377,7,8,16,.736,497,42,1789,410,28,4
57,15,14,13.22,514,240,.548,544,2,,1797,818,.321,760,1311,10,6.09,Connecticut,147,2181,501,.423,400,6,8,17,.628,458,264,1938,466,31,5
58,7,20,-15.20,415,207,.375,611,3,1285,1755,639,.290,696,995,9,-5.17,Coppin State,165,1972,362,.397,304,9,16,12,.649,569,67,2256,441,32,3
59,8,12,-4.63,376,161,.571,484,7,,1371,501,.396,641,882,5,-5.40,Cornell,198,1856,244,.468,367,9,7,16,.750,500,89,1792,415,28,5
60,12,11,12.57,535,210,.667,552,5,,1662,710,.338,740,1080,5,6.24,Creighton,205,2220,340,.445,441,13,8,22,.754,607,83,2011,417,33,2
61,6,18,-13.09,276,176,.333,549,3,,1433,393,.294,599,788,10,-4.75,Dartmouth,117,1591,250,.418,305,4,11,9,.702,398,92,1816,354,27,7
62,13,5,8.31,499,272,.853,602,10,,2157,663,.369,969,1378,1,-2.26,Davidson,328,2765,465,.449,559,17,3,29,.753,888,91,2336,495,34,1
63,15,12,2.75,405,146,.613,604,2,1250,1654,583,.381,737,1024,8,1.97,Dayton,196,2075,350,.446,384,8,9,19,.695,515,90,2051,438,31,2
64,3,26,-11.41,402,169,.161,573,1,,1580,560,.329,639,890,15,-2.06,Delaware,194,1874,273,.404,334,3,13,5,.718,589,75,2164,400,31,11
65,8,13,-6.70,390,205,.618,539,10,,1625,527,.336,712,943,2,-6.58,Delaware State,217,2031,366,.438,397,16,10,21,.740,646,95,1998,413,34,1
66,4,25,-18.16,390,140,.138,495,0,,1572,540,.352,627,940,15,-5.89,Denver,211,1855,276,.399,348,3,15,4,.722,600,41,2194,434,29,10
67,14,14,12.44,356,200,.588,555,5,,1885,536,.345,863,1205,7,8.53,DePaul,218,2300,365,.458,484,9,9,20,.664,631,154,2152,397,34,2
68,6,19,-1.96,326,171,.367,535,4,,1599,500,.327,703,996,10,1.01,Detroit Mercy,181,1913,340,.440,382,6,13,11,.652,554,69,2002,382,30,6
69,11,15,3.64,564,254,.531,567,2,,1822,794,.329,820,1166,12,4.58,Drake,194,2398,444,.450,489,6,8,17,.710,589,91,2374,440,32,4
70,9,9,5.43,497,267,.719,582,13,,1644,724,.331,725,1082,5,0.52,Drexel,180,2127,347,.441,396,13,5,23,.686,543,159,1939,441,32,4
71,15,11,18.85,481,241,.667,577,5,1335,1754,698,.381,822,1165,8,10.49,Duke,198,2323,379,.469,433,8,4,22,.689,520,157,2047,509,33,4
72,5,19,-5.67,422,217,.345,566,5,,1833,568,.331,805,940,10,0.50,Duquesne,239,2271,391,.439,465,6,9,10,.743,722,102,2450,433,29,9
73,5,24,-10.37,317,184,.200,554,1,,1599,548,.319,635,1026,15,1.15,East Carolina,192,1779,329,.397,370,1,14,6,.578,602,82,2025,421,30,9
74,15,10,-2.37,467,338,.706,679,8,1385,1984,648,.347,905,1242,2,-5.44,East Tennessee State,209,2486,384,.456,540,16,7,24,.721,603,158,2287,571,34,2
75,7,20,-13.01,397,167,.333,566,3,1205,1587,547,.322,648,1030,14,-7.12,Eastern Illinois,139,1832,337,.408,358,6,11,10,.726,432,58,1988,416,30,7
76,11,12,-4.19,323,263,.636,449,8,,1691,475,.348,782,930,7,-5.28,Eastern Kentucky,264,2151,280,.462,477,13,8,21,.680,758,84,2089,446,33,3
77,9,19,-6.83,400,220,.406,632,3,1285,1664,583,.359,699,1049,10,-0.63,Eastern Michigan,241,2039,354,.420,374,6,9,13,.686,671,59,2207,570,32,6
78,10,14,-4.15,561,207,.517,560,5,,1708,762,.337,846,1010,8,-2.94,Eastern Washington,190,2443,326,.495,514,8,11,15,.736,563,90,2394,446,29,3
79,3,23,-11.23,327,188,.233,575,3,,1642,483,.331,684,1002,13,-1.48,Elon,179,1874,322,.417,334,5,12,7,.677,541,81,2112,436,30,9
80,10,17,5.13,497,148,.452,598,4,1245,1539,678,.398,703,959,12,4.55,Evansville,228,2131,265,.457,429,6,11,14,.733,573,79,2113,399,31,5
81,7,19,-4.49,459,223,.406,613,5,1310,1652,648,.326,677,1025,8,-2.00,Fairfield,183,1996,431,.410,409,10,10,13,.708,562,99,2070,472,32,8
82,6,16,-9.71,430,190,.467,531,7,,1826,619,.323,784,1075,9,-6.67,Fairleigh Dickinson,195,2193,391,.429,389,9,9,14,.695,604,102,2254,400,30,7
83,18,5,23.82,646,266,.875,626,5,,2138,936,.409,1125,1504,3,7.34,Florida,297,3193,447,.526,614,13,4,35,.690,727,194,2504,565,40,0
84,11,14,-9.73,566,245,.600,648,6,,1881,855,.360,846,1291,6,-7.49,Florida A&M,209,2467,,.450,477,12,9,21,.662,581,63,2467,623,35,2
85,11,15,-10.24,462,208,.516,628,5,,1706,666,.368,834,1024,8,-4.34,Florida Atlantic,191,2321,289,.489,475,10,12,16,.694,519,60,2419,476,31,2
86,9,17,-13.00,376,197,.414,541,3,1165,1620,574,.329,681,990,11,-5.77,Florida International,182,1920,337,.420,340,7,13,12,.655,553,74,2077,444,29,4
87,17,13,14.14,498,276,.629,627,4,1405,1947,657,.380,936,1104,9,8.63,Florida State,237,2607,375,.481,433,7,9,22,.758,624,116,2414,513,35,4
88,11,12,1.21,418,220,.600,579,6,,1556,624,.357,679,949,6,-0.10,Fordham,188,1964,322,.436,409,10,6,18,.670,526,123,1925,426,30,3
89,15,10,4.47,448,184,.688,519,7,,1836,691,.344,766,1230,6,-0.14,Fresno State,303,2283,320,.417,462,10,6,22,.648,881,206,2118,432,32,3
90,9,16,-4.82,377,205,.484,579,5,,1676,516,.374,743,1004,10,-2.68,Furman,239,2102,316,.443,444,8,10,15,.731,639,65,2127,459,31,5
91,7,21,-13.11,292,217,.300,576,2,,1652,461,.346,684,961,11,-0.95,Gardner-Webb,242,1902,325,.414,405,7,14,9,.633,699,90,2163,482,30,5
92,7,15,4.16,319,195,.545,491,8,,1708,496,.342,790,1077,9,-0.05,George Mason,191,2090,327,.463,463,9,8,18,.643,559,85,1951,405,33,7
93,13,9,5.61,428,292,.719,603,6,1280,1799,611,.368,824,1090,5,0.64,George Washington,171,2247,389,.458,462,11,5,23,.700,465,142,2067,444,32,1
94,14,7,19.62,474,192,.811,609,9,1485,1826,667,.370,923,1250,3,9.48,Georgetown,235,2555,409,.505,545,13,3,30,.711,635,189,2146,497,37,3
95,15,14,13.47,378,293,.576,574,3,1325,1989,567,.381,918,1250,8,8.38,Georgia,263,2477,463,.462,484,8,9,19,.667,691,149,2279,518,33,4
96,7,16,-6.90,360,213,.484,614,5,1245,1802,593,.353,816,1159,11,-2.71,Georgia Southern,152,2144,397,.453,435,7,10,15,.607,431,103,2116,512,31,5
97,7,20,-8.14,443,177,.355,515,3,,1595,675,.364,685,1047,13,-0.14,Georgia State,180,1993,334,.429,339,5,12,11,.656,495,98,2226,491,31,8
98,17,12,17.17,444,316,.625,665,1,,1909,652,.372,935,1166,8,9.36,Georgia Tech,201,2515,445,.490,491,8,8,20,.681,540,114,2222,503,32,1
99,12,11,12.15,572,212,.676,654,6,1380,1932,762,.395,933,1271,3,3.77,Gonzaga,230,2668,353,.483,492,11,5,23,.751,583,123,2383,473,34,2
100,9,14,-19.99,351,156,.462,509,3,,1489,527,.305,595,957,8,-13.28,Grambling,128,1669,333,.400,274,10,11,12,.666,419,78,1824,437,26,2
101,11,15,-0.52,530,172,.545,548,6,,1730,697,.383,746,1088,9,-0.86,Green Bay,210,2232,331,.431,371,7,10,18,.760,549,86,2173,385,33,5
102,6,16,-10.10,488,285,.484,720,7,,1683,737,.303,712,1116,8,-8.90,Hampton,201,2113,428,.423,366,10,8,15,.662,664,101,2128,637,31,6
103,7,18,-8.79,399,263,.419,598,5,,1613,591,.292,660,925,10,-5.44,Hartford,206,1925,301,.409,348,6,12,13,.675,705,38,2029,389,31,5
104,6,16,-9.67,497,192,.429,471,6,,1572,655,.318,697,913,9,-4.56,Harvard,134,2025,328,.443,317,5,9,12,.759,421,81,2168,452,28,7
105,13,13,6.99,453,201,.581,581,3,,1772,621,.343,813,1181,8,1.09,Hawaii,166,2245,401,.459,539,8,8,18,.729,484,154,2062,540,31,3
106,15,10,-1.37,418,220,.688,621,6,1285,1910,616,.345,889,1177,3,-4.99,High Point,210,2406,408,.465,530,11,7,22,.679,609,110,2201,497,32,1
107,11,10,2.53,485,186,.688,610,10,,1759,697,.412,799,1059,4,-0.60,Hofstra,256,2339,363,.454,379,14,7,22,.696,621,74,2232,368,32,1
108,14,9,3.32,504,324,.735,621,10,,1695,687,.351,738,1091,1,-3.06,Holy Cross,191,2171,386,.435,463,13,6,25,.734,544,123,1954,521,34,1
109,11,15,5.75,457,276,.545,668,4,,2068,639,.327,814,1155,6,3.12,Houston,330,2415,415,.394,378,10,10,18,.715,1009,108,2328,383,33,3
110,4,22,-17.80,417,161,.290,548,2,,1596,638,.388,678,939,13,-10.61,Howard,236,2009,311,.425,375,5,13,9,.654,608,69,2232,503,31,7
111,2,27,-12.56,346,149,.129,587,1,,1717,511,.328,668,976,15,1.44,Idaho,225,1907,292,.389,312,1,14,4,.677,685,94,2307,458,31,12
112,8,17,-4.21,396,179,.433,499,4,,1565,566,.387,692,1030,8,-1.17,Idaho State,232,2012,320,.442,353,8,13,13,.700,599,88,2025,405,30,4
113,14,12,14.18,424,205,.657,604,3,,1830,680,.349,790,1231,7,7.09,Illinois,241,2245,437,.432,488,9,6,23,.624,691,99,1997,491,35,3
114,11,16,5.73,359,215,.484,572,3,1245,1624,557,.364,738,999,12,4.63,Illinois State,233,2068,324,.454,463,6,10,15,.645,640,101,2016,468,31,4
115,9,18,-0.46,441,212,.438,559,4,,1875,612,.373,776,1169,9,1.09,Illinois-Chicago,231,2224,413,.414,421,7,10,14,.721,619,162,2257,396,32,5
116,15,11,16.78,428,206,.656,657,3,,1755,603,.381,783,1082,6,8.35,Indiana,252,2246,375,.446,424,10,8,21,.710,661,140,1976,396,32,0
117,10,18,2.18,426,157,.419,579,2,1250,1589,602,.343,634,991,13,6.84,Indiana State,214,1908,311,.399,329,5,11,13,.708,623,42,2034,388,31,6
118,1,28,-15.24,356,180,.067,611,1,,1583,617,.204,646,1047,17,-3.97,Iona,110,1758,394,.408,308,1,15,2,.577,540,143,2096,536,30,10
119,14,14,9.12,448,211,.548,562,2,1240,1684,602,.361,739,1027,7,6.35,Iowa,195,2121,344,.439,451,9,9,17,.744,540,102,2035,417,31,2
120,12,16,1.85,377,141,.484,510,3,,1705,540,.324,696,1118,10,5.19,Iowa State,203,1972,382,.408,362,6,9,15,.698,627,106,2027,458,31,5
121,8,15,-3.71,464,189,.500,527,4,1205,1618,615,.376,679,1007,7,-3.39,IUPUI,217,2039,364,.420,340,7,6,15,.754,577,80,2026,399,30,4
122,8,14,-12.28,540,289,.600,724,8,,2107,759,.313,878,1250,6,-9.94,Jackson State,194,2490,470,.417,469,12,10,21,.711,620,107,2572,537,35,2
123,12,14,-8.88,432,252,.517,596,3,,1735,607,.321,759,1040,7,-4.01,Jacksonville,175,2125,398,.437,409,11,12,15,.712,546,98,2189,481,29,1
124,6,21,-12.73,363,216,.300,596,2,1205,1696,539,.318,731,1037,13,-7.30,Jacksonville State,174,1999,353,.431,416,7,12,9,.673,547,89,2146,422,30,7
125,4,23,-10.18,405,181,.233,613,2,,1546,606,.337,674,902,14,-1.11,James Madison,166,1919,322,.436,348,4,11,7,.668,493,63,2178,420,30,10
126,16,5,22.62,535,350,.868,718,8,1535,2241,811,.396,1106,1507,2,6.86,Kansas,231,2978,486,.494,651,14,2,33,.660,584,246,2344,539,38,2
127,9,20,-6.26,413,206,.375,585,1,1305,1895,558,.358,805,1029,8,-1.80,Kansas City,267,2290,378,.425,372,6,14,12,.740,745,81,2397,371,32,4
128,14,12,10.35,562,206,.657,654,6,,1956,817,.333,841,1250,6,5.53,Kansas State,223,2467,452,.430,545,10,8,23,.688,670,129,2278,478,35,3
129,6,18,,399,307,.419,585,1,,1914,619,.277,757,1110,9,,Kennesaw State,193,2106,504,.396,414,7,11,13,.645,698,98,2170,425,31,5
130,11,11,5.25,388,261,.656,595,7,,1777,604,.336,809,1076,4,1.28,Kent State,189,2195,366,.455,463,12,8,21,.642,562,106,1998,440,32,2
131,14,12,17.12,485,201,.647,547,4,,1868,690,.355,890,1235,7,11.41,Kentucky,231,2496,370,.476,537,9,6,22,.703,650,161,2302,493,34,2
132,6,20,-5.66,445,190,.333,561,3,,1683,648,.354,771,1088,13,-1.87,La Salle,163,2150,422,.458,427,3,7,10,.687,461,60,2241,478,30,12
133,5,21,-14.16,414,219,.300,596,4,1210,1486,572,.359,634,813,11,-2.38,Lafayette,256,1938,226,.427,410,3,11,9,.724,713,74,2210,511,30,8
134,11,17,-7.89,471,187,.469,600,2,,1859,730,.379,815,1228,8,-3.54,Lamar,266,2367,415,.438,554,8,12,15,.645,702,90,2438,534,32,3
135,9,19,-7.79,450,196,.387,620,3,,1590,638,.348,681,1046,7,-3.99,Lehigh,169,1981,331,.428,375,7,12,12,.705,486,83,1984,464,31,5
136,11,17,-6.25,421,210,.452,645,3,1240,1862,598,.338,895,1178,6,-3.25,Liberty,158,2369,358,.481,471,8,11,14,.704,467,86,2298,469,31,4
137,13,13,-2.62,429,221,.581,586,4,,1730,609,.317,717,1048,7,-4.62,Lipscomb,238,2101,347,.414,412,11,12,18,.704,750,80,2017,369,31,1
138,7,17,-9.87,454,157,.433,549,5,1205,1590,678,.319,680,1068,10,-5.56,Little Rock,165,1979,409,.428,393,8,11,13,.670,518,73,2075,449,30,6
139,12,8,2.24,490,237,.750,560,9,1280,1994,698,.375,906,1171,2,-2.07,Long Beach State,273,2575,410,.454,454,12,5,24,.702,728,91,2408,445,32,1
140,6,19,-13.84,439,168,.345,557,4,,1656,655,.326,676,1040,12,-7.88,Long Island University,215,2006,354,.408,321,6,12,10,.670,659,56,2118,423,29,7
141,4,22,,413,229,.290,558,1,,1787,588,.302,720,1071,,,Longwood,159,2012,357,.403,406,,12,9,.702,526,125,2292,515,31,5
142,7,21,-10.88,410,162,.300,572,2,1210,1728,620,.302,727,1103,11,-4.85,Louisiana,149,2013,407,.421,343,7,14,9,.661,494,86,2180,446,30,7
143,14,15,12.75,403,218,.531,493,1,1290,1774,572,.337,800,1205,11,7.44,Louisiana State,174,2177,391,.451,445,5,9,17,.705,517,155,2007,452,32,4
144,7,20,-4.66,308,208,.333,619,3,,1794,493,.301,728,1086,9,0.64,Louisiana Tech,158,1922,410,.406,355,7,14,10,.625,525,97,2081,432,30,4
145,14,14,-9.56,438,202,.563,553,2,,1874,614,.360,790,1129,7,-6.01,Louisiana-Monroe,287,2305,391,.422,414,11,13,18,.713,798,60,2317,459,32,0
146,16,10,16.08,493,251,.706,698,6,,1946,727,.333,845,1249,4,7.69,Louisville,250,2433,456,.434,495,12,2,24,.678,751,144,2144,434,34,4
147,12,11,4.31,519,171,.656,533,6,1290,1710,713,.341,774,1146,6,0.78,Loyola (IL),170,2237,405,.453,375,10,6,21,.728,498,115,2075,421,32,4
148,8,13,-3.77,453,196,.581,651,9,1250,1652,638,.385,764,1038,6,-5.44,Loyola (MD),232,2213,335,.462,438,12,7,18,.710,603,105,2148,441,31,4
149,8,18,-5.68,417,213,.419,591,4,,1812,609,.326,730,1069,9,1.80,Loyola Marymount,153,2030,366,.403,462,5,12,13,.685,470,58,2228,508,31,5
150,5,18,-10.54,342,235,.400,518,7,,1685,511,.336,711,1024,9,-5.25,Maine,197,1961,332,.422,363,7,9,12,.669,587,98,2025,399,30,6
151,7,17,-8.12,446,235,.433,635,6,,1666,632,.289,704,1031,8,-4.78,Manhattan,124,1978,364,.423,334,10,9,13,.706,429,109,2076,428,30,7
152,13,9,1.65,460,189,.735,628,9,,1971,674,.355,888,1255,4,-4.29,Marist,312,2548,405,.451,514,14,6,25,.682,879,74,2337,441,34,1
153,16,10,14.14,524,295,.706,691,6,,1951,783,.333,851,1251,6,6.95,Marquette,217,2443,488,.436,475,10,4,24,.669,651,115,2207,496,34,4
154,9,19,-1.89,465,213,.406,627,3,,1816,713,.293,728,1187,9,2.33,Marshall,191,2112,458,.401,399,7,10,13,.652,651,138,2247,493,32,5
155,17,9,19.06,547,253,.735,612,6,1365,2032,787,.385,971,1325,6,7.59,Maryland,196,2685,437,.478,587,10,4,25,.695,509,233,2295,544,34,3
156,6,19,-9.47,326,164,.387,513,5,,1637,445,.325,692,962,9,-4.92,Maryland-Baltimore County,165,1875,317,.423,381,7,12,12,.733,507,91,2016,395,31,6
157,1,27,-22.97,365,205,.129,578,2,,1734,579,.308,672,981,17,-9.04,Maryland-Eastern Shore,171,1880,376,.388,287,1,13,4,.630,555,58,2278,483,31,12
158,12,9,9.49,502,226,.727,696,9,1330,1941,808,.341,926,1334,3,0.97,Massachusetts,197,2551,482,.477,522,13,6,24,.621,577,246,2270,531,33,2
159,10,17,-11.34,407,230,.469,601,4,,1839,621,.295,747,1222,7,-4.66,McNeese State,127,2028,455,.406,361,9,11,15,.655,431,158,2154,524,32,3
160,19,4,19.72,592,344,.892,732,9,1485,2249,953,.351,1024,1468,0,3.91,Memphis,278,2918,550,.455,537,16,2,33,.621,792,217,2333,493,37,0
161,9,17,-13.11,484,194,.433,498,4,,1739,679,.308,762,1145,10,-5.82,Mercer,169,2177,344,.438,382,8,11,13,.713,549,138,2329,529,30,5
162,8,20,5.49,405,202,.375,624,3,,1916,577,.354,833,1124,12,7.15,Miami (FL),208,2279,451,.435,398,4,9,12,.702,588,93,2332,405,32,7
163,11,15,4.81,353,187,.545,560,3,,1565,498,.333,720,998,6,2.78,Miami (OH),169,1962,260,.460,421,10,11,18,.709,508,135,1895,434,33,2
164,18,13,10.59,497,190,.629,587,3,1400,1779,683,.343,791,1231,8,6.79,Michigan,170,2249,416,.445,478,8,9,22,.728,495,200,2116,520,35,3
165,18,12,16.30,482,180,.657,652,2,,1718,671,.374,806,1217,8,8.45,Michigan State,182,2276,394,.469,560,8,8,23,.718,486,162,2001,521,35,1
