,wins_home,losses,srs,ft,stl,win_loss_pct,pf,wins_visitor,mp,fga,fta,fg3_pct,fg,trb,losses_conf,sos,school_name,fg3,pts,orb,fg_pct,ast,wins_conf,losses_visitor,wins,ft_pct,fg3a,blk,opp_pts,tov,g,losses_home
23,3,22,-14.27,332,185,.241,558,3,,1524,483,.346,627,952,13,-6.51,Boston University,172,1758,297,.411,358,5,11,7,.687,497,65,1987,449,29,7
24,12,8,3.34,550,200,.733,532,9,,1578,740,.365,777,963,4,0.79,Bowling Green State,147,2251,252,.492,466,14,7,22,.743,403,56,2115,436,30,0
25,12,16,5.25,418,259,.467,602,2,,1669,636,.299,721,1066,8,3.88,Bradley,108,1968,388,.432,400,10,10,14,.657,361,87,1927,452,30,2
26,14,11,9.54,546,236,.667,640,6,,1725,784,.373,795,1118,7,3.54,Brigham Young,192,2328,300,.461,478,7,9,22,.696,515,73,2107,455,33,2
27,6,19,-15.14,423,195,.296,582,2,,1537,615,.322,629,937,10,-8.95,Brown,156,1837,321,.409,383,4,12,8,.688,485,57,2004,425,27,7
28,8,11,-5.50,411,190,.607,545,7,,1419,580,.321,634,983,4,-6.76,Bucknell,111,1790,297,.447,385,8,5,17,.709,346,131,1719,488,28,5
29,4,23,-14.00,436,197,.179,524,1,,1614,661,.313,636,1000,15,1.46,Buffalo,170,1878,332,.394,356,3,13,5,.660,544,117,2311,523,28,9
30,13,8,12.23,448,237,.742,513,6,,1599,680,.377,753,1054,2,0.01,Butler,153,2107,322,.471,430,12,7,23,.659,406,88,1728,391,31,0
31,7,18,-5.59,484,150,.357,503,3,,1655,671,.369,739,966,11,-0.11,Cal Poly,227,2189,315,.447,383,5,9,10,.721,615,74,2280,405,28,9
32,6,19,-9.37,377,165,.296,495,2,,1554,535,.345,700,884,13,-1.21,Cal State Fullerton,163,1940,282,.450,349,3,12,8,.705,472,71,2104,399,27,7
33,12,10,4.07,411,277,.667,678,7,,1812,651,.359,858,1110,6,0.41,Cal State Northridge,202,2329,379,.474,550,10,8,20,.631,563,94,2208,468,30,1
34,11,15,9.65,495,235,.545,596,4,,1926,726,.341,850,1175,11,8.62,California,180,2375,416,.441,469,7,8,18,.682,528,89,2341,491,33,6
35,6,16,-13.19,290,168,.429,459,6,,1450,416,.359,629,876,8,-6.08,Campbell,212,1760,266,.434,404,10,7,12,.697,590,80,1959,421,28,7
36,8,20,-8.87,450,211,.333,618,1,,1817,648,.341,783,1135,10,-3.81,Canisius,173,2189,415,.431,477,8,12,10,.694,507,103,2341,505,30,4
37,7,18,-9.88,391,152,.357,587,3,,1511,580,.350,618,1000,,-1.61,Centenary (LA),153,1780,,.409,280,,14,10,.674,437,51,1924,442,28,2
38,13,6,0.42,470,276,.806,554,7,,1845,665,.356,832,1262,3,-9.55,Central Connecticut State,148,2282,443,.451,451,15,4,25,.707,416,156,1973,479,31,1
39,9,18,-6.47,386,233,.438,590,4,,1854,608,.398,837,1132,8,-4.85,Central Florida,233,2293,390,.451,473,10,9,14,.635,586,119,2320,486,32,5
40,4,23,-4.64,359,178,.207,595,2,,1635,526,.361,718,913,16,2.79,Central Michigan,190,1985,279,.439,419,2,13,6,.683,526,46,2175,408,29,9
41,6,21,-18.67,484,260,.276,662,1,,1568,768,.247,660,1040,11,-7.10,Charleston Southern,79,1883,400,.421,303,3,12,8,.630,320,114,2153,649,29,8
42,9,16,10.98,386,221,.515,,5,,1986,547,.328,797,1344,9,8.59,Charlotte,266,2246,456,.401,430,7,9,17,.706,810,78,2167,,33,3
43,7,19,-8.02,381,190,.345,487,2,,1609,610,.376,717,1023,10,-4.64,Chattanooga,203,2018,374,.446,406,6,8,10,.625,540,89,2102,459,29,7
44,7,18,-10.64,337,187,.357,482,3,,1633,527,.314,678,1011,9,-3.04,Chicago State,139,1832,387,.415,392,7,12,10,.639,442,99,2029,436,28,5
45,13,4,24.62,599,236,.879,566,10,,1871,854,.359,898,1277,0,8.50,Cincinnati,165,2560,405,.480,513,16,1,29,.701,459,223,2028,448,33,1
46,7,20,1.83,384,146,.333,614,2,,1682,572,.332,680,1173,12,7.39,Clemson,189,1933,396,.404,389,4,8,10,.671,570,93,2100,462,30,9
47,9,14,3.19,508,265,.533,689,7,,1828,731,.347,793,1122,5,-0.16,Cleveland State,172,2265,454,.434,358,9,7,16,.695,495,83,2165,488,30,5
48,6,18,-11.71,404,214,.357,574,4,,1528,580,.407,648,871,7,-6.64,Coastal Carolina,224,1924,328,.424,308,7,12,10,.697,551,45,2109,492,28,5
49,6,16,-11.22,390,225,.448,550,5,,1611,591,.296,673,1062,8,-7.85,Colgate,112,1848,372,.418,353,4,8,13,.660,378,85,1900,478,29,6
50,15,6,1.00,432,218,.800,478,7,,1588,657,.333,746,1095,3,-7.04,College of Charleston,111,2035,348,.470,428,13,2,24,.658,333,180,1759,416,30,1
51,13,14,8.58,565,275,.563,615,2,,1979,824,.339,844,1288,9,6.32,Colorado,154,2407,472,.426,476,7,10,18,.686,454,116,2299,455,32,3
52,9,12,8.24,410,193,.600,537,6,,1509,583,.440,720,925,6,3.48,Colorado State,255,2105,267,.477,430,8,6,18,.703,579,133,1924,427,30,4
53,6,14,-11.79,316,155,.481,,5,,1254,455,.376,542,873,7,-8.25,Columbia,198,1598,194,.432,359,7,7,13,.695,526,90,1654,,27,5
54,13,10,16.93,515,230,.714,596,6,,2071,707,.386,956,1373,6,7.58,Connecticut,184,2611,506,.462,529,10,5,25,.728,477,179,2284,495,35,3
55,6,15,-10.66,458,226,.500,543,7,,1693,652,.344,691,1026,5,-9.36,Coppin State,177,2017,357,.408,320,13,9,15,.702,514,122,2056,448,30,5
56,5,17,-13.94,379,200,.370,512,4,,1522,571,.340,611,1024,11,-9.13,Cornell,162,1763,353,.401,318,3,9,10,.664,476,55,1852,417,27,7
57,11,10,8.28,483,262,.697,605,7,,1717,671,.416,819,1084,7,1.64,Creighton,289,2410,315,.477,510,11,6,23,.720,694,77,2191,484,33,3
58,6,18,-14.72,329,186,.333,499,2,,1544,492,.322,626,908,9,-8.49,Dartmouth,211,1792,281,.405,395,5,13,9,.669,656,67,1939,362,27,5
59,10,13,-2.73,415,223,.536,616,4,,1651,584,.326,730,1027,6,-2.69,Davidson,193,2068,329,.442,448,10,9,15,.711,592,71,1973,456,28,3
60,13,9,9.95,492,215,.710,559,7,,1735,690,.369,752,1153,5,3.46,Dayton,218,2214,447,.433,412,11,5,22,.713,590,70,2013,429,31,2
61,14,8,-0.12,522,264,.750,563,7,,1823,693,.363,841,1119,4,-7.75,Delaware,243,2447,301,.461,474,14,6,24,.753,669,176,2203,467,32,2
62,4,22,-17.72,297,176,.214,488,2,,1498,435,.370,646,983,13,-11.25,Delaware State,169,1758,318,.431,359,5,12,6,.683,457,56,1939,521,28,8
63,5,22,-12.18,366,148,.214,512,1,,1734,566,.314,640,999,13,-1.14,Denver,204,1850,377,.369,372,3,12,6,.647,650,78,2159,398,28,9
64,12,12,14.67,438,267,.636,597,7,,1935,655,.346,877,1302,7,7.82,DePaul,195,2387,518,.453,494,9,5,21,.669,563,126,2123,538,33,4
65,14,12,3.64,443,197,.625,554,5,,1732,614,.384,779,1085,6,0.14,Detroit Mercy,228,2229,348,.450,442,8,9,20,.721,594,94,2064,418,32,0
66,9,18,-0.68,395,212,.379,509,1,,1529,565,.314,621,935,14,0.70,Drake,166,1803,290,.406,396,4,12,11,.699,529,49,1843,374,29,5
67,6,17,-10.02,360,160,.433,570,5,,1643,518,.357,670,1116,9,-7.12,Drexel,189,1889,379,.408,336,9,11,13,.695,529,38,1976,430,30,4
68,13,5,25.55,618,333,.853,552,9,,2172,833,.383,1045,1313,1,8.88,Duke,284,2992,453,.481,584,15,0,29,.742,742,191,2425,480,34,2
69,7,20,-4.57,467,177,.310,564,2,,1739,687,.314,682,1056,12,2.50,Duquesne,178,2009,392,.392,334,4,11,9,.680,567,67,2214,443,29,6
70,7,18,-5.82,290,98,.357,582,3,,1585,461,.341,654,1099,11,-2.60,East Carolina,200,1798,355,.413,352,5,11,10,.629,586,89,1851,428,28,6
71,8,15,-8.71,491,245,.483,606,5,,1598,751,.361,681,1070,8,-4.97,East Tennessee State,150,2003,409,.426,334,8,9,14,.654,415,47,2057,496,29,5
72,11,12,1.79,410,241,.586,536,6,,1824,569,.402,860,1110,7,-1.99,Eastern Illinois,206,2336,389,.471,510,11,9,17,.721,512,92,2157,443,29,2
73,5,21,-14.43,384,179,.222,532,1,,1601,547,.302,676,1015,16,-1.71,Eastern Kentucky,152,1888,405,.422,370,2,13,6,.702,503,105,2130,516,27,8
74,10,13,1.45,345,226,.536,596,4,,1739,537,.338,758,1117,9,1.87,Eastern Michigan,153,2014,410,.436,380,9,9,15,.642,452,126,1977,454,28,4
75,10,12,2.26,358,156,.556,568,5,,1629,526,.370,714,973,4,1.48,Eastern Washington,216,2002,345,.438,433,12,9,15,.681,584,80,1934,365,27,2
76,11,15,-11.97,384,258,.464,582,2,,1648,555,.359,767,1021,7,-6.37,Elon,165,2083,359,.465,382,7,13,13,.692,460,72,2120,514,28,2
77,12,12,2.68,472,202,.600,506,4,,1594,634,.354,721,1005,9,0.98,Evansville,155,2069,269,.452,458,9,7,18,.744,438,59,2018,436,30,3
78,8,15,-3.20,561,247,.483,570,5,,1782,785,.316,752,1196,7,-2.44,Fairfield,157,2222,489,.422,385,11,10,14,.715,497,70,2244,509,29,2
79,10,11,-7.75,402,210,.607,496,7,,1439,634,.342,619,1017,5,-7.97,Fairleigh Dickinson,167,1807,365,.430,322,13,7,17,.634,489,85,1781,502,28,3
80,14,8,23.48,628,365,.784,750,6,,2299,885,.363,1104,1452,4,8.51,Florida,266,3102,538,.480,611,12,4,29,.710,732,141,2548,607,37,1
81,5,22,-20.43,413,273,.290,722,3,,1823,713,.319,708,1121,11,-9.43,Florida A&M,168,1999,443,.388,342,7,10,9,.579,526,67,2340,595,31,7
82,1,28,-23.33,383,241,.067,535,0,,1636,539,.331,625,911,18,-3.26,Florida Atlantic,200,1833,339,.382,345,0,15,2,.711,605,65,2411,593,30,10
83,10,14,-0.45,418,287,.533,536,6,,1794,621,.335,787,1108,7,-2.07,Florida International,175,2167,369,.439,409,9,3,16,.673,522,138,2079,458,30,8
84,8,17,4.42,387,153,.414,483,3,,1591,566,.357,656,1075,10,10.00,Florida State,175,1874,366,.412,352,6,9,12,.684,490,120,2036,449,29,5
85,6,15,1.71,421,257,.483,643,6,,1758,563,.364,768,1068,9,2.82,Fordham,232,2189,357,.437,453,7,8,14,.748,638,93,2221,479,29,5
86,15,10,9.17,478,282,.706,597,7,,2167,680,.351,1021,1309,3,3.58,Fresno State,279,2799,422,.471,654,11,4,24,.703,794,161,2609,509,34,4
87,13,18,-6.39,499,242,.438,606,1,,1769,735,.312,798,1155,10,-5.15,Furman,157,2252,363,.451,449,5,11,14,.679,504,68,2190,,32,7
88,12,11,1.00,430,235,.633,521,6,,1683,656,.345,764,1023,4,-2.37,George Mason,176,2134,346,.454,435,12,8,19,.655,510,110,2033,421,30,1
89,8,15,4.55,602,262,.500,669,4,,1998,881,.282,818,1132,7,5.41,George Washington,179,2417,501,.409,388,9,8,15,.683,635,87,2443,399,30,4
90,13,15,6.63,538,318,.559,688,3,,2132,822,.294,839,1498,10,5.78,Georgetown,153,2369,589,.394,448,6,9,19,.655,521,226,2318,615,34,3
91,7,20,5.21,418,164,.333,501,1,,1716,641,.343,792,1174,13,8.71,Georgia,145,2147,406,.462,453,3,10,10,.652,423,98,2252,554,30,7
92,10,12,-7.93,382,247,.571,565,6,,1763,556,.351,795,977,6,-5.45,Georgia Southern,186,2158,402,.451,451,10,9,16,.687,530,73,2209,432,28,2
93,9,12,-2.76,384,254,.586,530,7,,1656,579,.372,755,989,5,-6.10,Georgia State,188,2082,346,.456,352,13,6,17,.663,506,125,1985,398,29,5
94,11,17,6.23,427,196,.433,516,0,,1778,625,.343,725,1167,11,7.00,Georgia Tech,242,2119,410,.408,456,5,9,13,.683,705,147,2142,509,30,5
95,11,9,16.38,529,202,.743,651,8,,2014,795,.364,965,1325,3,4.64,Gonzaga,260,2719,409,.479,587,11,2,26,.665,715,150,2310,469,35,1
96,1,30,-27.91,437,268,.032,746,0,,2006,671,.298,817,1148,18,-9.16,Grambling,180,2251,469,.407,405,0,17,1,.651,604,62,2820,594,31,10
97,11,16,0.64,333,165,.467,515,1,,1438,477,.341,610,891,8,1.84,Green Bay,146,1699,275,.424,357,6,11,14,.698,428,60,1735,395,30,3
98,7,12,-8.51,434,231,.586,538,9,,1708,671,.357,765,1109,5,-11.61,Hampton,201,2165,371,.448,412,13,6,17,.647,563,149,2075,489,29,5
99,6,19,-14.53,481,265,.345,653,3,,1768,722,.317,723,1121,12,-7.42,Hartford,146,2073,415,.409,362,6,11,10,.666,461,106,2279,546,29,6
100,6,15,-12.75,282,233,.444,517,6,,1582,438,.366,660,935,7,-9.75,Harvard,178,1780,343,.417,429,7,8,12,.644,486,43,1829,424,27,7
101,15,12,5.09,443,201,.586,576,1,,1696,627,.360,818,1066,9,2.23,Hawaii,131,2210,369,.482,516,5,8,17,.707,364,107,2127,528,29,4
102,8,17,-15.35,433,271,.393,486,2,,1489,651,.322,671,954,9,-6.07,High Point,125,1900,288,.451,361,5,13,11,.665,388,60,2049,551,28,3
103,12,7,5.23,428,270,.774,565,8,,1813,623,.359,827,1125,2,-6.03,Hofstra,225,2307,390,.456,435,16,6,24,.687,627,121,1958,415,31,0
104,4,18,-11.35,459,183,.357,555,5,1120,1330,756,.344,539,1053,9,-7.96,Holy Cross,140,1677,352,.405,317,3,7,10,.607,407,105,1772,556,28,8
105,4,22,1.94,538,254,.290,660,2,,1910,775,.333,834,1157,14,6.44,Houston,157,2363,401,.437,407,2,10,9,.694,471,80,2476,504,31,9
106,1,27,-26.19,282,207,.036,519,0,,1744,442,.340,681,927,17,-6.65,Howard,181,1825,338,.390,325,1,16,1,.638,532,49,2372,482,28,9
107,6,17,-2.92,401,172,.414,,3,,1585,594,.363,707,1010,10,1.53,Idaho,184,1999,298,.446,416,6,12,12,.675,507,88,2065,,29,3
108,5,19,-5.42,400,141,.296,568,2,,1568,587,.366,661,995,13,1.18,Idaho State,171,1893,353,.422,339,3,10,8,.681,467,86,2026,416,27,7
109,12,10,19.73,525,297,.688,619,5,,1925,763,.354,834,1177,5,9.60,Illinois,231,2424,397,.433,499,11,5,22,.688,652,119,2100,458,32,1
110,7,20,-2.32,444,175,.333,577,2,,1585,600,.381,710,1011,13,2.72,Illinois State,167,2031,317,.448,343,5,12,10,.740,438,90,2150,511,30,6
111,10,20,-3.84,430,217,.355,,1,,1782,621,.322,743,1230,9,0.53,Illinois-Chicago,132,2048,390,.417,398,5,12,11,.692,410,73,2153,,31,6
112,10,9,19.43,504,217,.690,524,5,,1697,711,.378,811,1128,6,10.22,Indiana,127,2253,329,.478,466,10,5,20,.709,336,141,1985,424,29,2
113,12,10,6.54,463,292,.688,549,6,,1739,657,.355,756,1058,4,3.23,Indiana State,161,2136,314,.435,406,14,7,22,.705,453,104,2030,421,32,0
114,10,11,-1.22,604,233,.645,607,8,,1877,833,.344,846,1272,5,-4.13,Iona,147,2443,444,.451,529,13,8,20,.725,427,216,2353,557,31,2
115,9,16,9.00,477,206,.467,678,3,,1711,706,.346,700,1043,10,11.83,Iowa,187,2064,340,.409,388,6,10,14,.676,540,55,2149,424,30,4
116,18,5,19.09,632,277,.865,566,7,,2140,899,.367,1038,1422,2,7.14,Iowa State,190,2898,452,.485,565,14,3,32,.703,518,119,2409,518,37,0
117,3,21,-9.99,407,239,.250,497,3,,1503,615,.321,594,913,12,-3.13,IUPUI,118,1719,327,.395,294,4,12,7,.662,368,81,1905,415,28,9
118,8,16,-12.19,582,252,.515,673,6,,1875,911,.251,766,1343,8,-10.38,Jackson State,91,2205,528,.409,414,10,10,17,.639,362,172,2251,627,33,3
119,6,19,-10.95,308,197,.296,483,2,,1549,487,.354,716,879,13,-7.95,Jacksonville,174,1914,329,.462,424,5,12,8,.632,492,77,1965,456,27,7
120,10,11,-7.01,401,170,.607,487,7,,1583,604,.341,683,1114,6,-8.45,Jacksonville State,182,1949,370,.431,440,12,5,17,.664,534,82,1901,460,28,6
121,13,9,-2.55,439,191,.690,538,6,,1676,632,.317,695,1085,4,-4.55,James Madison,180,2009,382,.415,363,12,8,20,.695,568,112,1951,415,29,0
122,14,10,17.94,429,312,.706,725,4,1365,2269,660,.343,1044,1505,5,9.79,Kansas,159,2676,564,.460,630,11,5,24,.650,463,187,2382,589,34,1
123,10,13,-4.22,470,223,.552,563,5,,1566,642,.353,765,1015,6,-5.08,Kansas City,126,2126,302,.489,461,10,9,16,.732,357,96,2005,525,29,3
124,8,19,1.00,332,193,.321,542,1,,1628,498,.368,694,1051,14,8.32,Kansas State,187,1907,374,.426,377,2,11,9,.667,508,118,2112,530,28,7
125,13,8,10.87,485,266,.742,618,8,,1834,654,.369,853,1094,5,2.21,Kent State,155,2346,399,.465,496,13,6,23,.742,420,103,2044,433,31,1
126,14,10,18.52,506,201,.697,537,5,,1873,735,.292,793,1300,4,12.71,Kentucky,188,2280,473,.423,427,12,5,23,.688,643,185,2074,502,33,0
127,6,17,0.28,332,141,.393,450,3,,1629,487,.342,645,1003,11,3.10,La Salle,223,1845,359,.396,344,5,9,11,.682,653,113,1924,367,28,5
128,14,7,0.41,483,313,.774,558,9,,1704,672,.390,774,1109,1,-8.07,Lafayette,249,2280,342,.454,473,11,4,24,.719,639,104,1986,499,31,1
129,10,16,-6.15,389,225,.484,530,3,,1725,567,.336,672,1128,10,-3.83,Lamar,216,1949,381,.390,408,8,13,15,.686,643,86,2021,486,31,2
130,6,21,-15.40,403,219,.276,563,1,,1610,598,.377,654,1008,9,-6.25,Lehigh,174,1885,347,.406,373,3,14,8,.674,461,117,2046,373,29,7
131,10,14,-12.24,381,376,.500,603,4,,1745,579,.318,724,1054,10,-8.41,Liberty,87,1916,442,.415,366,4,10,14,.658,274,65,1912,532,28,4
132,4,24,-12.17,379,151,.143,578,0,,1493,551,.360,662,851,15,-2.78,Little Rock,182,1885,268,.443,329,1,13,4,.688,505,60,2148,424,28,11
133,13,6,8.81,480,280,.800,550,10,,1784,698,.363,884,1094,1,-0.87,Long Beach State,187,2435,387,.496,472,15,2,24,.688,515,128,2060,455,30,1
134,3,19,-16.40,270,241,.296,418,4,,1620,439,.281,669,946,13,-7.94,Long Island University,111,1719,322,.413,333,5,11,8,.615,395,98,1920,452,27,7
135,12,9,2.36,479,271,.735,212,9,,2047,778,.333,880,901,3,-1.58,Louisiana,200,2441,508,.430,496,13,4,25,.616,601,115,2301,,34,2
136,15,6,18.90,552,313,.824,549,5,,1880,858,.351,915,1373,4,5.78,Louisiana State,196,2578,448,.487,503,12,3,28,.643,558,180,2132,593,34,1
137,10,8,1.81,447,199,.724,628,10,,1677,671,.362,746,1086,4,-4.09,Louisiana Tech,172,2111,370,.445,312,12,6,21,.666,475,95,1940,408,29,1
138,12,9,-1.92,464,225,.679,493,7,,1791,645,.329,779,1173,5,-5.85,Louisiana-Monroe,171,2195,366,.435,443,13,6,19,.719,519,207,2064,481,28,3
139,13,12,14.93,406,286,.613,569,5,,1823,577,.328,849,1045,6,8.76,Louisville,165,2269,382,.466,518,10,7,19,.704,503,136,2052,490,31,2
140,12,14,-4.33,372,176,.500,537,1,,1548,522,.317,666,964,10,-0.72,Loyola (IL),149,1853,321,.430,407,4,9,14,.713,470,84,1954,,28,3
141,4,21,-15.44,358,205,.250,487,1,,1561,599,.293,672,982,14,-5.94,Loyola (MD),131,1833,326,.430,373,4,13,7,.598,447,141,2099,478,28,7
142,2,26,-16.42,452,140,.071,568,0,,1584,675,.304,571,984,14,3.24,Loyola Marymount,150,1744,350,.360,317,0,14,2,.670,494,79,2232,479,28,11
143,9,7,-3.06,413,260,.774,496,10,,1744,549,.374,851,1056,3,-10.06,Maine,247,2362,307,.488,478,15,4,24,.752,660,79,2141,486,31,1
144,8,15,-3.91,357,254,.444,663,4,,1701,537,.340,765,960,9,-6.94,Manhattan,193,2080,363,.450,429,9,8,12,.665,567,82,1998,435,27,4
145,9,14,-6.21,414,237,.500,513,5,,1671,619,.321,704,1052,8,-6.54,Marist,141,1963,373,.421,375,10,9,14,.669,439,131,1954,400,28,4
146,12,14,7.21,305,166,.517,592,3,,1590,472,.350,668,1070,8,6.83,Marquette,179,1820,417,.420,360,8,9,15,.646,512,44,1809,452,29,4
147,13,9,5.05,426,239,.700,554,5,1210,1858,602,.390,885,1120,7,-0.16,Marshall,246,2442,366,.476,489,11,5,21,.708,631,114,2216,415,30,2
148,17,10,17.93,486,355,.714,638,4,,2151,710,.353,1001,1354,5,9.44,Maryland,195,2683,476,.465,667,11,5,25,.685,553,235,2386,570,35,1
149,5,18,-8.43,401,204,.379,560,6,,1557,609,.322,679,1100,11,-7.36,Maryland-Baltimore County,120,1879,377,.436,392,7,9,11,.658,373,145,1864,496,29,7
150,6,17,-17.65,473,212,.414,531,5,,1578,718,.389,647,989,10,-10.89,Maryland-Eastern Shore,152,1919,375,.410,264,8,9,12,.659,391,79,2115,468,29,5
151,6,16,7.83,456,296,.515,621,8,1325,1919,701,.339,824,1175,7,5.04,Massachusetts,160,2264,441,.429,416,9,8,17,.650,472,133,2138,480,33,6
152,4,21,-15.13,282,228,.222,487,2,,1527,451,.357,660,909,13,-4.43,McNeese State,169,1771,260,.432,351,5,13,6,.625,473,71,2060,479,27,8
153,11,16,6.37,480,238,.484,608,4,,1931,729,.341,811,1204,9,5.64,Memphis,168,2270,467,.420,449,7,8,15,.658,492,137,2230,527,31,6
154,5,21,-10.84,390,254,.364,595,5,,2007,565,.322,832,1260,11,-5.77,Mercer,205,2259,468,.415,422,7,11,12,.690,637,81,2371,507,33,6
155,11,11,11.83,516,286,.676,615,8,,1971,690,.300,849,1282,3,5.39,Miami (FL),132,2346,489,.431,498,13,3,23,.748,440,126,2127,504,34,4
156,7,15,4.73,352,150,.500,,6,,1612,480,.371,673,1020,10,3.60,Miami (OH),222,1920,340,.417,362,8,9,15,.733,598,56,1886,,30,5
157,12,14,5.27,456,156,.517,621,3,,1708,668,.343,780,1082,10,9.27,Michigan,174,2190,337,.457,414,6,8,15,.683,507,123,2306,492,29,5
158,14,7,25.04,600,256,.821,721,6,,2148,816,.378,1018,1521,3,9.91,Michigan State,253,2889,521,.474,602,13,6,32,.735,669,105,2299,569,39,0
159,11,13,-2.40,458,278,.536,560,4,,1613,625,.362,746,939,8,-2.40,Middle Tennessee,193,2143,338,.462,484,10,9,15,.733,533,101,2121,461,28,3
160,10,14,2.17,482,182,.517,512,3,,1578,658,.365,656,921,8,1.67,Milwaukee,256,2050,318,.416,389,6,10,15,.733,701,27,2002,356,29,3
161,11,16,6.77,371,186,.429,531,1,,1624,585,.311,738,1068,12,9.62,Minnesota,118,1965,385,.454,449,4,11,12,.634,380,151,2045,478,28,4
162,15,14,7.86,505,244,.576,703,2,,1873,778,.333,827,1237,11,6.52,Mississippi,196,2355,438,.442,454,5,9,19,.649,588,122,2271,546,33,4
163,10,16,7.12,362,184,.467,521,2,,1772,541,.337,803,1113,11,5.29,Mississippi State,200,2168,404,.453,385,5,8,14,.669,593,105,2113,456,30,4
164,5,21,-16.61,306,230,.222,610,2,,1966,497,.304,727,1165,11,-8.50,Mississippi Valley State,213,1973,524,.370,296,7,15,6,.616,700,151,2200,454,27,4
165,10,13,12.55,469,275,.581,601,5,,1822,661,.362,771,1039,6,8.22,Missouri,291,2302,335,.423,426,10,4,18,.710,804,61,2168,412,31,5
166,13,11,7.52,437,261,.676,,6,,1788,650,.376,800,1272,5,4.08,Missouri State,220,2257,379,.447,462,13,6,23,.672,585,136,2140,,34,3
