,wins_home,losses,srs,ft,stl,win_loss_pct,pf,wins_visitor,mp,fga,fta,fg3_pct,fg,trb,losses_conf,sos,school_name,fg3,pts,orb,fg_pct,ast,wins_conf,losses_visitor,wins,ft_pct,fg3a,blk,opp_pts,tov,g,losses_home
27,15,12,10.63,566,291,.667,678,7,1440,2188,777,.338,999,1278,6,3.72,Brigham Young,213,2777,433,.457,575,10,5,24,.728,630,89,2502,432,36,3
28,8,15,-6.32,323,185,.464,471,5,1145,1490,512,.345,610,928,7,-3.02,Brown,205,1748,306,.409,349,7,10,13,.631,594,103,1800,396,28,5
29,11,12,-2.07,453,158,.613,512,8,1245,1693,627,.356,812,942,6,-4.71,Bryant,217,2294,303,.480,470,12,7,19,.722,610,35,2212,400,31,5
30,14,6,6.96,484,118,.824,498,12,1360,1807,652,.358,818,1142,2,-1.95,Bucknell,157,2277,308,.453,455,12,4,28,.742,438,139,1966,321,34,1
31,9,20,-1.94,472,188,.412,632,4,1370,1767,671,.347,794,1106,9,-0.34,Buffalo,215,2275,389,.449,510,7,10,14,.703,620,156,2287,525,34,6
32,14,9,11.01,518,206,.750,644,7,1445,1931,744,.347,869,1213,5,6.09,Butler,239,2495,419,.450,465,11,4,27,.696,688,94,2299,474,36,2
33,13,14,-0.77,409,184,.563,549,4,1290,1696,564,.375,719,912,6,-0.94,Cal Poly,227,2074,336,.424,441,12,12,18,.725,606,55,2020,302,32,1
34,9,16,-6.49,422,221,.467,610,3,1220,1697,603,.337,710,908,,-2.22,Cal State Bakersfield,199,2041,342,.418,380,,11,14,.700,591,56,2070,424,30,4
35,6,18,-3.27,475,248,.438,595,6,1280,1819,627,.378,855,859,12,-3.33,Cal State Fullerton,266,2451,268,.470,472,6,10,14,.758,704,52,2381,401,32,7
36,6,17,-4.18,534,262,.452,605,5,1240,1876,729,.336,818,1053,13,-2.22,Cal State Northridge,163,2333,426,.436,474,5,10,14,.733,485,91,2309,423,31,7
37,11,12,10.59,418,192,.636,549,6,1325,1875,585,.302,833,1134,6,7.71,California,134,2218,361,.444,468,12,5,21,.715,443,154,2123,417,33,5
38,8,20,-10.23,439,250,.394,619,4,1350,1921,619,.307,855,1008,9,-5.53,Campbell,135,2284,381,.445,461,7,9,13,.709,440,110,2395,456,33,8
39,12,14,2.38,472,198,.588,578,8,1370,1923,659,.386,857,1073,7,-0.98,Canisius,313,2499,400,.446,432,11,9,20,.716,811,111,2385,450,34,4
40,8,17,-10.89,368,236,.433,626,5,1230,1967,582,.352,856,1047,11,-6.14,Central Arkansas,214,2294,416,.435,423,7,8,13,.632,608,120,2359,432,30,7
41,6,17,-8.23,404,225,.433,484,7,1220,1832,552,.352,785,906,9,-4.03,Central Connecticut State,212,2186,311,.428,378,9,10,13,.732,602,130,2312,378,30,6
42,14,11,3.46,438,233,.645,436,5,1250,1695,680,.357,768,1011,7,0.98,Central Florida,220,2194,373,.453,431,9,6,20,.644,616,141,2079,427,31,5
43,6,20,-6.15,482,208,.355,514,2,1250,1664,659,.332,680,868,12,-1.22,Central Michigan,250,2092,330,.409,404,4,13,11,.731,754,65,2226,402,31,6
44,11,13,-1.92,428,235,.594,507,6,1290,1937,605,.360,818,1121,4,-5.48,Charleston Southern,297,2361,427,.422,395,12,9,19,.707,826,87,2144,394,32,3
45,12,12,2.72,529,246,.636,651,5,1330,1804,809,.268,793,1131,8,2.78,Charlotte,114,2229,422,.440,387,8,7,21,.654,425,103,2231,505,33,3
46,8,19,-10.43,527,220,.406,570,4,1290,1822,793,.298,762,1097,10,-4.93,Chattanooga,167,2218,420,.418,381,8,9,13,.665,561,65,2318,449,32,9
47,8,22,-11.79,362,311,.333,675,2,1345,1949,498,.334,779,988,5,-4.92,Chicago State,231,2151,369,.400,407,3,16,11,.727,692,94,2276,484,33,5
48,13,12,14.47,450,240,.647,605,4,1375,1963,696,.316,791,1219,9,6.94,Cincinnati,230,2262,488,.403,415,9,5,22,.647,729,208,2006,432,34,5
49,8,18,5.85,356,208,.419,497,3,1240,1643,544,.317,697,947,13,4.46,Clemson,157,1907,330,.424,334,5,9,13,.654,496,148,1864,355,31,7
50,9,18,-7.33,379,233,.438,627,3,1285,1734,535,.343,733,889,11,-0.16,Cleveland State,206,2051,340,.423,389,5,13,14,.708,601,95,2226,452,32,5
51,12,15,-5.56,385,250,.483,538,2,1165,1626,587,.310,714,978,7,-5.18,Coastal Carolina,130,1943,401,.439,308,9,11,14,.656,419,61,1840,410,29,4
52,7,21,-8.72,343,148,.344,561,3,1284,1760,485,.342,735,1031,9,-2.57,Colgate,220,2033,290,.418,412,5,16,11,.707,644,91,2230,423,32,5
53,10,11,0.20,482,149,.686,502,11,1400,1819,703,.347,803,1194,4,-3.83,College of Charleston,209,2297,391,.441,392,14,2,24,.686,602,150,2176,467,35,7
54,12,12,11.91,502,230,.636,525,5,1340,1788,732,.344,775,1128,8,7.91,Colorado,178,2230,378,.433,328,10,7,21,.686,517,105,2098,439,33,3
55,16,9,13.60,611,162,.743,600,6,1405,1961,855,.338,881,1297,5,5.84,Colorado State,180,2553,493,.449,445,11,6,26,.715,532,74,2229,389,35,1
56,6,16,-3.24,357,172,.429,521,5,1120,1435,479,.347,604,802,10,-3.47,Columbia,181,1746,260,.421,337,4,9,12,.745,521,72,1694,306,28,7
57,13,10,11.89,451,224,.667,486,4,1245,1644,607,.340,727,877,8,7.42,Connecticut,191,2096,276,.442,410,10,5,20,.743,561,136,1962,367,30,3
58,4,24,-12.64,418,250,.250,577,4,1300,1878,601,.316,687,937,11,-4.19,Coppin State,243,2035,372,.366,328,5,15,8,.696,768,57,2277,472,32,7
59,4,18,-7.25,368,210,.419,550,7,1240,1727,523,.342,732,925,9,-2.35,Cornell,208,2040,308,.424,364,5,8,13,.704,609,111,2168,412,31,10
60,15,8,16.43,489,174,.778,588,7,1440,1882,644,.414,942,1172,5,5.15,Creighton,307,2680,300,.501,609,13,5,28,.759,742,92,2274,443,36,2
61,6,19,-9.20,364,195,.321,530,3,1125,1467,499,.337,598,817,9,-3.16,Dartmouth,159,1719,274,.408,297,5,12,9,.729,472,71,1844,378,28,7
62,12,8,7.30,560,189,.765,601,9,1365,1813,704,.369,837,1048,1,-3.43,Davidson,256,2490,306,.462,473,17,4,26,.795,694,101,2110,371,34,1
63,13,14,9.37,471,173,.548,613,2,1250,1656,657,.384,786,973,9,4.28,Dayton,182,2225,342,.475,433,7,8,17,.717,474,80,2067,450,31,4
64,9,14,-0.76,580,178,.576,556,8,1340,1833,769,.309,776,1169,5,-0.79,Delaware,144,2276,381,.423,319,13,7,19,.754,466,150,2275,418,33,4
65,8,18,-11.18,396,228,.455,515,5,1345,1731,574,.295,709,947,8,-5.89,Delaware State,183,1997,366,.410,326,8,12,15,.690,621,185,2094,453,33,3
66,14,10,9.18,346,288,.688,557,8,1285,1540,481,.375,739,725,2,0.24,Denver,252,2076,200,.480,516,16,7,22,.719,672,145,1790,357,32,2
67,7,21,1.71,435,265,.344,612,4,1295,1951,618,.299,847,972,16,5.61,DePaul,155,2284,383,.434,440,2,8,11,.704,518,133,2409,457,32,10
68,13,13,6.72,518,273,.606,588,7,1320,1991,711,.342,908,998,4,1.62,Detroit Mercy,234,2568,374,.456,481,12,10,20,.729,685,112,2340,361,33,2
69,9,17,3.42,467,183,.469,625,4,1295,1732,651,.388,775,926,11,5.13,Drake,279,2296,257,.447,433,7,7,15,.717,720,70,2319,440,32,6
70,5,18,-1.06,412,158,.419,579,7,1265,1651,553,.335,680,965,9,-0.96,Drexel,181,1953,347,.412,363,9,6,13,.745,540,58,1956,366,31,9
71,16,6,21.46,588,232,.833,645,5,1440,2033,796,.399,960,1119,4,9.57,Duke,270,2778,337,.472,515,14,4,30,.739,676,135,2350,383,36,0
72,6,22,-4.52,356,156,.267,523,2,1210,1747,553,.338,714,967,15,3.51,Duquesne,244,2028,348,.409,383,1,12,8,.644,722,107,2269,437,30,9
73,17,12,2.57,561,279,.657,618,6,1415,2039,784,.349,922,1160,7,0.82,East Carolina,274,2679,375,.452,603,9,7,23,.716,784,156,2484,444,35,4
74,5,22,-11.53,370,203,.313,512,5,1285,1751,554,.327,708,897,10,-2.11,East Tennessee State,208,1994,312,.404,323,8,11,10,.668,637,71,2284,423,32,8
75,5,21,-8.92,359,207,.344,529,4,1285,1582,541,.350,691,859,10,-5.08,Eastern Illinois,192,1933,302,.437,420,6,11,11,.664,548,67,2055,413,32,9
76,15,10,1.70,503,310,.714,679,9,1410,1903,644,.355,888,880,4,-3.88,Eastern Kentucky,307,2586,308,.467,522,12,8,25,.781,865,76,2303,414,35,1
77,13,18,-6.25,357,269,.471,571,2,1365,1751,533,.330,702,1014,9,-1.25,Eastern Michigan,165,1926,402,.401,364,7,12,16,.670,500,169,2011,473,34,5
78,7,21,-10.87,380,164,.323,571,2,1260,1811,580,.341,751,1024,13,-5.58,Eastern Washington,264,2146,342,.415,414,7,13,10,.655,775,176,2310,416,31,7
79,12,12,-3.55,387,218,.636,558,8,1335,1884,543,.344,814,1037,5,-5.16,Elon,258,2273,303,.432,447,13,8,21,.713,749,113,2144,385,33,3
80,15,15,5.26,483,213,.583,635,5,1455,2056,652,.366,900,1089,8,2.91,Evansville,207,2490,378,.438,574,10,11,21,.741,566,106,2374,405,36,3
81,6,16,-0.53,365,248,.543,690,8,1410,1843,533,.316,779,1058,9,-1.99,Fairfield,199,2122,388,.423,445,9,10,19,.685,629,134,2071,471,35,5
82,2,24,-17.99,396,179,.226,571,3,1250,1675,590,.350,724,841,16,-4.64,Fairleigh Dickinson,190,2034,274,.432,404,2,14,7,.671,543,101,2448,486,31,10
83,15,8,23.88,422,265,.784,518,7,1480,2010,623,.378,960,1179,4,6.85,Florida,300,2642,381,.478,540,14,5,29,.677,794,120,2012,401,37,0
84,6,23,-16.11,380,256,.258,608,1,1260,1849,606,.305,732,945,11,-6.17,Florida A&M,171,2015,393,.396,340,5,17,8,.627,560,103,2235,485,31,4
85,11,18,-5.84,433,167,.438,580,3,1300,1735,618,.360,732,1061,11,-2.45,Florida Atlantic,195,2092,363,.422,322,9,13,14,.701,541,165,2164,488,32,4
86,15,11,3.01,497,331,.703,649,6,1495,2112,736,.342,976,1226,5,-1.82,Florida Gulf Coast,247,2696,412,.462,523,13,9,26,.675,722,139,2469,545,37,1
87,10,14,-2.05,454,299,.563,603,6,1280,1794,642,.333,766,942,9,-2.08,Florida International,224,2210,353,.427,369,11,10,18,.707,672,87,2209,484,32,3
88,10,16,5.71,522,210,.529,601,3,1360,1758,710,.348,780,956,9,7.26,Florida State,196,2278,322,.444,385,9,7,18,.735,563,172,2331,497,34,8
89,4,24,-6.88,393,153,.226,630,1,1240,1785,583,.311,718,1071,13,4.60,Fordham,168,1997,416,.402,377,3,15,7,.674,540,127,2353,486,31,7
90,6,19,3.19,396,216,.367,582,5,1210,1566,593,.348,610,866,11,6.44,Fresno State,182,1798,319,.390,275,5,10,11,.668,523,104,1829,348,30,8
91,5,24,-17.42,392,164,.226,483,1,1240,1580,568,.335,644,884,15,-5.25,Furman,189,1869,294,.408,340,3,14,7,.690,565,116,2180,451,31,9
92,12,13,-3.17,464,267,.618,584,6,1385,1871,649,.326,791,1090,5,-5.88,Gardner-Webb,190,2236,420,.423,438,11,9,21,.715,583,90,2066,459,34,3
93,10,16,2.03,540,280,.579,773,8,1535,2112,745,.346,922,1185,8,-0.15,George Mason,203,2587,448,.437,473,10,6,22,.725,587,103,2504,516,38,7
94,7,17,4.24,440,233,.433,528,5,1205,1660,670,.279,732,1027,9,3.51,George Washington,84,1988,401,.441,403,7,9,13,.657,301,147,1966,479,30,7
95,16,7,15.86,407,240,.781,556,6,1300,1627,599,.353,737,959,4,7.61,Georgetown,189,2070,297,.453,474,14,3,25,.679,536,123,1806,407,32,1
96,12,17,5.39,486,180,.469,541,3,1300,1557,700,.357,636,1044,9,6.17,Georgia,188,1946,333,.408,371,9,8,15,.694,526,133,1971,466,32,6
97,7,19,-9.62,423,227,.424,600,5,1335,1721,615,.341,721,967,11,-4.98,Georgia Southern,185,2050,341,.419,318,7,11,14,.688,542,73,2148,435,33,6
98,9,16,-2.01,417,240,.484,532,6,1255,1685,586,.358,739,896,8,-2.38,Georgia State,219,2114,302,.439,362,10,9,15,.712,611,127,2075,358,31,7
99,11,15,6.62,318,182,.516,517,3,1245,1791,501,.318,751,1072,12,4.69,Georgia Tech,173,1993,366,.419,394,6,7,16,.635,544,129,1933,399,31,6
100,15,3,20.44,548,277,.914,551,10,1400,1934,777,.371,961,1195,0,4.14,Gonzaga,226,2696,409,.497,530,16,1,32,.705,609,96,2095,393,35,1
101,0,28,-35.87,210,123,.000,492,0,1120,1436,358,.312,519,702,18,-9.19,Grambling,143,1391,275,.361,290,0,18,0,.587,458,64,2138,491,28,9
102,12,16,1.66,529,201,.529,587,4,1370,1772,705,.337,777,1093,6,-0.28,Green Bay,164,2247,354,.438,455,10,12,18,.750,487,162,2142,456,34,3
103,7,17,-9.32,445,231,.452,635,7,1260,1731,668,.263,678,1104,5,-7.80,Hampton,135,1936,394,.392,352,11,8,14,.666,513,148,1983,527,31,7
104,10,14,-5.83,338,253,.548,585,7,1240,1578,485,.334,645,815,6,-4.70,Hartford,235,1863,264,.409,382,10,8,17,.697,703,61,1898,442,31,5
105,13,10,3.96,504,218,.667,457,6,1215,1425,697,.398,677,796,3,0.17,Harvard,191,2049,219,.475,392,11,8,20,.723,480,126,1924,399,30,1
106,13,15,-3.37,469,170,.531,532,4,1285,1850,683,.343,836,1124,8,-2.54,Hawaii,195,2336,399,.452,444,10,7,17,.687,569,110,2305,462,32,7
107,10,14,-4.64,437,227,.548,578,6,1250,1841,609,.312,823,1057,4,-7.23,High Point,138,2221,396,.447,455,12,8,17,.718,442,134,2052,376,31,5
108,6,25,-10.74,416,203,.219,538,1,1290,1719,664,.290,658,1016,14,-1.90,Hofstra,141,1873,408,.383,312,4,14,7,.627,486,110,2132,463,32,9
109,7,18,-6.12,351,116,.400,513,4,1205,1555,466,.342,644,901,10,-2.96,Holy Cross,195,1834,272,.414,366,4,12,12,.753,571,105,1929,372,30,5
110,14,13,-0.30,555,221,.606,599,5,1356,1965,782,.361,912,1178,9,-3.77,Houston,199,2578,400,.464,500,7,8,20,.710,551,127,2420,433,33,4
111,7,17,-15.25,417,215,.452,613,3,1260,1720,628,.320,712,994,5,-8.10,Houston Christian,141,1982,368,.414,349,3,12,14,.664,441,86,2080,534,31,5
112,5,24,-14.41,370,196,.226,538,2,1240,1567,558,.248,572,938,12,-5.34,Howard,101,1615,381,.365,275,4,13,7,.663,408,102,1868,461,31,7
113,6,18,-2.23,428,123,.400,499,6,1210,1532,576,.368,715,941,11,0.29,Idaho,192,2050,294,.467,394,7,8,12,.743,522,85,2079,404,30,8
114,5,24,-13.08,373,209,.200,473,1,1210,1444,548,.317,587,765,15,-4.94,Idaho State,163,1710,237,.407,307,5,14,6,.681,515,100,1928,361,30,7
115,12,13,13.18,469,245,.639,648,6,1445,2084,646,.321,858,1098,10,10.04,Illinois,280,2465,427,.412,365,8,6,23,.726,873,142,2332,411,36,4
116,11,15,9.61,476,239,.545,599,5,1330,1914,658,.347,871,1073,10,3.70,Illinois State,242,2460,342,.455,490,8,8,18,.723,697,144,2265,431,33,5
117,12,16,-1.79,474,222,.529,573,4,1375,1797,630,.338,720,1008,9,-0.69,Illinois-Chicago,222,2136,329,.401,416,7,10,18,.752,656,93,2134,423,34,4
118,17,7,24.92,672,256,.806,598,7,1451,1971,904,.403,951,1270,4,8.39,Indiana,257,2831,439,.482,514,14,2,29,.743,637,130,2236,469,36,2
119,11,15,5.08,507,185,.545,583,4,1340,1709,717,.321,733,1003,9,5.64,Indiana State,186,2159,290,.429,390,9,10,18,.707,579,107,2164,427,33,3
120,11,14,4.06,538,222,.588,582,5,1395,2106,689,.367,956,1094,7,0.00,Iona,283,2733,395,.454,523,11,9,20,.781,771,101,2595,421,34,1
121,18,13,14.22,655,263,.658,648,3,1535,2156,896,.305,903,1365,9,6.93,Iowa,204,2665,499,.419,573,9,8,25,.731,668,183,2388,476,38,2
122,16,12,14.50,509,223,.657,593,4,1420,2111,696,.374,962,1238,7,6.13,Iowa State,346,2779,422,.456,560,11,7,23,.731,924,97,2486,460,35,1
123,3,26,-15.92,294,177,.188,506,1,1300,1785,439,.357,790,846,15,-2.79,IUPUI,222,2096,249,.443,420,1,13,6,.670,621,75,2451,406,32,8
124,6,18,-14.82,445,241,.379,568,4,1175,1659,637,.312,647,848,9,-9.55,Jackson State,181,1920,292,.390,275,9,14,11,.699,580,65,2073,370,29,3
125,10,18,-10.20,467,215,.438,615,3,1301,1831,664,.324,774,1066,9,-4.47,Jacksonville,166,2181,384,.423,414,9,13,14,.703,512,104,2300,488,32,3
126,9,11,-4.47,424,237,.607,472,6,1130,1433,625,.353,637,724,8,-4.28,Jacksonville State,159,1857,292,.445,363,8,8,17,.678,450,116,1817,365,28,3
127,10,15,-1.67,499,272,.583,620,4,1450,1941,714,.336,818,1064,7,-2.22,James Madison,211,2346,365,.421,423,11,9,21,.699,628,166,2326,401,36,4
128,16,6,20.79,596,260,.838,620,7,1505,2049,809,.364,985,1354,4,7.55,Kansas,216,2782,399,.481,575,14,3,31,.737,594,247,2292,517,37,1
129,3,24,-13.61,345,189,.250,595,4,1280,1667,512,.340,703,901,11,-2.74,Kansas City,199,1950,310,.422,315,5,11,8,.674,585,97,2252,482,32,11
130,15,8,13.54,432,247,.771,631,7,1400,2002,631,.362,872,1145,4,6.54,Kansas State,238,2414,470,.436,557,14,3,27,.685,658,129,2115,403,35,1
131,2,27,-15.13,391,211,.100,603,1,1225,1609,601,.303,644,798,16,-4.50,Kennesaw State,152,1831,328,.400,312,2,15,3,.651,502,50,2150,414,30,10
132,12,14,2.38,597,235,.600,684,8,1425,1921,842,.360,823,1116,7,-0.82,Kent State,241,2484,427,.428,402,9,7,21,.709,669,93,2373,447,35,6
133,16,12,13.96,486,185,.636,566,4,1330,1815,757,.346,863,1163,6,5.81,Kentucky,184,2396,379,.475,441,12,8,21,.642,532,217,2127,430,33,2
134,13,10,10.15,446,263,.706,520,8,1370,1931,605,.377,871,958,5,4.47,La Salle,262,2450,332,.451,481,11,6,24,.737,695,119,2257,390,34,2
135,14,15,-2.99,389,231,.559,530,5,1365,1842,516,.384,842,896,4,-2.35,Lafayette,276,2349,270,.457,486,10,12,19,.754,718,107,2346,424,34,3
136,1,28,-20.56,385,133,.097,508,1,1251,1741,548,.303,710,1016,17,-3.27,Lamar,57,1862,359,.408,353,1,17,3,.703,188,128,2398,564,31,10
137,11,10,3.96,455,219,.677,478,9,1240,1705,617,.392,788,905,4,-3.00,Lehigh,235,2266,272,.462,453,10,7,21,.737,600,105,2022,339,31,3
138,8,21,-9.11,562,197,.417,685,4,1455,1954,770,.375,838,1164,10,-5.78,Liberty,251,2489,367,.429,443,6,11,15,.730,669,105,2519,478,36,7
139,8,18,-11.41,486,209,.400,657,4,1215,1690,753,.320,717,1051,11,-3.17,Lipscomb,159,2079,401,.424,345,7,11,12,.645,497,52,2300,504,30,6
140,13,15,-4.34,501,215,.531,632,3,1280,1736,741,.337,732,977,9,-2.21,Little Rock,162,2127,361,.422,372,11,10,17,.676,481,121,2132,488,32,3
141,11,14,-1.48,446,214,.576,570,7,1325,1836,675,.340,811,1063,4,1.62,Long Beach State,223,2291,374,.442,398,14,10,19,.661,656,114,2360,485,33,3
142,12,14,-3.19,601,232,.588,597,7,1370,1909,870,.380,915,1083,6,-5.78,Long Island University,246,2677,404,.479,515,12,9,20,.691,647,117,2589,486,34,2
143,4,25,-19.32,421,226,.242,592,2,1325,1898,593,.319,841,1003,12,-5.07,Longwood,167,2270,341,.443,459,4,14,8,.710,524,96,2687,548,33,9
144,10,20,-4.90,457,235,.394,622,2,1335,1935,681,.341,827,1019,12,-2.22,Louisiana,226,2337,354,.427,367,8,14,13,.671,663,121,2413,466,33,5
145,14,12,5.82,384,282,.613,584,4,1260,1839,614,.356,788,1055,9,4.01,Louisiana State,234,2194,402,.428,442,9,8,19,.625,658,119,2138,445,31,3
146,14,7,5.47,503,309,.794,624,11,1360,2092,722,.321,857,1168,2,-2.08,Louisiana Tech,253,2470,465,.410,454,16,6,27,.697,787,168,2151,421,34,0
147,3,23,-13.95,256,194,.148,498,1,1090,1409,444,.348,602,713,17,-1.43,Louisiana-Monroe,161,1621,245,.427,367,3,13,4,.577,462,36,1959,439,27,9
148,15,5,24.82,652,430,.875,727,8,1625,2300,920,.333,1048,1385,4,9.14,Louisville,230,2978,531,.456,584,14,3,35,.709,691,168,2351,495,40,1
149,8,16,-1.02,395,157,.484,480,6,1245,1586,550,.364,708,909,11,-2.29,Loyola (IL),184,1995,296,.446,430,5,9,15,.718,505,83,1934,408,31,6
150,13,12,1.35,542,250,.657,648,7,1420,1919,786,.299,826,1091,6,-2.08,Loyola (MD),147,2341,441,.430,422,12,8,23,.690,492,155,2221,418,35,3
151,5,23,-3.10,466,246,.324,629,2,1375,1915,663,.331,769,1095,15,2.81,Loyola Marymount,198,2202,416,.402,367,1,12,11,.703,599,83,2338,450,34,9
152,8,19,-9.55,366,209,.367,547,3,1200,1688,559,.294,733,1006,10,-4.10,Maine,156,1988,326,.434,384,6,15,11,.655,530,123,2091,450,30,4
153,7,18,-1.96,456,212,.438,674,5,1290,1506,689,.336,614,918,9,-0.36,Manhattan,181,1865,328,.408,341,9,11,14,.662,538,134,1916,518,32,4
154,6,21,-6.33,428,194,.323,530,3,1255,1670,661,.346,710,940,12,-1.62,Marist,197,2045,293,.425,396,6,11,10,.648,569,128,2191,443,31,7
155,16,9,14.05,551,231,.743,590,5,1420,1844,755,.296,842,1116,4,8.59,Marquette,147,2382,418,.457,483,14,6,26,.730,497,123,2191,471,35,0
156,11,19,-3.61,476,207,.406,617,1,1290,1796,796,.307,767,1100,10,0.94,Marshall,198,2208,460,.427,448,6,11,13,.598,646,145,2327,506,32,4
157,18,13,11.39,497,195,.658,633,4,1525,2124,732,.339,986,1419,10,4.68,Maryland,219,2688,464,.464,551,8,7,25,.679,646,166,2433,569,38,3
158,6,23,-12.48,328,223,.258,625,1,1260,1763,520,.337,718,946,11,-3.68,Maryland-Baltimore County,206,1970,335,.407,368,5,14,8,.631,611,69,2216,455,31,8
159,2,26,-19.66,336,187,.071,462,0,1130,1507,532,.272,538,828,14,-5.16,Maryland-Eastern Shore,123,1535,370,.357,261,2,15,2,.632,452,72,1941,429,28,6
160,10,12,5.84,497,248,.636,632,8,1325,1932,691,.336,838,1109,7,4.57,Massachusetts,235,2408,383,.434,482,9,4,21,.719,699,172,2366,476,33,5
161,9,17,-11.50,353,242,.452,532,4,1271,1847,549,.330,771,1009,11,-4.64,McNeese State,160,2055,379,.417,380,7,11,14,.643,485,149,2172,373,31,5
162,17,5,12.28,509,321,.861,651,9,1450,2071,771,.372,976,1243,0,2.73,Memphis,220,2681,438,.471,605,16,1,31,.660,592,231,2337,523,36,1
