,wins_home,losses,srs,ft,stl,win_loss_pct,pf,wins_visitor,mp,fga,fta,fg3_pct,fg,trb,losses_conf,sos,school_name,fg3,pts,orb,fg_pct,ast,wins_conf,losses_visitor,wins,ft_pct,fg3a,blk,opp_pts,tov,g,losses_home
54,5,17,-6.14,346,130,.393,,4,,1219,499,.336,508,873,10,-3.72,Columbia,181,1543,207,.417,331,4,10,11,.693,538,124,1596,466,28,6
55,12,7,15.38,548,256,.794,,7,,2012,787,.394,972,1381,3,7.59,Connecticut,154,2646,464,.483,494,12,3,27,.696,391,236,2354,545,34,1
56,3,25,-18.75,398,202,.194,,2,1260,1695,559,.271,640,1102,15,-7.82,Coppin State,125,1803,399,.378,274,3,12,6,.712,461,96,2130,505,31,7
57,4,22,-13.00,260,190,.185,,1,,1446,375,.312,549,884,12,-2.58,Cornell,200,1558,257,.380,344,2,13,5,.693,641,67,1797,395,27,8
58,12,9,8.39,493,261,.719,,7,1310,1829,675,.372,849,1142,4,1.39,Creighton,230,2421,384,.464,488,14,5,23,.730,619,125,2197,458,32,3
59,4,18,-14.02,271,154,.333,,4,1085,1359,391,.392,582,736,12,-5.71,Dartmouth,263,1698,194,.428,362,2,8,9,.693,671,64,1887,344,27,9
60,11,10,0.61,391,210,.677,,7,,1778,574,.353,776,1193,5,0.72,Davidson,249,2192,369,.436,484,11,6,21,.681,705,116,2046,486,31,2
61,13,11,12.74,487,185,.656,,6,1285,1816,715,.356,814,1278,6,3.39,Dayton,224,2339,449,.448,546,10,6,21,.681,629,106,2040,433,32,4
62,8,16,-1.56,378,214,.467,,4,,1715,521,.337,705,1096,9,-1.39,Delaware,214,2002,358,.411,403,9,9,14,.726,635,80,2007,401,30,4
63,7,13,-9.37,371,181,.552,,8,1160,1577,503,.331,644,907,6,-10.54,Delaware State,221,1880,309,.408,395,12,9,16,.738,667,64,1846,372,29,3
64,6,20,-8.16,296,177,.286,,2,,1561,423,.379,681,864,12,-1.60,Denver,162,1820,239,.436,374,3,12,8,.700,428,46,1958,349,28,7
65,5,19,0.36,400,198,.321,,2,,1715,610,.313,708,1121,13,5.55,DePaul,165,1981,407,.413,463,2,8,9,.656,528,71,2138,472,28,8
66,11,13,2.40,358,162,.581,,7,1245,1765,568,.326,756,1156,5,1.05,Detroit Mercy,167,2037,383,.428,385,11,9,18,.630,513,106,1995,364,31,1
67,9,15,-2.16,437,144,.483,,4,,1499,606,.390,669,923,9,-0.54,Drake,232,2007,261,.446,399,9,10,14,.721,595,37,2054,389,29,4
68,10,14,-2.83,440,182,.500,,3,1120,1721,648,.322,706,1103,7,-2.40,Drexel,188,2040,403,.410,440,11,10,14,.679,583,135,2052,363,28,2
69,13,4,28.91,625,351,.886,,7,,2209,906,.363,1093,1303,3,9.16,Duke,301,3112,428,.495,625,13,3,31,.690,830,113,2421,501,35,0
70,7,19,-4.71,392,162,.321,,2,1130,1482,541,.349,624,940,12,3.43,Duquesne,152,1792,296,.421,324,4,12,9,.725,436,69,2020,447,28,6
71,10,18,-0.78,431,176,.400,,0,1210,1663,625,.310,646,1060,11,6.66,East Carolina,209,1932,381,.388,346,5,12,12,.690,675,138,2068,442,30,5
72,12,10,3.25,498,252,.643,,6,1125,1790,707,.316,822,1129,5,-1.55,East Tennessee State,139,2281,407,.459,392,11,8,18,.704,440,119,2039,480,28,1
73,10,16,-8.06,496,203,.484,,4,1245,1867,712,.343,802,1119,9,-1.70,Eastern Illinois,205,2305,386,.430,443,7,11,15,.697,598,91,2397,473,31,3
74,7,20,-14.12,378,223,.259,,0,1110,1739,523,.299,708,1056,13,-2.33,Eastern Kentucky,177,1971,385,.407,409,3,14,7,.723,592,76,2158,440,27,6
75,4,24,-14.72,514,129,.200,,1,1215,1581,745,.337,667,1017,16,-0.68,Eastern Michigan,146,1994,350,.422,347,2,11,6,.690,433,85,2370,495,30,11
76,8,13,-2.11,505,213,.567,,6,1205,1496,713,.385,706,901,4,-1.32,Eastern Washington,177,2094,241,.472,444,10,8,17,.708,460,82,2068,521,30,3
77,10,16,-13.42,420,260,.448,,1,1165,1784,624,.314,737,1051,7,-7.06,Elon,122,2016,413,.413,354,7,13,13,.673,389,98,2117,501,29,2
78,6,21,-8.36,405,154,.250,,1,,1472,562,.347,662,895,14,0.68,Evansville,164,1893,255,.450,413,4,12,7,.721,473,75,2146,470,28,8
79,7,17,-5.63,525,239,.414,,4,,1616,719,.339,698,1075,9,-4.29,Fairfield,157,2078,355,.432,394,9,11,12,.730,463,199,2117,523,29,5
80,2,25,-19.56,452,195,.138,,2,1190,1650,661,.320,713,956,16,-10.28,Fairleigh Dickinson,195,2073,323,.432,390,4,12,4,.684,610,79,2342,525,29,10
81,13,9,22.27,479,307,.710,,6,,1899,687,.353,892,1203,6,8.37,Florida,232,2495,430,.470,519,10,4,22,.697,658,141,2064,463,31,2
82,6,19,-14.55,414,223,.321,,3,,1584,631,.322,638,991,9,-7.48,Florida A&M,173,1863,,.403,298,9,15,9,.656,538,90,2061,500,28,3
83,10,12,-3.94,407,294,.613,,6,,2011,611,.338,859,1212,7,-5.32,Florida Atlantic,178,2303,505,.427,483,13,8,19,.666,527,108,2235,474,31,3
84,8,20,-5.42,321,286,.333,,1,1210,1690,527,.307,738,1015,10,-0.49,Florida International,111,1908,389,.437,306,4,11,10,.609,361,82,2027,474,30,6
85,10,17,4.31,395,222,.414,,1,,1765,602,.336,759,1122,12,9.16,Florida State,169,2082,450,.430,382,4,10,12,.656,503,101,2145,476,29,6
86,5,20,-4.36,341,248,.286,,2,,1689,596,.287,761,1104,12,3.46,Fordham,117,1980,427,.451,411,4,12,8,.572,407,91,2199,546,28,5
87,12,15,6.78,488,226,.559,,5,,1998,732,.327,882,1329,9,5.21,Fresno State,229,2481,392,.441,549,9,8,19,.667,700,187,2390,519,34,5
88,11,14,-1.61,370,271,.548,,3,1245,1802,565,.367,783,1113,9,-1.23,Furman,207,2143,363,.435,476,7,9,17,.655,564,66,2046,433,31,4
89,11,10,0.82,438,214,.655,,7,1160,1648,622,.348,710,1047,5,-2.29,George Mason,166,2024,361,.431,412,13,6,19,.704,477,92,1934,403,29,3
90,6,16,-2.24,490,177,.429,,3,,1570,684,.337,637,974,11,3.48,George Washington,182,1946,348,.406,365,5,8,12,.716,540,107,2106,447,28,5
91,12,11,13.16,600,303,.633,,6,1235,1864,828,.347,834,1252,7,4.20,Georgetown,165,2433,454,.447,484,9,4,19,.725,476,191,2112,480,30,5
92,12,10,14.68,513,281,.688,,6,1290,1947,696,.321,871,1226,6,9.24,Georgia,189,2444,468,.447,495,10,6,22,.737,588,114,2271,455,32,2
93,12,12,0.76,427,254,.571,,4,,1797,677,.340,814,1168,7,-0.79,Georgia Southern,175,2230,438,.453,422,9,9,16,.631,514,98,2088,450,28,2
94,11,11,-0.79,473,205,.645,,7,1250,1831,659,.363,848,1139,6,-4.42,Georgia State,219,2388,387,.463,435,14,6,20,.718,603,128,2268,450,31,3
95,10,16,8.47,441,269,.484,,4,,1937,637,.376,834,1183,9,8.66,Georgia Tech,261,2370,440,.431,481,7,6,15,.692,695,101,2376,478,31,7
96,13,4,13.90,626,189,.879,,11,,1931,855,.391,907,1370,1,0.75,Gonzaga,237,2677,425,.470,522,13,2,29,.732,606,113,2197,458,33,0
97,8,19,-19.76,399,180,.321,,1,,1845,593,.347,815,1147,11,-9.91,Grambling,159,2188,385,.442,426,7,15,9,.673,458,136,2427,482,28,4
98,5,21,-4.41,413,169,.300,,2,1210,1434,582,.396,684,855,12,-0.72,Green Bay,189,1970,250,.477,406,4,12,9,.710,477,60,2044,430,30,8
99,10,7,-0.42,539,265,.788,,11,,1940,805,.354,933,1241,1,-8.92,Hampton,218,2623,457,.481,470,17,4,26,.670,615,115,2344,489,33,0
100,8,18,-12.82,399,167,.438,,5,1290,1739,638,.297,699,1232,6,-8.20,Hartford,152,1949,448,.402,321,10,10,14,.625,511,102,2097,521,32,5
101,9,12,-6.63,256,236,.538,,4,1050,1499,405,.322,629,925,7,-6.09,Harvard,152,1666,330,.420,360,7,9,14,.632,472,58,1680,418,26,3
102,16,6,9.82,490,230,.818,,7,,1818,716,.380,818,1103,3,1.15,Hawaii,241,2367,338,.450,546,15,3,27,.684,634,116,2081,407,33,1
103,8,19,-14.07,425,258,.367,,1,1220,1789,600,.311,741,1105,9,-6.26,High Point,170,2077,411,.414,378,5,10,11,.708,547,78,2218,474,30,8
104,6,20,-5.88,499,206,.375,,1,1285,1856,741,.294,726,1322,13,-1.38,Hofstra,155,2106,471,.391,411,5,12,12,.673,528,154,2250,568,32,5
105,9,15,-1.61,547,258,.545,,6,1325,1711,791,.337,694,1176,5,-5.10,Holy Cross,148,2083,420,.406,438,9,8,18,.692,439,103,1968,470,33,3
106,9,15,4.43,566,200,.545,,6,1330,1749,831,.383,828,1199,7,5.46,Houston,149,2371,384,.473,442,9,7,18,.681,389,146,2401,525,33,5
107,10,13,-7.43,471,232,.581,,5,1250,1926,674,.353,813,1093,7,-9.23,Howard,226,2323,382,.422,381,11,10,18,.699,640,78,2267,406,31,2
108,5,19,-9.91,315,180,.321,,4,,1445,468,.291,546,894,12,-1.24,Idaho,137,1544,329,.378,278,6,9,9,.673,471,47,1764,362,28,9
109,8,17,-9.98,375,234,.370,,1,,1586,557,.320,666,901,11,-4.06,Idaho State,185,1892,299,.420,367,3,12,10,.673,579,89,2002,399,27,4
110,13,9,19.20,638,258,.743,,5,,1932,862,.367,908,1264,5,9.94,Illinois,254,2708,392,.470,590,11,6,26,.740,692,141,2369,511,35,1
111,11,14,0.73,427,207,.548,,4,1250,1686,551,.371,745,969,6,1.51,Illinois State,164,2081,306,.442,436,12,9,17,.775,442,67,2105,442,31,2
112,11,14,1.46,528,195,.588,,3,,1953,802,.405,862,1180,8,1.43,Illinois-Chicago,251,2503,423,.441,462,8,10,20,.658,619,48,2400,435,34,2
113,10,12,19.19,505,254,.676,,6,,1990,726,.410,916,1303,5,12.08,Indiana,270,2607,406,.460,546,11,5,25,.696,659,192,2316,508,37,1
114,4,22,-4.45,349,153,.214,,2,,1463,548,.349,607,880,14,1.73,Indiana State,167,1730,270,.415,345,4,11,6,.637,479,87,1903,365,28,10
115,5,17,-5.58,528,238,.433,,5,1215,1674,761,.336,728,1098,8,-4.25,Iona,148,2132,385,.435,417,10,8,13,.694,441,153,2172,555,30,6
116,13,16,12.39,589,253,.543,,3,1400,1910,850,.377,872,1295,11,7.91,Iowa,208,2541,441,.457,507,5,9,19,.693,552,120,2384,540,35,4
117,11,19,4.02,575,155,.387,,0,1245,1611,769,.381,742,1104,12,4.89,Iowa State,102,2161,337,.461,344,4,10,12,.748,268,130,2162,455,31,6
118,8,15,-2.08,443,217,.500,,4,,1786,670,.375,800,1133,8,-0.30,IUPUI,213,2256,385,.448,472,6,8,15,.661,568,88,2230,451,30,5
119,6,19,-16.20,414,187,.321,,3,,1696,676,.322,738,983,10,-10.81,Jackson State,157,2047,335,.435,471,8,12,9,.612,487,74,2199,418,28,7
120,10,12,-3.25,406,245,.600,,8,1225,1764,610,.318,762,1187,8,-5.25,Jacksonville,200,2130,452,.432,348,12,6,18,.666,629,152,1981,500,30,3
121,7,16,-9.35,442,235,.448,,5,1180,1627,649,.335,710,1024,12,-6.43,Jacksonville State,175,2037,399,.436,367,8,10,13,.681,522,66,2073,459,29,5
122,7,15,-3.16,443,155,.483,,4,1160,1679,640,.339,707,1121,12,-3.34,James Madison,174,2031,393,.421,313,6,9,14,.692,514,105,2008,380,29,5
123,13,4,24.38,623,357,.892,,11,,2487,867,.418,1259,1638,0,9.36,Kansas,224,3365,557,.506,767,16,1,33,.719,536,210,2765,602,37,0
124,10,11,-0.83,361,214,.621,,6,1175,1602,475,.339,653,960,7,-1.80,Kansas City,185,1852,327,.408,329,7,4,18,.760,545,102,1796,314,29,5
125,12,16,3.81,408,169,.448,,0,1165,1616,614,.348,713,1016,10,6.77,Kansas State,151,1985,333,.441,408,6,10,13,.664,434,117,2050,418,29,5
126,12,6,13.67,536,229,.833,,10,1450,2102,736,.365,986,1322,1,2.10,Kent State,224,2732,474,.469,483,17,3,30,.728,614,72,2305,391,36,0
127,12,10,19.15,431,252,.688,,5,,2021,638,.316,905,1283,6,11.99,Kentucky,219,2460,492,.448,471,10,4,22,.676,692,153,2183,460,32,3
128,7,17,0.77,444,209,.469,,4,,1833,604,.325,754,1193,10,2.64,La Salle,176,2128,454,.411,398,6,7,15,.735,542,102,2188,475,32,6
129,9,14,-6.43,458,244,.517,,5,1165,1536,613,.358,713,901,6,-6.15,Lafayette,222,2106,235,.464,423,8,9,15,.747,620,95,2071,445,29,4
130,6,14,-9.36,455,180,.517,,7,1160,1635,663,.328,691,1114,9,-7.89,Lamar,195,2032,323,.423,316,11,8,15,.686,595,120,2071,446,29,6
131,4,23,-14.16,383,213,.179,,1,1130,1531,548,.330,655,941,12,-6.50,Lehigh,160,1853,266,.428,414,2,14,5,.699,485,94,2025,474,28,8
132,4,25,-22.01,404,264,.167,,1,,1692,653,.281,689,1091,12,-7.25,Liberty,125,1907,378,.407,326,2,12,5,.619,445,90,2307,613,30,9
133,11,11,2.67,450,271,.621,,7,1165,1597,639,.385,746,1034,6,-2.51,Little Rock,210,2152,324,.467,387,8,8,18,.704,546,63,1940,476,29,2
134,7,17,-2.65,380,231,.433,,4,,1701,594,.339,781,1005,9,0.92,Long Beach State,193,2135,335,.459,428,9,9,13,.640,570,87,2165,490,30,7
135,3,22,-23.18,361,206,.185,,2,1095,1763,528,.304,763,906,15,-7.70,Long Island University,168,2055,328,.433,388,5,11,5,.684,553,54,2473,413,27,10
136,13,11,2.16,456,227,.645,,5,1240,1790,710,.300,775,1202,4,0.16,Louisiana,140,2146,422,.433,459,11,8,20,.642,466,159,2056,502,31,1
137,12,15,10.24,420,280,.559,,3,1370,1860,626,.364,850,1217,10,5.82,Louisiana State,204,2324,373,.457,468,6,7,19,.671,561,79,2176,518,34,5
138,13,10,7.59,536,190,.688,,9,1295,1826,767,.331,821,1310,4,2.52,Louisiana Tech,162,2340,435,.450,410,14,7,22,.699,489,90,2154,447,32,2
139,14,12,-5.45,422,252,.625,,5,1280,1917,649,.333,835,1204,5,-4.42,Louisiana-Monroe,182,2274,418,.436,440,15,10,20,.650,546,217,2268,498,32,0
140,16,13,11.70,464,248,.594,,2,1285,2022,734,.336,853,1255,8,7.36,Louisville,261,2431,459,.422,475,8,8,19,.632,776,124,2292,476,32,3
141,11,13,0.47,493,223,.567,,4,1210,1829,707,.289,765,1191,7,-0.53,Loyola (IL),147,2170,477,.418,418,9,10,17,.697,509,86,2111,436,30,2
142,3,23,-17.17,436,209,.179,,2,1145,1461,667,.270,542,945,14,-6.17,Loyola (MD),129,1649,307,.371,257,4,13,5,.654,478,40,1957,459,28,9
143,5,20,-7.45,466,177,.310,,3,,1673,600,.296,696,1015,12,-0.10,Loyola Marymount,144,2002,329,.416,407,2,9,9,.777,487,67,2182,430,29,9
144,4,18,-12.93,401,186,.400,,5,1220,1516,597,.335,670,1082,9,-9.55,Maine,167,1908,326,.442,386,7,8,12,.672,498,182,1998,499,30,7
145,12,9,2.65,541,286,.690,,6,1165,1667,733,.349,747,1036,6,-5.39,Manhattan,141,2176,385,.448,374,12,7,20,.738,404,105,1943,448,29,1
146,10,9,1.63,468,230,.679,,9,1120,1614,627,.355,702,951,5,-5.19,Marist,207,2079,281,.435,427,13,5,19,.746,583,113,1888,329,28,4
147,16,7,17.17,498,279,.788,,5,1320,1841,720,.379,871,1170,3,4.78,Marquette,173,2413,420,.473,462,13,6,26,.692,456,113,2004,455,33,0
148,10,15,-1.42,428,193,.500,539,4,1215,1751,620,.424,824,1065,10,1.23,Marshall,252,2328,347,.471,465,8,9,15,.690,595,98,2322,443,30,4
149,15,4,23.46,677,302,.889,,7,1440,2248,933,.374,1083,1479,1,9.35,Maryland,217,3060,473,.482,714,15,2,32,.726,580,216,2552,495,36,0
150,9,9,-8.07,483,251,.690,,8,1185,1740,716,.340,764,1127,5,-11.62,Maryland-Baltimore County,129,2140,381,.439,430,15,6,20,.675,379,93,2037,438,29,2
151,5,18,-15.59,374,174,.379,,5,,1715,573,.336,664,1020,11,-9.07,Maryland-Eastern Shore,208,1910,422,.387,327,7,12,11,.653,619,65,2099,379,29,5
152,8,16,2.88,307,170,.448,,3,1165,1624,459,.348,677,1024,10,4.43,Massachusetts,204,1865,358,.417,424,6,9,13,.669,587,107,1910,426,29,6
153,13,9,-0.59,445,260,.700,,8,1205,1687,681,.367,743,1139,3,-5.79,McNeese State,171,2102,406,.440,387,17,8,21,.653,466,153,1909,480,30,0
154,19,9,15.29,608,266,.750,,6,,2276,912,.361,1045,1539,4,4.72,Memphis,181,2879,588,.459,555,12,4,27,.667,501,157,2477,519,36,2
155,5,23,-14.50,353,161,.207,,0,1175,1668,532,.307,705,1062,16,-2.75,Mercer,149,1912,370,.423,362,4,14,6,.664,485,95,2232,476,29,7
156,13,8,13.00,523,285,.750,,5,1300,1902,678,.345,818,1174,6,5.53,Miami (FL),236,2395,388,.430,525,10,4,24,.771,684,190,2156,460,32,2
157,10,18,1.20,418,168,.419,,2,1260,1676,563,.347,707,1021,9,3.69,Miami (OH),149,1981,377,.422,325,9,11,13,.742,430,98,2058,377,31,4
158,9,18,3.54,384,154,.379,,1,1165,1595,509,.341,691,908,11,8.18,Michigan,185,1951,305,.433,370,5,10,11,.754,542,89,2052,411,29,6
159,15,12,14.91,442,155,.613,,4,1240,1654,573,.393,764,1163,6,9.61,Michigan State,180,2150,377,.462,438,10,5,19,.771,458,93,1978,461,31,2
160,11,15,-3.49,310,229,.483,,2,1175,1598,451,.338,713,1009,8,-0.79,Middle Tennessee,205,1941,307,.446,378,6,12,14,.687,607,98,1948,500,29,2
161,10,13,4.32,368,264,.552,,4,1170,1772,551,.354,784,1002,5,0.82,Milwaukee,257,2193,330,.442,476,11,8,16,.668,725,75,2036,416,29,4
162,14,13,12.83,441,252,.581,,3,1240,1799,625,.347,842,1118,7,7.05,Minnesota,205,2330,404,.468,490,9,8,18,.706,591,150,2151,448,31,4
163,13,11,13.62,507,226,.645,,4,,1618,687,.380,745,1031,7,6.86,Mississippi,235,2232,334,.460,427,9,7,20,.738,618,57,1993,476,31,1
164,14,8,14.43,504,294,.771,,7,,1965,772,.348,943,1359,6,7.34,Mississippi State,192,2582,457,.480,566,10,5,27,.653,551,123,2334,583,35,1
165,8,17,-15.15,334,261,.414,,4,1165,1920,488,.328,807,1047,9,-12.74,Mississippi Valley State,258,2206,419,.420,398,9,12,12,.684,787,69,2279,393,29,3
