,wins_home,losses,srs,ft,stl,win_loss_pct,pf,wins_visitor,mp,fga,fta,fg3_pct,fg,trb,losses_conf,sos,school_name,fg3,pts,orb,fg_pct,ast,wins_conf,losses_visitor,wins,ft_pct,fg3a,blk,opp_pts,tov,g,losses_home
14,2,26,-21.65,326,216,.133,617,2,1205,1483,554,.263,588,940,15,-6.41,Arkansas-Pine Bluff,113,1615,267,.396,288,3,18,4,.588,429,97,2049,531,30,8
15,9,15,-9.10,271,167,.500,444,6,1210,1742,441,.333,821,1016,8,-6.68,Army,215,2128,201,.471,487,10,9,15,.615,645,49,2161,354,30,6
16,16,6,15.04,551,199,.806,596,5,1270,1868,818,.306,808,1266,6,7.39,Auburn,252,2419,421,.433,397,12,5,25,.674,824,151,2182,399,31,1
17,14,12,-0.98,512,218,.636,604,5,1325,1943,715,.346,892,1189,4,-4.14,Austin Peay,223,2519,390,.459,434,14,10,21,.716,644,100,2359,423,33,0
18,11,13,4.12,374,206,.581,496,5,1240,1754,540,.336,749,1119,7,-1.65,Ball State,283,2155,272,.427,417,11,7,18,.693,842,105,1938,413,31,4
19,14,4,20.13,378,244,.867,509,8,1205,1778,548,.351,763,1106,3,9.13,Baylor,230,2134,387,.429,413,15,2,26,.690,656,132,1804,357,30,1
20,13,7,4.30,335,249,.788,497,11,1320,2074,470,.352,986,1232,3,-6.23,Belmont,320,2627,290,.475,604,15,5,26,.713,908,106,2241,392,33,1
21,10,14,-10.16,491,217,.533,591,4,1215,1842,701,.319,782,1175,6,-8.98,Bethune-Cookman,184,2239,354,.425,362,10,13,16,.700,576,89,2167,465,30,1
22,7,19,-15.03,302,151,.345,479,3,1165,1750,417,.331,717,1013,12,-4.62,Binghamton,278,2014,278,.410,339,4,12,10,.724,839,88,2221,358,29,7
23,13,12,8.59,503,182,.625,551,4,1305,1853,670,.344,829,1113,7,4.39,Boise State,269,2430,285,.447,416,11,8,20,.751,781,46,2223,399,32,2
24,8,19,1.82,353,245,.406,506,4,1285,1844,536,.308,742,1058,13,7.86,Boston College,230,2067,301,.402,403,7,8,13,.659,747,82,2260,439,32,10
25,12,13,-1.87,348,187,.618,513,9,1375,1998,540,.326,919,1228,6,-5.30,Boston University,224,2410,343,.460,430,12,8,21,.644,687,77,2269,384,34,3
26,13,10,0.47,424,169,.677,545,5,1250,1968,564,.338,822,1238,6,0.20,Bowling Green State,242,2310,349,.418,380,12,5,21,.752,717,71,2259,343,31,2
27,15,11,5.33,464,163,.676,562,4,1370,1976,631,.372,872,1310,7,0.33,Bradley,230,2438,377,.441,457,11,8,23,.735,618,138,2240,400,34,2
28,14,8,16.93,318,186,.750,513,6,1295,1897,454,.423,949,1061,3,6.45,Brigham Young,332,2548,209,.500,554,13,5,24,.700,785,67,2188,353,32,1
29,10,12,-4.45,374,179,.556,451,5,1080,1576,512,.305,626,1033,6,-1.72,Brown,183,1809,332,.397,304,8,8,15,.730,600,118,1854,405,27,4
30,9,17,-6.70,398,207,.469,588,6,1285,1932,588,.321,802,1289,11,-6.67,Bryant,269,2271,389,.415,441,7,12,15,.677,837,140,2223,460,32,5
31,9,20,-7.73,380,243,.412,632,4,1360,1945,553,.343,820,1101,10,-4.32,Bucknell,279,2299,286,.422,410,8,14,14,.687,813,117,2415,451,34,4
32,10,12,1.80,401,249,.625,600,7,1290,2139,598,.323,927,1343,7,0.06,Buffalo,261,2516,463,.433,473,11,4,20,.671,809,147,2425,437,32,7
33,14,9,15.56,361,165,.710,519,5,1245,1687,496,.341,776,1079,8,9.14,Butler,212,2125,280,.460,395,10,6,22,.728,621,82,1926,349,31,3
34,7,23,-10.00,407,192,.233,629,0,1235,1685,587,.349,710,977,12,-0.42,Cal Poly,200,2027,244,.421,312,4,15,7,.693,573,74,2248,409,30,6
35,9,19,-7.11,385,194,.387,662,3,1265,1803,563,.314,785,1155,10,-3.26,Cal State Bakersfield,154,2109,398,.435,363,6,12,12,.684,491,94,2097,422,31,7
36,6,20,-6.79,433,158,.355,574,4,1265,1735,644,.331,750,1040,10,-1.38,Cal State Fullerton,194,2127,250,.432,358,6,11,11,.672,586,93,2213,406,31,8
37,10,17,-6.37,438,181,.469,554,5,1280,1925,603,.373,877,1068,6,-0.97,Cal State Northridge,243,2435,290,.456,449,10,12,15,.726,652,101,2528,363,32,4
38,12,18,3.20,447,129,.438,601,1,1295,1681,606,.335,708,1044,11,9.05,California,160,2023,258,.421,294,7,10,14,.738,477,80,2210,409,32,5
39,15,10,-1.99,507,129,.677,571,6,1255,1868,645,.380,826,1270,6,-6.66,California Baptist,306,2465,360,.442,445,10,5,21,.786,806,108,2170,396,31,5
40,8,16,-8.51,321,223,.484,545,6,1245,1700,439,.350,781,949,12,-8.10,Campbell,247,2130,217,.459,462,6,10,15,.731,706,91,2065,398,31,5
41,7,20,-7.60,391,227,.375,603,4,1280,1861,562,.302,806,1071,13,-5.44,Canisius,193,2196,328,.433,452,7,12,12,.696,639,80,2265,458,32,6
42,8,21,-11.26,531,164,.323,637,2,1270,1842,741,.310,777,1186,11,-2.70,Central Arkansas,231,2316,329,.422,451,9,16,10,.717,745,159,2553,549,31,4
43,4,27,-20.33,349,199,.129,581,0,1240,1772,516,.357,705,989,15,-4.63,Central Connecticut State,200,1959,263,.398,313,3,16,4,.676,560,105,2396,440,31,9
44,10,14,5.13,376,195,.533,498,4,1210,1713,529,.323,739,1039,11,4.13,Central Florida,213,2067,301,.431,404,7,7,16,.711,659,87,2037,414,30,6
45,12,18,-3.40,507,292,.438,522,2,1285,2037,680,.324,876,1153,11,-0.26,Central Michigan,247,2506,349,.430,371,7,14,14,.746,763,80,2454,406,32,4
46,9,18,-13.14,361,190,.438,493,5,1295,1856,487,.325,792,1029,11,-6.98,Charleston Southern,258,2203,260,.427,424,7,11,14,.741,795,82,2304,404,32,6
47,13,13,0.46,395,221,.552,443,3,1175,1480,562,.340,671,904,8,-1.09,Charlotte,185,1922,188,.453,351,10,11,16,.703,544,99,1877,402,29,2
48,10,13,0.39,393,158,.606,506,7,1325,1907,552,.357,868,1162,8,-1.90,Chattanooga,281,2410,301,.455,456,10,8,20,.712,787,49,2261,395,33,4
49,3,25,-28.20,427,144,.138,593,1,1160,1446,592,.320,596,848,14,-2.85,Chicago State,162,1781,207,.412,300,0,12,4,.721,507,73,2372,513,29,11
50,13,10,12.33,459,196,.667,540,5,1240,1713,678,.319,763,1131,5,6.73,Cincinnati,197,2182,329,.445,437,13,6,20,.677,618,146,2014,432,30,2
51,11,15,10.26,341,211,.516,472,3,1255,1717,497,.315,735,1045,11,7.88,Clemson,251,2062,248,.428,401,9,8,16,.686,797,74,1988,386,31,6
52,6,21,-11.16,457,246,.344,648,3,1290,1772,688,.294,738,1120,11,-2.45,Cleveland State,120,2053,370,.416,379,7,13,11,.664,408,84,2298,487,32,8
53,9,17,-0.83,501,248,.485,727,7,1320,2030,700,.337,915,1329,12,-0.31,Coastal Carolina,242,2573,440,.451,446,8,7,16,.716,719,92,2518,530,33,9
54,15,9,1.47,382,206,.735,514,9,1365,2079,511,.357,932,1246,4,-5.63,Colgate,342,2588,341,.448,491,14,7,25,.748,957,98,2315,370,34,2
55,10,14,0.53,429,207,.548,523,6,1240,1717,564,.347,755,1006,7,-0.84,College of Charleston,237,2176,238,.440,337,11,6,17,.761,683,78,2109,334,31,5
56,13,11,14.91,473,183,.656,470,4,1290,1778,643,.351,777,1179,8,8.31,Colorado,241,2268,322,.437,422,10,7,21,.736,687,98,2057,422,32,3
57,12,12,6.70,475,209,.625,489,5,1300,1793,700,.366,841,1143,7,3.96,Colorado State,258,2417,284,.469,497,11,6,20,.679,705,64,2307,418,32,4
58,5,24,-10.19,298,164,.200,465,0,1215,1819,408,.301,744,1031,13,-2.50,Columbia,202,1988,228,.409,328,1,16,6,.730,671,93,2181,337,30,7
59,14,12,11.15,478,220,.613,577,3,1280,1862,644,.324,782,1174,8,5.34,Connecticut,216,2258,393,.420,400,10,7,19,.742,667,185,2078,439,31,3
60,5,20,-14.36,390,209,.355,546,6,1250,1872,613,.281,736,1181,9,-8.27,Coppin State,247,2109,291,.393,315,7,15,11,.636,879,94,2298,445,31,5
61,6,20,-8.37,286,182,.259,460,1,1095,1519,409,.325,669,866,10,-1.85,Cornell,194,1818,226,.440,380,4,14,7,.699,597,78,1912,313,27,6
62,17,7,17.24,394,203,.774,472,6,1245,1839,533,.386,866,1079,5,9.61,Creighton,302,2428,246,.471,489,13,5,24,.739,783,79,2162,337,31,1
63,6,17,-4.17,293,134,.414,483,5,1170,1582,433,.320,700,1015,9,-3.20,Dartmouth,201,1894,195,.442,364,5,10,12,.677,629,74,1872,354,29,6
64,11,14,8.85,400,164,.533,482,4,1230,1667,525,.367,755,992,8,3.62,Davidson,272,2182,239,.453,422,10,9,16,.762,741,80,2025,331,30,1
65,17,2,19.17,421,176,.935,529,9,1255,1725,585,.371,905,1085,0,3.69,Dayton,249,2480,242,.525,546,18,0,29,.720,672,109,2000,377,31,0
66,10,11,-1.53,439,180,.667,544,7,1325,1833,579,.356,881,1107,7,-3.84,Delaware,251,2452,252,.481,431,11,6,22,.758,705,109,2332,423,33,3
67,3,26,-20.87,453,220,.188,663,2,1290,2004,661,.315,824,1142,12,-9.54,Delaware State,249,2350,335,.411,334,4,13,6,.685,791,71,2655,488,32,11
68,6,24,-10.06,433,182,.226,627,0,1250,1734,628,.321,770,1037,13,-1.99,Denver,162,2135,221,.444,347,3,14,7,.689,504,71,2360,428,31,8
69,11,16,7.63,417,257,.500,611,4,1290,1906,634,.313,832,1191,15,8.95,DePaul,181,2262,371,.437,434,3,9,16,.658,579,159,2274,469,32,7
70,5,23,-9.87,464,179,.258,520,2,1245,1850,593,.323,724,1118,12,-1.90,Detroit Mercy,263,2175,360,.391,322,6,14,8,.782,815,94,2422,421,31,8
71,14,14,0.43,406,187,.588,566,2,1365,1864,569,.345,854,1149,10,0.61,Drake,245,2359,255,.458,507,8,10,20,.714,711,132,2302,438,34,2
72,10,19,-5.38,371,186,.424,538,1,1325,1860,530,.349,821,1162,12,-2.20,Drexel,241,2254,344,.441,475,6,13,14,.700,690,93,2323,481,33,5
73,15,6,22.55,501,258,.806,557,7,1260,1957,696,.352,920,1244,5,8.00,Duke,217,2558,394,.470,479,15,4,25,.720,617,188,2107,409,31,2
74,10,9,6.77,395,207,.700,463,6,1215,1711,562,.318,758,1038,7,1.67,Duquesne,235,2146,300,.443,428,11,3,21,.703,738,161,1993,378,30,4
75,9,20,-2.27,467,202,.355,642,1,1250,1759,647,.281,741,1095,13,1.82,East Carolina,162,2111,297,.421,424,5,11,11,.722,577,93,2238,426,31,7
76,16,4,7.63,495,278,.882,598,11,1360,1936,713,.346,919,1206,2,-1.82,East Tennessee State,260,2593,370,.475,471,16,3,30,.694,752,121,2146,412,34,1
77,10,15,-5.08,382,245,.531,526,5,1290,1944,579,.342,890,1169,9,-7.41,Eastern Illinois,215,2377,342,.458,449,9,11,17,.660,629,141,2214,402,32,2
78,10,17,-9.17,482,307,.485,602,5,1320,2084,664,.321,857,1113,6,-4.46,Eastern Kentucky,268,2464,334,.411,397,12,10,16,.726,835,70,2488,461,33,4
79,11,16,-3.12,448,314,.500,544,3,1280,1703,714,.280,725,1085,12,0.95,Eastern Michigan,180,2078,313,.426,311,6,12,16,.627,643,105,2050,458,32,4
80,13,8,2.01,395,221,.742,578,10,1250,1986,569,.349,913,1186,4,-1.81,Eastern Washington,288,2509,328,.460,544,16,6,23,.694,826,112,2259,398,31,2
81,8,21,-7.81,381,160,.382,660,3,1365,1932,518,.363,805,1108,11,-2.03,Elon,346,2337,282,.417,453,7,12,13,.736,952,64,2438,392,34,8
82,5,23,-7.04,416,152,.281,534,3,1310,1769,570,.321,746,1005,18,0.61,Evansville,241,2149,224,.422,392,0,10,9,.730,750,74,2368,406,32,10
83,5,20,-9.65,417,164,.375,524,6,1300,1669,600,.284,651,1099,12,-4.81,Fairfield,138,1857,327,.390,276,8,9,12,.695,486,88,2012,440,32,8
84,7,19,-9.94,371,191,.367,489,4,1210,1740,513,.357,787,1007,9,-5.87,Fairleigh Dickinson,222,2167,273,.452,356,9,14,11,.723,622,99,2236,389,30,5
85,11,12,14.94,425,178,.613,528,4,1250,1729,588,.347,791,1080,7,9.10,Florida,221,2228,313,.457,368,11,7,19,.723,636,121,2047,369,31,4
86,8,15,-12.17,389,202,.444,519,4,1105,1582,613,.284,664,944,6,-6.24,Florida A&M,107,1824,323,.420,272,10,13,12,.635,377,51,1984,415,27,0
87,14,15,-1.66,365,234,.531,542,2,1295,1928,519,.327,822,1169,10,-1.25,Florida Atlantic,266,2275,341,.426,391,8,12,17,.703,813,66,2222,427,32,3
88,6,22,-10.26,284,195,.313,508,4,1295,1782,412,.314,731,1095,9,-4.30,Florida Gulf Coast,233,1979,314,.410,408,7,12,10,.689,741,140,2122,495,32,10
89,11,13,0.90,373,280,.594,553,6,1285,1968,574,.349,898,1141,9,-1.00,Florida International,286,2455,347,.456,469,9,9,19,.650,819,206,2319,482,32,3
90,16,5,17.28,418,273,.839,542,7,1250,1848,557,.351,844,1099,4,7.64,Florida State,230,2336,350,.457,409,16,5,26,.750,655,162,2037,410,31,0
91,6,22,-3.58,301,219,.290,535,1,1255,1683,455,.318,646,1021,16,-0.45,Fordham,223,1816,236,.384,351,2,8,9,.662,702,80,1913,385,31,12
92,7,19,2.08,365,147,.367,496,4,1225,1704,519,.340,713,1112,11,3.39,Fresno State,284,2075,329,.418,372,7,10,11,.703,835,113,2068,383,30,7
93,14,7,6.79,393,264,.781,495,10,1290,1857,561,.352,881,1010,3,-1.55,Furman,302,2457,249,.474,475,15,5,25,.701,859,90,2123,366,32,1
94,7,16,-5.56,444,201,.500,520,6,1315,1809,640,.360,810,1118,7,-5.83,Gardner-Webb,254,2318,299,.448,438,11,10,16,.694,706,150,2272,399,32,5
95,10,15,0.86,429,194,.531,537,3,1285,1805,621,.304,765,1192,13,1.48,George Mason,189,2148,380,.424,349,5,8,17,.691,622,149,2168,435,32,7
96,7,20,-3.99,395,172,.375,532,3,1300,1726,566,.321,728,1057,12,0.92,George Washington,235,2086,249,.422,380,6,9,12,.698,733,130,2243,420,32,9
97,10,17,10.38,503,200,.469,511,4,1280,1921,652,.346,840,1222,13,9.60,Georgetown,206,2389,375,.437,479,5,7,15,.771,595,130,2364,433,32,8
98,12,16,8.28,455,228,.500,604,3,1300,1941,648,.300,875,1208,13,8.06,Georgia,223,2428,376,.451,431,5,9,16,.702,743,104,2418,471,32,5
99,11,13,1.69,486,260,.606,542,8,1320,1979,721,.328,874,1175,8,-0.83,Georgia Southern,260,2494,325,.442,407,12,8,20,.674,792,127,2332,428,33,4
100,12,13,3.09,463,251,.594,684,6,1290,2005,626,.362,879,1179,8,0.13,Georgia State,278,2499,371,.438,467,12,10,19,.740,767,135,2311,452,32,3
101,10,14,10.49,403,220,.548,591,6,1250,1727,595,.312,781,1121,9,9.19,Georgia Tech,161,2126,299,.452,425,11,7,17,.677,516,142,2059,502,31,6
102,17,2,22.70,543,243,.939,484,10,1325,2035,789,.386,1048,1324,1,3.13,Gonzaga,246,2885,375,.515,550,15,1,31,.688,637,127,2239,368,33,0
103,11,15,-12.39,461,239,.531,589,6,1280,1837,676,.306,832,1145,7,-9.79,Grambling,155,2280,329,.453,412,11,12,17,.682,506,128,2188,456,32,2
104,8,17,-6.32,456,144,.433,485,4,1210,1641,611,.333,740,976,8,-4.05,Grand Canyon,180,2116,224,.451,355,8,6,13,.746,541,39,2191,344,30,8
105,10,16,-4.80,506,228,.515,634,7,1335,2109,669,.369,968,1200,7,-2.80,Green Bay,252,2694,325,.459,534,11,10,17,.756,683,102,2643,411,33,5
106,11,19,-12.02,574,171,.441,650,3,1370,2025,821,.332,924,1248,10,-5.80,Hampton,213,2635,347,.456,497,8,13,15,.699,641,128,2693,397,34,5
107,9,15,-6.79,402,241,.545,575,9,1325,1850,572,.341,773,1121,7,-6.02,Hartford,253,2201,264,.418,428,9,7,18,.703,742,78,2203,444,33,8
108,11,8,3.06,379,187,.724,505,9,1180,1680,541,.329,763,1110,4,-1.55,Harvard,209,2114,305,.454,343,10,4,21,.701,635,153,1928,403,29,1
109,14,13,-1.27,380,164,.567,527,3,1205,1715,540,.330,731,1009,8,-2.10,Hawaii,215,2057,287,.426,403,8,7,17,.704,652,63,2016,392,30,6
110,6,23,-16.31,490,164,.281,590,3,1290,1751,701,.320,711,1108,12,-5.34,High Point,198,2110,360,.406,391,6,14,9,.699,619,114,2396,459,32,9
111,10,8,3.06,524,235,.765,482,11,1360,1991,669,.375,895,1184,4,-3.85,Hofstra,282,2596,352,.450,419,14,4,26,.783,753,73,2326,383,34,4
112,2,29,-18.07,309,156,.094,569,0,1295,1829,461,.318,789,1033,16,-4.26,Holy Cross,219,2106,280,.431,371,2,16,3,.670,689,88,2537,458,32,12
113,14,8,16.46,449,161,.742,608,6,1245,1868,615,.337,788,1286,5,6.30,Houston,216,2241,447,.422,400,13,6,23,.730,641,151,1926,369,31,2
114,2,25,-17.41,511,164,.138,586,2,1165,1800,684,.364,798,1046,16,-3.62,Houston Christian,216,2323,353,.443,370,4,15,4,.747,594,64,2723,487,29,9
115,2,29,-21.88,443,180,.121,609,1,1335,1922,637,.344,808,1088,15,-7.98,Howard,247,2306,320,.420,443,1,14,4,.695,718,119,2682,486,33,13
116,5,24,-12.07,362,177,.250,554,2,1285,1780,536,.337,784,1082,16,-2.10,Idaho,156,2086,261,.440,384,4,12,8,.675,463,71,2329,451,32,10
117,4,22,-8.62,381,137,.267,458,3,1215,1664,581,.348,760,985,16,-1.62,Idaho State,192,2093,291,.457,350,4,13,8,.656,551,73,2198,405,30,9
118,15,10,15.27,442,151,.677,497,6,1245,1831,607,.309,811,1224,7,9.84,Illinois,175,2239,393,.443,411,13,6,21,.728,566,89,2024,375,31,3
119,9,21,-2.70,312,179,.323,529,1,1245,1745,439,.355,740,1037,13,1.97,Illinois State,258,2050,275,.424,373,5,11,10,.711,726,77,2171,446,31,6
120,11,17,-3.74,400,201,.514,682,5,1405,1984,584,.337,880,1310,8,-3.80,Illinois-Chicago,252,2412,333,.444,494,10,9,18,.685,747,152,2407,549,35,7
121,7,22,-18.57,411,224,.290,585,2,1260,1741,558,.300,726,1000,14,-6.85,Incarnate Word,187,2050,298,.417,382,6,13,9,.737,623,80,2292,474,31,9
122,15,12,15.07,486,179,.625,549,2,1285,1825,716,.326,812,1210,11,10.35,Indiana,176,2286,361,.445,414,9,8,20,.679,540,140,2135,403,32,4
123,12,12,3.22,381,165,.600,509,4,1205,1617,532,.377,731,957,7,1.81,Indiana State,209,2052,227,.452,377,11,8,18,.716,555,102,2004,343,30,1
124,5,17,-6.23,412,199,.414,540,4,1175,1586,535,.333,697,971,11,-5.37,Iona,224,2030,231,.439,382,9,9,12,.770,673,108,2055,413,29,6
125,14,11,16.07,482,191,.645,496,4,1240,1868,643,.347,842,1162,9,10.62,Iowa,244,2410,356,.451,538,11,7,20,.750,703,120,2241,375,31,2
126,11,20,9.10,405,238,.375,517,0,1285,1905,543,.316,836,1097,13,10.07,Iowa State,227,2304,327,.439,443,5,11,12,.746,718,135,2335,425,32,6
127,4,25,-14.89,396,207,.219,571,3,1290,1945,614,.337,803,1140,15,-3.39,IUPUI,254,2256,363,.413,431,3,14,7,.645,753,79,2564,445,32,9
128,9,17,-10.91,436,260,.469,627,6,1280,1855,649,.264,787,1036,7,-8.61,Jackson State,143,2153,298,.424,362,11,14,15,.672,541,117,2157,410,32,3
129,6,18,-6.50,378,161,.438,498,7,1295,1813,564,.319,778,1217,9,-5.63,Jacksonville,205,2139,327,.429,356,7,9,14,.670,643,91,2133,440,32,7
130,8,19,-8.29,380,202,.406,505,4,1285,1893,550,.332,844,1165,10,-6.36,Jacksonville State,226,2294,354,.446,439,8,11,13,.691,680,82,2218,452,32,6
131,6,21,-9.23,426,187,.300,523,3,1200,1787,652,.320,750,1128,16,-2.78,James Madison,231,2157,303,.420,368,2,11,9,.653,721,87,2296,373,30,9
132,14,3,24.96,411,237,.903,454,11,1245,1758,616,.344,851,1196,1,11.63,Kansas,199,2312,333,.484,432,17,1,28,.667,578,145,1882,396,31,1
133,9,14,-6.07,338,242,.533,640,5,1225,1684,494,.359,771,936,7,-3.62,Kansas City,214,2094,261,.458,396,8,8,16,.684,596,94,1976,390,30,4
134,9,21,8.70,399,277,.344,611,1,1285,1742,604,.313,721,1050,15,9.48,Kansas State,213,2054,331,.414,397,3,10,11,.661,681,78,2079,459,32,7
135,1,28,-22.60,361,146,.034,489,0,1160,1580,513,.248,560,932,16,-2.63,Kennesaw State,121,1602,280,.354,235,0,16,1,.704,488,57,2181,427,29,10
136,14,12,3.68,402,218,.625,596,5,1300,1952,553,.339,886,1157,9,-0.72,Kent State,268,2442,345,.454,445,9,7,20,.727,791,132,2241,407,32,3
137,16,6,15.78,560,162,.806,568,8,1250,1723,703,.343,795,1136,3,7.46,Kentucky,157,2307,300,.461,415,15,2,25,.797,458,153,2049,387,31,2
138,8,15,-0.23,378,241,.500,586,4,1215,1718,568,.336,711,1048,12,1.71,La Salle,240,2040,311,.414,391,6,8,15,.665,714,93,2098,440,30,7
139,9,12,-5.91,313,147,.613,442,10,1240,1765,422,.342,798,1079,8,-5.94,Lafayette,265,2174,238,.452,473,10,7,19,.742,774,138,2133,375,31,5
140,10,15,-7.24,461,284,.531,531,6,1290,1903,654,.330,831,1138,10,-6.45,Lamar,189,2312,360,.437,427,10,10,17,.705,572,146,2227,467,32,5
141,8,21,-10.93,352,174,.344,564,3,1290,1846,480,.335,826,1110,11,-3.90,Lehigh,180,2184,282,.447,404,7,15,11,.733,538,77,2339,442,32,6
142,17,4,5.15,390,192,.882,456,7,1360,1755,547,.366,841,1131,3,-7.26,Liberty,260,2332,250,.479,446,13,4,30,.713,711,95,1830,318,34,0
143,9,16,-7.08,369,172,.500,488,7,1285,1849,533,.341,834,1129,7,-4.45,Lipscomb,218,2255,299,.451,423,9,11,16,.692,640,83,2261,410,32,5
144,13,10,2.27,528,214,.677,577,8,1240,1653,744,.346,777,1096,5,-1.07,Little Rock,188,2270,307,.470,462,15,8,21,.710,543,113,2152,479,31,2
145,8,21,-8.72,426,189,.344,565,2,1290,1789,609,.351,772,1092,10,1.08,Long Beach State,187,2157,281,.432,354,6,13,11,.700,533,132,2404,515,32,6
146,8,18,-8.38,458,223,.455,562,6,1340,1966,641,.344,867,1125,9,-6.16,Long Island University,312,2504,255,.441,471,9,11,15,.715,906,111,2534,461,33,6
147,8,18,-12.45,415,215,.438,595,6,1300,1781,592,.342,720,1097,9,-9.31,Longwood,293,2148,272,.404,349,9,11,14,.701,857,67,2195,437,32,6
148,10,19,-4.60,507,198,.424,584,3,1325,1972,682,.321,825,1161,12,-0.67,Louisiana,259,2416,349,.418,378,8,12,14,.743,806,103,2514,464,33,6
149,15,10,14.43,512,195,.677,495,5,1250,1880,666,.327,886,1230,6,7.20,Louisiana State,211,2495,375,.471,398,12,6,21,.769,645,121,2271,390,31,2
150,15,8,7.06,342,222,.733,508,7,1210,1763,512,.357,821,1110,5,-1.48,Louisiana Tech,251,2235,314,.466,401,13,7,22,.668,704,75,1910,373,30,1
151,7,20,-6.50,345,130,.310,488,2,1165,1556,506,.334,653,979,15,-0.16,Louisiana-Monroe,180,1831,260,.420,336,5,12,9,.682,539,96,1956,394,29,8
152,17,7,17.94,421,157,.774,524,6,1250,1787,576,.376,810,1197,5,7.55,Louisville,255,2296,335,.453,433,15,5,24,.731,679,83,1974,376,31,1
153,14,11,5.70,407,252,.656,443,5,1295,1616,626,.367,803,963,5,0.54,Loyola (IL),185,2198,200,.497,457,13,6,21,.650,504,51,2007,411,32,2
154,9,17,-9.59,476,216,.469,564,5,1290,1784,747,.320,830,1104,11,-7.23,Loyola (MD),212,2348,281,.465,495,7,13,15,.637,663,93,2394,438,32,4
155,7,21,-1.09,382,187,.344,606,2,1285,1616,561,.309,751,960,12,3.88,Loyola Marymount,173,2057,252,.465,372,4,9,11,.681,560,67,2168,449,32,9
156,5,22,-11.88,320,215,.290,547,3,1250,1693,450,.281,689,1062,11,-3.71,Maine,206,1904,300,.407,428,5,15,9,.711,732,107,2109,466,31,7
157,7,18,-8.42,362,218,.419,634,5,1250,1708,583,.309,676,1070,12,-6.26,Manhattan,210,1924,343,.396,392,8,11,13,.621,679,123,1991,432,31,6
158,4,23,-12.22,315,204,.233,553,3,1225,1634,486,.341,639,1010,14,-7.08,Marist,223,1816,277,.391,315,6,12,7,.648,654,88,1970,420,30,10
159,13,12,15.44,514,154,.600,572,3,1220,1764,692,.382,759,1195,10,9.30,Marquette,301,2333,317,.430,406,8,8,18,.743,787,127,2149,410,30,3
160,10,15,1.70,390,260,.531,602,5,1285,2028,588,.313,897,1240,8,-0.05,Marshall,245,2429,347,.442,454,10,9,17,.663,783,190,2339,471,32,6
161,16,7,17.82,500,142,.774,463,5,1240,1774,669,.311,744,1184,6,10.50,Maryland,238,2226,348,.419,409,14,6,24,.747,765,134,1999,350,31,1
