,wins_home,losses,srs,ft,stl,win_loss_pct,pf,wins_visitor,mp,fga,fta,fg3_pct,fg,trb,losses_conf,sos,school_name,fg3,pts,orb,fg_pct,ast,wins_conf,losses_visitor,wins,ft_pct,fg3a,blk,opp_pts,tov,g,losses_home
25,11,11,1.77,422,245,.686,590,11,1420,1978,591,.363,894,1161,3,-2.40,Boston University,282,2492,333,.452,491,15,4,24,.714,776,62,2346,411,35,6
26,7,20,-3.45,401,246,.375,564,4,1290,1745,630,.288,743,1131,12,-0.20,Bowling Green State,120,2007,339,.426,387,6,11,12,.637,417,177,2055,469,32,8
27,11,20,-2.72,440,226,.375,635,1,1279,1720,628,.322,721,1064,11,-0.31,Bradley,154,2036,356,.419,306,7,11,12,.701,479,84,2113,383,32,6
28,14,12,11.63,730,251,.657,690,5,1425,2186,1055,.355,1012,1432,5,5.72,Brigham Young,177,2931,463,.463,544,13,7,23,.692,499,103,2706,395,35,1
29,8,14,-1.44,399,164,.517,570,7,1170,1705,593,.381,735,1154,7,-4.04,Brown,196,2065,329,.431,388,7,8,15,.673,515,138,1951,375,29,6
30,11,14,-4.25,470,207,.563,568,7,1290,1788,669,.334,840,1095,6,-4.89,Bryant,201,2351,307,.470,420,10,9,18,.703,602,93,2304,397,32,4
31,8,14,-1.30,385,138,.533,500,8,1200,1627,516,.390,698,1067,7,-3.14,Bucknell,196,1977,287,.429,357,11,8,16,.746,502,49,1922,321,30,6
32,13,10,3.58,487,198,.655,535,6,1165,1631,684,.335,729,1074,5,-2.13,Buffalo,187,2132,355,.447,436,13,6,19,.712,558,137,1952,365,29,1
33,8,17,7.04,432,186,.452,523,4,1275,1758,654,.323,755,1072,14,6.98,Butler,183,2125,340,.429,345,4,7,14,.661,567,88,2064,310,31,7
34,6,20,-1.34,415,198,.412,621,3,1360,1850,603,.333,754,1096,10,1.69,Cal Poly,218,2141,377,.408,394,6,12,14,.688,654,93,2163,303,34,6
35,6,19,-4.86,460,208,.406,708,5,1290,1752,669,.389,767,1116,11,-4.31,Cal State Bakersfield,221,2215,379,.438,384,5,10,13,.688,568,111,2189,443,32,7
36,8,20,-5.08,433,145,.355,604,3,1245,1726,658,.331,734,1046,10,-1.12,Cal State Fullerton,191,2092,325,.425,343,6,12,11,.658,577,58,2215,370,31,5
37,11,18,-4.89,765,242,.486,718,2,1441,1955,967,.367,888,1246,9,-3.29,Cal State Northridge,148,2689,388,.454,471,7,14,17,.791,403,96,2712,447,35,3
38,15,14,10.70,492,185,.600,593,5,1416,2014,717,.345,921,1247,8,7.44,California,199,2533,353,.457,537,10,7,21,.686,576,159,2419,356,35,4
39,9,20,-14.04,344,193,.375,572,3,1295,1747,508,.350,771,1049,10,-7.33,Campbell,278,2164,345,.441,454,6,12,12,.677,795,140,2291,427,32,7
40,9,13,1.24,564,233,.618,613,8,1350,1989,762,.386,913,1109,6,-1.95,Canisius,271,2661,385,.459,425,14,7,21,.740,702,130,2570,394,34,4
41,7,21,-16.25,400,247,.276,634,1,1168,1761,666,.366,787,982,13,-5.54,Central Arkansas,191,2165,323,.447,368,5,13,8,.601,522,137,2360,421,29,8
42,5,19,-13.10,386,207,.367,557,6,1210,1794,538,.335,781,1036,9,-6.06,Central Connecticut State,169,2117,316,.435,391,7,10,11,.717,504,146,2318,420,30,8
43,10,18,2.35,432,213,.419,556,2,1260,1831,704,.335,803,1184,14,5.14,Central Florida,215,2253,441,.439,389,4,10,13,.614,642,137,2281,424,31,7
44,8,21,-8.82,465,232,.323,561,2,1260,1767,655,.320,766,971,15,-2.72,Central Michigan,249,2246,330,.434,371,3,13,10,.710,777,36,2288,331,31,8
45,8,18,-5.27,503,202,.419,565,4,1265,1876,689,.383,859,1160,10,-5.75,Charleston Southern,302,2523,366,.458,424,6,12,13,.730,789,88,2242,334,31,6
46,10,14,-0.69,453,188,.548,569,3,1250,1771,699,.356,788,1187,9,-0.50,Charlotte,186,2215,380,.445,420,7,8,17,.648,523,78,2221,456,31,5
47,11,15,-10.83,609,232,.545,635,5,1330,1922,866,.332,832,1235,4,-7.90,Chattanooga,216,2489,441,.433,391,12,11,18,.703,651,168,2439,442,33,2
48,9,19,-10.47,438,278,.406,736,4,1305,1884,649,.337,787,1003,8,-2.44,Chicago State,220,2232,325,.418,358,8,13,13,.675,653,83,2439,389,32,5
49,18,7,15.26,519,268,.794,596,7,1360,1893,733,.335,805,1224,3,5.28,Cincinnati,196,2325,457,.425,425,15,3,27,.708,585,188,1986,377,34,1
50,16,13,11.08,505,168,.639,565,4,1471,1879,679,.310,796,1269,8,5.97,Clemson,190,2287,399,.424,383,10,7,23,.744,613,221,2103,401,36,3
51,12,12,4.38,496,200,.636,649,9,1340,1786,659,.404,837,1115,4,-0.52,Cleveland State,240,2410,345,.469,469,12,8,21,.753,594,113,2186,414,33,3
52,14,13,-5.21,524,216,.618,668,6,1375,1969,758,.338,861,1336,5,-6.31,Coastal Carolina,212,2458,434,.437,362,11,7,21,.691,628,96,2326,473,34,5
53,7,18,-2.51,328,143,.419,529,6,1260,1622,459,.396,785,954,12,-4.08,Colgate,260,2158,220,.484,440,6,10,13,.715,657,70,2083,355,31,8
54,9,18,-2.02,389,149,.438,595,4,1300,1719,593,.341,709,1213,10,-1.89,College of Charleston,209,2016,393,.412,324,6,8,14,.656,613,132,2006,409,32,7
55,16,12,10.80,648,207,.657,576,5,1415,1871,903,.318,814,1305,8,8.80,Colorado,181,2457,401,.435,397,10,6,23,.718,569,115,2387,466,35,2
56,14,16,3.29,637,159,.500,591,2,1280,1798,877,.326,770,1202,11,2.16,Colorado State,170,2347,405,.428,405,7,9,16,.726,522,103,2230,293,32,6
57,14,13,2.21,551,173,.618,626,5,1384,1662,711,.388,742,1111,6,-1.92,Columbia,278,2313,284,.446,419,8,8,21,.775,717,95,2151,412,34,4
58,14,8,17.23,644,281,.800,719,6,1610,2163,829,.387,971,1389,6,8.63,Connecticut,287,2873,387,.449,488,12,4,32,.777,741,230,2529,457,40,3
59,5,20,-11.09,552,192,.375,545,5,1285,1840,756,.324,722,1075,9,-4.99,Coppin State,235,2231,370,.392,369,7,10,12,.730,725,69,2403,380,32,7
60,2,26,-15.60,299,117,.071,581,0,1130,1589,450,.318,652,880,13,0.03,Cornell,192,1795,292,.410,300,1,15,2,.664,603,78,2195,337,28,11
61,16,8,18.03,486,139,.771,618,7,1400,1927,654,.414,957,1192,4,7.17,Creighton,356,2756,293,.497,614,14,4,27,.743,859,49,2376,342,35,0
62,8,16,-4.85,385,166,.429,561,4,1125,1516,561,.379,673,927,9,-3.24,Dartmouth,174,1905,301,.444,352,5,9,12,.686,459,86,1864,336,28,7
63,8,13,0.81,526,179,.606,665,10,1340,1877,735,.376,896,1087,1,-3.73,Davidson,273,2591,324,.477,451,15,4,20,.716,726,58,2404,378,33,4
64,13,11,10.55,558,222,.703,736,7,1490,2018,819,.377,935,1289,6,5.34,Dayton,243,2671,414,.463,485,10,4,26,.681,644,96,2478,442,37,4
65,10,10,2.73,658,208,.714,660,11,1405,2108,925,.347,936,1264,2,-1.10,Delaware,252,2782,385,.444,377,14,7,25,.711,727,123,2648,334,35,2
66,7,21,-12.64,399,152,.300,542,2,1215,1529,579,.322,646,942,11,-6.11,Delaware State,156,1847,277,.422,367,5,12,9,.689,485,106,1946,341,30,7
67,9,15,0.84,369,217,.516,620,5,1260,1535,520,.387,711,808,6,-0.42,Denver,253,2044,226,.463,466,8,8,16,.710,654,102,1999,307,31,4
68,8,21,1.50,531,221,.364,713,3,1340,1848,776,.336,782,1119,15,7.47,DePaul,195,2290,406,.423,359,3,9,12,.684,580,139,2487,444,33,9
69,8,19,-3.25,528,235,.406,681,5,1305,1863,724,.321,778,1174,10,-0.25,Detroit Mercy,191,2275,399,.418,370,6,12,13,.729,595,146,2267,408,32,7
70,9,16,-0.77,437,171,.484,571,4,1245,1592,612,.396,720,1009,12,1.03,Drake,239,2116,263,.452,395,6,9,15,.714,603,67,2115,370,31,5
71,8,14,1.23,474,137,.533,638,6,1245,1707,669,.314,718,1071,8,-0.24,Drexel,154,2064,315,.421,353,8,8,16,.709,491,117,2020,255,30,4
72,17,9,19.51,571,244,.743,681,4,1405,2020,783,.395,929,1207,5,8.48,Duke,316,2745,410,.460,509,13,5,26,.729,801,105,2359,328,35,0
73,6,17,0.66,480,175,.433,540,7,1200,1699,717,.363,751,1060,11,1.03,Duquesne,218,2200,323,.442,457,5,6,13,.669,600,83,2211,331,30,8
74,10,17,-4.08,570,215,.500,589,3,1360,1833,799,.368,809,1145,11,-2.41,East Carolina,289,2477,354,.441,458,5,10,17,.713,786,107,2411,398,34,7
75,14,16,-5.93,656,269,.543,700,5,1410,2045,877,.363,879,1227,8,-6.08,East Tennessee State,275,2689,368,.430,429,10,10,19,.748,758,108,2663,408,35,6
76,7,19,-11.53,472,171,.367,576,4,1200,1598,660,.319,703,971,9,-4.21,Eastern Illinois,152,2030,315,.440,359,7,11,11,.715,476,144,2206,399,30,7
77,12,10,0.60,600,299,.706,707,8,1365,1810,798,.390,881,884,5,-4.34,Eastern Kentucky,315,2677,243,.487,498,11,6,24,.752,807,67,2411,359,34,2
78,16,15,1.79,594,306,.595,677,4,1495,2004,876,.309,820,1302,8,0.67,Eastern Michigan,187,2423,409,.409,393,10,11,22,.678,605,221,2270,419,37,3
79,10,16,-5.32,485,147,.484,603,3,1245,1791,700,.371,813,1133,10,-4.15,Eastern Washington,251,2362,329,.454,417,10,11,15,.693,677,133,2329,373,31,4
80,11,14,-4.02,462,161,.563,576,7,1290,1789,639,.375,837,1086,5,-4.50,Elon,256,2392,290,.468,442,11,6,18,.723,683,93,2281,386,32,4
81,10,19,-3.12,596,166,.424,623,3,1330,1672,830,.362,775,1057,12,1.20,Evansville,144,2290,276,.464,485,6,11,14,.718,398,124,2383,422,33,7
82,4,25,-7.37,416,141,.219,734,2,1285,1753,607,.333,697,1134,16,-0.81,Fairfield,220,2030,356,.398,360,4,13,7,.685,660,117,2240,469,32,9
83,6,21,-11.24,447,209,.323,660,4,1250,1766,621,.355,742,980,10,-4.07,Fairleigh Dickinson,226,2157,328,.420,339,6,14,10,.720,636,122,2358,364,31,6
84,17,3,20.69,582,274,.923,611,10,1560,2056,871,.359,945,1385,0,8.54,Florida,255,2727,437,.460,509,18,2,36,.668,711,118,2253,418,39,0
85,9,18,-12.31,450,237,.438,768,3,1290,2010,688,.334,809,1253,8,-7.58,Florida A&M,213,2281,475,.402,360,8,14,14,.654,637,132,2370,466,32,3
86,7,22,-5.12,416,151,.313,600,3,1280,1760,647,.334,747,1180,11,-0.42,Florida Atlantic,210,2120,396,.424,380,5,11,10,.643,629,147,2192,417,32,8
87,16,13,-1.97,476,200,.629,637,6,1409,1958,706,.329,914,1282,4,-5.76,Florida Gulf Coast,200,2504,348,.467,447,14,10,22,.674,608,125,2339,460,35,2
88,9,16,-5.40,468,221,.484,560,5,1250,1681,698,.316,754,1118,9,-1.58,Florida International,152,2128,358,.449,336,7,8,15,.670,481,130,2170,436,31,6
89,12,14,12.63,617,213,.611,650,6,1450,1873,855,.380,873,1256,9,8.13,Florida State,191,2554,392,.466,385,9,6,22,.722,502,191,2392,512,36,5
90,7,21,-3.16,476,207,.323,616,2,1245,1942,649,.306,764,1152,14,3.14,Fordham,220,2224,448,.393,379,2,12,10,.733,719,126,2419,353,31,8
91,13,18,3.59,646,253,.538,751,7,1590,2170,884,.357,950,1320,9,3.75,Fresno State,291,2837,359,.438,470,9,10,21,.731,815,177,2749,394,39,6
92,6,21,-17.44,431,147,.300,509,3,1205,1540,633,.333,680,940,13,-7.40,Furman,164,1955,269,.442,288,3,12,9,.681,492,85,2196,407,30,8
93,8,15,-7.33,554,252,.545,607,7,1360,1895,807,.339,848,1182,6,-6.90,Gardner-Webb,175,2425,401,.447,498,10,9,18,.686,516,104,2309,405,33,5
94,6,20,2.03,489,163,.355,649,4,1255,1719,690,.352,756,1074,12,4.58,George Mason,153,2154,340,.440,339,5,8,11,.709,435,108,2233,421,31,8
95,14,9,10.60,550,235,.727,595,6,1324,1812,845,.364,839,1229,5,4.42,George Washington,187,2415,394,.463,461,11,5,24,.651,514,135,2211,428,33,1
96,13,15,10.96,562,200,.545,728,2,1330,1743,780,.331,801,1101,10,8.27,Georgetown,180,2344,336,.460,431,8,9,18,.721,543,141,2255,387,33,3
97,15,14,7.90,642,173,.588,640,4,1369,1740,941,.349,767,1259,6,5.78,Georgia,167,2343,401,.441,341,12,7,20,.682,478,158,2271,446,34,3
98,7,19,-11.44,484,233,.441,589,5,1375,1927,731,.338,840,1197,10,-8.60,Georgia Southern,242,2406,372,.436,327,6,11,15,.662,716,56,2395,405,34,6
99,13,9,6.04,589,260,.735,588,10,1380,1923,757,.375,900,1074,1,-2.56,Georgia State,252,2641,276,.468,451,17,7,25,.778,672,167,2330,268,34,0
100,10,17,5.12,435,171,.485,586,5,1335,1847,636,.315,796,1187,12,5.24,Georgia Tech,173,2200,373,.431,434,6,7,16,.684,549,140,2204,399,33,7
101,15,7,15.56,562,235,.806,659,8,1421,1963,793,.397,972,1291,3,5.36,Gonzaga,255,2761,343,.495,525,15,4,29,.709,643,142,2372,419,36,0
102,3,24,-24.61,430,177,.172,557,1,1160,1576,645,.323,647,904,15,-9.05,Grambling,179,1903,318,.411,301,3,15,5,.667,554,60,2316,432,29,8
103,8,15,-6.40,615,121,.500,604,5,1205,1549,831,.350,671,1057,6,-3.51,Grand Canyon,206,2163,284,.433,386,10,9,15,.740,588,81,2152,381,30,4
104,13,7,7.18,528,222,.774,520,9,1250,1715,751,.354,813,1139,2,0.11,Green Bay,150,2304,346,.474,473,14,2,24,.703,424,223,1999,393,31,4
105,9,13,-5.17,597,234,.581,736,8,1275,1781,909,.320,747,1173,4,-7.91,Hampton,171,2262,394,.419,367,13,7,18,.657,534,184,2177,457,31,3
106,9,16,-6.63,435,185,.515,632,7,1325,1593,619,.376,731,909,6,-6.18,Hartford,265,2162,230,.459,402,10,9,17,.703,704,68,2177,458,33,3
107,11,5,10.79,587,243,.844,566,11,1300,1691,811,.385,786,1092,1,-0.47,Harvard,184,2343,335,.465,449,13,3,27,.724,478,155,1952,365,32,1
108,14,11,3.43,570,190,.645,604,6,1255,1829,789,.335,866,1114,7,-1.68,Hawaii,177,2479,395,.473,437,9,4,20,.722,528,110,2270,366,31,5
109,10,15,-8.23,414,184,.516,532,6,1245,1698,558,.386,801,985,4,-5.23,High Point,187,2203,299,.472,455,12,11,16,.742,485,108,2253,373,31,3
110,7,23,-6.56,531,159,.303,646,1,1325,1788,806,.334,750,1195,11,-1.89,Hofstra,229,2260,419,.419,355,5,13,10,.659,685,106,2414,406,33,8
111,8,14,-1.58,518,207,.588,579,10,1371,1795,708,.353,771,1120,6,-3.28,Holy Cross,217,2277,338,.430,387,12,7,20,.732,615,135,2219,398,34,5
112,12,16,2.68,467,179,.515,603,3,1325,1833,700,.367,833,1141,10,4.62,Houston,212,2345,359,.454,486,8,9,17,.667,578,182,2409,421,33,4
113,5,25,-17.39,460,157,.194,662,1,1250,1733,674,.344,737,1111,16,-5.39,Houston Christian,157,2091,350,.425,385,2,15,6,.682,456,67,2373,484,31,8
114,4,25,-16.77,567,207,.242,726,2,1335,1690,835,.337,639,1096,11,-5.22,Howard,175,2020,385,.378,261,5,17,8,.679,519,131,2344,540,33,6
115,7,18,-6.42,579,146,.471,702,5,1375,1865,842,.355,833,1161,9,-3.72,Idaho,216,2461,358,.447,384,7,9,16,.688,608,58,2536,388,34,6
116,9,18,-6.42,500,210,.379,525,2,1175,1547,701,.366,694,1012,12,-4.72,Idaho State,166,2054,347,.449,342,8,13,11,.713,453,78,2036,360,29,4
117,10,15,10.33,444,215,.571,587,6,1405,1941,606,.317,797,1181,11,8.28,Illinois,210,2248,375,.411,351,7,7,20,.733,662,127,2176,364,35,6
118,14,16,1.08,545,262,.529,696,3,1375,1886,774,.312,767,1181,9,1.77,Illinois State,244,2323,338,.407,409,9,11,18,.704,781,160,2329,420,34,3
119,2,25,-7.17,471,171,.194,672,2,1240,1696,660,.328,714,1054,15,0.63,Illinois-Chicago,172,2071,336,.421,346,1,11,6,.714,525,55,2248,388,31,12
120,14,6,-8.47,471,177,.778,480,7,1085,1581,688,.389,771,1070,5,-10.74,Incarnate Word,203,2216,301,.488,426,9,5,21,.685,522,115,1935,376,27,1
121,14,15,11.32,576,190,.531,587,2,1285,1741,789,.344,780,1241,11,6.64,Indiana,176,2312,396,.448,368,7,8,17,.730,512,138,2162,482,32,4
122,11,11,3.29,569,198,.676,645,8,1360,1809,787,.348,814,1129,6,1.19,Indiana State,219,2416,304,.450,440,12,7,23,.723,629,117,2328,382,34,2
123,11,11,5.96,528,219,.667,584,9,1325,1944,739,.396,947,1094,3,-0.10,Iona,338,2760,288,.487,576,17,8,22,.714,853,122,2560,349,33,2
124,13,13,18.58,660,234,.606,603,4,1339,1984,898,.350,919,1332,9,7.43,Iowa,191,2689,447,.463,532,9,6,20,.735,546,164,2321,371,33,4
125,15,8,18.52,564,214,.778,623,4,1465,2239,814,.358,1062,1387,7,9.88,Iowa State,301,2989,375,.474,663,11,6,28,.693,840,106,2678,380,36,1
126,5,26,-14.33,422,161,.188,516,1,1283,1784,569,.311,782,995,13,-1.36,IUPUI,140,2126,261,.438,333,1,13,6,.742,450,98,2383,354,32,10
127,6,20,-11.62,498,188,.355,711,5,1251,1707,688,.293,711,1092,11,-8.72,Jackson State,121,2041,367,.417,296,7,13,11,.724,413,100,2131,465,31,6
128,10,18,-11.86,531,220,.400,565,2,1200,1729,749,.340,756,1027,10,-4.86,Jacksonville,188,2231,362,.437,393,8,13,12,.709,553,105,2385,409,30,5
129,7,21,-11.97,469,195,.323,601,2,1240,1633,695,.323,685,950,12,-5.14,Jacksonville State,175,2014,336,.419,366,4,14,10,.675,541,110,2176,351,31,6
130,5,20,-7.65,514,182,.355,607,4,1245,1582,750,.273,647,1045,10,-2.20,James Madison,151,1961,314,.409,272,6,12,11,.685,553,96,2130,379,31,5
131,14,10,20.25,665,204,.714,732,5,1410,1937,935,.340,955,1336,4,11.40,Kansas,189,2764,416,.493,523,14,6,25,.711,556,196,2454,463,35,1
132,5,20,-9.00,460,217,.333,621,5,1200,1697,725,.303,729,981,9,-1.93,Kansas City,167,2085,290,.430,349,7,10,10,.634,552,70,2295,397,30,9
133,15,13,12.14,486,205,.606,714,2,1335,1840,741,.331,798,1180,8,8.47,Kansas State,198,2280,406,.434,503,10,7,20,.656,598,98,2159,404,33,2
134,4,25,-16.16,408,182,.194,673,2,1240,1676,628,.343,708,1019,15,-4.05,Kennesaw State,192,2016,346,.422,344,3,14,6,.650,559,95,2304,494,31,11
135,11,16,-1.81,464,199,.500,670,5,1290,1787,660,.346,766,1074,11,-1.94,Kent State,232,2228,341,.429,362,7,9,16,.703,670,109,2188,390,32,7
136,16,11,18.07,781,189,.725,732,5,1615,2213,1146,.332,1004,1607,6,9.90,Kentucky,203,2992,562,.454,446,12,5,29,.682,611,236,2665,469,40,2
137,8,16,4.10,483,173,.484,495,4,1261,1743,682,.325,720,1100,9,4.75,La Salle,177,2100,370,.413,385,7,8,15,.708,544,106,2120,360,31,5
138,6,20,-7.64,419,162,.355,555,5,1250,1661,563,.398,781,927,12,-3.38,Lafayette,231,2212,253,.470,400,6,13,11,.744,580,66,2315,376,31,7
139,2,26,-16.61,482,160,.133,554,1,1200,1628,648,.308,711,945,15,-6.04,Lamar,97,2001,277,.437,361,3,14,4,.744,315,86,2318,420,30,11
140,9,18,-6.52,406,159,.438,572,4,1301,1756,574,.359,758,1067,11,-3.83,Lehigh,199,2121,280,.432,416,7,11,14,.707,555,112,2207,384,32,5
141,7,21,-10.26,438,150,.344,564,2,1280,1781,622,.359,816,1186,11,-7.47,Liberty,180,2250,403,.458,423,5,12,11,.704,502,110,2234,424,32,8
142,7,15,-8.20,547,202,.500,661,8,1210,1683,800,.353,727,991,8,-5.13,Lipscomb,275,2276,293,.432,416,10,10,15,.684,778,57,2355,376,30,5
143,7,17,-5.39,556,190,.469,689,6,1320,1844,754,.325,784,1174,9,-1.09,Little Rock,164,2288,369,.425,376,9,9,15,.737,505,125,2371,422,32,6
144,9,17,1.44,401,186,.469,571,5,1295,1904,607,.312,822,1178,6,2.71,Long Beach State,191,2236,428,.432,405,10,9,15,.661,613,80,2255,390,32,4
145,5,20,-13.66,448,125,.310,509,4,1165,1653,625,.345,707,1001,12,-5.55,Long Island University,218,2080,325,.428,407,4,11,9,.717,631,66,2315,371,29,6
146,5,24,-20.31,431,216,.250,623,3,1280,1845,591,.351,812,998,13,-5.56,Longwood,180,2235,309,.440,430,3,12,8,.729,513,58,2570,408,32,9
147,13,12,2.91,613,250,.657,734,6,1430,2127,913,.367,988,1329,7,-0.28,Louisiana,246,2835,464,.465,472,11,9,23,.671,670,144,2633,459,35,2
148,13,14,10.05,473,261,.588,635,4,1375,2067,707,.342,918,1334,9,6.61,Louisiana State,231,2540,444,.444,479,9,9,20,.669,675,199,2423,464,34,3
149,14,8,12.44,644,339,.784,705,10,1485,2284,948,.329,1034,1448,3,-1.20,Louisiana Tech,286,2998,478,.453,582,13,5,29,.679,868,188,2460,424,37,1
150,6,17,-5.21,339,154,.370,498,4,1100,1470,536,.318,628,943,11,0.02,Louisiana-Monroe,143,1738,277,.427,341,7,10,10,.632,450,94,1851,338,27,6
151,16,6,24.69,608,370,.838,723,9,1480,2232,920,.368,1051,1396,3,4.80,Louisville,288,2998,503,.471,568,15,2,31,.661,783,173,2262,391,37,2
152,8,22,-4.75,426,176,.313,622,0,1300,1609,606,.350,744,973,14,-1.14,Loyola (IL),191,2105,266,.462,419,4,14,10,.703,546,82,2199,427,32,6
153,7,19,-10.58,452,236,.367,584,4,1215,1642,678,.321,680,935,12,-3.23,Loyola (MD),145,1957,329,.414,336,6,12,11,.667,452,128,2158,357,30,7
154,6,19,-0.49,528,228,.406,645,3,1266,1922,693,.294,838,1088,14,4.03,Loyola Marymount,141,2345,385,.436,406,4,10,13,.762,480,120,2468,389,32,6
155,4,23,-17.58,391,220,.207,606,1,1165,1712,577,.335,759,966,12,-4.72,Maine,182,2091,271,.443,418,4,12,6,.678,543,66,2404,438,29,9
156,9,8,6.04,676,273,.758,799,12,1350,1837,1019,.369,828,1234,5,-0.90,Manhattan,208,2540,415,.451,433,15,4,25,.663,564,200,2311,468,33,3
157,9,19,-4.94,500,202,.387,583,3,1260,1736,700,.347,709,1057,11,-1.27,Marist,201,2119,334,.408,342,9,11,12,.714,580,122,2233,384,31,4
158,12,15,10.08,556,202,.531,631,4,1320,1800,806,.321,800,1167,9,6.61,Marquette,154,2310,379,.444,474,9,8,17,.690,480,100,2199,383,32,4
159,8,22,-4.42,509,211,.333,658,2,1330,1938,818,.308,837,1222,12,-1.32,Marshall,202,2385,423,.432,397,4,12,11,.622,655,124,2375,426,33,8
160,12,15,11.33,460,202,.531,634,2,1295,1844,677,.342,792,1200,9,8.08,Maryland,226,2270,384,.430,374,9,8,17,.679,660,139,2166,408,32,4
161,8,21,-14.21,457,240,.300,702,1,1230,1667,698,.304,669,1017,11,-6.55,Maryland-Baltimore County,173,1968,342,.401,355,5,16,9,.655,570,84,2185,450,30,5
