,wins_home,losses,srs,ft,stl,win_loss_pct,pf,wins_visitor,mp,fga,fta,fg3_pct,fg,trb,losses_conf,sos,school_name,fg3,pts,orb,fg_pct,ast,wins_conf,losses_visitor,wins,ft_pct,fg3a,blk,opp_pts,tov,g,losses_home
31,13,7,2.71,455,248,.759,515,6,,1724,649,.367,822,1060,2,-3.67,Canisius,206,2305,,.477,540,12,6,22,.701,561,88,2120,478,29,0
32,11,12,-5.43,433,287,.571,575,3,,1854,676,.355,812,1054,8,-7.78,Centenary (LA),226,2283,,.438,437,8,10,16,.641,636,104,2155,423,28,2
33,4,22,-29.34,361,246,.154,509,0,,1729,564,.331,679,1032,7,-8.26,Central Connecticut State,210,1929,,.393,390,0,14,4,.640,635,78,2350,595,26,7
34,13,9,-6.17,511,214,.700,609,8,,1888,752,.341,883,1210,5,-7.74,Central Florida,141,2418,,.468,469,11,5,21,.680,413,113,2318,445,30,2
35,3,21,-12.82,283,142,.192,459,2,,1374,468,.331,558,838,14,-0.46,Central Michigan,95,1494,,.406,314,4,9,5,.605,287,89,1807,433,26,10
36,5,18,-11.41,390,293,.333,635,4,,1923,575,.301,854,1088,11,-6.99,Charleston Southern,152,2250,,.444,387,7,8,9,.678,505,50,2297,476,27,10
37,10,13,8.18,444,190,.552,606,4,,1708,651,.328,709,1169,5,5.90,Charlotte,156,2018,,.415,425,7,10,16,.682,475,159,1956,411,29,2
38,14,7,2.02,572,207,.767,499,6,,1745,801,.380,826,1119,4,-1.73,Chattanooga,227,2451,,.473,458,14,6,23,.714,597,80,2309,428,30,0
39,3,23,-21.85,388,254,.148,488,1,,1792,577,.341,770,881,4,-3.27,Chicago State,188,2116,,.430,325,2,14,4,.672,551,56,2587,440,27,8
40,18,10,15.31,510,252,.688,615,4,,2012,744,.365,861,1270,5,6.18,Cincinnati,253,2485,,.428,431,7,6,22,.685,693,81,2193,477,32,2
41,11,16,9.21,497,255,.529,605,4,1360,1984,767,.343,910,1327,10,6.86,Clemson,240,2557,,.459,553,6,9,18,.648,699,144,2477,570,34,4
42,8,15,-4.82,445,215,.483,607,5,,1791,694,.301,769,1183,9,-1.82,Cleveland State,106,2089,,.429,408,9,7,14,.641,352,78,2166,523,29,6
43,7,11,-8.51,380,188,.577,450,7,,1571,544,.390,691,909,8,-7.34,Coastal Carolina,222,1984,,.440,344,10,7,15,.699,569,77,1967,271,26,3
44,7,12,-6.31,511,196,.586,645,8,,1824,665,.378,812,1090,5,-9.66,Colgate,225,2360,,.445,404,9,9,17,.768,595,111,2263,387,29,2
45,16,4,4.61,435,259,.857,542,8,,1574,671,.400,779,1031,2,-5.69,College of Charleston,154,2147,,.495,435,14,3,24,.648,385,92,1833,374,28,0
46,10,17,0.06,482,202,.370,533,0,,1665,731,.290,711,1087,12,5.32,Colorado,88,1991,,.427,412,2,10,10,.659,303,152,2134,461,27,6
47,12,13,4.54,459,219,.536,548,3,,1686,637,.378,741,1005,10,2.04,Colorado State,212,2153,,.440,455,8,9,15,.721,561,102,2007,357,28,3
48,4,20,-19.13,364,179,.231,499,1,,1379,543,.315,562,906,10,-7.29,Columbia,67,1555,,.408,334,4,12,6,.670,213,123,1836,501,26,5
49,15,5,22.58,606,296,.853,640,9,,2111,841,.369,1045,1411,2,6.26,Connecticut,192,2888,,.495,628,16,2,29,.721,520,218,2333,525,34,0
50,11,8,2.92,470,290,.733,507,10,,1792,648,.400,774,1095,0,-7.04,Coppin State,256,2275,,.432,413,16,7,22,.725,640,147,1924,425,30,0
51,5,18,-15.18,305,197,.308,489,2,,1524,463,.315,638,971,11,-4.77,Cornell,135,1716,,.419,360,3,12,8,.659,429,50,1890,440,26,6
52,6,22,-9.79,432,206,.241,661,0,,1669,657,.308,663,1061,15,-0.05,Creighton,140,1898,,.397,435,3,13,7,.658,454,72,2151,522,29,8
53,7,16,-13.31,342,193,.385,526,3,,1436,504,.334,638,934,8,-7.11,Dartmouth,112,1730,,.444,389,6,10,10,.679,335,86,1853,434,26,5
54,12,8,1.48,529,211,.733,557,7,,1653,704,.358,798,1083,5,-2.88,Davidson,169,2294,,.483,417,13,6,22,.751,472,70,2113,479,30,1
55,6,21,-3.35,328,184,.222,564,0,,1664,518,.337,691,961,11,4.46,Dayton,235,1947,,.415,395,1,10,6,.633,698,35,2129,455,27,10
56,10,13,-5.64,331,169,.519,494,2,,1627,492,.378,737,1069,7,-6.20,Delaware,162,1967,,.453,389,7,10,14,.673,429,56,1906,437,27,3
57,4,19,-19.99,416,233,.296,549,4,,1708,720,.280,684,1140,11,-8.67,Delaware State,145,1929,,.400,339,5,9,8,.578,518,79,2190,562,27,6
58,10,12,11.11,515,204,.571,583,6,,1674,726,.304,778,1201,8,5.86,DePaul,123,2194,,.465,443,4,7,16,.709,405,83,2047,477,28,5
59,9,13,-0.05,469,184,.552,664,2,,1652,756,.367,718,1197,5,1.79,Detroit Mercy,165,2070,,.435,365,5,8,16,.620,450,120,2109,496,29,3
60,6,16,-2.17,432,337,.407,601,3,,1687,641,.339,737,954,12,0.52,Drake,175,2081,,.437,370,6,9,11,.674,516,73,2125,444,27,6
61,12,5,3.27,495,156,.833,560,10,,1777,785,.376,798,1262,2,-6.21,Drexel,204,2295,,.449,503,12,3,25,.631,543,68,1968,367,30,1
62,14,6,19.29,567,243,.824,535,8,1360,1953,797,.365,950,1227,4,9.00,Duke,172,2639,,.486,529,12,2,28,.711,471,204,2289,481,34,2
63,12,13,5.70,504,222,.567,562,4,,1693,814,.319,759,1075,8,5.70,Duquesne,137,2159,,.448,414,8,8,17,.619,429,150,2159,435,30,3
64,9,12,0.08,371,223,.556,533,3,,1672,551,.355,725,1043,7,-3.70,East Carolina,171,1992,,.434,410,7,10,15,.673,482,74,1890,367,27,2
65,10,14,-0.74,472,330,.533,671,5,,2104,788,.304,925,1232,5,-1.49,East Tennessee State,190,2512,,.440,366,13,6,16,.599,626,88,2430,499,30,3
66,6,15,-9.69,406,200,.444,566,6,,1560,622,.286,669,990,11,-4.23,Eastern Illinois,108,1852,,.429,359,7,7,12,.653,378,62,1971,442,27,7
67,9,14,-3.79,438,229,.481,526,4,,1770,596,.375,799,971,7,-3.75,Eastern Kentucky,187,2223,,.451,381,9,9,13,.735,499,70,2153,382,27,2
68,9,12,-1.69,387,223,.556,514,5,,1672,607,.367,760,1049,8,-0.61,Eastern Michigan,158,2065,,.455,412,10,9,15,.638,431,45,2022,395,27,2
69,5,21,-15.60,348,182,.192,557,0,,1505,558,.334,643,941,14,0.40,Eastern Washington,115,1749,,.427,326,0,10,5,.624,344,69,2024,455,26,8
70,14,11,5.89,521,152,.656,621,6,,1757,753,.428,843,1156,4,-1.55,Evansville,244,2451,,.480,570,6,5,21,.692,570,71,2158,488,32,4
71,6,19,-8.33,351,177,.296,559,2,,1562,544,.372,711,898,10,-2.29,Fairfield,156,1929,,.455,361,4,11,8,.645,419,96,2092,364,27,7
72,8,13,-7.45,449,163,.519,550,6,,1570,748,.318,676,1078,8,-5.87,Fairleigh Dickinson,137,1938,,.431,289,10,7,14,.600,431,80,1973,450,27,5
73,12,8,16.19,611,305,.784,683,8,,2170,867,.360,985,1478,4,9.08,Florida,196,2777,,.454,529,12,3,29,.705,545,145,2514,591,37,1
74,2,23,-21.83,384,215,.148,584,1,,1644,661,.273,608,1033,14,-8.02,Florida A&M,118,1718,,.370,232,2,14,4,.581,433,66,2064,561,27,7
75,2,24,-18.60,369,209,.111,718,1,,1665,547,.323,687,962,,-0.48,Florida Atlantic,120,1863,,.413,283,,16,3,.675,371,72,2341,466,27,8
76,6,16,-7.32,413,214,.407,563,5,,1520,686,.309,658,1005,9,-5.32,Florida International,126,1855,,.433,385,7,7,11,.602,408,54,1909,463,27,8
77,10,14,9.44,392,231,.481,514,2,,1713,598,.319,760,1076,10,7.29,Florida State,166,2078,,.444,377,6,9,13,.656,520,110,2020,431,27,4
78,9,15,-10.61,451,179,.444,498,3,,1520,621,.323,695,943,5,-7.15,Fordham,81,1922,,.457,366,9,9,12,.726,251,96,1990,409,27,3
79,15,11,5.34,495,251,.656,543,5,,1749,698,.375,850,1086,5,2.95,Fresno State,217,2412,,.486,590,13,8,21,.709,579,89,2308,446,32,2
80,6,18,-8.66,333,223,.357,594,3,,1642,549,.350,756,1036,12,-2.92,Furman,169,2014,,.460,444,6,10,10,.607,483,76,2174,544,28,7
81,5,17,-9.91,429,250,.370,601,3,,2090,682,.319,880,1277,9,-4.21,George Mason,196,2385,,.421,406,5,9,10,.629,614,88,2539,516,27,7
82,11,12,9.17,447,234,.600,644,3,,1777,691,.333,724,1215,8,6.27,George Washington,183,2078,,.407,392,8,9,18,.647,549,128,1991,441,30,1
83,12,12,17.39,600,263,.613,662,4,,1783,849,.313,766,1216,8,12.05,Georgetown,132,2264,,.430,426,10,7,19,.707,422,132,2036,530,31,2
84,8,16,10.53,441,244,.467,611,4,,1885,732,.363,894,1241,9,7.53,Georgia,167,2396,,.474,482,7,5,14,.602,460,133,2306,553,30,6
85,10,14,-4.73,322,259,.500,619,3,,1891,501,.345,804,1036,9,-3.27,Georgia Southern,181,2111,,.425,349,9,8,14,.643,524,53,2101,408,28,3
86,8,14,-7.18,456,227,.481,548,4,,1627,740,.271,736,1059,7,-7.72,Georgia State,62,1990,,.452,399,9,8,13,.616,229,108,1949,487,27,4
87,10,13,11.52,399,217,.552,460,3,,1793,572,.356,807,1099,9,9.10,Georgia Tech,187,2200,,.450,501,7,8,16,.698,525,96,2130,421,29,3
88,14,8,7.80,539,202,.733,544,6,,1754,746,.404,862,1112,2,0.05,Gonzaga,186,2449,,.491,425,12,5,22,.723,460,59,2141,389,30,0
89,7,18,-20.65,412,247,.333,555,1,,1871,640,.296,845,1094,10,-10.34,Grambling,84,2186,,.452,465,4,10,9,.644,284,52,2341,480,27,5
90,11,7,9.47,462,249,.794,590,9,,1681,607,.374,824,1103,3,-1.89,Green Bay,148,2258,,.490,583,15,3,27,.761,396,84,1872,438,34,1
91,8,12,-2.57,522,303,.571,553,7,,1768,744,.343,749,1143,5,-4.82,Hartford,119,2139,,.424,355,9,9,16,.702,347,92,2076,461,28,2
92,6,17,-12.48,340,285,.346,524,3,,1541,529,.306,652,978,9,-8.80,Harvard,125,1769,,.423,380,5,10,9,.643,409,60,1857,472,26,6
93,11,15,1.58,424,193,.545,655,4,,2003,649,.362,876,1167,7,4.10,Hawaii,201,2377,,.437,526,11,6,18,.653,555,128,2460,485,33,5
94,5,20,-17.66,509,249,.310,589,0,,1555,753,.274,700,898,4,-8.69,Hofstra,59,1968,,.450,387,1,7,9,.676,215,81,2228,506,29,7
95,8,14,-10.46,599,278,.500,582,4,,1853,904,.338,788,1087,5,-6.39,Holy Cross,168,2343,,.425,392,9,10,14,.663,497,142,2457,430,28,4
96,6,19,-4.18,466,261,.296,602,1,,1733,665,.341,726,1039,9,1.34,Houston,156,2074,,.419,420,5,9,8,.701,458,67,2223,487,27,7
97,4,17,-13.44,484,168,.370,595,4,,1602,821,.321,662,1250,9,-9.32,Howard,118,1926,,.413,301,7,8,10,.590,368,179,2014,562,27,7
98,9,10,1.43,404,151,.643,528,7,,1656,637,.329,747,1162,5,-1.30,Idaho,138,2036,,.451,396,9,5,18,.634,420,116,1894,470,28,3
99,10,9,1.15,581,272,.667,505,7,,1636,858,.328,750,1015,4,-1.31,Idaho State,147,2228,,.458,403,10,5,18,.677,448,73,2071,446,27,2
100,15,11,19.11,525,171,.607,525,2,,1739,732,.372,833,1081,8,9.90,Illinois,162,2353,,.479,483,10,8,17,.717,436,79,2095,374,28,1
101,11,11,4.14,450,189,.593,586,4,,1550,682,.334,699,967,6,0.69,Illinois State,145,1993,,.451,478,12,9,16,.660,434,57,1900,415,27,1
102,10,9,3.42,462,302,.690,581,7,,1935,639,.367,892,1053,4,-3.40,Illinois-Chicago,220,2466,,.461,414,14,6,20,.723,599,108,2237,417,29,2
103,13,9,16.04,582,183,.700,551,3,,1720,776,.454,832,1145,6,12.18,Indiana,182,2428,,.484,523,12,8,21,.750,401,125,2312,476,30,0
104,4,22,-11.00,414,166,.154,493,0,,1401,624,.315,570,852,15,0.35,Indiana State,85,1639,,.407,332,3,13,4,.663,270,86,1934,427,26,7
105,5,20,-12.20,472,180,.259,446,2,,1601,655,.284,740,991,11,-4.50,Iona,73,2025,,.462,419,3,10,7,.721,257,106,2233,453,27,9
106,9,16,11.53,528,303,.407,477,2,,1754,807,.322,781,1118,13,9.79,Iowa,164,2254,,.445,477,5,10,11,.654,510,76,2207,495,27,6
107,10,13,13.99,521,228,.519,487,3,,1644,687,.363,812,1007,10,6.15,Iowa State,153,2298,,.494,498,4,6,14,.758,421,97,2055,417,27,5
108,9,10,-3.05,454,217,.655,554,5,,1910,690,.313,887,1242,3,-8.87,Jackson State,124,2352,,.464,493,11,8,19,.658,396,139,2128,466,29,1
109,10,11,0.23,478,231,.607,592,6,,1735,733,.382,765,1108,7,-2.52,Jacksonville,166,2174,,.441,385,11,5,17,.652,435,108,2097,425,28,6
110,12,10,2.19,518,173,.667,560,4,,1783,722,.396,890,1040,4,-1.41,James Madison,200,2498,,.499,447,10,8,20,.717,505,113,2390,459,30,1
111,13,8,20.70,564,277,.771,659,6,,2181,893,.379,1026,1497,5,8.61,Kansas,201,2817,,.470,628,9,3,27,.632,530,192,2392,564,35,3
112,9,17,-5.51,507,203,.414,557,2,,1637,717,.342,717,1037,,-1.23,Kansas City,134,2075,,.438,362,,11,12,.707,392,99,2189,442,29,5
113,13,14,8.57,476,282,.588,682,6,,2080,717,.346,842,1226,10,6.51,Kansas State,246,2406,,.405,440,4,6,20,.664,710,42,2336,603,34,5
114,9,14,-2.74,434,141,.481,587,4,,1415,611,.378,609,968,10,-1.19,Kent State,140,1792,,.430,364,8,11,13,.710,370,70,1834,434,27,3
115,13,7,21.73,597,394,.794,762,5,,2195,875,.351,1027,1303,4,9.47,Kentucky,301,2952,,.468,648,12,4,27,.682,857,195,2537,533,34,1
116,5,16,-0.89,372,227,.407,540,3,,1694,561,.320,683,952,6,2.88,La Salle,207,1945,,.403,354,4,6,11,.663,647,53,2041,342,27,7
117,6,19,-14.10,450,179,.321,552,2,,1766,666,.327,765,1065,10,-8.02,Lafayette,147,2127,,.433,372,4,12,9,.676,449,67,2265,372,28,6
118,7,17,-5.03,444,218,.370,514,3,,1638,636,.354,696,1025,12,-0.43,Lamar,179,2015,,.425,376,6,11,10,.698,505,31,2061,415,27,5
119,4,17,-15.70,460,204,.370,607,6,,1634,664,.354,763,938,8,-8.32,Lehigh,108,2094,,.467,411,6,8,10,.693,305,94,2274,433,27,7
120,10,12,-6.66,455,173,.600,514,6,,1662,636,.366,743,1099,6,-6.95,Liberty,211,2152,,.447,479,12,8,18,.715,576,125,2091,469,30,3
121,7,15,-2.26,495,235,.464,591,5,,1692,716,.346,706,1078,12,-3.00,Little Rock,150,2057,,.417,349,6,10,13,.691,434,75,2030,431,28,5
122,11,10,0.44,496,223,.630,630,5,,1573,730,.344,753,957,7,-0.20,Long Beach State,165,2167,,.479,422,11,7,17,.679,479,103,2094,521,27,2
123,1,24,-22.03,497,322,.111,603,2,,1785,757,.282,669,967,16,-5.62,Long Island University,127,1962,,.375,308,2,13,3,.657,450,76,2405,444,27,10
124,11,8,5.34,463,292,.733,525,8,,1882,647,.347,850,1030,5,-1.04,Louisiana,202,2365,,.452,424,13,5,22,.716,582,117,2157,364,30,2
125,8,16,7.30,425,271,.407,576,2,,1808,651,.326,776,1035,11,8.56,Louisiana State,184,2161,,.429,371,5,7,11,.653,564,68,2195,434,27,7
126,2,25,-19.29,316,189,.074,502,0,,1626,519,.281,622,1031,18,-0.03,Louisiana Tech,77,1637,,.383,272,0,13,2,.609,274,42,2113,542,27,10
127,10,9,-3.13,368,277,.679,538,8,,1793,545,.353,852,1001,3,-6.75,Louisiana-Monroe,223,2295,,.475,469,15,3,19,.675,632,74,2192,417,28,4
128,13,6,18.77,505,291,.824,532,9,,2047,795,.367,999,1325,2,7.41,Louisville,224,2727,,.488,564,10,3,28,.635,611,170,2339,509,34,1
129,4,19,-8.09,313,201,.296,476,4,,1590,534,.312,708,930,9,0.41,Loyola (IL),119,1848,,.445,400,1,11,8,.586,382,80,2038,443,27,8
130,8,13,-3.14,562,263,.567,604,6,,1843,817,.335,811,1135,8,-3.07,Loyola (MD),175,2359,,.440,467,6,7,17,.688,523,49,2361,539,30,5
131,4,21,-9.09,479,194,.222,623,2,,1653,687,.321,746,1015,10,1.91,Loyola Marymount,161,2132,,.451,399,4,10,6,.697,502,106,2429,584,27,10
132,9,9,-1.44,469,309,.690,656,8,,2022,732,.322,913,1274,3,-6.82,Maine,119,2414,,.452,476,11,4,20,.641,369,103,2258,506,29,4
133,9,11,5.44,451,243,.633,644,8,,1787,654,.367,820,1249,4,-3.23,Manhattan,171,2262,,.459,431,10,6,19,.690,466,107,2002,508,30,2
134,8,13,-7.37,536,197,.519,513,5,,1636,736,.336,711,1072,8,-8.18,Marist,154,2112,,.435,351,10,7,14,.728,458,105,2090,421,27,4
135,13,9,15.63,456,164,.727,508,8,,1818,674,.389,819,1312,2,8.01,Marquette,204,2298,,.450,580,10,4,24,.677,525,196,2040,433,33,3
136,8,18,-12.12,370,242,.333,596,1,,1662,554,.306,737,1030,11,-2.04,Marshall,146,1990,,.443,290,7,12,9,.668,477,76,2219,572,27,4
137,10,12,14.13,522,303,.600,624,3,,1901,766,.352,868,1193,8,7.40,Maryland,141,2399,,.457,502,8,5,18,.681,401,176,2197,536,30,3
138,5,21,-13.33,416,207,.222,578,1,,1668,641,.347,700,1041,13,-5.60,Maryland-Baltimore County,153,1969,,.420,354,5,11,6,.649,441,123,2151,467,27,8
139,10,12,-12.67,408,233,.571,561,5,,1683,633,.361,754,1017,6,-11.31,Maryland-Eastern Shore,134,2050,,.448,346,10,8,16,.645,371,91,2018,430,28,3
140,14,7,16.69,603,259,.800,700,8,,2153,954,.320,957,1466,2,6.21,Massachusetts,157,2674,,.444,544,14,4,28,.632,491,214,2307,527,35,0
141,8,16,-8.62,326,211,.407,541,3,,1656,525,.324,704,1100,9,-5.50,McNeese State,169,1903,,.425,368,9,11,11,.621,521,98,1922,430,27,4
142,10,16,5.49,387,273,.448,576,1,,1793,565,.321,781,1129,8,5.93,Memphis,143,2092,,.436,462,4,10,13,.685,445,189,2105,522,29,6
143,4,24,-15.60,447,186,.172,523,1,,1602,659,.311,657,1077,13,-1.53,Mercer,132,1893,,.410,322,3,15,5,.678,425,103,2256,497,29,8
144,5,20,-1.83,276,191,.259,537,2,,1523,472,.322,638,1067,18,6.29,Miami (FL),138,1690,,.419,413,0,9,7,.585,428,141,1909,531,27,10
145,11,11,6.03,392,269,.633,621,6,,1804,619,.388,828,1068,6,0.55,Miami (OH),243,2291,,.459,428,12,7,19,.633,627,98,2092,440,30,3
146,14,8,18.46,445,267,.750,631,5,,1987,661,.349,968,1177,5,12.15,Michigan,173,2554,,.487,525,13,5,24,.673,495,87,2352,494,32,2
147,12,12,15.77,379,213,.625,566,5,,1875,567,.379,944,1176,8,10.80,Michigan State,159,2426,,.503,514,10,7,20,.668,420,88,2267,508,32,3
148,8,19,-10.82,395,226,.296,605,0,,1751,585,.287,711,1037,11,-4.78,Middle Tennessee,112,1929,,.406,306,5,13,8,.675,390,54,2055,419,27,5
149,5,17,-9.79,433,176,.370,451,5,,1582,581,.339,624,971,11,-4.41,Milwaukee,177,1858,,.394,349,7,9,10,.745,522,102,2003,353,27,8
150,14,13,19.06,488,263,.629,641,6,,2097,700,.363,962,1287,8,10.27,Minnesota,190,2602,,.459,607,10,8,22,.697,523,83,2312,440,35,1
151,9,13,3.19,447,248,.519,650,4,,1652,729,.254,706,1113,9,7.86,Mississippi,81,1940,,.427,380,7,8,14,.613,319,159,1992,532,27,2
152,10,11,10.77,474,214,.621,600,5,,1719,771,.312,785,1196,7,7.48,Mississippi State,141,2185,,.457,457,9,5,18,.615,452,144,2059,536,29,4
153,8,17,-16.42,374,264,.370,596,2,,1991,637,.308,837,1171,8,-8.79,Mississippi Valley State,168,2216,,.420,393,6,12,10,.587,546,111,2396,407,27,4
154,15,4,15.68,593,226,.875,651,8,,1965,873,.355,898,1263,0,8.29,Missouri,204,2593,,.457,492,14,2,28,.679,575,103,2361,477,32,0
155,9,15,0.15,334,147,.444,547,3,,1478,505,.323,618,1022,11,0.15,Missouri State,120,1690,,.418,363,7,9,12,.661,371,47,1690,415,27,5
156,13,11,-6.98,497,261,.621,516,4,,1625,704,.375,779,1033,5,-7.70,Monmouth,151,2206,,.479,471,13,9,18,.706,403,103,2185,518,29,1
157,13,9,3.90,498,205,.679,521,6,,1556,758,.407,745,1114,8,-2.97,Montana,150,2138,,.479,501,6,5,19,.657,369,119,1901,445,28,3
158,11,11,-0.47,425,231,.593,536,4,,1777,615,.354,794,1021,6,-1.93,Montana State,161,2174,,.447,458,8,8,16,.691,455,84,2045,415,27,2
159,9,14,-9.01,567,169,.500,514,3,,1722,767,.384,753,1046,8,-3.59,Morehead State,243,2316,,.437,422,8,9,14,.739,633,38,2431,482,28,4
160,3,21,-16.57,342,273,.276,765,5,,1905,592,.274,802,1224,12,-8.39,Morgan State,120,2066,,.421,362,4,11,8,.578,438,107,2309,632,29,10
161,9,14,-7.38,425,251,.500,565,5,,1850,633,.314,825,1098,9,-8.41,Mount St. Mary's,157,2232,,.446,469,9,9,14,.671,500,144,2203,453,28,5
162,14,6,3.83,557,298,.793,617,7,,1971,819,.350,934,1174,1,-4.86,Murray State,186,2611,,.474,347,15,5,23,.680,532,152,2310,406,29,1
163,10,13,-7.54,461,235,.567,661,7,,1758,735,.388,803,1183,5,-8.88,Navy,181,2248,,.457,461,9,5,17,.627,467,82,2207,507,30,5
164,8,19,1.88,348,200,.367,610,2,,1879,534,.315,772,1110,11,7.45,NC State,180,2072,,.411,466,5,8,11,.652,572,95,2239,440,30,7
165,12,10,13.56,514,267,.667,629,5,,1978,690,.344,956,1201,7,6.86,Nebraska,194,2620,,.483,581,7,6,20,.745,564,117,2419,477,30,3
166,10,17,-4.71,377,236,.393,501,0,,1717,544,.367,755,1011,12,0.37,Nevada,184,2071,,.440,452,6,12,11,.693,502,94,2203,446,28,4
167,11,13,0.88,557,211,.536,609,4,,1712,822,.342,723,1084,8,0.36,Nevada-Las Vegas,179,2182,,.422,410,10,8,15,.678,523,77,2137,453,28,5
168,8,13,-7.14,421,257,.536,581,7,,1638,603,.343,724,987,6,-6.39,New Hampshire,169,2038,,.442,419,8,8,15,.698,492,80,2059,501,28,4
