,wins_home,losses,srs,ft,stl,win_loss_pct,pf,wins_visitor,mp,fga,fta,fg3_pct,fg,trb,losses_conf,sos,school_name,fg3,pts,orb,fg_pct,ast,wins_conf,losses_visitor,wins,ft_pct,fg3a,blk,opp_pts,tov,g,losses_home
25,8,17,-5.63,469,170,.433,522,5,1210,1498,674,.368,668,953,9,-3.12,Boston University,232,2037,263,.446,368,9,10,13,.696,631,56,2087,369,30,6
26,11,12,2.93,420,219,.636,550,10,1325,1806,588,.337,778,1156,7,-1.25,Bowling Green State,218,2196,355,.431,406,11,5,21,.714,647,123,2076,386,33,6
27,7,24,-4.30,425,227,.273,645,1,1340,1700,641,.301,639,1098,15,1.52,Bradley,179,1882,377,.376,308,3,10,9,.663,594,93,2026,418,33,9
28,13,10,13.53,679,257,.714,721,8,1420,2090,886,.393,976,1349,5,5.02,Brigham Young,300,2931,421,.467,594,13,3,25,.766,763,103,2561,417,35,3
29,9,18,-7.23,501,139,.419,591,3,1245,1623,727,.319,686,1129,10,-1.99,Brown,175,2048,324,.423,369,4,11,13,.689,549,138,2144,460,31,6
30,9,15,-6.28,414,157,.516,560,7,1255,1683,552,.346,709,1029,6,-4.93,Bryant,226,2058,306,.421,381,12,10,16,.750,653,77,2100,366,31,5
31,12,15,-3.66,506,139,.559,631,6,1380,1828,726,.385,800,1145,5,-2.75,Bucknell,233,2339,340,.438,446,13,11,19,.697,605,95,2346,377,34,4
32,11,10,7.93,589,248,.697,613,9,1320,1922,819,.341,837,1260,6,1.60,Buffalo,199,2462,420,.435,433,12,7,23,.719,583,132,2253,378,33,2
33,13,11,16.64,526,217,.676,592,7,1380,1882,767,.356,814,1239,6,8.62,Butler,192,2346,408,.433,387,12,4,23,.686,540,103,2073,376,34,3
34,7,16,-0.57,346,158,.448,465,5,1170,1589,506,.311,620,1002,10,0.43,Cal Poly,166,1752,342,.390,295,6,10,13,.684,533,87,1721,255,29,4
35,9,19,-6.40,484,190,.424,673,3,1345,1703,669,.336,715,1143,7,-5.80,Cal State Bakersfield,186,2100,368,.420,427,7,10,14,.723,554,59,2028,409,33,5
36,6,22,-8.58,428,156,.290,566,1,1255,1695,623,.319,698,1088,15,-1.06,Cal State Fullerton,167,1991,323,.412,305,1,13,9,.687,523,62,2155,391,31,9
37,7,24,-6.61,558,180,.273,597,1,1330,1742,729,.326,740,1133,12,0.39,Cal State Northridge,110,2148,325,.425,443,4,14,9,.765,337,125,2325,435,33,9
38,11,15,5.36,368,137,.545,627,5,1330,1868,567,.359,821,1170,11,6.15,California,185,2195,299,.440,412,7,6,18,.649,515,127,2221,365,33,7
39,9,22,-11.13,373,226,.313,576,1,1285,1654,597,.356,705,988,14,-5.30,Campbell,262,2045,305,.426,419,4,15,10,.625,736,92,2124,403,32,6
40,10,15,-0.04,429,223,.545,608,8,1330,1864,596,.318,762,1157,9,-2.79,Canisius,215,2168,401,.409,465,11,8,18,.720,677,108,2077,393,33,5
41,2,27,-22.84,406,182,.069,604,0,1160,1524,599,.353,646,903,16,-5.94,Central Arkansas,196,1894,273,.424,361,2,16,2,.678,556,114,2384,529,29,11
42,4,26,-16.56,340,153,.161,429,1,1245,1675,479,.322,674,1046,15,-5.62,Central Connecticut State,146,1834,332,.402,340,3,13,5,.710,454,109,2173,425,31,9
43,10,18,-5.73,371,155,.400,470,2,1230,1621,577,.350,704,997,13,0.78,Central Florida,202,1981,313,.434,369,5,9,12,.643,577,128,2153,390,30,8
44,16,9,5.56,486,226,.719,562,6,1285,1816,670,.373,848,1080,6,-1.10,Central Michigan,322,2504,327,.467,447,12,7,23,.725,864,84,2187,325,32,1
45,13,12,-4.48,435,214,.613,540,6,1259,1846,633,.341,777,1171,5,-5.23,Charleston Southern,288,2277,403,.421,397,13,9,19,.687,845,69,2130,354,31,2
46,7,18,1.76,445,207,.438,558,5,1320,1853,685,.377,858,1166,11,0.35,Charlotte,201,2362,382,.463,437,7,9,14,.650,533,80,2317,435,32,6
47,15,10,-1.63,522,210,.688,620,7,1305,1754,762,.349,793,1118,3,-4.06,Chattanooga,217,2325,371,.452,384,15,7,22,.685,621,203,2141,418,32,2
48,7,24,-14.76,343,268,.250,680,1,1285,1747,514,.301,659,1050,10,-2.48,Chicago State,194,1855,391,.377,295,4,16,8,.667,644,93,2115,471,32,5
49,15,11,10.72,424,222,.676,507,6,1380,1705,633,.329,761,1178,5,4.40,Cincinnati,167,2113,383,.446,394,13,5,23,.670,507,185,1898,432,34,3
50,11,15,7.73,395,168,.516,502,3,1250,1685,579,.299,689,1122,10,7.18,Clemson,171,1944,369,.409,330,8,7,16,.682,572,148,1927,365,31,6
51,12,15,3.07,395,266,.559,652,6,1335,1820,575,.382,836,1072,5,-0.78,Cleveland State,247,2296,353,.459,454,11,12,19,.687,646,112,2098,408,34,3
52,14,10,-1.02,538,240,.706,559,8,1360,1899,780,.360,836,1338,6,-6.18,Coastal Carolina,228,2438,447,.440,385,12,7,24,.690,633,111,2121,399,34,2
53,10,17,-2.91,316,170,.485,557,6,1345,1661,453,.390,804,994,6,-3.41,Colgate,253,2177,229,.484,446,12,12,16,.698,649,89,2125,379,33,5
54,5,24,-7.23,365,182,.273,679,2,1330,1708,553,.343,686,1064,15,-1.26,College of Charleston,197,1934,314,.402,317,3,12,9,.660,575,96,2131,397,33,9
55,12,18,7.01,542,194,.471,614,2,1380,1861,760,.335,812,1269,11,6.19,Colorado,179,2345,400,.436,400,7,11,16,.713,535,133,2317,450,34,5
56,15,7,8.12,535,190,.794,573,8,1365,1901,794,.351,837,1287,5,0.69,Colorado State,245,2454,411,.440,499,13,4,27,.674,699,116,2181,361,34,2
57,9,15,-0.38,298,137,.464,502,4,1120,1453,416,.364,637,916,9,-1.49,Columbia,244,1816,287,.438,333,5,7,13,.716,670,100,1737,328,28,7
58,11,15,8.28,417,166,.571,573,4,1405,1824,590,.355,800,1178,8,4.22,Connecticut,226,2243,331,.439,416,10,7,20,.707,637,183,2101,404,35,5
59,4,23,-17.84,408,207,.258,632,3,1240,1906,590,.357,758,994,10,-4.78,Coppin State,295,2219,319,.398,390,6,15,8,.692,826,99,2558,418,31,7
60,8,17,-3.58,457,187,.433,569,5,1210,1558,610,.313,615,981,9,-1.92,Cornell,181,1868,248,.395,312,5,9,13,.749,579,142,1838,359,30,5
61,9,19,7.48,467,147,.424,591,3,1340,1776,644,.345,746,1139,14,7.05,Creighton,262,2221,348,.420,449,4,9,14,.725,759,77,2207,391,33,8
62,8,15,-3.11,348,222,.483,557,6,1170,1510,539,.346,657,949,7,-3.32,Dartmouth,173,1835,298,.435,357,7,11,14,.646,500,101,1829,373,29,4
63,14,8,11.97,390,171,.750,601,9,1285,1924,553,.391,898,1144,4,3.19,Davidson,343,2529,335,.467,547,14,4,24,.705,877,93,2221,303,32,1
64,16,9,10.98,580,250,.750,573,5,1445,1755,846,.357,810,1121,5,4.06,Dayton,239,2439,255,.462,490,13,6,27,.686,670,91,2190,415,36,0
65,5,20,-7.76,430,128,.333,522,5,1215,1646,627,.345,675,1061,9,-1.69,Delaware,199,1979,314,.410,376,9,10,10,.686,576,108,2161,367,30,8
66,6,18,-10.78,475,179,.500,614,9,1445,2121,672,.353,888,1375,7,-6.75,Delaware State,282,2533,424,.419,430,9,11,18,.707,798,141,2607,484,36,6
67,9,18,-3.96,327,179,.400,611,3,1215,1369,427,.380,657,717,10,-3.13,Denver,224,1865,148,.480,457,6,10,12,.766,589,55,1890,338,30,7
68,9,20,3.30,458,212,.375,679,3,1285,1739,635,.352,757,969,12,7.49,DePaul,248,2220,292,.435,395,6,9,12,.721,705,122,2354,428,32,7
69,10,18,-2.25,423,254,.455,687,3,1335,1889,619,.384,840,1109,9,0.13,Detroit Mercy,231,2334,343,.445,444,7,11,15,.683,602,112,2335,436,33,6
70,8,22,-6.04,370,138,.290,485,1,1250,1396,482,.408,637,810,12,2.22,Drake,200,1844,192,.456,370,6,11,9,.768,490,60,2070,409,31,7
71,5,19,-5.71,383,155,.367,523,5,1205,1569,514,.326,614,948,9,-0.85,Drexel,176,1787,287,.391,317,9,6,11,.745,540,110,1930,313,30,9
72,15,4,24.97,610,278,.897,607,9,1570,2191,873,.387,1099,1436,3,9.87,Duke,283,3091,445,.502,588,15,2,35,.699,732,149,2502,421,39,1
73,9,19,-2.93,362,159,.387,558,2,1245,1788,577,.370,803,1124,12,1.41,Duquesne,245,2213,353,.449,466,6,10,12,.627,663,104,2303,381,31,7
74,11,19,-2.84,383,208,.424,571,1,1325,1777,563,.351,750,1048,12,1.00,East Carolina,233,2116,333,.422,443,6,11,14,.680,663,64,2176,379,33,5
75,10,14,-4.80,477,235,.533,611,6,1210,1712,661,.366,722,1052,10,-4.01,East Tennessee State,280,2201,331,.422,382,8,9,16,.722,764,83,2140,381,30,4
76,9,15,-5.52,364,186,.545,535,7,1330,1696,558,.375,746,1003,7,-2.42,Eastern Illinois,241,2097,255,.440,435,9,8,18,.652,643,141,2136,396,33,5
77,13,12,-0.03,438,321,.636,556,8,1330,1763,562,.357,818,876,5,-4.16,Eastern Kentucky,299,2373,225,.464,495,11,7,21,.779,837,98,2100,374,33,4
78,16,14,1.96,587,305,.600,659,4,1415,1963,817,.310,806,1271,10,-0.14,Eastern Michigan,230,2429,403,.411,371,8,10,21,.718,742,157,2230,411,35,3
79,13,9,0.79,522,219,.743,624,11,1410,2045,719,.400,977,1183,4,-3.84,Eastern Washington,344,2820,351,.478,454,14,6,26,.726,860,167,2588,376,35,2
80,8,18,-5.91,475,213,.455,691,5,1335,1906,695,.351,807,1151,12,-2.69,Elon,240,2329,355,.423,394,6,10,15,.683,684,45,2329,440,33,6
81,14,12,3.36,601,210,.667,619,8,1455,1854,803,.355,899,1168,9,-0.07,Evansville,153,2552,284,.485,574,9,5,24,.748,431,129,2361,455,36,5
82,4,24,-8.63,419,154,.226,592,2,1265,1578,585,.322,614,979,15,-2.31,Fairfield,198,1845,286,.389,324,5,11,7,.716,614,109,2041,396,31,11
83,4,21,-12.22,386,252,.276,648,4,1175,1658,557,.331,681,869,15,-4.54,Fairleigh Dickinson,208,1956,300,.411,325,3,12,8,.693,628,94,2130,372,29,9
84,11,17,13.27,351,228,.485,558,2,1330,1763,553,.323,766,1095,10,9.67,Florida,218,2101,348,.434,431,8,9,16,.635,674,118,1982,409,33,5
85,2,27,-26.04,368,143,.069,518,0,1160,1500,567,.283,560,914,14,-8.52,Florida A&M,119,1607,281,.373,241,2,17,2,.649,421,62,2115,415,29,9
86,7,20,-7.80,301,126,.310,522,2,1165,1562,447,.348,651,904,16,-2.06,Florida Atlantic,212,1815,265,.417,297,2,13,9,.673,610,99,1934,367,29,7
87,14,11,-1.81,399,185,.667,559,6,1325,1883,603,.337,814,1257,3,-4.98,Florida Gulf Coast,197,2224,404,.432,467,11,6,22,.662,585,127,2085,386,33,4
88,8,17,-7.78,411,224,.485,613,6,1335,1694,647,.310,749,1129,10,-3.23,Florida International,151,2060,313,.442,374,8,10,16,.635,487,150,2153,493,33,4
89,12,16,6.69,524,181,.515,612,3,1330,1669,783,.313,763,1109,10,7.02,Florida State,147,2199,328,.457,380,8,7,17,.669,470,157,2210,478,33,6
90,8,21,-2.15,406,209,.323,582,1,1245,1713,559,.305,711,1117,14,2.72,Fordham,187,2015,373,.415,390,4,11,10,.726,613,119,2144,452,31,8
91,11,17,-2.23,457,250,.469,644,4,1295,1692,662,.320,725,1010,8,1.30,Fresno State,179,2086,286,.428,336,10,10,15,.690,559,114,2123,358,32,3
92,7,22,-10.55,480,183,.333,582,1,1330,1636,717,.328,701,1068,13,-3.46,Furman,216,2098,316,.428,342,5,14,11,.669,658,94,2245,438,33,7
93,12,15,-5.24,513,233,.571,569,5,1420,2028,767,.350,909,1226,8,-3.11,Gardner-Webb,288,2619,387,.448,565,10,11,20,.669,823,83,2595,430,35,2
94,7,22,-1.43,450,187,.290,638,2,1255,1663,676,.320,708,1113,14,4.60,George Mason,130,1996,391,.426,315,4,9,9,.666,406,120,2147,445,31,8
95,12,13,8.07,508,197,.629,560,5,1415,1887,754,.352,827,1278,8,2.79,George Washington,192,2354,422,.438,408,10,10,22,.674,545,136,2169,420,35,2
96,13,11,15.48,541,251,.667,668,5,1340,1753,769,.353,799,1152,6,9.81,Georgetown,201,2340,367,.456,427,12,4,22,.704,569,156,2153,415,33,3
97,12,12,12.42,572,183,.636,608,8,1351,1730,826,.342,747,1260,7,8.60,Georgia,184,2250,360,.432,411,11,4,21,.692,538,151,2124,420,33,4
98,13,9,-0.40,412,226,.710,522,8,1250,1765,616,.316,733,1160,6,-4.72,Georgia Southern,234,2112,391,.415,361,14,6,22,.669,740,99,1865,365,31,2
99,12,10,5.47,521,321,.714,642,8,1415,1878,719,.333,902,1116,5,-2.03,Georgia State,174,2499,322,.480,479,15,8,25,.725,522,143,2184,366,35,1
100,8,19,7.16,363,177,.387,516,2,1260,1800,560,.267,734,1187,15,8.45,Georgia Tech,131,1962,444,.408,362,3,9,12,.648,491,104,2002,394,31,8
101,15,3,21.12,557,226,.921,637,11,1525,2083,806,.400,1084,1441,1,5.12,Gonzaga,264,2989,391,.520,620,17,1,35,.691,660,126,2343,397,38,1
102,2,27,-30.67,380,154,.069,551,0,1160,1417,584,.287,512,928,18,-8.00,Grambling,105,1509,294,.361,225,0,17,2,.651,366,52,2105,486,29,9
103,13,15,-6.62,482,171,.531,627,4,1280,1683,674,.333,759,1016,6,-5.45,Grand Canyon,198,2198,281,.451,388,8,7,17,.715,594,99,2188,358,32,8
104,13,9,5.70,453,245,.727,610,6,1325,1808,705,.294,829,1178,4,-0.40,Green Bay,141,2252,369,.459,464,12,7,24,.643,480,161,2006,391,33,1
105,6,18,-8.25,560,235,.486,752,5,1405,1959,859,.304,796,1292,8,-7.08,Hampton,194,2346,416,.406,372,8,12,17,.652,638,141,2387,494,35,5
106,7,16,-8.58,333,187,.467,555,7,1215,1596,477,.325,645,936,9,-5.16,Hartford,235,1858,264,.404,362,7,8,14,.698,722,48,1924,364,30,7
107,12,8,4.47,438,213,.733,472,9,1220,1548,609,.354,671,1025,3,-0.25,Harvard,146,1926,316,.433,384,12,4,22,.719,412,135,1727,349,30,2
108,13,13,2.65,523,337,.629,712,3,1410,2056,762,.322,901,1231,8,-0.83,Hawaii,226,2551,421,.438,465,8,5,22,.686,702,139,2387,467,35,5
109,12,10,-2.47,477,206,.697,515,9,1370,1816,649,.385,862,1086,5,-4.61,High Point,206,2407,323,.475,487,13,7,23,.735,535,94,2231,376,33,2
110,8,14,3.78,561,254,.588,650,10,1370,2013,801,.362,902,1240,8,-4.46,Hofstra,303,2668,402,.448,525,10,6,20,.700,837,90,2388,379,34,7
111,10,16,-6.23,406,228,.467,582,3,1220,1643,568,.339,692,930,10,-3.82,Holy Cross,189,1981,305,.421,334,8,12,14,.715,557,143,2020,328,30,4
112,9,19,-2.06,391,184,.406,565,2,1300,1795,575,.320,705,1129,14,-0.91,Houston,259,2060,403,.393,376,4,9,13,.680,809,121,2097,425,32,8
113,10,16,-13.18,443,166,.429,585,2,1126,1596,611,.323,728,1061,11,-5.63,Houston Christian,129,2028,366,.456,348,7,13,12,.725,399,115,2063,429,28,3
114,9,16,-9.89,493,242,.500,596,7,1300,1621,705,.297,695,1110,6,-7.86,Howard,149,2032,353,.429,270,10,12,16,.699,501,130,2004,517,32,3
115,11,17,-5.75,455,140,.433,634,2,1220,1726,642,.413,805,1086,10,-4.79,Idaho,236,2301,312,.466,405,8,12,13,.709,572,57,2269,360,30,3
116,6,23,-11.52,391,207,.233,526,1,1205,1588,601,.352,699,972,14,-5.45,Idaho State,148,1937,302,.440,337,4,14,7,.651,420,77,2075,355,30,7
117,14,14,12.42,471,208,.576,577,2,1330,1903,593,.355,786,1134,9,6.93,Illinois,238,2281,351,.413,389,9,9,19,.794,670,105,2100,328,33,3
118,11,13,7.96,481,254,.629,662,7,1415,1945,674,.345,846,1256,7,2.87,Illinois State,212,2385,439,.435,408,11,6,22,.714,615,152,2170,449,35,5
119,7,24,-7.86,549,205,.294,609,2,1365,1870,745,.324,724,1142,12,-0.36,Illinois-Chicago,204,2201,391,.387,413,4,11,10,.737,629,92,2389,375,34,9
120,11,11,-6.15,548,229,.621,538,7,1190,1647,747,.371,773,969,8,-6.47,Incarnate Word,204,2298,267,.469,382,10,8,18,.734,550,128,2180,329,29,3
121,15,14,12.94,468,170,.588,606,3,1365,1989,651,.406,923,1224,9,7.20,Indiana,319,2633,407,.464,473,9,6,20,.719,786,108,2438,392,34,4
122,10,16,-0.49,473,175,.484,562,5,1265,1601,674,.357,681,1008,7,1.21,Indiana State,225,2060,271,.425,398,11,7,15,.702,631,98,2101,437,31,6
123,13,9,3.71,538,226,.743,605,10,1405,2051,768,.396,950,1260,3,-2.52,Iona,344,2782,348,.463,573,17,8,26,.701,869,135,2564,427,35,0
124,14,12,15.83,538,218,.647,536,7,1370,1905,723,.333,821,1274,6,8.39,Iowa,192,2372,422,.431,482,12,4,22,.744,576,158,2119,377,34,4
125,15,9,17.94,502,218,.735,527,6,1360,1973,721,.362,940,1221,6,9.15,Iowa State,263,2645,323,.476,546,12,5,25,.696,726,133,2346,375,34,1
126,5,21,-8.28,373,218,.323,635,5,1275,1623,532,.296,692,1009,10,-1.93,IUPUI,126,1883,318,.426,348,6,12,10,.701,426,65,2080,482,31,8
127,6,21,-12.36,386,203,.344,695,5,1290,1812,597,.274,701,1188,9,-9.52,Jackson State,153,1941,460,.387,324,9,14,11,.647,558,81,2032,459,32,6
128,8,22,-16.70,453,207,.313,578,2,1300,1710,685,.359,701,1008,10,-6.46,Jacksonville,203,2058,317,.410,341,4,15,10,.661,566,79,2303,394,32,7
129,11,19,-12.65,466,191,.387,606,1,1255,1698,651,.299,647,1043,11,-4.52,Jacksonville State,179,1939,346,.381,371,5,16,12,.716,598,129,2126,377,31,3
130,12,14,-2.65,493,212,.576,531,7,1325,1660,700,.372,748,1067,6,-1.53,James Madison,228,2217,299,.451,419,12,6,19,.704,613,78,2254,431,33,7
131,15,9,18.47,610,237,.750,639,5,1445,1976,842,.379,869,1364,5,12.13,Kansas,213,2561,426,.440,475,13,6,27,.724,562,175,2333,463,36,0
132,9,19,-8.01,502,266,.424,636,4,1345,1776,724,.333,723,1037,6,-5.07,Kansas City,216,2164,374,.407,376,8,13,14,.693,649,111,2202,443,33,4
133,13,17,8.48,495,195,.469,639,1,1285,1593,732,.335,690,1015,10,9.29,Kansas State,141,2016,338,.433,417,8,10,15,.676,421,74,2042,424,32,4
134,6,22,-17.33,379,173,.313,567,3,1280,1775,518,.324,717,1094,10,-5.10,Kennesaw State,214,2027,343,.404,331,4,14,10,.732,661,110,2363,455,32,8
135,11,12,2.04,469,177,.657,645,10,1420,1868,713,.361,797,1222,6,-0.94,Kent State,250,2313,405,.427,368,12,6,23,.658,693,133,2202,393,35,4
136,19,1,28.72,685,253,.974,665,10,1575,2150,943,.349,1006,1482,0,8.67,Kentucky,203,2900,491,.468,553,18,0,38,.726,582,268,2118,408,39,0
137,10,16,4.85,444,211,.515,582,6,1340,1757,640,.321,738,1126,10,3.91,La Salle,166,2086,332,.420,398,8,7,17,.694,517,120,2055,429,33,5
138,11,13,-3.37,421,181,.606,515,9,1325,1799,549,.408,872,1017,9,-3.12,Lafayette,261,2426,282,.485,514,9,7,20,.767,640,83,2409,366,33,5
139,12,15,-9.75,477,224,.500,623,2,1205,1658,701,.318,750,1063,9,-5.29,Lamar,169,2146,376,.452,392,9,13,15,.680,532,115,2132,465,30,2
140,8,14,-3.00,430,168,.533,531,8,1215,1640,593,.345,724,1085,8,-3.55,Lehigh,164,2042,294,.441,429,10,7,16,.725,475,97,2000,393,30,6
141,8,24,-16.01,457,175,.250,602,0,1285,1658,650,.326,717,1132,16,-6.44,Liberty,154,2045,341,.432,358,2,13,8,.703,472,86,2222,522,32,8
142,10,17,-10.82,497,175,.452,662,4,1255,1769,715,.329,741,1112,7,-5.15,Lipscomb,253,2232,345,.419,432,7,14,14,.695,770,61,2322,412,31,3
143,9,18,-5.38,445,174,.419,588,3,1275,1779,632,.344,741,1063,12,-3.81,Little Rock,219,2146,329,.417,380,8,9,13,.704,636,86,2180,326,31,7
144,10,17,1.64,436,216,.485,636,4,1330,1809,638,.342,761,1126,6,4.16,Long Beach State,230,2188,370,.421,369,10,13,16,.683,672,78,2221,445,33,2
145,5,18,-9.09,473,171,.400,605,6,1230,1726,687,.324,677,1121,10,-5.32,Long Island University,195,2022,368,.392,346,8,9,12,.689,601,75,2135,411,30,6
146,6,23,-12.96,418,270,.324,671,2,1380,1899,580,.369,809,1071,13,-5.53,Longwood,275,2311,324,.426,397,5,14,11,.721,746,106,2491,489,34,7
147,12,14,0.82,599,239,.611,665,8,1450,2125,848,.358,975,1421,7,-3.61,Louisiana,240,2789,452,.459,529,13,8,22,.706,670,145,2520,525,36,4
148,13,11,11.39,450,240,.667,516,8,1350,1962,658,.339,892,1294,7,5.63,Louisiana State,189,2423,401,.455,516,11,3,22,.684,558,204,2233,476,33,4
149,17,9,5.75,494,303,.750,597,9,1451,2112,716,.328,945,1210,3,-1.34,Louisiana Tech,248,2632,375,.447,504,15,8,27,.690,756,207,2362,390,36,0
150,14,14,-1.99,416,197,.632,578,9,1540,2162,583,.303,923,1400,6,-2.88,Louisiana-Monroe,192,2454,436,.427,497,14,7,24,.714,634,153,2299,439,38,4
151,15,9,18.12,529,283,.750,623,7,1450,2048,792,.307,878,1351,6,8.98,Louisville,198,2483,454,.429,419,12,3,27,.668,644,192,2154,408,36,4
152,13,13,2.35,418,240,.649,568,8,1485,1776,608,.392,841,1078,10,0.46,Loyola (IL),224,2324,291,.474,489,8,6,24,.688,571,84,2235,466,37,6
153,7,19,-10.75,402,166,.367,594,3,1229,1591,599,.325,607,1047,11,-3.38,Loyola (MD),148,1764,346,.382,290,7,13,11,.671,456,92,1985,388,30,6
154,5,23,-4.13,412,188,.258,540,2,1250,1622,580,.354,678,1011,14,5.28,Loyola Marymount,160,1928,351,.418,388,4,11,8,.710,452,108,2188,422,31,9
155,2,27,-17.80,321,179,.100,554,1,1210,1599,442,.323,647,881,14,-3.40,Maine,197,1812,238,.405,393,2,17,3,.726,609,32,2244,432,30,9
156,9,14,-1.34,573,264,.576,758,5,1340,1748,829,.336,756,1065,7,-3.34,Manhattan,215,2300,345,.432,460,13,9,19,.691,640,92,2234,481,33,2
157,3,25,-10.55,433,223,.219,571,2,1280,1629,619,.315,649,936,15,-2.93,Marist,226,1957,230,.398,336,5,13,7,.700,717,90,2201,436,32,9
158,9,19,7.08,392,241,.406,505,1,1290,1699,608,.344,742,1000,14,9.02,Marquette,207,2083,306,.437,479,4,9,13,.645,602,111,2145,402,32,8
159,10,21,-6.45,412,212,.344,634,1,1285,1840,636,.316,738,1195,11,-0.22,Marshall,249,2137,357,.401,412,7,12,11,.648,788,93,2288,499,32,7
160,18,7,13.32,597,169,.800,584,6,1410,1777,790,.376,781,1223,4,7.63,Maryland,258,2417,314,.440,376,14,4,28,.756,687,151,2218,431,35,1
161,2,26,-16.17,347,197,.133,475,2,1205,1441,539,.326,591,902,14,-5.14,Maryland-Baltimore County,153,1682,225,.410,338,2,15,4,.644,469,90,2013,467,30,11
