,wins_home,losses,srs,ft,stl,win_loss_pct,pf,wins_visitor,mp,fga,fta,fg3_pct,fg,trb,losses_conf,sos,school_name,fg3,pts,orb,fg_pct,ast,wins_conf,losses_visitor,wins,ft_pct,fg3a,blk,opp_pts,tov,g,losses_home
34,7,19,-11.44,412,204,.321,535,2,1131,1661,598,.332,657,947,,-2.16,Cal State Bakersfield,181,1907,355,.396,329,,11,9,.689,546,89,2167,382,28,8
35,7,20,-7.68,506,162,.355,636,4,1245,1675,704,.367,752,1036,9,-2.81,Cal State Fullerton,198,2208,325,.449,393,7,12,11,.719,540,44,2326,439,31,5
36,7,18,-5.35,552,208,.438,738,5,1280,1725,820,.325,752,1111,7,-1.55,Cal State Northridge,176,2232,365,.436,407,9,10,14,.673,542,111,2280,504,32,5
37,12,15,9.45,582,188,.545,588,5,1345,1779,838,.351,820,1153,8,9.17,California,169,2391,325,.461,493,10,6,18,.695,481,84,2382,449,33,6
38,7,19,-6.67,425,219,.387,680,4,1245,1640,663,.350,742,1023,14,-4.27,Campbell,123,2032,353,.452,425,6,10,12,.641,351,155,2091,446,31,7
39,10,15,-2.92,334,207,.500,580,5,1200,1742,478,.349,739,1063,9,-3.55,Canisius,231,2043,364,.424,449,9,10,15,.699,662,145,2024,414,30,4
40,1,29,-25.21,448,212,.033,656,0,1200,1507,715,.300,598,892,17,-2.85,Centenary (LA),131,1775,281,.397,294,1,19,1,.627,436,73,2422,543,30,10
41,4,24,-19.16,439,221,.172,571,0,1165,1657,684,.313,690,965,15,-5.39,Central Arkansas,165,1984,344,.416,346,1,14,5,.642,527,76,2216,468,29,9
42,12,12,-1.94,486,233,.613,548,6,1255,1758,634,.328,766,1123,7,-5.97,Central Connecticut State,152,2170,393,.436,452,11,10,19,.767,464,121,2045,447,31,2
43,15,12,6.25,542,200,.636,575,4,1320,1690,785,.335,767,1153,10,1.97,Central Florida,195,2271,358,.454,405,6,7,21,.690,582,190,2080,454,33,4
44,6,21,-8.01,363,223,.323,665,3,1255,1720,577,.326,661,1026,9,-2.41,Central Michigan,156,1841,374,.384,272,7,13,10,.629,479,112,2006,419,31,7
45,12,16,-4.86,456,276,.500,587,3,1285,1898,604,.363,849,1177,9,-4.57,Charleston Southern,208,2362,422,.447,401,9,12,16,.755,573,98,2197,455,32,2
46,6,20,-2.54,447,193,.333,529,2,1250,1629,613,.333,674,1057,14,1.89,Charlotte,202,1997,326,.414,353,2,11,10,.729,606,96,2130,447,30,7
47,10,16,-9.44,480,163,.500,593,6,1295,1827,740,.322,761,1232,6,-2.67,Chattanooga,272,2274,373,.417,447,12,10,16,.649,846,47,2380,484,32,6
48,4,26,-27.71,465,206,.188,764,1,1295,1893,718,.295,759,1137,9,-4.88,Chicago State,145,2128,362,.401,392,3,17,6,.648,491,81,2772,550,32,6
49,15,9,15.41,496,258,.743,605,7,1405,1939,742,.338,848,1237,7,6.10,Cincinnati,220,2412,454,.437,497,11,4,26,.668,651,129,2086,401,35,3
50,15,12,13.76,493,272,.647,624,3,1370,1827,703,.344,810,1177,7,6.58,Clemson,217,2330,384,.443,445,9,7,22,.701,630,161,2086,449,34,2
51,17,9,7.59,601,269,.750,718,9,1440,1980,822,.341,859,1214,5,1.74,Cleveland State,237,2556,383,.434,427,13,5,27,.731,695,97,2291,412,36,3
52,15,6,2.35,576,227,.824,517,10,1375,1915,832,.333,930,1339,2,-5.15,Coastal Carolina,161,2597,413,.486,521,16,2,28,.692,484,153,2178,443,34,3
53,3,23,-15.80,417,173,.233,617,4,1215,1631,611,.335,683,1023,10,-5.03,Colgate,164,1947,328,.419,379,4,14,7,.682,490,89,2270,475,30,9
54,13,11,6.17,441,214,.703,561,10,1480,2173,595,.366,1037,1278,4,-1.05,College of Charleston,306,2821,404,.477,497,14,8,26,.741,835,150,2554,448,37,1
55,18,14,11.45,679,259,.632,697,3,1535,2237,873,.372,1058,1367,8,5.61,Colorado,230,3025,447,.473,524,8,9,24,.778,618,111,2787,445,38,2
56,9,13,7.49,496,232,.594,607,6,1285,1707,717,.333,798,1093,7,5.26,Colorado State,187,2279,332,.467,424,9,5,19,.692,561,82,2166,450,32,5
57,10,13,-5.22,420,180,.536,536,5,1130,1642,588,.338,702,1026,8,-4.81,Columbia,158,1982,353,.428,324,6,9,15,.714,468,84,1988,348,28,4
58,13,9,17.95,627,259,.780,646,5,1670,2429,822,.329,1053,1626,9,10.44,Connecticut,234,2967,570,.434,534,9,5,32,.763,711,228,2659,466,41,4
59,11,14,-8.70,423,219,.533,540,5,1220,1770,603,.363,760,1084,5,-7.66,Coppin State,232,2175,343,.429,344,11,10,16,.701,639,68,2169,410,30,3
60,6,18,-3.60,339,186,.357,578,3,1125,1580,492,.374,658,906,8,-1.60,Cornell,251,1906,301,.416,406,6,11,10,.689,671,70,1962,338,28,6
61,19,16,4.87,534,167,.590,592,3,1565,2034,732,.369,935,1350,8,1.41,Creighton,280,2684,372,.460,568,10,11,23,.730,759,122,2549,470,39,3
62,3,23,-14.86,315,180,.179,530,2,1126,1530,452,.326,605,860,13,-3.39,Dartmouth,142,1667,266,.395,257,1,15,5,.697,435,72,1988,383,28,8
63,10,15,-0.39,496,162,.545,729,5,1320,1887,677,.344,819,1214,8,-2.17,Davidson,258,2392,419,.434,425,10,10,18,.733,750,98,2266,463,33,3
64,14,14,4.87,468,171,.611,699,6,1455,2079,691,.355,851,1392,9,3.20,Dayton,243,2413,478,.409,525,7,6,22,.677,684,105,2353,477,36,5
65,6,17,-3.79,443,115,.452,615,7,1250,1593,641,.348,663,1024,10,-0.11,Delaware,182,1951,290,.416,323,8,9,14,.691,523,125,2065,365,31,6
66,6,21,-12.18,320,253,.300,464,3,1210,1576,448,.347,674,759,11,-6.39,Delaware State,206,1874,269,.428,347,5,16,9,.714,594,109,1967,335,30,4
67,11,17,-4.04,366,166,.433,653,2,1220,1324,505,.401,601,718,7,-3.48,Denver,232,1800,158,.454,397,9,10,13,.725,578,106,1817,371,30,4
68,6,24,-1.31,409,231,.226,617,1,1255,1800,599,.314,766,944,17,7.53,DePaul,163,2104,340,.426,446,1,9,7,.683,519,103,2378,420,31,11
69,11,16,1.88,593,251,.515,640,6,1340,1832,863,.352,849,1237,8,0.91,Detroit Mercy,168,2459,400,.463,405,10,11,17,.687,477,165,2397,517,33,4
70,10,18,-2.56,420,175,.419,568,2,1245,1608,613,.354,687,931,11,0.76,Drake,203,1997,247,.427,359,7,10,13,.685,573,87,2100,377,31,5
71,12,10,4.02,420,127,.677,583,7,1245,1696,683,.310,719,1249,7,-0.01,Drexel,117,1975,423,.424,348,11,7,21,.615,378,85,1850,370,31,2
72,17,5,24.51,622,269,.865,657,6,1480,2206,826,.374,1040,1399,3,8.32,Duke,291,2993,446,.471,529,13,4,32,.753,778,162,2394,447,37,0
73,10,13,10.33,494,317,.594,616,8,1295,1905,794,.360,872,1128,6,1.49,Duquesne,256,2494,405,.458,571,10,7,19,.622,712,170,2177,428,32,2
74,11,16,1.67,591,221,.529,666,4,1370,1728,854,.358,735,1139,8,2.99,East Carolina,258,2319,357,.425,440,8,7,18,.692,721,95,2288,478,34,5
75,13,12,2.08,580,243,.667,663,9,1450,1924,856,.350,873,1288,4,-2.12,East Tennessee State,189,2515,406,.454,390,16,7,24,.678,540,137,2320,477,36,2
76,5,20,-11.41,352,173,.310,550,4,1165,1519,486,.322,640,986,14,-4.89,Eastern Illinois,117,1749,309,.421,366,4,11,9,.724,363,72,1875,405,29,9
77,8,16,-7.34,385,187,.484,561,6,1250,1584,519,.368,707,889,9,-6.48,Eastern Kentucky,247,2046,253,.446,436,9,9,15,.742,671,85,1957,374,31,5
78,7,22,-9.11,374,203,.290,607,1,1245,1696,599,.322,659,1086,11,-3.11,Eastern Michigan,214,1906,332,.389,404,5,13,9,.624,664,115,2030,449,31,6
79,8,20,-8.50,405,174,.333,612,2,1210,1685,611,.369,688,1032,9,-2.22,Eastern Washington,242,2023,370,.408,356,7,14,10,.663,656,120,2119,412,30,6
80,8,17,-6.54,486,171,.452,599,5,1240,1785,681,.364,765,1063,11,-3.32,Elon,285,2301,321,.429,435,7,9,14,.714,783,81,2301,391,31,5
81,13,16,-0.30,529,177,.500,668,3,1285,1606,746,.357,723,959,9,1.80,Evansville,147,2122,255,.450,452,9,12,16,.709,412,59,2147,415,32,3
82,13,8,2.94,457,271,.758,577,10,1325,1795,699,.300,777,1195,3,-3.91,Fairfield,139,2150,399,.433,452,15,4,25,.654,463,118,1924,457,33,3
83,3,24,-13.34,430,166,.172,555,2,1180,1618,637,.321,643,1082,15,-5.00,Fairleigh Dickinson,150,1866,366,.397,338,3,13,5,.675,468,102,2108,439,29,11
84,14,8,16.27,498,221,.784,545,8,1515,2083,744,.352,968,1384,3,7.57,Florida,233,2667,467,.465,521,13,2,29,.669,661,131,2345,452,37,3
85,11,20,-16.82,435,247,.375,620,1,1300,1787,718,.311,713,1218,9,-8.71,Florida A&M,194,2055,433,.399,298,7,16,12,.606,624,129,2196,527,32,3
86,10,11,-2.41,456,191,.656,587,9,1290,1765,692,.324,784,1070,3,-2.61,Florida Atlantic,167,2191,361,.444,396,13,7,21,.659,515,158,2137,360,32,3
87,6,20,-10.27,461,189,.333,559,4,1215,1662,708,.330,667,1098,13,-3.11,Florida Gulf Coast,175,1970,397,.401,362,7,12,10,.651,531,65,2185,500,30,8
88,8,19,-9.33,550,248,.367,625,2,1220,1638,802,.328,718,1017,11,-4.23,Florida International,164,2150,346,.438,320,5,11,11,.686,500,112,2262,441,30,7
89,12,11,13.48,482,288,.676,651,8,1365,1903,725,.334,827,1332,5,6.45,Florida State,212,2348,422,.435,423,11,5,23,.665,634,203,2109,541,34,3
90,6,21,-8.77,317,117,.250,514,1,1120,1636,503,.336,648,1061,15,1.01,Fordham,182,1795,369,.396,350,1,10,7,.630,541,123,2069,393,28,6
91,11,17,-0.25,427,264,.452,566,3,1245,1740,679,.295,743,1117,10,0.58,Fresno State,183,2096,375,.427,441,6,11,14,.629,621,115,2089,430,31,5
92,11,11,-0.36,503,170,.667,621,9,1330,1712,694,.374,765,1135,6,-3.65,Furman,238,2271,368,.447,404,12,8,22,.725,636,114,2124,436,33,2
93,6,21,-9.22,350,224,.344,600,3,1285,1742,545,.324,716,1094,12,-2.72,Gardner-Webb,203,1985,362,.411,334,6,16,11,.642,626,77,2129,475,32,5
94,14,7,11.66,495,224,.794,581,10,1375,1861,718,.395,876,1188,2,1.37,George Mason,227,2474,364,.471,483,16,3,27,.689,574,110,2124,376,34,0
95,9,14,-0.10,405,199,.548,569,7,1245,1716,646,.336,712,1101,6,0.36,George Washington,182,2011,411,.415,371,10,5,17,.627,541,123,2025,396,31,7
96,10,11,14.61,417,193,.656,603,7,1285,1703,568,.353,809,1081,8,10.39,Georgetown,223,2258,324,.475,481,10,5,21,.734,631,139,2123,433,32,4
97,12,12,10.43,465,211,.636,541,7,1350,1822,667,.342,823,1243,7,6.13,Georgia,156,2267,407,.452,495,9,4,21,.697,456,162,2125,444,33,4
98,5,27,-15.88,458,276,.156,703,0,1290,1661,666,.326,745,971,17,-3.13,Georgia Southern,142,2090,316,.449,381,1,14,5,.688,435,88,2423,574,32,10
99,8,19,-4.15,326,201,.387,658,2,1265,1676,549,.350,707,1103,12,-1.92,Georgia State,179,1919,386,.422,404,6,12,12,.594,512,148,1988,463,31,6
100,10,18,6.42,406,297,.419,639,1,1250,1855,589,.299,752,1101,11,5.68,Georgia Tech,192,2102,394,.405,408,5,10,13,.689,643,126,2079,424,31,6
101,14,10,13.86,617,254,.714,649,6,1410,1947,810,.370,932,1314,3,4.01,Gonzaga,203,2684,398,.479,542,11,4,25,.762,548,132,2307,474,35,2
102,4,21,-18.45,434,214,.364,690,5,1340,1838,707,.299,699,1197,10,-10.45,Grambling,166,1998,375,.380,338,8,13,12,.614,556,91,2262,506,33,6
103,10,18,-0.21,428,198,.438,650,4,1290,1801,621,.319,787,1102,10,2.18,Green Bay,152,2154,406,.437,377,8,12,14,.689,477,119,2189,421,32,4
104,8,9,-5.20,492,241,.727,604,8,1340,1843,759,.324,746,1170,5,-8.77,Hampton,213,2197,367,.405,387,11,5,24,.648,658,185,2070,412,33,3
105,7,20,-10.04,248,244,.355,573,3,1265,1756,413,.305,672,960,9,-5.55,Hartford,265,1857,324,.383,367,7,13,11,.600,869,77,1996,388,31,5
106,14,7,4.88,523,178,.767,466,9,1210,1492,646,.378,708,965,3,-1.19,Harvard,205,2144,270,.475,429,12,6,23,.810,543,134,1933,398,30,0
107,15,13,0.51,503,177,.594,622,4,1295,1685,734,.357,760,1155,8,-0.87,Hawaii,193,2216,318,.451,380,8,6,19,.685,541,134,2151,497,32,5
108,9,19,-12.82,470,226,.387,669,3,1255,1711,707,.346,705,1055,11,-4.47,High Point,170,2050,369,.412,342,7,13,12,.665,491,88,2250,469,31,5
109,10,12,-0.03,501,211,.636,595,10,1335,1835,658,.357,813,1062,4,0.13,Hofstra,208,2335,330,.443,448,14,5,21,.761,583,141,2300,346,33,3
110,4,21,-6.38,375,118,.276,530,4,1170,1618,577,.326,713,1065,7,-4.55,Holy Cross,148,1949,340,.441,385,7,12,8,.650,454,109,2002,387,29,9
111,10,18,-2.71,433,169,.400,605,2,1225,1580,647,.389,726,1012,12,0.55,Houston,176,2061,307,.459,404,4,11,12,.669,452,125,2092,456,30,6
112,4,26,-18.41,490,257,.161,681,0,1250,1818,725,.335,735,1081,10,-8.72,Houston Christian,180,2140,379,.404,362,2,15,5,.676,537,82,2429,513,31,8
113,6,24,-18.80,418,182,.200,577,0,1200,1576,671,.310,593,1037,12,-7.30,Howard,149,1753,396,.376,279,4,13,6,.623,480,64,2098,476,30,9
114,10,14,0.20,454,210,.563,537,8,1296,1644,629,.383,758,1057,7,-0.64,Idaho,202,2172,299,.461,455,9,8,18,.722,528,98,2134,470,32,5
115,7,20,-10.76,453,194,.310,545,1,1175,1560,646,.309,646,962,12,-1.87,Idaho State,133,1878,343,.414,277,4,14,9,.701,431,95,2096,383,29,5
116,14,14,16.72,393,188,.588,597,3,1365,1910,539,.387,894,1178,9,11.11,Illinois,232,2413,342,.468,568,9,7,20,.729,600,152,2222,434,34,2
117,10,19,-3.37,380,153,.387,568,2,1255,1599,537,.310,680,1055,14,-0.66,Illinois State,153,1893,312,.425,346,4,10,12,.708,493,124,1977,414,31,8
118,4,24,-6.32,351,144,.226,554,1,1255,1703,526,.313,723,1127,16,1.98,Illinois-Chicago,146,1943,396,.425,361,2,14,7,.667,467,82,2152,497,31,10
119,12,20,9.03,459,201,.375,685,0,1285,1713,632,.346,789,1049,15,7.65,Indiana,189,2226,339,.461,393,3,11,12,.726,546,84,2182,415,32,6
120,10,14,3.41,480,212,.588,684,6,1380,1793,676,.362,769,1172,6,2.90,Indiana State,235,2253,352,.429,431,12,8,20,.710,649,145,2192,477,34,3
121,12,12,7.01,528,278,.676,665,11,1500,2200,804,.375,1048,1340,5,-2.26,Iona,298,2922,435,.476,645,13,6,25,.657,795,122,2579,468,37,3
122,8,20,7.95,406,208,.355,511,2,1250,1743,601,.314,766,1085,14,8.79,Iowa,146,2084,371,.439,423,4,9,11,.676,465,89,2110,447,31,8
123,13,16,8.86,380,216,.500,524,2,1295,1993,527,.368,870,1171,13,4.55,Iowa State,275,2395,352,.437,480,3,9,16,.721,747,118,2257,401,32,6
124,9,14,0.39,454,193,.576,501,7,1330,1806,580,.356,854,1047,6,-0.84,IUPUI,202,2364,347,.473,362,12,9,19,.783,567,88,2282,371,33,2
125,9,15,-10.43,466,250,.531,668,7,1295,1719,731,.330,721,1121,6,-10.86,Jackson State,188,2096,406,.419,426,12,11,17,.637,570,102,2009,481,32,3
126,11,12,-1.42,474,274,.625,684,9,1305,1846,708,.311,779,1187,7,-3.68,Jacksonville,144,2176,433,.422,390,13,9,20,.669,463,123,2094,484,32,2
127,2,25,-11.16,342,190,.167,598,2,1215,1546,527,.368,656,886,15,-5.41,Jacksonville State,174,1828,322,.424,368,3,15,5,.649,473,106,1974,432,30,9
128,11,12,2.94,496,177,.636,591,10,1325,1812,698,.378,830,1165,8,-0.03,James Madison,199,2355,347,.458,455,10,7,21,.711,527,123,2257,421,33,4
129,16,3,24.10,585,295,.921,666,9,1525,2193,862,.382,1114,1475,2,7.62,Kansas,271,3084,449,.508,674,14,1,35,.679,710,153,2458,507,38,1
130,11,14,-8.91,448,186,.533,590,5,1230,1629,677,.347,710,976,9,-4.46,Kansas City,232,2100,327,.436,321,9,9,16,.662,668,78,2217,419,30,4
131,16,11,14.59,542,208,.676,692,5,1360,1939,828,.376,849,1280,6,8.41,Kansas State,237,2477,490,.438,474,10,5,23,.655,631,154,2249,498,34,1
132,6,23,-14.06,401,171,.258,532,2,1265,1731,618,.303,720,1057,14,-3.29,Kennesaw State,176,2017,384,.416,347,6,14,8,.649,580,119,2320,443,31,8
133,14,12,3.65,504,286,.676,642,7,1500,2178,754,.335,960,1370,4,0.04,Kent State,202,2626,490,.441,513,12,9,25,.668,603,151,2473,476,37,2
134,15,9,20.30,560,211,.763,601,3,1525,2183,789,.397,1002,1420,6,8.91,Kentucky,281,2845,445,.459,482,10,7,29,.710,707,239,2412,406,38,0
135,9,18,-0.08,482,245,.455,616,5,1360,2070,680,.364,923,1273,10,1.70,La Salle,208,2536,461,.446,496,6,5,15,.709,571,132,2595,513,33,10
136,8,19,-7.26,482,196,.406,648,5,1315,1757,633,.350,754,1031,8,-4.19,Lafayette,247,2237,293,.429,476,6,13,13,.761,705,79,2310,430,32,6
137,8,17,-6.69,537,246,.433,692,4,1200,1961,782,.360,846,1235,9,-5.96,Lamar,234,2463,466,.431,437,7,11,13,.687,650,111,2279,458,30,5
138,9,15,-4.07,624,236,.516,593,7,1255,1781,826,.328,743,1137,8,-5.69,Lehigh,172,2282,351,.417,372,6,10,16,.755,525,119,2232,402,31,5
139,12,13,-5.62,441,214,.594,615,5,1300,1827,643,.322,779,1237,5,-4.86,Liberty,166,2165,448,.426,402,13,9,19,.686,516,109,2100,486,32,4
140,10,13,-0.96,502,245,.567,611,7,1215,1750,711,.334,793,1123,8,-2.65,Lipscomb,199,2287,364,.453,461,12,10,17,.706,596,63,2213,464,30,2
141,10,17,-4.32,565,212,.528,740,3,1455,1938,819,.393,825,1204,9,-2.97,Little Rock,242,2457,377,.426,433,7,10,19,.690,615,89,2426,428,36,5
142,11,12,3.78,546,204,.647,550,7,1365,1931,812,.344,862,1256,2,1.69,Long Beach State,219,2489,407,.446,453,14,7,22,.672,636,71,2398,488,34,2
143,14,6,2.23,645,246,.818,580,13,1331,2009,999,.361,928,1378,2,-5.77,Long Island University,229,2730,479,.462,503,16,3,27,.646,635,111,2466,505,33,2
144,10,19,-16.02,430,183,.387,597,1,1240,1866,615,.356,849,1027,,-3.62,Longwood,236,2364,317,.455,510,,14,12,.699,662,64,2552,428,31,4
145,10,15,-5.45,474,165,.483,618,4,1175,1639,715,.347,715,1085,5,-4.19,Louisiana,151,2055,381,.436,295,11,10,14,.663,435,126,2067,447,29,4
146,8,21,-2.09,432,204,.344,622,3,1290,1731,650,.312,692,1110,13,2.26,Louisiana State,175,1991,368,.400,364,3,8,11,.665,561,106,2130,461,32,10
147,8,20,-5.99,416,180,.375,652,2,1280,1721,642,.330,721,1152,14,-0.99,Louisiana Tech,193,2051,358,.419,331,2,14,12,.648,585,76,2174,535,32,6
148,4,24,-14.27,363,193,.226,588,2,1240,1606,560,.321,669,947,14,-3.96,Louisiana-Monroe,158,1859,329,.417,311,2,13,7,.648,492,51,2126,441,31,9
149,19,10,18.60,416,327,.714,671,4,1425,2097,627,.362,949,1272,6,8.20,Louisville,309,2623,434,.453,608,12,6,25,.663,854,175,2259,459,35,2
150,9,15,1.73,471,186,.516,541,7,1245,1733,639,.362,741,1080,11,-1.10,Loyola (IL),200,2153,386,.428,383,7,7,16,.737,553,110,2065,396,31,8
151,8,15,-3.28,441,195,.500,582,7,1205,1682,625,.339,701,1063,8,-3.68,Loyola (MD),180,2023,389,.417,357,10,8,15,.706,531,130,2011,396,30,6
152,7,21,-2.79,502,216,.344,606,2,1305,1869,723,.322,807,1219,12,0.27,Loyola Marymount,149,2265,422,.432,436,2,12,11,.694,463,130,2312,455,32,7
153,7,15,-4.87,446,169,.500,532,8,1215,1576,638,.354,726,1010,7,-5.84,Maine,191,2089,297,.461,396,9,7,15,.699,539,102,2010,387,30,7
154,3,25,-11.66,395,200,.194,521,3,1250,1678,565,.299,677,1045,15,-2.01,Manhattan,113,1862,368,.403,300,3,11,6,.699,378,124,2161,419,31,10
155,4,27,-13.70,448,166,.182,657,1,1320,1734,629,.311,662,1106,15,-1.46,Marist,207,1979,326,.382,317,3,15,6,.712,665,87,2383,481,33,10
156,14,15,14.89,645,265,.595,622,4,1485,2094,927,.349,973,1329,9,8.51,Marquette,191,2782,457,.465,574,9,7,22,.696,547,134,2546,455,37,4
157,14,12,6.32,603,166,.647,671,6,1365,1887,888,.322,854,1298,7,1.94,Marshall,188,2499,440,.453,439,9,7,22,.679,583,122,2291,452,34,4
158,14,14,15.00,521,222,.576,549,4,1320,1980,770,.348,932,1287,9,5.76,Maryland,151,2536,424,.471,557,7,6,19,.677,434,150,2231,450,33,4
159,3,25,-18.47,345,178,.167,593,2,1220,1746,488,.331,700,976,12,-4.27,Maryland-Baltimore County,183,1928,330,.401,346,4,14,5,.707,553,48,2354,395,30,10
160,7,22,-19.35,427,205,.290,667,1,1260,1854,654,.290,752,1060,11,-7.42,Maryland-Eastern Shore,165,2096,397,.406,382,5,16,9,.653,568,49,2408,450,31,5
161,8,15,-0.76,427,192,.500,629,4,1205,1742,645,.290,698,1137,9,1.93,Massachusetts,165,1988,398,.401,337,7,6,15,.662,568,115,2039,412,30,8
