,wins_home,losses,srs,ft,stl,win_loss_pct,pf,wins_visitor,mp,fga,fta,fg3_pct,fg,trb,losses_conf,sos,school_name,fg3,pts,orb,fg_pct,ast,wins_conf,losses_visitor,wins,ft_pct,fg3a,blk,opp_pts,tov,g,losses_home
84,6,19,-7.22,347,260,.321,596,3,1145,1834,526,.348,800,1063,14,-5.68,Florida Atlantic,210,2157,405,.436,423,6,10,9,.660,604,101,2154,440,28,8
85,5,22,-15.27,331,160,.185,511,0,1085,1325,518,.289,535,877,13,-1.55,Florida International,114,1515,294,.404,243,1,13,5,.639,395,76,1842,514,27,9
86,15,14,14.46,433,291,.576,627,3,,1859,631,.376,815,1192,10,8.31,Florida State,296,2359,387,.438,493,6,11,19,.686,788,125,2148,519,33,3
87,5,22,-8.23,280,220,.214,523,1,1125,1549,485,.319,623,879,13,3.88,Fordham,209,1735,306,.402,353,3,14,6,.577,655,72,2074,461,28,7
88,8,15,5.75,350,149,.483,458,6,,1485,497,.367,643,1027,8,5.11,Fresno State,186,1822,328,.433,399,10,6,14,.704,507,84,1791,398,29,9
89,10,12,-2.12,417,240,.586,517,6,1165,1658,596,.355,747,1083,8,-5.81,Furman,212,2123,330,.451,454,8,7,17,.700,598,99,1940,454,29,4
90,5,20,-11.42,302,190,.310,513,3,1165,1716,424,.337,715,1061,14,-4.05,Gardner-Webb,232,1964,354,.417,436,6,13,9,.712,688,75,2122,483,29,7
91,14,10,4.01,503,281,.697,593,7,1340,1878,745,.327,825,1168,6,0.37,George Mason,211,2364,385,.439,455,12,9,23,.675,645,98,2244,513,33,1
92,11,12,9.06,477,257,.600,573,5,,1732,670,.348,798,1090,5,4.13,George Washington,178,2251,400,.461,452,11,9,18,.712,512,102,2103,469,30,2
93,10,15,4.55,409,283,.464,527,3,1125,1613,573,.345,661,947,12,3.30,Georgetown,152,1883,355,.410,370,4,8,13,.714,440,99,1848,423,28,6
94,14,14,8.93,488,242,.533,584,1,1215,1564,691,.342,664,1033,9,8.16,Georgia,179,1995,389,.425,397,7,10,16,.706,524,96,1972,456,30,3
95,11,8,-1.21,477,327,.724,642,8,,1886,692,.348,821,1140,5,-6.94,Georgia Southern,218,2337,424,.435,508,11,5,21,.689,626,128,2066,471,29,2
96,10,9,0.03,405,213,.690,532,8,1170,1656,557,.358,776,1048,6,-5.00,Georgia State,212,2169,352,.469,463,14,5,20,.727,592,104,1984,437,29,3
97,13,10,20.66,586,338,.737,795,8,,2213,847,.366,1029,1422,7,11.21,Georgia Tech,267,2911,429,.465,579,9,5,28,.692,729,172,2552,578,38,3
98,14,3,18.94,543,192,.903,500,11,,1765,724,.397,899,1230,0,3.32,Gonzaga,195,2536,348,.509,556,14,0,28,.750,491,116,2052,418,31,0
99,6,18,-16.09,374,197,.379,633,5,,1688,605,.362,733,1039,9,-9.94,Grambling,190,2030,343,.434,468,9,11,11,.618,525,73,2164,487,29,5
100,11,11,-1.15,416,165,.607,526,6,1130,1458,579,.363,621,920,5,-0.96,Green Bay,177,1835,274,.426,357,11,7,17,.718,487,69,1829,384,28,3
101,7,17,-10.42,451,193,.433,679,5,,1644,670,.341,715,1082,7,-8.72,Hampton,176,2057,365,.435,342,11,9,13,.673,516,90,2108,531,30,4
102,7,17,-12.15,329,219,.414,589,3,1160,1585,498,.307,660,1008,12,-6.15,Hartford,166,1815,348,.416,320,6,10,12,.661,541,55,1964,461,29,5
103,2,23,-16.19,386,212,.148,571,2,1095,1525,545,.306,601,936,11,-4.37,Harvard,160,1748,327,.394,296,3,13,4,.708,523,89,2067,515,27,10
104,15,12,7.70,403,210,.636,558,5,1340,1873,562,.349,870,1115,7,4.23,Hawaii,195,2338,381,.464,550,11,7,21,.717,558,105,2213,444,33,3
105,11,11,-8.74,417,268,.633,615,8,1205,1755,672,.324,802,1131,6,-8.71,High Point,139,2160,399,.457,415,10,8,19,.621,429,75,2104,520,30,3
106,8,15,0.07,385,220,.483,584,6,1160,1727,597,.331,747,1131,8,0.52,Hofstra,171,2050,435,.433,380,10,11,14,.645,516,110,2063,463,29,3
107,9,15,-1.76,356,300,.464,542,4,1125,1531,601,.339,631,969,7,-6.69,Holy Cross,149,1767,384,.412,399,7,10,13,.592,439,126,1641,391,28,3
108,8,18,-1.86,305,163,.333,540,1,,1453,482,.302,570,943,13,3.80,Houston,147,1592,301,.392,269,3,9,9,.633,486,151,1745,378,27,9
109,2,22,-15.54,315,183,.214,598,4,1120,1533,479,.315,611,949,14,-9.87,Howard,146,1683,315,.399,285,4,9,6,.658,464,66,1842,450,28,11
110,9,16,-0.82,434,195,.467,587,3,,1623,599,.323,657,986,9,0.43,Idaho,158,1906,355,.405,305,9,11,14,.725,489,94,1907,384,30,4
111,7,18,-9.10,394,253,.419,571,3,1250,1821,606,.376,844,929,7,-1.66,Idaho State,195,2277,245,.463,494,7,7,13,.650,519,123,2432,409,31,6
112,12,7,16.93,397,224,.788,618,7,1330,1899,571,.349,887,1151,3,7.09,Illinois,231,2402,381,.467,565,13,2,26,.695,662,122,2077,401,33,1
113,8,19,-0.60,352,203,.345,567,1,1170,1466,513,.363,652,886,14,3.12,Illinois State,169,1825,260,.445,358,4,12,10,.686,466,80,1895,424,29,6
114,11,8,6.00,445,247,.750,572,9,,1797,700,.385,810,1126,4,-0.47,Illinois-Chicago,158,2223,423,.451,468,12,3,24,.636,410,85,2016,405,32,1
115,6,15,5.18,385,147,.483,537,6,,1628,532,.330,646,1021,9,7.94,Indiana,204,1881,342,.397,346,7,6,14,.724,618,102,1961,360,29,7
116,6,19,-1.76,289,193,.321,455,3,1120,1412,448,.351,578,841,13,2.02,Indiana State,178,1623,265,.409,303,5,9,9,.645,507,65,1729,378,28,8
117,7,18,-5.08,422,223,.379,586,2,,1690,645,.346,750,1109,10,-1.87,Iona,156,2078,360,.444,434,8,12,11,.654,451,161,2171,457,29,5
118,11,13,8.70,491,208,.552,541,4,1175,1538,731,.365,708,1099,7,6.18,Iowa,164,2071,313,.460,440,9,8,16,.672,449,132,1998,472,29,3
119,17,13,9.22,457,264,.606,565,2,1330,1983,700,.368,925,1241,9,8.06,Iowa State,154,2461,429,.466,474,7,10,20,.653,418,143,2398,487,33,1
120,9,11,1.43,572,202,.656,586,8,,1855,812,.368,845,1196,6,-2.41,IUPUI,242,2504,421,.456,436,10,6,21,.704,658,73,2313,412,32,4
121,8,17,-13.33,452,288,.414,649,3,,1581,671,.323,612,1017,9,-11.09,Jackson State,160,1836,339,.387,339,9,15,12,.674,495,108,1902,498,29,1
122,9,15,-12.12,418,216,.464,525,4,1135,1560,619,.347,689,985,12,-6.62,Jacksonville,192,1988,351,.442,384,8,8,13,.675,554,169,2069,499,28,5
123,12,14,-8.35,391,232,.500,593,2,1120,1612,596,.362,750,956,9,-7.70,Jacksonville State,201,2092,324,.465,410,7,12,14,.656,555,72,2076,397,28,2
124,5,21,-7.99,322,208,.250,536,2,1125,1603,466,.315,660,883,15,-1.28,James Madison,174,1816,316,.412,337,3,12,7,.691,553,71,2004,366,28,8
125,13,9,17.10,525,232,.727,661,5,1330,1923,743,.335,895,1303,4,9.44,Kansas,188,2503,409,.465,572,12,5,24,.707,562,165,2218,485,33,1
126,9,14,0.07,450,242,.517,568,5,,1689,650,.355,721,984,7,-3.45,Kansas City,253,2145,339,.427,408,9,8,15,.692,712,82,2043,360,29,5
127,12,14,8.70,401,151,.500,519,2,1135,1590,589,.343,708,1067,10,4.84,Kansas State,126,1943,359,.445,427,6,9,14,.681,367,76,1835,398,28,4
128,11,9,7.77,414,239,.710,589,8,,1792,579,.381,789,1088,5,0.77,Kent State,264,2256,367,.440,512,13,5,22,.715,693,109,1987,401,31,3
129,11,5,18.83,437,249,.844,584,7,,1828,627,.357,862,1160,3,8.54,Kentucky,204,2365,371,.472,504,13,2,27,.697,572,110,2036,468,32,2
130,5,20,-1.93,420,193,.333,538,4,,1648,599,.304,681,980,11,2.90,La Salle,171,1953,349,.413,328,5,6,10,.701,562,59,2098,405,30,8
131,11,10,-5.21,435,155,.643,505,7,,1513,610,.400,731,968,5,-6.37,Lafayette,221,2118,249,.483,429,9,7,18,.713,553,144,2035,429,28,2
132,11,18,-11.18,480,269,.379,547,0,1165,1945,691,.309,808,1137,11,-6.18,Lamar,198,2294,438,.415,406,5,11,11,.695,640,128,2315,438,29,5
133,13,11,-7.30,426,229,.645,577,5,1260,1718,595,.346,729,1132,4,-8.88,Lehigh,198,2082,357,.424,412,10,9,20,.716,573,108,1974,450,31,1
134,13,15,-3.12,440,292,.545,644,4,,1913,651,.307,819,1235,4,-4.22,Liberty,206,2284,441,.428,461,12,10,18,.676,670,104,2224,528,33,2
135,5,21,-15.18,410,182,.250,538,1,,1528,635,.346,683,932,16,-4.52,Lipscomb,169,1945,296,.447,331,4,12,7,.646,489,92,2170,448,28,9
136,12,12,-1.01,534,187,.586,580,3,1175,1574,739,.333,697,1072,5,-3.97,Little Rock,153,2081,376,.443,348,9,8,17,.723,459,93,1895,454,29,2
137,5,21,-10.95,348,131,.222,514,1,1085,1461,532,.325,606,874,14,-0.60,Long Beach State,138,1698,316,.415,334,4,13,6,.654,425,76,1958,424,27,8
138,7,19,-14.41,399,158,.296,517,1,1085,1531,608,.322,653,1017,14,-8.11,Long Island University,166,1871,317,.427,353,4,13,8,.656,516,90,2042,484,27,6
139,10,9,6.24,403,260,.690,538,6,1160,1715,585,.371,797,988,3,0.42,Louisiana,237,2234,341,.465,474,12,7,20,.689,638,62,2000,419,29,1
140,12,11,9.10,444,176,.621,460,4,,1487,678,.336,656,1065,8,6.59,Louisiana State,168,1924,337,.441,346,8,7,18,.655,500,122,1851,426,29,3
141,8,15,2.27,423,173,.500,513,6,1220,1676,641,.317,723,1180,10,2.55,Louisiana Tech,142,2011,413,.431,333,8,9,15,.660,448,88,1994,495,30,5
142,9,19,-11.58,408,246,.387,650,3,1260,1840,630,.341,761,1132,8,-4.01,Louisiana-Monroe,187,2117,410,.414,388,8,13,12,.648,549,102,2241,565,31,4
143,13,10,18.60,480,249,.667,616,5,1215,1757,641,.338,737,1126,7,6.97,Louisville,241,2195,351,.419,460,9,6,20,.749,713,151,1846,413,30,2
144,4,20,-4.14,413,225,.310,562,4,,1701,634,.288,742,1051,12,1.17,Loyola (IL),136,2033,364,.436,374,4,12,9,.651,472,127,2187,456,29,7
145,1,27,-18.26,320,148,.036,495,0,1120,1548,485,.322,585,935,17,-4.12,Loyola (MD),188,1678,306,.378,332,1,13,1,.660,584,76,2074,442,28,11
146,8,14,-2.14,350,208,.517,565,5,1175,1700,507,.310,748,995,9,0.04,Loyola Marymount,116,1962,341,.440,422,5,7,15,.690,374,118,2005,431,29,6
147,9,10,-5.07,458,212,.667,505,8,1210,1563,641,.342,692,1088,6,-8.39,Maine,214,2056,279,.443,399,12,6,20,.715,626,117,1881,452,30,4
148,13,6,9.30,607,287,.806,636,8,,1724,798,.368,762,1079,2,-1.25,Manhattan,180,2311,374,.442,338,16,3,25,.761,489,128,1984,395,31,2
149,5,22,-11.67,283,191,.214,487,0,1120,1625,435,.312,638,964,14,-2.67,Marist,163,1722,332,.393,382,4,12,6,.651,522,80,1974,393,28,9
150,15,12,6.48,510,178,.613,603,4,1240,1714,683,.402,733,1109,8,4.12,Marquette,231,2207,397,.428,397,8,7,19,.747,575,76,2124,448,31,3
151,8,17,-2.21,486,172,.414,581,4,,1590,700,.340,680,1062,10,2.21,Marshall,176,2022,364,.428,370,8,8,12,.694,518,83,2150,492,29,5
152,12,12,16.96,530,274,.625,631,6,1300,2021,840,.337,891,1322,9,11.68,Maryland,165,2477,485,.441,451,7,5,20,.631,490,215,2308,485,32,4
153,2,21,-10.29,303,194,.250,555,4,1130,1536,484,.319,634,962,14,-6.61,Maryland-Baltimore County,113,1684,346,.413,364,4,11,7,.626,354,99,1787,398,28,9
154,3,21,-20.86,386,153,.276,587,4,,1502,552,.300,574,932,12,-10.10,Maryland-Eastern Shore,170,1704,307,.382,232,6,11,8,.699,567,65,2016,440,29,9
155,8,19,-2.31,339,176,.345,477,2,1175,1655,536,.335,722,1025,12,2.59,Massachusetts,192,1975,361,.436,446,4,10,10,.632,573,155,2117,444,29,7
156,10,16,-7.95,472,214,.407,675,1,,1577,659,.330,688,969,9,-4.66,McNeese State,152,2000,366,.436,338,7,13,11,.716,460,108,2027,498,27,3
157,15,8,13.06,441,218,.733,543,6,1200,1751,671,.359,736,1139,4,5.96,Memphis,259,2172,402,.420,425,12,5,22,.657,722,150,1959,383,30,0
158,10,18,-8.52,424,177,.400,529,1,1205,1735,614,.372,751,1105,11,-3.11,Mercer,227,2153,400,.433,409,9,15,12,.691,611,98,2293,510,30,2
159,11,16,5.38,385,256,.467,572,3,1225,1765,546,.338,793,1060,12,3.28,Miami (FL),177,2148,387,.449,406,4,6,14,.705,523,105,2067,462,30,8
160,10,11,2.46,438,180,.621,583,6,1175,1482,624,.312,599,950,6,1.60,Miami (OH),187,1823,335,.404,353,12,6,18,.702,599,48,1791,357,29,3
161,16,11,11.79,503,259,.676,586,3,,1831,723,.334,823,1219,8,6.17,Michigan,192,2341,398,.449,445,8,7,23,.696,575,158,2150,507,34,3
162,12,12,12.15,452,214,.600,630,5,1220,1519,586,.401,748,910,4,8.38,Michigan State,190,2138,270,.492,441,12,6,18,.771,474,54,2025,438,30,2
163,10,12,-0.68,464,185,.586,601,6,,1577,677,.377,694,1014,6,-1.71,Middle Tennessee,182,2034,322,.440,329,8,8,17,.685,483,73,1930,401,29,3
